amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,29909.28,BTC-28JUL23-31000-C,36.99,0.007224,0.007,3,1689983982403,261448072,6001
0.1,,,,,sell,29911.17,BTC-22JUL23-30000-C,17.67,0.00124927,0.001,3,1689983783363,261448042,468
2.0,,,,,sell,29914.08,BTC-24JUL23-32000-C,39.46,0.0001598,0.0002,3,1689983751155,261448036,16
0.1,,,,,sell,29913.82,BTC-28JUL23-28000-P,39.92,0.00255134,0.0024,0,1689983726876,261448035,2576
0.2,,,,,buy,29923.57,BTC-23JUL23-30250-C,22.87,0.001629,0.0018,0,1689982880874,261447905,87
1.0,,,,,buy,29926.43,BTC-28JUL23-30000-P,33.14,0.01809236,0.018,3,1689982866142,261447901,2482
0.1,,,,,sell,29928.14,BTC-24JUL23-27000-P,53.07,0.00017804,0.0001,2,1689982819557,261447873,4
0.4,,,,,sell,29918.68,BTC-28JUL23-27000-P,48.3,0.00135142,0.0013,2,1689982508873,261447769,2199
0.1,,,,,sell,29907.08,BTC-25AUG23-30000-C,36.3,0.04536631,0.0455,1,1689982441559,261447724,1704
0.1,,,,,sell,29929.41,BTC-28JUL23-30500-C,33.9,0.01107737,0.0105,3,1689982154758,261447686,292
0.1,,,,,sell,29932.59,BTC-22JUL23-30500-C,30.86,0.00019834,0.0001,3,1689981874632,261447646,257
1.0,,,,,sell,29936.86,BTC-22JUL23-29500-P,25.46,0.00011172,0.0001,3,1689981852844,261447640,150
0.1,,,,,buy,29929.73,BTC-23JUL23-29500-P,22.61,0.00091204,0.001,2,1689981755124,261447596,50
2.9,,,,,sell,29927.13,BTC-29DEC23-19000-P,52.75,0.01076596,0.0105,2,1689981753814,261447595,414
0.1,,,,,sell,29919.43,BTC-23JUL23-30000-P,19.25,0.0061838,0.006,3,1689981752965,261447588,64
0.9,,,,,buy,29918.69,BTC-24JUL23-30000-P,22.87,0.00838021,0.0085,3,1689981641222,261447436,31
0.1,,,,,buy,29923.97,BTC-22JUL23-29750-P,22.54,0.00060993,0.0008,0,1689981594833,261447356,230
0.6,,,,,buy,29931.58,BTC-25AUG23-31000-C,37.08,0.03263215,0.0325,2,1689981199641,261447334,2133
0.1,,,,,buy,29933.61,BTC-28JUL23-27000-C,49.01,0.1004519,0.1005,1,1689981159480,261447332,1312
