amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,buy,26605.7,BTC-16SEP23-26750-C,29.57,,0.00136143,0.0015,0,1694822384183,264782430,515
1.0,,,,,sell,26605.32,BTC-29SEP23-26000-P,32.16,,0.01407351,0.014,1,1694822384007,264782429,3991
0.3,,,,,sell,26606.15,BTC-17SEP23-26500-P,20.59,,0.00334011,0.0032,0,1694822328967,264782400,239
5.0,,,,,buy,26601.12,BTC-16SEP23-26500-P,25.21,,0.00170882,0.0015,0,1694822287174,264782360,325
19.7,,,,,buy,26615.5,BTC-17SEP23-26000-P,33.96,,0.00127992,0.0013,0,1694822213893,264782279,87
0.3,,,,,buy,26629.57,BTC-16SEP23-26250-P,36.21,,0.00059706,0.0005,2,1694821830563,264782001,340
0.1,,,,,buy,26639.95,BTC-22SEP23-25000-P,42.02,,0.00313378,0.0033,0,1694821802115,264781985,933
3.2,,,,,sell,26640.47,BTC-22SEP23-27000-C,29.62,,0.00978136,0.01,3,1694821719939,264781944,1248
1.8,,,,,sell,26629.45,BTC-16SEP23-25500-P,64.73,,1.483e-05,0.0001,3,1694821711337,264781891,130
2.0,,,,,sell,26624.93,BTC-22SEP23-27000-P,29.74,,0.0232172,0.0235,3,1694821710727,264781876,68
0.2,,,,,buy,26625.15,BTC-22SEP23-27500-C,31.84,,0.00486444,0.0055,1,1694821707179,264781832,914
0.1,,,,,sell,26622.78,BTC-22SEP23-26500-P,29.35,,0.01337266,0.013,0,1694821704849,264781822,378
1.0,,,,,sell,26631.89,BTC-29SEP23-27000-C,30.23,,0.01749229,0.0175,2,1694821664227,264781779,3353
0.3,,,,,buy,26643.95,BTC-22SEP23-26000-P,32.85,,0.00759294,0.0075,1,1694821637266,264781722,751
0.7,,,,,buy,26652.16,BTC-27OCT23-26000-P,37.16,,0.03609029,0.036,1,1694821617162,264781655,1311
0.2,,,,,buy,26656.87,BTC-29SEP23-29000-C,35.51,,0.00363551,0.0038,2,1694821600583,264781626,3585
0.1,,,,,buy,26666.19,BTC-18SEP23-26500-P,22.14,,0.00449339,0.0043,1,1694821543314,264781571,55
1.1,,,,,buy,26671.55,BTC-24NOV23-24000-P,42.27,,0.02869768,0.0285,0,1694821527976,264781550,328
4.4,,,,,sell,26689.18,BTC-29MAR24-29000-C,47.87,,0.11426756,0.1145,2,1694821477920,264781481,167
0.7,,,,,buy,26691.39,BTC-29SEP23-24500-P,40.16,,0.00473436,0.0047,1,1694821455661,264781451,908
0.1,,,,,sell,26694.03,BTC-22SEP23-28000-C,31.44,,0.00288097,0.0027,2,1694821442190,264781440,809
0.2,,,,,sell,26717.13,BTC-17SEP23-27000-C,23.25,,0.00178712,0.0019,0,1694821210443,264781346,135
0.1,,,,,sell,26702.66,BTC-29SEP23-28500-C,32.28,,0.00542778,0.005,3,1694820959351,264781225,954
0.4,,,,,buy,26695.25,BTC-18SEP23-26500-C,22.31,,0.01169307,0.0115,3,1694820906077,264781222,47
0.8,,,,,sell,26692.05,BTC-16SEP23-26500-C,31.06,,0.00817832,0.0085,3,1694820894726,264781155,299
2.1,,,,,buy,26715.15,BTC-6OCT23-30000-C,36.05,,0.00385336,0.0038,2,1694820792120,264781077,58
0.6,,,,,buy,26708.1,BTC-17SEP23-26750-P,19.3,,0.00555583,0.0055,0,1694820743658,264781029,54
0.1,,,,,sell,26697.74,BTC-17SEP23-26750-C,18.72,,0.00391851,0.0037,2,1694820617749,264780967,261
0.1,,,,,buy,26684.94,BTC-22SEP23-24000-P,49.26,,0.0014056,0.0013,0,1694820598880,264780935,645
0.6,,,,,sell,26686.67,BTC-27OCT23-24000-P,40.91,,0.0157512,0.0155,3,1694820575714,264780905,1178
19.8,,,,,buy,26687.49,BTC-17SEP23-26250-P,27.49,,0.00138998,0.0014,1,1694820551860,264780897,98
3.4,,,,,sell,26697.59,BTC-17SEP23-27250-C,26.46,,0.0007932,0.0008,2,1694820539209,264780881,109
0.9,,,,,buy,26702.16,BTC-16SEP23-26750-P,23.79,,0.00410321,0.0039,1,1694820535286,264780871,89
1.1,,,,,sell,26726.04,BTC-24NOV23-29000-C,40.75,,0.04110238,0.0415,2,1694820322545,264780750,247
0.1,,,,,sell,26713.94,BTC-6OCT23-26500-C,31.05,,0.03470036,0.0345,0,1694820231280,264780738,58
1.3,,,,,sell,26718.72,BTC-27OCT23-33000-C,46.35,,0.00774087,0.0075,1,1694820076570,264780628,919
0.1,,,,,sell,26706.91,BTC-29SEP23-28000-C,31.58,,0.00787674,0.008,1,1694820053443,264780611,3982
2.3,,,,,sell,26709.19,BTC-16SEP23-27250-C,36.82,,0.00023034,0.0002,3,1694819962371,264780568,104
1.7,,,,,sell,26709.57,BTC-16SEP23-27500-C,44.64,,0.00011175,0.0001,3,1694819856323,264780372,159
2.5,,,,,buy,26744.94,BTC-22SEP23-25500-P,36.78,,0.00392223,0.004,0,1694819761696,264780261,889
0.6,,,,,buy,26756.32,BTC-18SEP23-26750-P,20.92,,0.00665946,0.0065,1,1694819729037,264780178,17
0.5,,,,,sell,26752.42,BTC-29DEC23-28000-C,42.69,,0.07624804,0.0765,1,1694819722388,264780176,938
0.8,,,,,sell,26760.0,BTC-29DEC23-31000-C,44.92,,0.04559455,0.046,0,1694819702775,264780151,920
0.8,,,,,sell,26769.36,BTC-29DEC23-32000-C,45.92,,0.03912532,0.0395,1,1694819670067,264780095,1148
1.0,,,,,buy,26823.16,BTC-28JUN24-22000-P,50.89,,0.07737353,0.076,2,1694819484290,264779930,143
0.2,,,,,sell,26810.3,BTC-22SEP23-28500-C,33.04,,0.00192593,0.0017,3,1694819417252,264779819,611
3.7,,,,,buy,26809.75,BTC-29DEC23-23000-P,45.25,,0.03269032,0.0325,2,1694819416838,264779802,855
0.1,,,,,sell,26824.23,BTC-22SEP23-29000-C,35.44,,0.00127729,0.001,2,1694819379549,264779742,323
5.0,,,,,sell,26824.41,BTC-29MAR24-28000-C,47.62,,0.12957431,0.13,0,1694819376446,264779734,222
0.2,,,,,sell,26832.12,BTC-27OCT23-28000-C,37.46,,0.03444816,0.0345,1,1694819352052,264779732,1248
0.1,,,,,sell,26833.56,BTC-24NOV23-20000-P,52.44,,0.0083471,0.0085,3,1694819312133,264779659,130
0.9,,,,,sell,26826.48,BTC-24NOV23-27000-C,39.43,,0.06934451,0.0695,1,1694819301325,264779653,337
1.5,,,,,sell,26836.33,BTC-29MAR24-27000-P,47.36,,0.12811523,0.128,2,1694819284110,264779605,173
0.9,,,,,buy,26843.07,BTC-16SEP23-25750-P,60.82,,1.814e-05,0.0001,3,1694819259928,264779570,192
1.7,,,,,buy,26878.11,BTC-18SEP23-26000-C,37.72,,0.03329268,0.0345,1,1694819254391,264779330,10
0.1,,,,,buy,26878.11,BTC-29SEP23-26000-C,32.97,,0.04444678,0.0455,1,1694819254348,264779328,3535
1.0,,,,,sell,26864.13,BTC-22SEP23-23000-P,61.62,,0.0007615,0.0008,2,1694819253537,264779248,346
0.9,,,,,sell,26864.13,BTC-6OCT23-26500-P,30.94,,0.02222261,0.022,2,1694819253346,264779236,107
