amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,sell,34495.93,BTC-29DEC23-50000-C,65.59,,0.01338177,0.013,3,1698710398799,269251335,2849
0.1,,,,,buy,34496.26,BTC-2NOV23-36500-C,61.65,,0.00335565,0.0033,2,1698710361115,269251313,13
1.0,,,,,buy,34497.71,BTC-1NOV23-34500-P,46.58,,0.01126841,0.011,0,1698710304030,269251293,99
0.1,,,,,sell,34502.73,BTC-3NOV23-36000-C,56.35,,0.00704786,0.007,2,1698710266822,269251274,859
1.0,,,,,sell,34502.95,BTC-1NOV23-33500-P,44.72,,0.00197927,0.0018,3,1698710264208,269251273,61
0.1,,,,,sell,34507.58,BTC-29DEC23-45000-C,61.54,,0.02334327,0.023,2,1698710206656,269251270,3331
1.0,,,,,buy,34508.02,BTC-31OCT23-34250-P,38.53,,0.0017547,0.0018,0,1698710155704,269251264,235
1.1,,,,,sell,34500.69,BTC-29DEC23-44000-C,61.18,,0.02618118,0.0265,0,1698710044088,269251240,101
0.7,,,,,sell,34495.68,BTC-29DEC23-40000-C,57.76,,0.04368874,0.044,0,1698710032448,269251224,5904
1.4,,,,,buy,34502.61,BTC-3NOV23-33500-P,47.04,,0.00659305,0.0065,3,1698709777419,269251192,454
0.1,,,,,buy,34492.82,BTC-29DEC23-65000-C,78.45,,0.00391412,0.0041,1,1698709645054,269251147,784
1.1,,,,,buy,34490.37,BTC-29DEC23-43000-C,59.97,,0.02955688,0.0295,1,1698709621545,269251139,114
0.6,,,,,sell,34489.96,BTC-29DEC23-37000-C,55.02,,0.06527096,0.0655,1,1698709601704,269251135,1458
5.0,,,,,buy,34486.24,BTC-29DEC23-25000-P,60.88,,0.0077516,0.008,2,1698709570758,269251125,3024
0.1,,,,,buy,34486.74,BTC-1NOV23-35000-C,50.83,,0.00656538,0.0065,2,1698709547420,269251097,113
0.1,,,,,buy,34481.92,BTC-1NOV23-34250-C,47.78,,0.01506138,0.0155,3,1698709540945,269251086,29
0.1,,,,,sell,34483.91,BTC-3NOV23-38000-C,66.21,,0.00198316,0.0019,2,1698709482614,269251071,823
0.5,,,,,sell,34495.46,BTC-1NOV23-34500-C,48.65,,0.01170866,0.012,3,1698709301821,269251004,106
0.6,,,,,buy,34486.93,BTC-24NOV23-34000-P,49.02,,0.03994862,0.04,3,1698709241449,269250983,628
0.1,,,,,sell,34480.57,BTC-24NOV23-42000-C,58.95,,0.00871877,0.0085,3,1698709157715,269250977,858
0.3,,,,,sell,34481.59,BTC-31OCT23-34750-C,40.57,,0.00236924,0.0021,2,1698709013186,269250958,171
0.5,,,,,buy,34487.55,BTC-17NOV23-34500-P,49.54,,0.04049608,0.0405,1,1698708891278,269250937,66
1.0,,,,,buy,34481.02,BTC-31OCT23-34500-C,38.43,,0.00443061,0.0045,0,1698708766421,269250907,349
0.5,,,,,buy,34487.09,BTC-31OCT23-34000-P,42.03,,0.00073349,0.0009,0,1698708513376,269250879,333
4.3,,,,,buy,34487.09,BTC-1NOV23-33250-P,46.04,,0.00118458,0.0012,3,1698708512407,269250878,25
0.7,,,,,sell,34480.94,BTC-10NOV23-31000-P,50.87,,0.00405425,0.0038,2,1698708490654,269250864,237
3.4,,,,,buy,34480.4,BTC-10NOV23-45000-C,68.19,,0.00040807,0.0005,2,1698708474079,269250863,111
4.8,,,,,buy,34480.72,BTC-1NOV23-33750-P,45.87,,0.00323516,0.0034,1,1698708473018,269250861,67
0.5,,,,,buy,34484.64,BTC-1NOV23-34250-P,44.71,,0.00762627,0.0075,0,1698708470923,269250855,65
4.8,,,,,sell,34516.0,BTC-10NOV23-22000-P,103.53,,0.00027839,0.0002,0,1698708275061,269250802,17
0.7,,,BTC-PBUT-10NOV23-30000_31500_34000,269250791,buy,34510.84,BTC-10NOV23-30000-P,56.87,,0.00246961,0.0026,3,1698708221813,269250792,347
1.4,,,BTC-PBUT-10NOV23-30000_31500_34000,269250791,sell,34510.84,BTC-10NOV23-31500-P,49.7,,0.00522776,0.0051,3,1698708221813,269250794,206
0.7,,,BTC-PBUT-10NOV23-30000_31500_34000,269250791,buy,34510.84,BTC-10NOV23-34000-P,48.72,,0.02384724,0.024,2,1698708221813,269250793,202
3.9,,,,,sell,34504.28,BTC-24NOV23-29000-P,54.42,,0.0062518,0.006,3,1698708149615,269250789,1466
10.0,,,,,sell,34500.44,BTC-17NOV23-55000-C,72.36,,0.00021127,0.0001,3,1698708052968,269250745,9
0.1,,,,,sell,34503.52,BTC-2NOV23-33250-P,46.65,,0.00319943,0.003,2,1698708043453,269250737,14
6.0,,,,,buy,34517.22,BTC-3NOV23-36500-C,60.27,,0.00526039,0.0055,2,1698707910477,269250715,413
0.4,,,,,sell,34524.85,BTC-1NOV23-34000-P,43.49,,0.00484832,0.0045,2,1698707837878,269250695,158
2.0,,,,,sell,34524.02,BTC-24NOV23-32000-P,48.23,,0.0183099,0.018,3,1698707824918,269250694,718
0.1,,,,,buy,34524.26,BTC-2NOV23-34750-P,49.54,,0.0194913,0.019,2,1698707819279,269250692,6
0.5,,,,,buy,34525.82,BTC-26JAN24-42000-C,60.28,,0.05375556,0.0545,1,1698707808950,269250688,67
0.5,,,,,buy,34525.55,BTC-31OCT23-34500-P,35.14,,0.0042756,0.004,2,1698707798426,269250680,265
0.2,,,,,buy,34521.31,BTC-17NOV23-37500-C,54.23,,0.01889563,0.019,3,1698707787397,269250679,61
