amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,,0.5,buy,62840.12,BTC-30AUG24-64000-P,47.07,,0.07590434,0.076,0,1719878397902,307081242,332
0.1,,,,,0.1,sell,62843.55,BTC-2JUL24-63000-P,24.5,,0.00492963,0.0043,2,1719878382236,307081238,244
0.1,,,,,0.1,sell,62843.55,BTC-2JUL24-63000-C,26.09,,0.00254602,0.0021,3,1719878382216,307081237,302
0.8,,,,,0.8,sell,62843.59,BTC-12JUL24-76000-C,51.22,,0.00060832,0.0005,2,1719878376845,307081236,161
1.0,,,,,1.0,sell,62856.51,BTC-5JUL24-73000-C,69.09,,0.00034989,0.0003,3,1719878333371,307081215,559
0.1,,,,,0.1,sell,62844.49,BTC-5JUL24-59000-P,45.43,,0.00137893,0.0013,3,1719878174453,307081201,795
0.9,,,,,0.9,sell,62840.12,BTC-12JUL24-60000-P,41.18,,0.00955218,0.0095,2,1719878173236,307081199,695
0.1,,,,,0.1,sell,62830.31,BTC-4JUL24-65000-C,40.46,,0.0028328,0.0026,2,1719878126957,307081181,12
0.1,,,,,0.1,sell,62830.44,BTC-3JUL24-67000-C,50.14,,0.00020663,0.0002,2,1719878109725,307081180,28
2.0,,,,,2.0,buy,62829.77,BTC-19JUL24-57000-P,42.64,,0.00596974,0.006,3,1719878098201,307081179,52
0.1,,,,,0.1,buy,62816.13,BTC-27SEP24-95000-C,56.39,,0.01223046,0.012,3,1719878043162,307081177,1022
0.1,,,,,0.1,sell,62808.29,BTC-2JUL24-62500-P,25.38,,0.00166293,0.0012,3,1719878009585,307081174,195
0.1,,,,,0.1,sell,62814.88,BTC-26JUL24-71000-C,43.57,,0.00973155,0.0095,3,1719877989268,307081162,1079
0.5,,,,,0.5,sell,62815.19,BTC-5JUL24-71000-C,60.54,,0.00044223,0.0004,2,1719877973489,307081146,597
0.1,,,,,0.1,sell,62822.6,BTC-4JUL24-59000-P,47.16,,0.00082757,0.0007,0,1719877907989,307081137,8
0.1,,,,,0.1,sell,62811.79,BTC-4JUL24-60000-P,44.0,,0.00164497,0.0015,2,1719877894942,307081130,21
1.6,,,,,1.6,buy,62815.68,BTC-27SEP24-105000-C,58.46,,0.00672476,0.0065,1,1719877773203,307081098,705
5.0,,,,,5.0,sell,62826.89,BTC-27SEP24-51000-P,50.83,,0.02090064,0.0205,0,1719877688309,307081073,209
0.3,,,,,0.3,sell,62867.6,BTC-26JUL24-73000-C,44.63,,0.0065979,0.0065,0,1719877571149,307080999,1373
0.1,,,,,0.1,sell,62856.1,BTC-30AUG24-64000-C,46.83,,0.07535302,0.075,2,1719877510072,307080959,313
0.1,,,,,0.1,buy,62856.1,BTC-30AUG24-63000-C,46.85,,0.0826069,0.0825,2,1719877509533,307080958,285
0.1,,,,,0.1,buy,62850.51,BTC-19JUL24-62000-C,39.92,,0.0446326,0.0445,3,1719877502975,307080956,170
0.1,,,,,0.1,sell,62850.53,BTC-12JUL24-61000-P,40.25,,0.0137925,0.0135,3,1719877498396,307080954,367
0.1,,,,,0.1,buy,62838.84,BTC-5JUL24-65000-C,41.74,,0.00466114,0.0047,2,1719877461645,307080944,1398
1.0,,,,,1.0,buy,62837.04,BTC-2JUL24-59500-P,79.08,,6.88e-06,0.0001,3,1719877423128,307080887,53
0.1,,,,,0.1,sell,62833.69,BTC-12JUL24-65000-C,40.2,,0.01479917,0.0145,2,1719877415881,307080885,529
0.1,,,,,0.1,buy,62827.54,BTC-12JUL24-68000-C,42.62,,0.00550858,0.0055,3,1719877338188,307080877,405
0.1,,,,,0.1,sell,62824.37,BTC-3JUL24-63000-C,37.72,,0.00824193,0.008,3,1719877262636,307080849,83
0.6,,,,,0.6,sell,62818.13,BTC-19JUL24-52000-P,49.52,,0.00154124,0.0014,2,1719877208939,307080838,78
1.0,,,,,1.0,sell,62792.6,BTC-30AUG24-60000-P,46.54,,0.04631801,0.046,1,1719877139878,307080819,405
1.0,,,,,1.0,sell,62789.13,BTC-26JUL24-64000-P,42.32,,0.04970825,0.05,1,1719877091196,307080792,757
0.1,,,,,0.1,buy,62784.91,BTC-26JUL24-66000-C,42.2,,0.02607002,0.026,2,1719877053441,307080753,1068
0.1,,,,,0.1,sell,62817.36,BTC-2JUL24-61500-P,39.52,,0.00029154,0.0002,3,1719877017588,307080709,126
2.2,,,,,2.2,sell,62802.82,BTC-4JUL24-69000-C,55.43,,0.00029806,0.0003,1,1719876992768,307080700,4
1.7,,,,,1.7,sell,62804.3,BTC-3JUL24-66500-C,48.14,,0.00034083,0.0003,2,1719876975048,307080699,22
0.1,,,,,0.1,sell,62808.88,BTC-12JUL24-62000-P,39.99,,0.019709,0.0195,1,1719876847340,307080631,283
0.3,,,,,0.3,sell,62805.47,BTC-5JUL24-66000-C,44.19,,0.00253286,0.0027,3,1719876800011,307080629,1222
0.5,,,,,0.5,sell,62814.54,BTC-5JUL24-68000-C,47.26,,0.00096122,0.0008,3,1719876795727,307080623,975
0.3,,,,,0.3,buy,62815.61,BTC-5JUL24-67000-C,47.24,,0.00147726,0.0017,1,1719876794668,307080609,749
0.1,,,,,0.1,sell,62826.11,BTC-19JUL24-68000-C,40.81,,0.01075978,0.0105,2,1719876740939,307080601,121
0.1,,,,,0.1,buy,62795.53,BTC-3JUL24-63000-P,36.97,,0.01086391,0.0105,0,1719876634684,307080515,98
0.3,,,,,0.3,buy,62795.89,BTC-5JUL24-56000-P,58.88,,0.00032332,0.0004,3,1719876604760,307080505,767
1.0,,,,,1.0,buy,62797.16,BTC-12JUL24-58000-P,44.08,,0.00457109,0.0048,0,1719876582576,307080492,499
1.0,,,,,1.0,sell,62805.86,BTC-30AUG24-77000-C,48.94,,0.02070642,0.02,2,1719876560489,307080454,216
0.1,,,,,0.1,sell,62808.64,BTC-2JUL24-65000-C,51.72,,0.00011736,0.0001,2,1719876540055,307080451,208
0.1,,,,,0.1,sell,62807.64,BTC-5JUL24-70000-C,56.44,,0.0005565,0.0005,2,1719876506132,307080442,1082
0.2,,,,,0.2,buy,62805.08,BTC-30AUG24-65000-C,47.67,,0.06838341,0.069,3,1719876503089,307080440,349
0.1,,,,,0.1,buy,62807.01,BTC-5JUL24-60000-P,42.58,,0.00252486,0.0025,0,1719876424932,307080362,1491
0.3,,,,,0.3,sell,62833.17,BTC-2JUL24-64500-C,46.0,,0.00020386,0.0002,3,1719876423290,307080337,144
0.1,,,,,0.1,buy,62827.56,BTC-2JUL24-63500-C,32.64,,0.00084897,0.0008,2,1719876402851,307080270,266
1.0,,,,,1.0,buy,62848.41,BTC-30AUG24-61000-C,46.6,,0.09889048,0.0985,2,1719876274326,307080169,178
0.1,,,,,0.1,sell,62844.92,BTC-19JUL24-63000-C,39.91,,0.03632312,0.036,3,1719876185139,307080102,94
0.1,,,,,0.1,sell,62896.49,BTC-5JUL24-64500-C,39.39,,0.0065444,0.006,3,1719876021041,307079980,65
0.1,,,,,0.1,sell,62937.33,BTC-30AUG24-75000-P,49.13,,0.19680546,0.197,0,1719875766399,307079889,37
0.1,,,,,0.1,sell,62936.73,BTC-30AUG24-59000-P,46.4,,0.0399285,0.039,1,1719875711004,307079867,180
2.0,,,,,2.0,buy,62923.94,BTC-27SEP24-48000-P,52.38,,0.01356343,0.0135,2,1719875642678,307079854,353
