amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,sell,26025.25,BTC-19AUG23-26250-C,31.0,,0.0009161,0.001,2,1692401198335,263108599,180
0.2,,,,buy,26027.51,BTC-1SEP23-28500-P,43.93,,0.09997443,0.1,0,1692401192241,263108595,215
2.5,,,,buy,26038.82,BTC-29DEC23-32000-C,45.36,,0.04416408,0.044,3,1692401063196,263108451,827
0.1,,,,sell,26039.92,BTC-19AUG23-25750-P,31.08,,0.00074831,0.0006,2,1692401055195,263108448,161
0.1,,,,buy,26039.09,BTC-29SEP23-26000-P,39.68,,0.04970705,0.0495,0,1692401018941,263108443,1815
0.2,,,,sell,26039.6,BTC-20AUG23-27000-C,41.62,,0.00087997,0.0009,1,1692401006614,263108442,208
9.4,,,,sell,26032.24,BTC-25AUG23-27000-C,40.45,,0.00817366,0.008,2,1692400843535,263108412,1246
0.1,,,,sell,26032.45,BTC-20AUG23-26250-C,29.48,,0.00357736,0.0038,2,1692400761211,263108398,92
0.3,,,,sell,26037.86,BTC-25AUG23-30000-C,62.86,,0.00153349,0.0016,1,1692400702071,263108377,5179
0.1,,,,sell,26040.62,BTC-29MAR24-30000-C,45.52,,0.09848412,0.0985,0,1692400671594,263108376,284
0.5,,,,sell,26057.42,BTC-20AUG23-25000-P,51.95,,0.0013263,0.0014,3,1692400606266,263108315,100
0.5,,,,sell,26052.64,BTC-20AUG23-25500-P,39.65,,0.00249963,0.0025,2,1692400575242,263108310,180
1.0,,,,buy,26049.16,BTC-25AUG23-23000-P,64.75,,0.00269202,0.0026,2,1692400559254,263108296,1282
0.1,,,,sell,26047.0,BTC-25AUG23-16000-P,131.35,,0.00011822,0.0001,2,1692400529103,263108294,205
0.3,,,,buy,26057.12,BTC-29DEC23-27000-P,42.01,,0.11024809,0.1095,2,1692400440385,263108278,626
1.4,,,,sell,26059.52,BTC-25AUG23-28000-C,45.78,,0.00376013,0.0036,2,1692400400826,263108272,890
0.9,,,,buy,26085.18,BTC-25AUG23-29500-C,56.88,,0.00172803,0.0017,0,1692400092826,263108221,554
0.1,,,,sell,26079.34,BTC-1SEP23-25000-P,42.59,,0.01495063,0.015,3,1692400066980,263108206,167
2.7,,,,buy,26077.99,BTC-27OCT23-31000-C,44.09,,0.0229119,0.023,1,1692400031379,263108204,388
0.5,,,,buy,26072.35,BTC-27OCT23-27000-C,40.3,,0.05908107,0.059,2,1692399964035,263108187,165
0.4,,,,sell,26053.45,BTC-29SEP23-29000-C,41.89,,0.02096711,0.0205,2,1692399711847,263108128,1652
0.5,,,,buy,26057.77,BTC-29SEP23-24000-P,42.51,,0.02208332,0.0225,0,1692399686008,263108117,1260
0.1,,,,buy,26066.78,BTC-21AUG23-26000-C,33.15,,0.01209767,0.012,3,1692399419152,263108071,65
0.1,,,,sell,26060.93,BTC-25AUG23-32000-C,73.92,,0.00078529,0.0007,3,1692399093855,263107980,4352
1.0,,,,sell,26063.2,BTC-29SEP23-26000-C,39.9,,0.05744272,0.0575,3,1692399064414,263107971,585
2.0,,,,sell,26064.06,BTC-20AUG23-28250-C,60.06,,0.00027597,0.0002,3,1692399031498,263107950,88
1.0,,,,sell,26067.44,BTC-21AUG23-24500-P,50.52,,0.0012482,0.0011,2,1692398992261,263107945,24
1.0,,,,sell,26067.24,BTC-29SEP23-27000-C,40.48,,0.04129999,0.0415,1,1692398977439,263107944,1079
1.0,,,,sell,26075.59,BTC-25AUG23-24000-P,55.74,,0.0047442,0.0046,2,1692398440991,263107740,1504
1.7,,,,buy,26074.48,BTC-29SEP23-23000-P,44.25,,0.01491903,0.0145,3,1692398110499,263107620,1106
0.1,,,,sell,26073.98,BTC-29SEP23-20000-P,54.65,,0.00518121,0.005,2,1692398087972,263107617,1554
1.0,,,,sell,26073.22,BTC-25AUG23-27500-P,43.8,,0.06039758,0.0605,2,1692397965172,263107591,369
0.1,,,,sell,26058.53,BTC-25AUG23-26000-P,40.13,,0.0199871,0.02,1,1692397912416,263107583,2781
0.1,,,,sell,26055.97,BTC-19AUG23-24500-P,81.91,,0.00028075,0.0001,2,1692397879153,263107566,107
1.0,,,,sell,26062.39,BTC-29DEC23-30000-C,44.03,,0.05955127,0.0595,2,1692397862383,263107556,1844
3.7,,,,sell,26068.38,BTC-20AUG23-27750-C,51.27,,0.00037032,0.0003,2,1692397835342,263107498,32
1.2,,,,buy,26054.57,BTC-29SEP23-28000-C,40.87,,0.02916724,0.029,3,1692397752088,263107368,1410
0.3,,,,buy,26039.75,BTC-29SEP23-32000-C,47.68,,0.00886087,0.009,2,1692397675417,263107261,3194
0.4,,,,sell,26051.94,BTC-20AUG23-27500-C,47.69,,0.00039231,0.0004,0,1692397502977,263107171,77
0.2,,,,sell,26055.19,BTC-21AUG23-28000-C,44.02,,0.00039236,0.0003,3,1692397452372,263107159,33
0.2,,,,sell,26073.26,BTC-8SEP23-22500-P,50.44,,0.00603137,0.0055,3,1692397225282,263106967,16
0.7,,,,buy,26079.43,BTC-1SEP23-26000-P,39.53,,0.02826712,0.028,3,1692397054891,263106926,368
2.0,,,,buy,26081.36,BTC-29DEC23-100000-C,85.13,,0.00112197,0.0015,1,1692397011378,263106906,574
0.1,,,,sell,26086.08,BTC-25AUG23-22000-P,76.71,,0.00170864,0.0018,2,1692397001698,263106893,576
0.7,,,,buy,26087.94,BTC-1SEP23-27000-C,39.78,,0.01712326,0.017,3,1692396998538,263106886,138
2.1,,,,sell,26089.28,BTC-20AUG23-26750-C,35.24,,0.00143226,0.0014,0,1692396993389,263106881,169
1.1,,,,sell,26090.47,BTC-20AUG23-26500-C,30.43,,0.0023135,0.0022,0,1692396990915,263106873,315
0.1,,,,buy,26104.23,BTC-28JUN24-36000-C,49.03,,0.08726103,0.0855,2,1692396970357,263106841,22
0.1,,,,buy,26106.29,BTC-28JUN24-18000-P,49.45,,0.03794184,0.0365,2,1692396927501,263106810,12
0.1,,,,sell,26106.37,BTC-21AUG23-26250-C,30.84,,0.00821571,0.0075,3,1692396912096,263106808,141
0.1,,,,buy,26085.7,BTC-20AUG23-26000-P,30.54,,0.005635,0.006,0,1692396810421,263106775,235
2.6,,,,sell,26065.0,BTC-1SEP23-27500-C,40.61,,0.01239472,0.012,2,1692396794971,263106711,92
0.1,,,,sell,26065.13,BTC-1SEP23-29000-C,45.04,,0.00519607,0.0049,2,1692396772930,263106710,310
14.0,,,,sell,26070.41,BTC-1SEP23-25500-P,41.3,,0.02110284,0.021,2,1692396699734,263106689,224
0.1,,,,sell,26071.23,BTC-25AUG23-31000-C,66.49,,0.00103681,0.0009,0,1692396627328,263106653,4557
2.0,,,,buy,26073.54,BTC-20AUG23-24500-P,58.05,,0.0007226,0.0006,2,1692396524948,263106631,47
1.9,,,,buy,26095.25,BTC-20AUG23-26000-C,28.22,,0.00920813,0.009,1,1692396350070,263106563,159
0.1,,,,buy,26079.8,BTC-29SEP23-35000-C,52.97,,0.00450457,0.0046,2,1692396227087,263106488,3219
0.7,,,,sell,26052.55,BTC-27OCT23-28000-C,41.65,,0.04695378,0.047,3,1692396050131,263106287,109
1.7,,,,sell,26055.3,BTC-19AUG23-26000-C,26.15,,0.00528101,0.0047,2,1692396001407,263106174,127
0.1,,,,buy,26066.08,BTC-27OCT23-29000-C,42.38,,0.03681064,0.037,2,1692395826345,263105841,190
2.5,,,,buy,26056.4,BTC-29MAR24-41000-C,50.83,,0.03571507,0.036,2,1692395753117,263105779,193
1.4,,,,sell,26056.35,BTC-29MAR24-33000-C,46.45,,0.07086094,0.0715,2,1692395750598,263105778,101
1.4,,,,sell,26056.21,BTC-29DEC23-80000-C,76.56,,0.00205453,0.0022,2,1692395748396,263105777,399
1.1,,,,buy,26056.25,BTC-29MAR24-39000-C,49.73,,0.04159707,0.042,2,1692395746142,263105776,76
0.4,,,,sell,26057.76,BTC-21AUG23-26500-C,33.35,,0.00467804,0.0045,2,1692395741539,263105775,161
9.0,,,,sell,26058.52,BTC-19AUG23-25000-P,56.38,,0.00045754,0.0001,3,1692395729333,263105770,107
1.4,,,,sell,26058.71,BTC-29SEP23-25000-P,41.43,,0.03435726,0.0345,0,1692395676549,263105764,2058
0.1,,,,buy,26066.57,BTC-27OCT23-26000-P,40.87,,0.06402145,0.0645,0,1692395601192,263105744,352
0.1,,,,buy,26067.31,BTC-27OCT23-27000-P,40.96,,0.08528569,0.0855,2,1692395587670,263105727,358
1.6,,,,buy,26077.67,BTC-29SEP23-27000-P,41.01,,0.07113064,0.072,1,1692395307413,263105598,1839
1.8,,,,buy,26084.18,BTC-27OCT23-30000-C,43.08,,0.02868374,0.029,2,1692395294818,263105581,520
1.3,,,,buy,26084.18,BTC-27OCT23-32000-C,45.6,,0.01870934,0.019,2,1692395294040,263105580,544
0.1,,,,buy,26084.19,BTC-8SEP23-25000-P,41.66,,0.02081861,0.0205,2,1692395281829,263105579,130
0.1,,,,buy,26083.33,BTC-25AUG23-26500-C,40.53,,0.01488526,0.0145,2,1692395258077,263105575,188
0.1,,,,sell,26076.38,BTC-27OCT23-35000-C,49.65,,0.01086247,0.011,2,1692395232535,263105539,329
0.1,,,,buy,26069.69,BTC-29SEP23-36000-C,55.44,,0.00364844,0.004,0,1692395208810,263105512,1192
0.7,,,,buy,26083.81,BTC-21AUG23-28500-C,56.49,,0.00045936,0.0005,3,1692395189817,263105496,17
1.0,,,,sell,26085.01,BTC-8SEP23-26500-C,40.45,,0.03180329,0.032,3,1692395179320,263105491,319
0.1,,,,buy,26091.58,BTC-27OCT23-22000-P,44.71,,0.01675204,0.017,0,1692395109860,263105457,164
2.0,,,,sell,26097.44,BTC-28JUN24-20000-P,47.55,,0.05474864,0.053,2,1692395095084,263105437,218
0.2,,,,sell,26097.07,BTC-8SEP23-30000-C,45.41,,0.00594682,0.0055,2,1692395076518,263105436,108
0.2,,,,buy,26104.46,BTC-25AUG23-28500-C,51.65,,0.00323354,0.0034,0,1692394974168,263105354,535
0.1,,,,sell,26104.42,BTC-21AUG23-26750-C,37.34,,0.00375547,0.0037,2,1692394973165,263105351,152
3.5,,,,sell,26105.21,BTC-21AUG23-25750-P,39.16,,0.00739415,0.007,3,1692394970231,263105350,133
0.7,,,,sell,26104.1,BTC-21AUG23-26000-P,36.61,,0.0102379,0.01,2,1692394965289,263105348,52
0.1,,,,buy,26104.65,BTC-29SEP23-30000-C,44.08,,0.01601546,0.016,1,1692394960708,263105347,4110
0.1,,,,buy,26091.8,BTC-27OCT23-23000-P,42.34,,0.0233193,0.023,2,1692394439744,263104818,127
0.1,,,,sell,26116.7,BTC-20AUG23-27250-C,45.77,,0.00083512,0.0009,0,1692394298709,263104763,45
0.1,,,,sell,26115.74,BTC-1SEP23-29500-C,47.25,,0.00431113,0.0041,2,1692394244508,263104753,475
25.0,BLOCK-91217,1,,sell,26116.67,BTC-19AUG23-26250-P,30.75,,0.00819879,0.0073,0,1692394183273,263104681,117
0.1,,,,buy,26116.38,BTC-29SEP23-30000-P,52.39,,0.15803542,0.1665,0,1692394169896,263104680,1492
1.0,,,,sell,26127.77,BTC-1SEP23-25500-C,41.93,,0.04592752,0.046,0,1692393985021,263104608,13
0.8,,,,sell,26146.21,BTC-27OCT23-36000-C,50.8,,0.00953078,0.0095,3,1692393946263,263104601,470
0.2,,,,sell,26161.24,BTC-25AUG23-26000-C,41.59,,0.0253517,0.025,3,1692393792343,263104434,754
1.1,,,,buy,26160.83,BTC-25AUG23-27500-C,44.08,,0.00666332,0.0065,3,1692393789373,263104432,390
0.1,,,,sell,26128.78,BTC-28JUN24-25000-P,45.95,,0.12591229,0.123,2,1692393508445,263104235,173
1.5,,,,sell,26124.0,BTC-1SEP23-31000-C,54.1,,0.00255424,0.0024,0,1692393450350,263104213,340
0.1,,,,sell,26122.32,BTC-27OCT23-25000-P,40.97,,0.04580294,0.046,2,1692393438872,263104212,261
0.2,,,,sell,26126.04,BTC-25AUG23-24500-P,52.27,,0.00680865,0.0065,3,1692393410863,263104207,83
1.0,,,,buy,26102.8,BTC-27OCT23-34000-C,48.6,,0.01330733,0.0135,2,1692393099446,263103927,633
1.0,,,,buy,26098.24,BTC-21AUG23-23000-P,81.42,,0.00064101,0.0007,2,1692393026422,263103851,7
0.1,,,,sell,26098.14,BTC-1SEP23-27500-P,42.93,,0.06554998,0.066,2,1692393018432,263103847,205
1.0,,,,sell,26105.93,BTC-29MAR24-18000-P,49.51,,0.02440528,0.024,2,1692392999722,263103834,247
0.5,,,,buy,26108.15,BTC-29MAR24-45000-C,53.25,,0.02804461,0.028,2,1692392977050,263103828,476
0.1,,,,buy,26117.39,BTC-29DEC23-40000-C,51.64,,0.01705672,0.017,3,1692392927868,263103811,2869
0.1,,,,sell,26115.24,BTC-28JUN24-30000-C,47.59,,0.13767834,0.138,0,1692392849117,263103798,245
0.8,,,,buy,26115.9,BTC-8SEP23-26000-P,40.71,,0.03509967,0.035,2,1692392842670,263103797,127
0.1,,,,sell,26099.82,BTC-1SEP23-28000-C,43.59,,0.01000328,0.01,2,1692392359345,263103368,187
1.0,,,,sell,26106.38,BTC-1SEP23-26500-C,40.6,,0.02538275,0.025,2,1692392249485,263103074,300
0.1,,,,buy,26115.74,BTC-29MAR24-26000-P,44.7,,0.11778251,0.1185,1,1692392007088,263102688,151
3.0,,,,buy,26145.07,BTC-1SEP23-23000-P,55.73,,0.00539762,0.0055,0,1692391978916,263102489,68
2.0,,,,sell,26145.58,BTC-20AUG23-25750-P,40.94,,0.00455662,0.0044,2,1692391957006,263102479,106
2.0,,,,sell,26185.47,BTC-1SEP23-24000-P,49.3,,0.00890336,0.0085,2,1692391823844,263102229,242
2.0,,,,sell,26187.51,BTC-1SEP23-23500-P,52.01,,0.00681129,0.0065,2,1692391807744,263102222,36
2.0,,,,sell,26187.21,BTC-1SEP23-22500-P,57.68,,0.00419382,0.0039,1,1692391797616,263102221,2
2.0,,,,sell,26171.3,BTC-8SEP23-23000-P,49.2,,0.00768205,0.007,2,1692391714086,263102190,67
16.0,,,,sell,26177.83,BTC-27OCT23-26000-C,40.92,,0.07991297,0.0795,0,1692391362767,263102005,44
2.4,,,,sell,26177.83,BTC-25AUG23-19000-P,109.39,,0.00064687,0.0006,3,1692391362044,263102004,331
4.4,,,,sell,26166.91,BTC-20AUG23-26250-P,33.04,,0.01055913,0.01,3,1692391309027,263101967,78
1.0,,,,buy,26164.39,BTC-8SEP23-29500-C,45.49,,0.00806148,0.008,1,1692391245492,263101964,112
5.0,,,,sell,26194.02,BTC-8SEP23-31000-C,49.16,,0.00486348,0.0044,3,1692391105847,263101827,61
0.1,,,,sell,26194.47,BTC-8SEP23-30500-C,48.23,,0.00571523,0.0055,1,1692391101489,263101824,109
0.1,,,,sell,26194.45,BTC-21AUG23-27000-C,41.51,,0.0038351,0.0036,1,1692391071909,263101814,107
0.1,,,,sell,26192.14,BTC-28JUN24-25000-C,46.73,,0.21260813,0.2115,1,1692390966185,263101758,18
0.1,,,,sell,26216.11,BTC-25AUG23-25500-P,46.37,,0.01315388,0.013,3,1692390561020,263101455,212
0.2,,,,buy,26202.58,BTC-19AUG23-27750-C,69.27,,9.89e-05,0.0001,3,1692390515390,263101431,175
0.1,,,,buy,26211.65,BTC-1SEP23-24500-P,47.63,,0.01166319,0.0115,3,1692390502424,263101392,138
0.1,,,,buy,26211.98,BTC-1SEP23-30000-C,49.85,,0.00408294,0.0038,0,1692390496295,263101279,409
1.2,,,,buy,26211.98,BTC-29DEC23-33000-C,46.43,,0.04057685,0.0405,0,1692390495552,263101268,839
0.1,,,,sell,26206.94,BTC-8SEP23-25500-P,42.48,,0.02662746,0.0265,2,1692390494088,263101262,142
0.1,,,,sell,26202.05,BTC-27OCT23-35000-P,50.01,,0.33375959,0.3335,2,1692390477428,263101246,14
0.1,,,,buy,26188.47,BTC-8SEP23-29000-C,44.94,,0.01064733,0.0105,0,1692390424555,263101204,121
0.3,,,,sell,26153.03,BTC-21AUG23-26250-P,39.96,,0.0152061,0.015,3,1692390333939,263101053,38
2.8,,,,buy,26160.37,BTC-29MAR24-120000-C,79.04,,0.00316082,0.0033,2,1692390268204,263100964,181
0.3,,,,sell,26172.35,BTC-20AUG23-26750-P,41.03,,0.02476271,0.025,0,1692390200967,263100857,50
4.3,,,,buy,26177.42,BTC-27OCT23-24000-P,42.2,,0.03347418,0.033,3,1692390193066,263100854,172
0.2,,,,buy,26179.27,BTC-19AUG23-27500-P,0.0,,0.05045737,0.05,0,1692390174732,263100824,74
8.2,,,,buy,26146.81,BTC-28JUN24-70000-C,63.49,,0.02145013,0.0215,3,1692389839974,263100405,39
8.0,,,,sell,26144.73,BTC-28JUN24-26000-C,46.39,,0.19472219,0.192,1,1692389836788,263100401,1
0.1,,,,sell,26145.5,BTC-25AUG23-29000-P,52.11,,0.11237308,0.111,2,1692389800227,263100326,2830
0.1,,,,sell,26126.79,BTC-8SEP23-27000-P,42.12,,0.05765194,0.0575,2,1692389770740,263100229,62
0.1,,,,sell,26122.84,BTC-8SEP23-26500-P,42.03,,0.04604221,0.046,2,1692389768511,263100223,92
0.5,,,,buy,26078.84,BTC-28JUN24-22000-P,47.18,,0.07952165,0.078,2,1692389437360,263099807,80
0.5,,,,sell,26035.79,BTC-29MAR24-22000-P,45.49,,0.05770359,0.057,3,1692389282788,263099609,136
2.3,,,,buy,26062.8,BTC-29DEC23-18000-P,50.87,,0.01226077,0.012,3,1692389136863,263099512,351
1.0,,,,buy,26084.24,BTC-29SEP23-19000-P,60.59,,0.0039281,0.0042,1,1692389038198,263099444,1455
0.8,,,,buy,26086.45,BTC-29SEP23-18000-P,65.26,,0.00289278,0.0032,0,1692389022550,263099440,894
0.1,,,,sell,26087.89,BTC-8SEP23-24000-C,47.72,,0.09626794,0.0965,2,1692388999945,263099421,2
2.7,,,,sell,26068.64,BTC-20AUG23-28000-C,55.34,,0.00038691,0.0003,1,1692388960077,263099347,79
2.9,,,,buy,26068.71,BTC-20AUG23-23500-P,83.34,,0.00082712,0.0005,3,1692388922733,263099339,39
0.8,,,,buy,26019.14,BTC-29SEP23-17000-P,68.98,,0.00213212,0.0023,0,1692388706265,263099105,755
1.0,,,,sell,26062.1,BTC-29DEC23-24000-P,43.89,,0.05826873,0.0585,1,1692388394176,263098519,549
0.1,,,,buy,26064.93,BTC-29DEC23-25000-P,43.41,,0.07323076,0.0735,1,1692388271403,263098416,1001
0.1,,,,buy,26078.38,BTC-1SEP23-41000-C,85.93,,0.00017465,0.0002,0,1692388233598,263098392,18
1.0,,,,buy,26092.13,BTC-29SEP23-33000-C,50.63,,0.00774634,0.008,0,1692388208711,263098365,2369
0.3,,,,buy,26104.55,BTC-29SEP23-31000-C,46.85,,0.01320465,0.013,0,1692388110397,263098196,2728
0.4,,,,buy,26101.68,BTC-8SEP23-27000-C,42.16,,0.0266873,0.0265,1,1692388108348,263098192,110
0.2,,,,sell,26060.91,BTC-28JUN24-90000-C,69.84,,0.01494702,0.0145,2,1692388054723,263098104,62
0.1,,,,sell,26023.57,BTC-27OCT23-31000-P,45.0,,0.20310581,0.2025,2,1692387993733,263097863,52
0.5,,,,sell,26018.25,BTC-28JUN24-60000-C,60.89,,0.0303594,0.03,3,1692387986585,263097732,161
0.6,,,,buy,26013.64,BTC-25AUG23-40000-C,111.13,,0.00011987,0.0001,3,1692387947512,263097717,1750
2.7,,,,sell,26004.58,BTC-20AUG23-24000-P,77.7,,0.00115814,0.0011,0,1692387856053,263097683,23
2.3,,,,sell,25984.99,BTC-21AUG23-24000-P,70.16,,0.00225993,0.0022,2,1692387818711,263097650,24
0.6,,,,buy,25995.55,BTC-25AUG23-20000-P,101.64,,0.00093937,0.0012,1,1692387795947,263097638,572
2.4,,,,sell,25998.2,BTC-21AUG23-23500-P,77.38,,0.0015435,0.0015,0,1692387788641,263097622,15
0.8,,,,sell,26004.18,BTC-29DEC23-23000-P,44.47,,0.04595169,0.0465,0,1692387783714,263097612,474
0.3,,,,buy,25998.54,BTC-29DEC23-19000-P,49.04,,0.01591979,0.016,0,1692387676845,263097555,489
2.7,,,,buy,25980.67,BTC-8SEP23-22000-P,56.33,,0.00571557,0.006,3,1692387593815,263097460,62
0.1,,,,buy,26005.69,BTC-1SEP23-26500-P,42.16,,0.04169854,0.042,0,1692387341769,263097123,194
0.1,,,,buy,26059.79,BTC-1SEP23-27000-P,42.0,,0.05301862,0.053,0,1692387137517,263096955,167
0.3,,,,buy,26064.28,BTC-25AUG23-21000-P,84.83,,0.00116974,0.0011,2,1692386979075,263096893,527
0.7,,,,buy,26064.84,BTC-29MAR24-25000-P,44.85,,0.10137834,0.1015,0,1692386851142,263096859,207
0.1,,,,buy,26084.75,BTC-8SEP23-28000-C,43.18,,0.01598047,0.016,0,1692386766046,263096805,146
0.1,,,,buy,26067.05,BTC-8SEP23-28500-C,44.1,,0.01239435,0.0125,2,1692386721469,263096784,189
25.0,BLOCK-91213,2,BTC-RR-29DEC23-17000_32000,buy,26075.43,BTC-29DEC23-17000-P,53.84,,0.00894603,0.0098,0,1692386675614,263096741,369
0.1,,,,sell,26049.71,BTC-28JUN24-80000-C,67.44,,0.01846801,0.018,2,1692386277201,263096468,55
0.1,,,,buy,26040.22,BTC-8SEP23-25000-C,43.48,,0.06479197,0.065,0,1692386199621,263096399,6
0.2,,,,buy,26058.59,BTC-1SEP23-22000-P,60.56,,0.00329886,0.0034,0,1692386059828,263096239,40
0.9,,,,sell,26045.51,BTC-29MAR24-29000-C,45.29,,0.11044982,0.1105,2,1692385947052,263096095,69
2.4,,,,buy,26049.99,BTC-29DEC23-21000-P,45.79,,0.02631832,0.0265,1,1692385871029,263096062,577
1.0,,,,sell,26053.99,BTC-28JUN24-24000-C,47.34,,0.22914447,0.23,2,1692385855049,263096026,2
20.0,,,,sell,26069.28,BTC-28JUN24-65000-C,62.97,,0.02692738,0.0265,3,1692385840206,263095917,62
1.5,,,,sell,26116.84,BTC-8SEP23-24500-P,44.73,,0.01636235,0.0165,2,1692385767756,263095605,82
0.5,,,,buy,26111.51,BTC-28JUN24-45000-C,54.05,,0.05386289,0.053,2,1692385752887,263095516,225
0.2,,,,buy,26100.34,BTC-28JUN24-42000-C,52.56,,0.06236433,0.0615,2,1692385717105,263095351,44
0.2,,,,sell,26100.55,BTC-25AUG23-29000-C,52.46,,0.0024526,0.0022,2,1692385696049,263095313,2726
0.2,,,,buy,26091.68,BTC-28JUN24-41000-C,51.94,,0.06569309,0.0645,2,1692385669289,263095113,28
0.1,,,,sell,26068.57,BTC-25AUG23-30500-C,62.76,,0.00124934,0.0011,0,1692385613768,263094899,447
0.5,,,,buy,26027.04,BTC-28JUN24-19000-P,49.12,,0.04699991,0.046,0,1692385531453,263094577,7
2.0,,,,buy,26082.9,BTC-25AUG23-27000-P,41.28,,0.04399399,0.044,0,1692385294954,263093966,2934
0.2,,,,sell,26076.05,BTC-29SEP23-22000-P,47.48,,0.01064849,0.01,2,1692385259229,263093935,1208
4.0,,,,buy,26113.04,BTC-21AUG23-27500-C,43.33,,0.00104133,0.0013,0,1692385142400,263093735,30
0.1,,,,buy,26115.22,BTC-8SEP23-27500-C,41.46,,0.01975716,0.02,1,1692385118095,263093716,84
0.1,,,,buy,26165.51,BTC-8SEP23-28500-P,42.88,,0.09847074,0.0985,0,1692384909095,263093280,27
0.9,,,,sell,26173.65,BTC-29MAR24-36000-C,48.69,,0.05664087,0.057,3,1692384878862,263093270,105
2.1,,,,buy,26178.54,BTC-29MAR24-15000-P,55.72,,0.01260943,0.013,0,1692384868734,263093263,199
0.8,,,,sell,26191.31,BTC-29MAR24-40000-C,50.97,,0.04133642,0.0415,2,1692384819122,263093192,381
0.1,,,,sell,26185.54,BTC-29MAR24-24000-P,45.24,,0.08348117,0.0835,3,1692384806542,263093176,113
4.0,,,,sell,26186.58,BTC-19AUG23-27250-C,52.5,,0.00018849,0.0002,0,1692384741869,263093030,94
1.3,,,,sell,26203.82,BTC-29DEC23-22000-P,44.59,,0.03307167,0.033,2,1692384726362,263092978,627
0.1,,,,sell,26209.64,BTC-29SEP23-25000-C,41.09,,0.08478713,0.084,2,1692384706027,263092954,1162
1.2,,,,buy,26231.52,BTC-27OCT23-16000-P,61.95,,0.00267322,0.0025,0,1692384680494,263092839,25
0.5,,,,buy,26239.69,BTC-27OCT23-14000-P,68.07,,0.00141645,0.0012,0,1692384669758,263092801,25
0.2,,,,buy,26279.61,BTC-28JUN24-38000-C,50.29,,0.07991048,0.078,2,1692384600406,263092461,24
0.1,,,,sell,26265.41,BTC-20AUG23-27000-P,31.87,,0.02964169,0.029,2,1692384589274,263092366,86
2.0,,,,sell,26254.79,BTC-1SEP23-20000-P,71.93,,0.00124388,0.0011,2,1692384567646,263092171,23
0.1,,,,buy,26237.5,BTC-8SEP23-24000-P,46.58,,0.01182146,0.012,2,1692384529238,263091846,41
