amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,63454.71,BTC-3MAY24-61000-P,70.42,,0.04111105,0.041,2,1713225491570,297441043,62
2.9,,,,,2.9,sell,63428.43,BTC-19APR24-70000-C,76.82,,0.00298817,0.0032,1,1713225444810,297440921,1442
3.6,,,,,3.6,sell,63428.55,BTC-19APR24-64000-C,71.28,,0.02375492,0.023,1,1713225438247,297440913,457
0.1,,,,,0.1,buy,63422.15,BTC-18APR24-65000-C,72.39,,0.0133437,0.013,3,1713225434645,297440905,14
0.1,,,,,0.1,sell,63415.64,BTC-16APR24-62500-P,77.54,,0.00411793,0.0038,2,1713225423964,297440895,205
0.1,,,,,0.1,sell,63439.0,BTC-16APR24-63000-P,70.77,,0.00597343,0.0055,0,1713225388988,297440869,313
0.1,,,,,0.1,buy,63437.85,BTC-17APR24-70000-C,83.16,,0.0004467,0.0005,0,1713225368758,297440757,63
0.1,,,,,0.1,buy,63449.81,BTC-17APR24-56000-P,125.62,,0.00142883,0.0015,2,1713225360751,297440742,61
1.1,,,,,1.1,buy,63501.24,BTC-27SEP24-60000-P,74.64,,0.14334161,0.1425,2,1713225326020,297440703,270
0.6,,,,,0.6,buy,63539.52,BTC-16APR24-57000-P,159.32,,0.00018898,0.0002,3,1713225259671,297440640,236
0.1,,,,,0.1,buy,63539.52,BTC-3MAY24-64000-C,69.15,,0.05842251,0.0585,0,1713225259409,297440639,125
0.1,,,,,0.1,buy,63526.45,BTC-16APR24-66000-C,69.55,,0.0003622,0.0003,3,1713225248122,297440621,266
0.2,,,,,0.2,sell,63520.95,BTC-16APR24-61500-P,91.68,,0.00180431,0.0017,2,1713225245480,297440616,149
0.1,,,,,0.1,buy,63492.91,BTC-26APR24-49000-P,95.58,,0.0030737,0.0031,2,1713225241161,297440598,830
0.1,,,,,0.1,sell,63495.24,BTC-18APR24-70000-C,75.2,,0.00165547,0.0014,2,1713225239628,297440597,7
2.0,,,,,2.0,sell,63470.53,BTC-27SEP24-51000-P,74.51,,0.08240654,0.081,0,1713225220633,297440574,57
1.0,,,,,1.0,sell,63441.61,BTC-27SEP24-52000-P,74.47,,0.08856439,0.087,2,1713225217577,297440557,179
1.0,,,,,1.0,sell,63414.56,BTC-27SEP24-75000-C,76.03,,0.15667911,0.156,0,1713225207625,297440519,772
0.1,,,,,0.1,buy,63417.11,BTC-27DEC24-63000-P,77.72,,0.20882087,0.207,0,1713225194773,297440515,75
0.1,,,,,0.1,buy,63427.15,BTC-18APR24-62000-P,79.74,,0.01556618,0.0155,2,1713225160395,297440503,28
0.1,,,,,0.1,sell,63427.75,BTC-3MAY24-73000-C,68.37,,0.01593017,0.0155,2,1713225153726,297440494,288
0.3,,,,,0.3,sell,63442.86,BTC-26APR24-35000-P,133.28,,0.00018405,0.0002,3,1713225093389,297440470,266
1.1,,,,,1.1,buy,63399.21,BTC-26APR24-70000-C,71.57,,0.01484898,0.015,0,1713225059783,297440420,3997
2.0,,,,,2.0,buy,63403.99,BTC-26APR24-75000-C,74.89,,0.00571796,0.006,0,1713225040889,297440419,3593
0.3,,,,,0.3,buy,63418.61,BTC-26APR24-47000-P,99.96,,0.00209373,0.0021,1,1713225021655,297440400,589
0.1,,,,,0.1,sell,63409.9,BTC-19APR24-58000-P,88.14,,0.0064736,0.006,2,1713225017422,297440394,764
0.4,,,,,0.4,buy,63443.34,BTC-26APR24-48000-P,98.01,,0.00255177,0.0026,3,1713224987871,297440344,635
0.1,,,,,0.1,sell,63414.76,BTC-18APR24-70500-C,77.83,,0.001346,0.0012,2,1713224962825,297440334,8
0.1,,,,,0.1,sell,63392.97,BTC-19APR24-69000-C,73.61,,0.0042496,0.0041,2,1713224871011,297440259,719
0.1,,,,,0.1,buy,63390.87,BTC-16APR24-59000-P,123.33,,0.00048565,0.0004,2,1713224765875,297440165,186
0.1,,,,,0.1,sell,63409.56,BTC-3MAY24-75000-C,69.21,,0.01167718,0.0115,1,1713224736331,297440149,330
0.4,,,,,0.4,sell,63431.65,BTC-16APR24-66500-C,81.87,,0.00022221,0.0003,1,1713224725329,297440125,301
0.2,,,,,0.2,buy,63453.24,BTC-16APR24-63500-C,69.09,,0.00817019,0.008,1,1713224697464,297440087,87
0.1,,,,,0.1,sell,63427.16,BTC-16APR24-61000-P,96.98,,0.00150962,0.0013,2,1713224686684,297440023,177
0.1,,,,,0.1,buy,63436.0,BTC-28MAR25-110000-C,83.21,,0.17293588,0.1765,0,1713224653902,297440007,30
0.6,,,,,0.6,sell,63405.02,BTC-3MAY24-77000-C,70.0,,0.00865602,0.0085,2,1713224605674,297439959,202
5.0,,,BTC-STRD-16APR24-63500,297439948,5.0,sell,63396.5,BTC-16APR24-63500-P,67.24,,0.00954279,0.0091,0,1713224600243,297439950,211
0.9,,,,,0.9,sell,63386.8,BTC-16APR24-67500-C,88.44,,0.00016079,0.0001,3,1713224543639,297439928,275
0.1,,,,,0.1,sell,63356.36,BTC-31MAY24-115000-C,81.68,,0.00327402,0.003,2,1713224455198,297439909,382
1.0,,,,,1.0,sell,63353.93,BTC-16APR24-56000-P,175.69,,0.00015618,0.0002,2,1713224431207,297439896,66
0.3,,,,,0.3,buy,63330.32,BTC-18APR24-60000-P,88.94,,0.0086619,0.009,1,1713224400852,297439881,50
0.1,,,,,0.1,buy,63306.51,BTC-18APR24-77000-C,99.33,,0.00012872,0.0002,2,1713224368217,297439868,5
0.2,,,,,0.2,sell,63297.96,BTC-16APR24-58000-P,144.08,,0.00034117,0.0004,1,1713224364215,297439862,181
0.4,,,,,0.4,sell,63303.36,BTC-26APR24-25000-P,189.32,,9.92e-06,0.0001,3,1713224300375,297439821,227
0.1,,,,,0.1,sell,63285.66,BTC-26APR24-73000-C,72.38,,0.00799623,0.008,3,1713224257976,297439795,1687
0.1,,,,,0.1,buy,63273.92,BTC-28JUN24-60000-P,71.04,,0.08994834,0.09,0,1713224221206,297439776,2460
