amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,0.2,buy,46989.99,BTC-9JAN24-46500-P,52.86,,0.00230256,0.0024,0,1704758388600,278794013,93
0.5,,,,,0.5,sell,46993.91,BTC-9JAN24-48000-C,50.67,,0.00082162,0.0006,2,1704758376883,278794012,439
1.0,,,,,1.0,sell,46980.52,BTC-29MAR24-49000-C,61.31,,0.10823142,0.1085,1,1704758355148,278793998,144
0.1,,,,,0.1,sell,46984.19,BTC-12JAN24-40000-P,118.82,,0.00346114,0.0036,1,1704758309719,278793970,2474
0.1,,,,,0.1,sell,46981.9,BTC-9JAN24-47000-C,46.58,,0.00584306,0.0055,2,1704758305842,278793964,257
1.0,,,,,1.0,buy,46979.99,BTC-9JAN24-46750-P,46.37,,0.00383744,0.0035,2,1704758292799,278793963,23
0.1,,,,,0.1,sell,46971.46,BTC-12JAN24-39000-P,124.76,,0.0028317,0.0027,2,1704758281283,278793956,2336
0.4,,,,,0.4,sell,46975.72,BTC-10JAN24-47000-P,73.97,,0.01782893,0.018,1,1704758260307,278793946,28
0.1,,,,,0.1,buy,46953.47,BTC-23FEB24-50000-C,62.64,,0.06785441,0.0685,3,1704758203671,278793917,887
0.2,,,,,0.2,sell,46940.04,BTC-19JAN24-53000-C,76.88,,0.01396225,0.0135,2,1704758117000,278793831,141
5.0,,,,,5.0,sell,46946.68,BTC-12JAN24-50000-C,90.69,,0.01247585,0.0125,3,1704758115886,278793830,2299
0.2,,,,,0.2,sell,46950.65,BTC-9JAN24-46500-C,54.0,,0.01228065,0.0125,2,1704758045843,278793795,151
0.3,,,,,0.3,buy,46955.86,BTC-9JAN24-47500-C,48.75,,0.00207696,0.0019,2,1704757941655,278793735,161
1.0,,,,,1.0,sell,46989.99,BTC-10JAN24-52500-C,100.73,,0.00112754,0.0009,1,1704757853195,278793694,1
5.0,,,BTC-STRD-9JAN24-47000,278793641,5.0,sell,46996.08,BTC-9JAN24-47000-P,48.63,,0.00598286,0.0059,2,1704757793919,278793642,128
0.1,,,,,0.1,buy,47004.91,BTC-19JAN24-42000-P,80.79,,0.01370111,0.014,0,1704757760002,278793617,592
0.1,,,,,0.1,buy,46985.86,BTC-11JAN24-45000-C,93.65,,0.05580491,0.0555,2,1704757735837,278793571,33
1.0,,,,,1.0,sell,46971.57,BTC-29MAR24-19000-P,95.76,,0.0019113,0.0019,2,1704757717407,278793535,551
1.0,,,,,1.0,sell,46932.56,BTC-26JAN24-58000-C,75.02,,0.00943136,0.009,3,1704757536467,278793363,839
0.1,,,,,0.1,buy,46912.83,BTC-23FEB24-53000-C,62.92,,0.04808361,0.048,1,1704757529162,278793341,1
1.0,,,,,1.0,buy,46909.6,BTC-26JAN24-48000-C,66.92,,0.05052818,0.0505,2,1704757528056,278793313,2468
1.0,,,,,1.0,sell,46903.52,BTC-26JAN24-50000-P,71.47,,0.09448703,0.098,2,1704757525418,278793312,61
0.1,,,,,0.1,sell,46894.84,BTC-10JAN24-47750-C,71.41,,0.01078299,0.01,1,1704757419340,278793245,1
0.1,,,,,0.1,buy,46896.53,BTC-12JAN24-44000-P,92.28,,0.01125476,0.0115,0,1704757415860,278793244,749
0.1,,,,,0.1,buy,46894.62,BTC-26JAN24-42000-P,70.88,,0.019215,0.019,1,1704757392975,278793228,1744
0.5,,,,,0.5,buy,46912.1,BTC-10JAN24-45000-P,78.28,,0.00492353,0.0048,0,1704757345357,278793217,57
0.1,,,,,0.1,sell,46914.47,BTC-9JAN24-47250-C,45.73,,0.00317721,0.0028,2,1704757336047,278793210,5
1.0,,,,,1.0,sell,46915.72,BTC-19JAN24-47000-C,72.61,,0.04978217,0.0495,3,1704757323351,278793209,790
0.1,,,,,0.1,sell,46911.87,BTC-9JAN24-46000-P,53.32,,0.00124583,0.0009,2,1704757304074,278793186,94
0.1,,,,,0.1,sell,46916.35,BTC-12JAN24-52000-C,98.05,,0.00700842,0.007,2,1704757302079,278793182,912
1.0,,,,,1.0,sell,46916.53,BTC-11JAN24-47000-C,88.92,,0.02860414,0.028,2,1704757289104,278793173,134
0.1,,,,,0.1,buy,46921.69,BTC-12JAN24-46500-P,86.43,,0.02780183,0.028,0,1704757277318,278793168,35
