amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,72113.73,BTC-15MAR24-72500-C,86.38,,0.03217322,0.0325,1,1710201570834,290275908,58
5.0,,,,,5.0,buy,72127.49,BTC-28JUN24-42000-P,82.04,,0.01325184,0.013,2,1710201559921,290275883,414
0.2,,,BTC-CS-28JUN24-70000_80000,290275875,0.2,sell,72137.8,BTC-28JUN24-70000-C,76.88,,0.20912437,0.2085,2,1710201529351,290275876,2160
0.2,,,BTC-CS-28JUN24-70000_80000,290275875,0.2,buy,72137.8,BTC-28JUN24-80000-C,77.94,,0.15246038,0.1532,2,1710201529351,290275877,1304
2.0,,,,,2.0,sell,72141.47,BTC-12MAR24-69500-P,85.19,,0.00077843,0.0008,2,1710201513487,290275870,293
0.1,,,,,0.1,buy,72141.95,BTC-22MAR24-80000-C,85.17,,0.02299516,0.0235,3,1710201508449,290275869,881
0.2,,,,,0.2,sell,72141.84,BTC-14MAR24-78000-C,88.75,,0.00576673,0.0055,2,1710201502743,290275868,5
2.3,,,,,2.3,buy,72124.44,BTC-27DEC24-135000-C,79.04,,0.12245741,0.125,1,1710201491617,290275867,74
0.1,,,,,0.1,buy,72156.01,BTC-28JUN24-140000-C,86.08,,0.02938685,0.03,3,1710201458135,290275809,844
0.5,,,,,0.5,sell,72121.19,BTC-12MAR24-71500-P,65.74,,0.00373451,0.0042,1,1710201427159,290275739,149
0.1,,,,,0.1,sell,72130.12,BTC-12MAR24-75000-C,74.03,,0.00046534,0.0004,3,1710201395902,290275718,288
0.1,,,,,0.1,sell,72120.89,BTC-14MAR24-76000-C,86.86,,0.01013147,0.01,2,1710201339740,290275681,11
0.1,,,,,0.1,sell,72119.27,BTC-26APR24-75000-C,80.06,,0.11200024,0.112,2,1710201308057,290275642,744
0.1,,,,,0.1,sell,72110.64,BTC-13MAR24-67500-P,86.27,,0.00226657,0.0023,3,1710201291283,290275537,67
0.1,,,,,0.1,buy,72114.84,BTC-26APR24-58000-P,82.05,,0.02608169,0.026,1,1710201286797,290275530,377
1.9,,,,,1.9,sell,72120.02,BTC-26APR24-56000-P,82.94,,0.0212177,0.021,3,1710201286534,290275529,295
1.4,,,,,1.4,buy,72120.02,BTC-13MAR24-71000-P,79.34,,0.01170436,0.0115,1,1710201286527,290275528,65
1.0,,,,,1.0,sell,72138.33,BTC-12MAR24-70000-P,78.24,,0.00089833,0.0011,0,1710201275244,290275386,199
0.1,,,,,0.1,buy,72138.36,BTC-12MAR24-72000-P,58.82,,0.00602236,0.006,0,1710201274687,290275382,203
0.1,,,,,0.1,buy,72136.88,BTC-12MAR24-64000-P,159.84,,2.168e-05,0.0001,3,1710201269842,290275363,151
0.1,,,,,0.1,buy,72150.5,BTC-12MAR24-69000-P,88.17,,0.00039658,0.0005,1,1710201226821,290275300,412
0.6,,,,,0.6,sell,72160.38,BTC-13MAR24-72500-P,80.63,,0.02123661,0.021,1,1710201218521,290275233,20
0.8,,,,,0.8,buy,72160.56,BTC-13MAR24-72000-C,82.68,,0.02160614,0.022,2,1710201217392,290275226,135
4.4,,,,,4.4,buy,72173.97,BTC-29MAR24-37000-P,132.53,,0.0004432,0.0006,2,1710201146000,290275145,1340
0.1,,,,,0.1,sell,72176.2,BTC-14MAR24-74500-C,85.3,,0.01564006,0.0155,2,1710201145674,290275144,19
0.1,,,,,0.1,sell,72176.2,BTC-22MAR24-78000-C,83.0,,0.02949906,0.0295,2,1710201145124,290275143,462
0.5,,,,,0.5,sell,72151.32,BTC-27DEC24-100000-C,76.39,,0.20176941,0.2005,3,1710201091363,290275113,681
1.4,,,,,1.4,sell,72155.0,BTC-28JUN24-75000-C,78.07,,0.177899,0.18,3,1710201045536,290275043,1817
1.0,,,,,1.0,buy,72170.18,BTC-15MAR24-75000-C,87.82,,0.01902401,0.0195,3,1710200968081,290275017,77
0.5,,,,,0.5,sell,72159.81,BTC-22MAR24-75000-C,82.3,,0.04282626,0.043,2,1710200906895,290274954,8
0.1,,,,,0.1,buy,72205.99,BTC-29MAR24-65000-P,81.82,,0.02426744,0.0245,0,1710200864878,290274889,1094
1.0,,,,,1.0,buy,72214.88,BTC-15MAR24-58000-P,113.43,,0.00053395,0.0007,3,1710200864293,290274888,898
0.1,,,,,0.1,sell,72239.04,BTC-13MAR24-78000-C,87.88,,0.00233055,0.002,2,1710200848367,290274824,74
0.2,,,,,0.2,sell,72236.08,BTC-22MAR24-70000-P,81.64,,0.03533164,0.0355,1,1710200844116,290274803,415
0.1,,,,,0.1,sell,72230.68,BTC-12MAR24-70000-C,74.17,,0.0318063,0.032,3,1710200835053,290274777,330
0.1,,,,,0.1,sell,72218.45,BTC-29MAR24-85000-C,83.6,,0.02377804,0.0235,3,1710200830644,290274775,2291
0.2,,,,,0.2,buy,72184.44,BTC-12MAR24-72000-C,57.77,,0.00851635,0.0085,3,1710200823850,290274719,343
0.5,,,,,0.5,sell,72167.32,BTC-14MAR24-68000-P,85.46,,0.00667388,0.0065,1,1710200823312,290274667,17
0.4,,,,,0.4,sell,72175.94,BTC-14MAR24-63000-P,100.71,,0.00138632,0.0013,3,1710200785946,290274619,41
0.1,,,,,0.1,sell,72155.9,BTC-15MAR24-74000-C,84.21,,0.02368609,0.023,2,1710200756685,290274607,1362
0.2,,,,,0.2,sell,72154.59,BTC-26APR24-80000-C,81.12,,0.08651266,0.087,3,1710200751514,290274602,1060
1.0,,,,,1.0,buy,72166.09,BTC-29MAR24-51000-P,99.7,,0.00355547,0.0035,3,1710200707129,290274575,1127
0.3,,,,,0.3,buy,72200.74,BTC-15MAR24-64000-P,93.35,,0.00293232,0.0031,1,1710200677872,290274546,769
0.5,,,,,0.5,buy,72208.47,BTC-12MAR24-73500-C,59.5,,0.00186448,0.0017,3,1710200642880,290274528,87
0.1,,,,,0.1,sell,72215.04,BTC-26APR24-88000-C,82.51,,0.05753181,0.0575,2,1710200576361,290274447,39
0.1,,,,,0.1,buy,72200.46,BTC-29MAR24-72000-C,79.88,,0.07902767,0.079,3,1710200548475,290274432,616
0.1,,,,,0.1,sell,72152.38,BTC-12MAR24-71000-P,60.57,,0.00194629,0.0019,0,1710200480496,290274375,319
0.5,,,,,0.5,sell,72159.26,BTC-22MAR24-76000-C,82.52,,0.03787464,0.038,2,1710200432543,290274347,560
0.1,,,,,0.1,sell,72173.68,BTC-12MAR24-73000-C,59.23,,0.00327375,0.0031,2,1710200422377,290274336,169
0.5,,,,,0.5,sell,72162.51,BTC-22MAR24-69000-P,81.43,,0.03058221,0.0305,0,1710200381577,290274215,361
1.0,,,,,1.0,buy,72142.14,BTC-13MAR24-70000-P,83.3,,0.00763291,0.008,0,1710200286281,290273929,63
0.2,,,,,0.2,buy,72156.77,BTC-26APR24-59000-P,81.92,,0.02899132,0.029,0,1710200284927,290273881,286
0.8,,,,,0.8,sell,72174.64,BTC-28JUN24-90000-C,78.7,,0.11183908,0.112,2,1710200212941,290273785,747
2.0,,,,,2.0,buy,72177.83,BTC-31MAY24-100000-C,81.95,,0.0618982,0.0615,2,1710200184856,290273755,195
0.1,,,,,0.1,sell,72179.34,BTC-13MAR24-66500-P,86.55,,0.00139873,0.0012,3,1710200182886,290273754,50
0.1,,,,,0.1,buy,72177.33,BTC-26APR24-72000-C,79.57,,0.13065136,0.1305,2,1710200155499,290273724,465
0.1,,,,,0.1,buy,72208.53,BTC-29MAR24-90000-C,86.62,,0.01488261,0.015,3,1710200136510,290273681,1923
0.1,,,,,0.1,sell,72208.47,BTC-26APR24-72000-P,79.77,,0.09037565,0.0905,3,1710200135090,290273680,191
0.1,,,,,0.1,sell,72203.06,BTC-12MAR24-70500-P,63.29,,0.00106336,0.001,0,1710200124186,290273665,127
1.3,,,,,1.3,sell,72199.8,BTC-12MAR24-72500-C,53.99,,0.00602869,0.005,3,1710200118563,290273656,226
0.1,,,,,0.1,sell,72178.06,BTC-15MAR24-65000-P,91.19,,0.00420183,0.0042,2,1710200090797,290273540,767
0.7,,,,,0.7,sell,72174.12,BTC-15MAR24-60000-P,103.8,,0.00103529,0.001,3,1710200069726,290273528,1322
0.1,,,,,0.1,buy,72183.28,BTC-26APR24-70000-P,79.47,,0.07778893,0.0775,0,1710200048099,290273471,447
0.1,,,,,0.1,buy,72177.64,BTC-29MAR24-72000-P,79.87,,0.05959755,0.0595,1,1710200042850,290273384,137
3.7,,,,,3.7,sell,72257.3,BTC-28JUN24-120000-C,83.35,,0.04909529,0.049,3,1710200012767,290273080,1235
0.1,,,,,0.1,sell,72282.43,BTC-31MAY24-76000-C,78.91,,0.14818439,0.1485,1,1710199993727,290273035,91
0.1,,,,,0.1,buy,72298.0,BTC-31MAY24-76000-P,78.61,,0.14421902,0.144,2,1710199966096,290273007,39
0.1,,,,,0.1,buy,72305.87,BTC-29MAR24-67000-C,80.43,,0.12071574,0.1205,3,1710199921073,290272913,309
0.3,,,,,0.3,sell,72279.14,BTC-13MAR24-82000-C,103.28,,0.00064516,0.0006,3,1710199899382,290272854,14
3.0,,,,,3.0,sell,72278.73,BTC-15MAR24-80000-C,90.53,,0.00620263,0.006,2,1710199897444,290272853,782
0.1,,,,,0.1,sell,72285.17,BTC-15MAR24-70500-P,84.77,,0.01989668,0.0195,0,1710199852834,290272775,64
0.1,,,,,0.1,buy,72283.46,BTC-26APR24-62000-P,80.89,,0.0385047,0.0385,3,1710199847578,290272755,293
13.0,BLOCK-131366,2,BTC-CS-28JUN24-90000_110000,,13.0,buy,72313.71,BTC-28JUN24-110000-C,81.49,,0.06359705,0.0633,2,1710199831264,290272710,235
0.1,,,,,0.1,sell,72304.31,BTC-29MAR24-67000-P,80.57,,0.03166398,0.0315,1,1710199784838,290272647,426
1.0,,,,,1.0,sell,72283.21,BTC-27DEC24-52000-P,74.94,,0.07480469,0.074,2,1710199605121,290272188,96
0.1,,,,,0.1,sell,72262.03,BTC-13MAR24-63000-P,104.2,,0.00035508,0.0003,3,1710199581473,290272138,92
1.0,,,,,1.0,buy,72260.22,BTC-27DEC24-180000-C,80.1,,0.07135133,0.071,2,1710199576469,290272129,239
0.1,,,,,0.1,sell,72252.91,BTC-13MAR24-70500-P,77.92,,0.0091178,0.0085,2,1710199555231,290272120,34
0.2,,,,,0.2,sell,72244.5,BTC-27DEC24-150000-C,78.06,,0.10105171,0.0985,3,1710199509304,290272064,23
0.1,,,,,0.1,sell,72239.65,BTC-13MAR24-67000-P,86.18,,0.00170645,0.0016,1,1710199497482,290272059,73
0.2,,,,,0.2,buy,72235.58,BTC-26APR24-60000-P,82.42,,0.03171558,0.0325,0,1710199476377,290272041,820
2.0,,,,,2.0,sell,72234.21,BTC-26APR24-34000-P,108.77,,0.00198141,0.0018,2,1710199461149,290272032,251
0.6,,,,,0.6,sell,72214.65,BTC-12MAR24-68000-P,84.72,,0.00014745,0.0001,3,1710199444422,290272013,249
0.1,,,,,0.1,sell,72213.9,BTC-28JUN24-85000-C,77.95,,0.13092354,0.1305,3,1710199400377,290271948,1228
0.2,,,,,0.2,sell,72225.7,BTC-15MAR24-55000-P,115.96,,0.00031911,0.0002,2,1710199365891,290271831,858
5.0,,,,,5.0,buy,72233.49,BTC-15MAR24-76000-C,88.56,,0.01559467,0.016,2,1710199341322,290271793,1144
0.1,,,,,0.1,sell,72264.73,BTC-27SEP24-200000-C,83.78,,0.02964987,0.0295,2,1710199299651,290271638,50
0.7,,,,,0.7,buy,72264.73,BTC-22MAR24-71000-P,81.46,,0.04101559,0.041,0,1710199299287,290271635,133
0.1,,,,,0.1,sell,72312.06,BTC-29MAR24-80000-C,81.78,,0.03867417,0.0385,3,1710199198518,290271403,3240
