amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,,0.3,buy,104681.67,BTC-27JUN25-85000-P,66.57,0.0003206,0.0004,0,1750377583006,372187887,7840
0.1,,,,,,0.1,sell,104688.15,BTC-21JUN25-105000-P,30.13,0.00937647,0.009,1,1750377439205,372187834,140
50.0,6589,BLOCK-206074,4,,,50.0,sell,104687.83,BTC-27JUN25-104000-P,36.43,0.01730791,0.0172,3,1750377409122,372187815,69
50.0,6589,BLOCK-206074,4,,,50.0,sell,104687.83,BTC-25JUL25-104000-P,39.38,0.04367404,0.0436,3,1750377409122,372187814,1189
50.0,6589,BLOCK-206074,4,,,50.0,buy,104686.62,BTC-11JUL25-104000-P,38.0,0.03227048,0.0323,3,1750377409122,372187813,3
50.0,6589,BLOCK-206074,4,,,50.0,buy,104686.62,BTC-4JUL25-104000-P,37.3,0.02546765,0.0256,3,1750377409122,372187816,172
1.7,,,,,,1.7,buy,104692.0,BTC-22JUN25-110000-C,37.14,0.00045099,0.0006,1,1750377389987,372187802,9
0.1,,,,,,0.1,buy,104690.74,BTC-25JUL25-126000-C,41.28,0.00518567,0.005,1,1750377383419,372187798,562
0.1,,,,,,0.1,buy,104684.22,BTC-27JUN25-100000-P,38.81,0.00616485,0.006,3,1750377249865,372187736,9338
0.2,,,,,,0.2,sell,104693.79,BTC-21JUN25-105000-C,30.94,0.00626272,0.006,2,1750377229361,372187723,117
0.9,,,,,,0.9,buy,104696.06,BTC-4JUL25-90000-P,46.83,0.00185669,0.0018,3,1750377216013,372187704,273
0.1,,,,,,0.1,sell,104693.96,BTC-20JUN25-107000-C,41.37,0.00023176,0.0002,3,1750377201234,372187690,1510
0.7,,,,,,0.7,buy,104686.1,BTC-20JUN25-105500-C,25.66,0.00071123,0.0006,3,1750377163004,372187660,113
0.1,,,,,,0.1,sell,104686.11,BTC-26DEC25-160000-C,48.3,0.02745906,0.0275,0,1750377130296,372187641,799
