amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,,0.2,buy,71922.35,BTC-24APR26-73000-P,45.57,,0.04602019,0.046,0,1775606398898,424119858,271
0.1,,,,,,0.1,sell,71976.15,BTC-9APR26-73000-C,50.77,,0.00657448,0.0065,2,1775606380137,424119811,50
0.3,,,,,,0.3,buy,71974.7,BTC-8APR26-70000-C,0.0,,0.02824455,0.027,3,1775606373425,424119792,366
0.7,,,,,,0.7,buy,71973.38,BTC-25SEP26-84000-C,45.19,,0.07040149,0.07,1,1775606348187,424119710,186
2.5,,,,,,2.5,sell,71990.04,BTC-17APR26-74000-C,44.97,,0.01801723,0.0175,3,1775606334676,424119682,419
0.1,,,,,,0.1,buy,71973.9,BTC-24APR26-77000-C,44.06,,0.01355578,0.0135,2,1775606328915,424119678,1033
0.1,,,,,,0.1,buy,71957.37,BTC-8APR26-69000-P,80.05,,0.00032003,0.0004,1,1775606322837,424119621,138
9.0,,,,,,9.0,sell,71978.54,BTC-9APR26-72000-C,50.35,,0.01242765,0.012,3,1775606312430,424119505,104
10.0,,,,,,10.0,sell,71976.48,BTC-9APR26-71500-P,50.0,,0.00957468,0.009,2,1775606310790,424119481,6
20.0,,,,,,20.0,buy,71972.58,BTC-10APR26-74000-C,50.4,,0.00572097,0.006,0,1775606302453,424119456,500
0.1,,,,,,0.1,buy,71949.15,BTC-24APR26-58000-P,64.4,,0.0030306,0.0029,0,1775606282617,424119382,1253
0.8,,,,,,0.8,buy,71941.45,BTC-26JUN26-78000-C,44.02,,0.05077985,0.0515,2,1775606278886,424119381,309
1.2,,,,,,1.2,buy,71935.89,BTC-24APR26-78000-C,43.99,,0.01053627,0.0105,3,1775606270295,424119371,2487
0.1,,,,,,0.1,sell,71923.38,BTC-10APR26-68000-P,58.89,,0.00274812,0.0026,1,1775606260861,424119349,942
0.1,,,,,,0.1,buy,71930.13,BTC-17APR26-63000-P,60.17,,0.00353659,0.0034,1,1775606256831,424119348,299
15.0,,,,,,15.0,buy,71895.74,BTC-17APR26-71000-P,49.15,,0.02447055,0.025,0,1775606242108,424119293,46
3.0,,,,,,3.0,buy,71886.17,BTC-29MAY26-79000-C,42.5,,0.02947338,0.0295,2,1775606236633,424119185,552
13.0,,,,,,13.0,sell,71888.46,BTC-17APR26-69000-P,50.99,,0.01513163,0.0155,1,1775606219990,424119147,176
0.1,,,,,,0.1,buy,71893.46,BTC-10APR26-70500-P,52.06,,0.00859436,0.0085,0,1775606218027,424119141,36
0.1,,,,,,0.1,sell,71895.98,BTC-8APR26-69000-C,70.63,,0.04073351,0.0405,2,1775606217396,424119139,265
2.0,,,,BTC-CDIAG-24APR26_10APR26-68000_67000,424119129,2.0,buy,71899.45,BTC-24APR26-68000-C,50.06,,0.07443874,0.0745,2,1775606216354,424119131,1010
2.0,,,,BTC-CDIAG-24APR26_10APR26-68000_67000,424119129,2.0,sell,71899.45,BTC-10APR26-67000-C,66.69,,0.07032229,0.0705,2,1775606216354,424119130,473
0.1,,,,,,0.1,buy,71915.33,BTC-10APR26-63000-P,82.17,,0.00050397,0.0005,3,1775606214201,424119124,424
0.1,,,,,,0.1,buy,71929.84,BTC-24APR26-64000-P,55.23,,0.00888511,0.009,0,1775606205241,424119101,1639
0.1,,,,,,0.1,buy,71916.18,BTC-17APR26-67000-P,52.84,,0.00918435,0.009,0,1775606203182,424119062,277
0.2,,,,,,0.2,buy,71916.18,BTC-17APR26-68000-P,51.23,,0.01177676,0.0115,0,1775606203181,424119061,241
