amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,106131.9,BTC-25JUN25-104000-P,39.02,0.0001648,0.0002,3,1750809597770,373190886,91
0.3,,,,,,0.3,buy,106131.9,BTC-25JUL25-130000-C,42.12,0.00283841,0.0028,1,1750809597197,373190883,2368
0.3,,,,,,0.3,sell,106112.31,BTC-29AUG25-90000-P,42.34,0.01437975,0.0145,1,1750809583089,373190872,556
2.0,,,,,,2.0,sell,106107.35,BTC-25JUL25-104000-P,37.78,0.03251887,0.0325,2,1750809581497,373190864,1354
0.3,,,,,,0.3,buy,106090.8,BTC-27JUN25-108000-C,33.09,0.0041796,0.0041,0,1750809579732,373190848,2502
0.3,,,,,,0.3,sell,106086.46,BTC-25JUN25-105000-P,30.5,0.00062342,0.0006,3,1750809579728,373190847,191
0.1,,,,,,0.1,buy,106090.8,BTC-11JUL25-112000-C,36.27,0.01164099,0.0115,0,1750809579717,373190844,220
0.1,,,,,,0.1,buy,106075.01,BTC-26JUN25-110000-C,36.85,0.00054629,0.0005,2,1750809575109,373190816,19
0.1,,,,,,0.1,buy,106068.11,BTC-27JUN25-106000-P,33.05,0.01006076,0.01,2,1750809563654,373190759,221
0.8,,,,,,0.8,sell,106056.99,BTC-26JUN25-100000-P,50.5,0.00030775,0.0003,2,1750809552830,373190715,63
0.6,,,,,,0.6,sell,106052.49,BTC-25JUN25-102000-P,59.99,0.00012622,0.0001,3,1750809527779,373190672,183
0.1,,,,,,0.1,sell,105982.44,BTC-4JUL25-103000-P,34.99,0.01111578,0.0105,2,1750809290150,373190253,308
0.7,,,,,,0.7,buy,106016.03,BTC-25JUL25-98000-P,39.34,0.01450225,0.015,1,1750809225919,373190217,1506
0.1,,,,,,0.1,sell,106015.49,BTC-26SEP25-75000-P,47.68,0.00621386,0.006,2,1750809221209,373190214,2271
0.9,,,,,,0.9,sell,106024.52,BTC-4JUL25-95000-P,43.12,0.0015195,0.0015,2,1750809199584,373190205,1513
0.1,,,,,,0.1,buy,106036.08,BTC-25JUL25-85000-P,48.25,0.00277483,0.0028,3,1750809169897,373190186,3651
0.3,,,,,,0.3,buy,106054.92,BTC-29AUG25-130000-C,41.98,0.01360578,0.0135,0,1750809114905,373190123,464
0.1,,,,,,0.1,sell,106051.93,BTC-4JUL25-98000-P,40.3,0.00312245,0.0032,2,1750809099863,373190107,422
6.5,,,,,,6.5,sell,106051.93,BTC-25JUL25-96000-P,39.11,0.01079129,0.0105,2,1750809099811,373190106,1455
1.0,,,,,,1.0,buy,106044.49,BTC-4JUL25-111000-C,35.22,0.00718765,0.007,3,1750809094286,373190105,365
0.1,,,,,,0.1,buy,105935.59,BTC-25JUL25-102000-C,38.11,0.06566739,0.066,0,1750808935223,373189918,743
4.6,,,,,,4.6,sell,105939.81,BTC-27JUN25-100000-P,43.96,0.00068578,0.0007,3,1750808935222,373189917,11014
0.1,,,,,,0.1,buy,105920.57,BTC-11JUL25-102000-P,36.81,0.01514686,0.015,3,1750808907783,373189807,184
0.1,,,,,,0.1,sell,105917.38,BTC-25JUL25-150000-C,51.47,0.00059018,0.0006,3,1750808905961,373189803,1261
0.4,,,,,,0.4,buy,105916.15,BTC-29AUG25-190000-C,56.16,0.00071725,0.0008,1,1750808902207,373189801,167
0.1,,,,,,0.1,buy,105929.38,BTC-27JUN25-125000-C,85.66,0.00014268,0.0002,1,1750808837262,373189769,5629
19.1,,,,,,19.1,buy,105933.63,BTC-27JUN25-105000-P,34.81,0.00668854,0.007,3,1750808824659,373189763,5126
0.2,,,,,,0.2,sell,105951.23,BTC-27JUN25-102000-P,38.34,0.00149228,0.0015,2,1750808765139,373189742,4147
2.0,,,,,,2.0,sell,105948.52,BTC-25JUN25-101000-P,70.56,0.00013029,0.0001,3,1750808656070,373189736,131
0.5,,,,,,0.5,sell,105921.15,BTC-25JUN25-106000-P,22.5,0.00370143,0.0031,0,1750808590485,373189672,105
0.5,,,,,,0.5,buy,105921.15,BTC-25JUN25-106000-C,27.02,0.00304925,0.003,3,1750808590031,373189671,287
1.0,,,,,,1.0,buy,105877.56,BTC-26JUN25-109000-C,35.23,0.00091879,0.0009,2,1750808451621,373189573,21
0.1,,,,,,0.1,sell,105918.01,BTC-11JUL25-100000-P,37.23,0.0103591,0.01,3,1750808412357,373189524,218
0.1,,,,,,0.1,sell,105919.76,BTC-4JUL25-94000-P,44.81,0.00139866,0.0013,2,1750808405211,373189516,415
0.1,,,,,,0.1,sell,105933.05,BTC-27JUN25-110000-C,36.75,0.00146613,0.0015,1,1750808291961,373189442,13965
18.2,,,,,,18.2,sell,105944.42,BTC-4JUL25-112000-C,36.14,0.00533173,0.0055,1,1750808289996,373189439,445
0.1,,,,,,0.1,buy,105946.93,BTC-25JUN25-105500-P,28.97,0.00172206,0.0018,1,1750808289360,373189436,66
0.1,,,,,,0.1,buy,105955.05,BTC-26DEC25-75000-P,46.76,0.01785501,0.0175,2,1750808253458,373189371,1067
0.1,,,,,,0.1,sell,105946.95,BTC-26DEC25-85000-P,44.74,0.03474097,0.034,3,1750808227605,373189317,927
0.4,,,,,,0.4,sell,105940.38,BTC-27JUN25-111000-C,37.05,0.00092471,0.0008,2,1750808145291,373189233,1128
0.4,,,,,,0.4,sell,105940.38,BTC-27JUN25-112000-C,40.2,0.00069857,0.0006,3,1750808145291,373189234,2945
0.1,,,,,,0.1,buy,105939.43,BTC-26DEC25-90000-P,44.51,0.04722608,0.047,3,1750808117266,373189231,866
0.1,,,,,,0.1,buy,105912.87,BTC-26JUN25-106000-C,32.06,0.00756338,0.0075,2,1750808084741,373189175,96
0.1,,,,,,0.1,buy,105904.9,BTC-4JUL25-108000-C,35.13,0.01454839,0.0145,2,1750808084698,373189171,535
1.0,,,,,,1.0,sell,105904.9,BTC-11JUL25-104000-P,36.86,0.02203128,0.022,1,1750808084569,373189167,262
0.1,,,,,,0.1,buy,105891.41,BTC-26DEC25-80000-P,45.82,0.02497926,0.025,2,1750808056442,373189094,1241
0.1,,,,,,0.1,buy,105891.41,BTC-25JUN25-99000-P,93.98,1.074e-05,0.0001,2,1750808056027,373189069,191
1.0,,,,,,1.0,buy,105891.41,BTC-29AUG25-126000-C,41.74,0.01787239,0.018,3,1750808054626,373189068,235
0.1,,,,,,0.1,buy,105893.8,BTC-27MAR26-75000-P,46.9,0.03019407,0.0295,3,1750807913519,373188640,403
1.0,,,,,,1.0,buy,105857.39,BTC-29AUG25-125000-C,41.38,0.01916217,0.019,3,1750807759170,373188340,233
0.1,,,,,,0.1,buy,105835.67,BTC-29AUG25-60000-P,63.16,0.00110108,0.0011,3,1750807636059,373188125,238
0.1,,,,,,0.1,buy,105841.11,BTC-26DEC25-130000-C,45.28,0.06480351,0.0645,2,1750807612029,373188121,1070
0.3,,,,,,0.3,sell,105841.68,BTC-27JUN25-103000-P,35.66,0.00257964,0.0025,2,1750807570176,373188120,381
0.1,,,,,,0.1,sell,105833.07,BTC-27JUN25-102000-C,39.38,0.03834644,0.0385,0,1750807480563,373188097,1491
15.0,,,,,,15.0,sell,105875.26,BTC-4JUL25-115000-C,37.15,0.00244847,0.0024,1,1750807182642,373187715,356
0.2,,,,,,0.2,sell,105878.56,BTC-27JUN25-115000-C,46.78,0.00032074,0.0002,2,1750807171704,373187693,8281
0.1,,,,,,0.1,buy,105913.25,BTC-27MAR26-65000-P,49.07,0.0163737,0.016,2,1750807129800,373187456,200
0.1,,,,,,0.1,buy,105882.05,BTC-25JUN25-107000-C,29.27,0.00064845,0.0006,2,1750807014440,373187173,191
0.6,,,,,,0.6,sell,105902.06,BTC-25JUL25-118000-C,38.76,0.01115487,0.011,3,1750806982991,373187065,984
0.1,,,,,,0.1,sell,105889.29,BTC-25JUN25-100000-C,0.0,0.05572218,0.055,2,1750806933145,373186992,75
0.1,,,,,,0.1,sell,105894.32,BTC-26JUN25-100000-C,55.08,0.05628218,0.0565,1,1750806911344,373186952,11
0.1,,,,,,0.1,sell,105922.08,BTC-27JUN25-107000-C,32.99,0.0066804,0.0065,3,1750806616642,373186840,1487
0.1,,,,,,0.1,buy,105894.26,BTC-27JUN25-106000-C,33.49,0.010649,0.0105,2,1750806447436,373186566,803
1.0,,,,,,1.0,sell,105896.31,BTC-25JUN25-105500-C,25.57,0.00590794,0.0055,2,1750806421216,373186495,44
0.1,,,,,,0.1,sell,105924.36,BTC-4JUL25-106000-C,35.07,0.02266684,0.0225,1,1750806397758,373186416,356
0.2,,,,,,0.2,sell,105924.31,BTC-4JUL25-109000-C,35.28,0.01154145,0.0115,3,1750806395328,373186410,266
1.1,,,,,,1.1,buy,105924.4,BTC-26SEP25-170000-C,48.69,0.003789,0.0037,0,1750806386873,373186374,832
0.2,,,,,,0.2,sell,105959.25,BTC-26SEP25-130000-C,43.45,0.02535032,0.0255,2,1750806328341,373186206,2294
0.1,,,,,,0.1,buy,105962.61,BTC-25JUL25-70000-P,65.19,0.00073213,0.0007,2,1750806324531,373186182,1293
0.3,,,,,,0.3,buy,106017.78,BTC-4JUL25-106000-P,35.21,0.02206028,0.022,3,1750806212691,373185779,197
0.2,,,,,,0.2,buy,106022.18,BTC-25JUL25-125000-C,40.49,0.00508154,0.0048,2,1750806177501,373185647,1292
0.2,,,,,,0.2,sell,106038.66,BTC-25JUL25-120000-C,39.53,0.00896815,0.009,2,1750806118462,373185535,1976
0.1,,,,,,0.1,buy,106047.33,BTC-26JUN25-106000-P,32.11,0.00766156,0.0075,3,1750806112607,373185525,43
0.2,,,,,,0.2,buy,106077.1,BTC-4JUL25-107000-C,35.45,0.0188893,0.019,3,1750806056902,373185386,280
0.4,,,,,,0.4,buy,106077.1,BTC-4JUL25-107000-P,35.54,0.02683434,0.027,3,1750806055487,373185385,66
5.0,,,,,,5.0,buy,106060.48,BTC-27JUN25-105000-C,34.04,0.01712145,0.017,3,1750805771403,373185252,9645
0.1,,,,,,0.1,sell,106045.63,BTC-27JUN25-101000-P,41.32,0.00093016,0.001,2,1750805763128,373185230,1768
0.5,,,,,,0.5,buy,106006.77,BTC-26DEC25-190000-C,49.57,0.01151888,0.0115,1,1750805684589,373185094,591
0.1,,,,,,0.1,sell,106002.56,BTC-4JUL25-90000-P,52.03,0.00070174,0.0007,3,1750805664885,373185086,656
