amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.0,,,,,,2.0,sell,104805.47,BTC-25JUL25-100000-P,48.12,,0.05787572,0.058,3,1746921581170,365674530,110
0.1,,,,,,0.1,buy,104792.35,BTC-23MAY25-108000-C,44.42,,0.02108681,0.021,0,1746921578250,365674526,328
0.8,,,,,,0.8,buy,104782.95,BTC-26DEC25-100000-P,51.2,,0.11469098,0.114,3,1746921567653,365674403,470
0.1,,,,,,0.1,buy,104775.21,BTC-12MAY25-105000-P,39.64,,0.01064869,0.0105,3,1746921563611,365674391,16
0.3,,,,,,0.3,sell,104775.21,BTC-26SEP25-300000-C,70.23,,0.00185314,0.0021,1,1746921563261,365674390,1123
0.4,,,,,,0.4,sell,104734.6,BTC-25JUL25-70000-P,57.41,,0.00488509,0.0049,2,1746921558195,365674382,415
0.3,,,,,,0.3,buy,104715.56,BTC-30MAY25-106000-C,44.42,,0.036859,0.037,2,1746921557933,365674381,2110
2.7,,,,,,2.7,sell,104734.6,BTC-13MAY25-112000-C,54.28,,0.00095899,0.0012,1,1746921557572,365674378,19
0.3,,,,,,0.3,buy,104715.56,BTC-30MAY25-107000-C,44.52,,0.03295492,0.033,1,1746921557306,365674366,69
2.0,,,,,,2.0,sell,104698.4,BTC-25JUL25-102000-P,48.19,,0.06692862,0.067,2,1746921556192,365674356,55
2.0,,,,,,2.0,sell,104700.06,BTC-16MAY25-99000-C,46.21,,0.05949603,0.06,0,1746921555592,365674323,545
5.0,,,,,,5.0,buy,104700.06,BTC-26SEP25-280000-C,66.78,,0.00222622,0.0022,3,1746921555079,365674321,918
0.7,,,,,,0.7,buy,104699.74,BTC-30MAY25-76000-P,67.73,,0.00076266,0.0009,3,1746921553765,365674318,1600
7.5,,,,,,7.5,sell,104698.91,BTC-12MAY25-109000-C,48.55,,0.00103413,0.0012,1,1746921525011,365674200,34
0.8,,,,,,0.8,buy,104688.66,BTC-30MAY25-78000-P,64.92,,0.00098965,0.0011,1,1746921507746,365674175,2268
0.4,,,,,,0.4,buy,104670.75,BTC-30MAY25-85000-P,54.53,,0.00197466,0.0021,0,1746921490830,365674032,835
0.4,,,,,,0.4,sell,104758.65,BTC-13MAY25-110000-C,48.23,,0.00193561,0.002,0,1746921487034,365674010,17
5.0,,,,,,5.0,sell,104787.61,BTC-27JUN25-300000-C,104.03,,0.00045993,0.0005,1,1746921477748,365673892,3159
0.1,,,,,,0.1,sell,104790.54,BTC-11MAY25-107000-C,42.81,,0.00034399,0.0003,1,1746921476822,365673890,154
0.6,,,,,,0.6,buy,104787.05,BTC-30MAY25-82000-P,58.6,,0.00138899,0.0015,1,1746921464961,365673777,2685
