amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,42888.58,BTC-26JAN24-30000-P,68.47,0.00477605,0.0048,0,1702511992662,275268639,845
0.3,,,,0.3,sell,42885.15,BTC-14DEC23-42500-C,43.65,0.01085744,0.011,3,1702511976639,275268635,244
0.1,,,,0.1,sell,42890.27,BTC-14DEC23-42750-C,42.89,0.0067656,0.007,2,1702511945006,275268615,315
0.2,,,,0.2,sell,42907.04,BTC-26JAN24-85000-C,85.35,0.00181322,0.0016,0,1702511903347,275268586,44
0.1,,,,0.1,sell,42904.42,BTC-15DEC23-42500-P,42.05,0.00668214,0.006,2,1702511834102,275268562,566
0.1,,,,0.1,sell,42930.87,BTC-27SEP24-47000-P,58.9,0.21947321,0.219,2,1702511659489,275268397,6
0.1,,,,0.1,sell,42949.49,BTC-22DEC23-40000-P,47.54,0.0058413,0.0055,1,1702511586691,275268335,563
0.2,,,,0.2,sell,42954.73,BTC-15DEC23-41000-P,57.27,0.0012965,0.0014,3,1702511457326,275268166,1225
0.1,,,,0.1,sell,42938.66,BTC-16DEC23-42000-P,43.95,0.0059074,0.0055,0,1702511312619,275267952,14
0.5,,,,0.5,buy,42900.65,BTC-29DEC23-44000-C,45.72,0.02810204,0.0285,0,1702511164272,275267780,3582
0.1,,,,0.1,sell,42894.5,BTC-22DEC23-32000-P,84.86,0.00046104,0.0004,3,1702511143780,275267773,94
0.2,,,,0.2,sell,42887.45,BTC-14DEC23-40750-P,74.81,0.00021039,0.0001,3,1702511135088,275267762,120
2.5,,,,2.5,buy,42885.31,BTC-29DEC23-40000-C,45.66,0.08358756,0.083,3,1702511117548,275267760,10600
0.1,,,,0.1,sell,42892.44,BTC-26JAN24-26000-P,80.31,0.00269929,0.0026,3,1702511106103,275267749,340
0.1,,,,0.1,buy,42881.77,BTC-16DEC23-41000-P,51.75,0.00275562,0.0028,3,1702511072271,275267651,42
0.1,,,,0.1,buy,42882.65,BTC-16DEC23-40250-P,57.55,0.00164831,0.0017,2,1702511041492,275267615,9
0.1,,,,0.1,buy,42896.15,BTC-22DEC23-33500-P,79.01,0.00067277,0.0007,2,1702511024276,275267588,138
0.2,,,,0.2,sell,42897.79,BTC-22DEC23-43000-C,44.65,0.02698977,0.027,2,1702511021805,275267586,511
0.1,,,,0.1,sell,42910.79,BTC-29MAR24-47000-C,55.06,0.09315266,0.093,3,1702510909362,275267444,76
1.0,,,,1.0,sell,42920.63,BTC-14DEC23-41250-P,66.47,0.00031972,0.0002,3,1702510872912,275267386,188
2.6,,,,2.6,sell,42928.34,BTC-14DEC23-44000-C,48.05,0.0003958,0.0003,3,1702510864752,275267375,375
0.1,,,,0.1,buy,42942.87,BTC-29DEC23-43500-C,45.36,0.03327426,0.0335,2,1702510780181,275267287,150
0.1,,,,0.1,buy,42936.04,BTC-26JAN24-43000-P,52.5,0.06523321,0.0655,2,1702510719922,275267239,299
1.0,,,,1.0,sell,42921.41,BTC-27SEP24-35000-C,59.37,0.32721334,0.3265,2,1702510671186,275267193,134
0.1,,,,0.1,sell,42934.03,BTC-14DEC23-43000-C,42.66,0.00435536,0.0045,2,1702510655652,275267179,261
0.2,,,,0.2,sell,42936.16,BTC-14DEC23-42250-P,42.44,0.00092621,0.0007,0,1702510599358,275267132,46
1.5,,,,1.5,buy,42932.51,BTC-16DEC23-37500-P,83.59,0.00034307,0.0005,3,1702510598998,275267130,5
0.1,,,,0.1,buy,42932.51,BTC-29MAR24-60000-C,58.8,0.0329607,0.033,3,1702510598657,275267129,1305
0.1,,,,0.1,sell,42932.76,BTC-14DEC23-42500-P,40.94,0.00175383,0.0015,0,1702510595742,275267127,67
2.0,,,,2.0,sell,42941.51,BTC-15DEC23-47000-C,74.21,0.00046092,0.0004,3,1702510581138,275267104,973
0.2,,,,0.2,sell,42953.45,BTC-15DEC23-37000-P,105.36,0.00023956,0.0002,3,1702510548126,275267073,743
0.1,,,,0.1,sell,42956.05,BTC-29MAR24-50000-C,55.59,0.07233839,0.0725,1,1702510543776,275267071,2935
10.0,BLOCK-115933,3,,10.0,buy,42963.54,BTC-29DEC23-60000-C,76.39,0.00108235,0.0012,0,1702510536859,275267053,3538
7.0,BLOCK-115933,3,,7.0,sell,42963.54,BTC-29DEC23-38000-C,51.71,0.12563076,0.1258,0,1702510536859,275267052,4024
2.1,,,,2.1,sell,42992.23,BTC-16DEC23-50000-C,79.04,0.00028653,0.0002,1,1702510524115,275267018,1
0.2,,,,0.2,sell,42991.37,BTC-15DEC23-37500-P,97.46,0.000247,0.0002,3,1702510522225,275267017,607
0.1,,,,0.1,buy,42986.53,BTC-29DEC23-37000-P,53.92,0.00375072,0.0037,3,1702510501936,275267012,2502
3.5,,,,3.5,sell,42992.89,BTC-16DEC23-49000-C,73.58,0.0003945,0.0003,2,1702510492640,275267007,3
2.5,,,,2.5,sell,42991.77,BTC-16DEC23-48500-C,71.48,0.00049285,0.0004,1,1702510464237,275266985,1
0.1,,,,0.1,buy,42979.95,BTC-29MAR24-55000-C,57.05,0.04831558,0.0485,3,1702510443390,275266966,992
2.1,,,,2.1,sell,42983.6,BTC-16DEC23-48000-C,68.64,0.00058987,0.0005,2,1702510433680,275266962,4
0.2,,,,0.2,sell,42987.75,BTC-22DEC23-43500-C,43.68,0.02264312,0.022,2,1702510368310,275266867,378
0.3,,,,0.3,sell,42987.75,BTC-22DEC23-44000-C,43.86,0.01819223,0.0175,2,1702510368309,275266866,1061
2.5,,,,2.5,sell,42978.61,BTC-14DEC23-44500-C,58.56,0.0002721,0.0002,2,1702510298206,275266696,86
1.0,,,,1.0,sell,42978.09,BTC-15DEC23-33500-P,153.95,1.803e-05,0.0001,3,1702510289523,275266695,192
0.1,,,,0.1,sell,42979.82,BTC-14DEC23-45000-C,66.51,9.266e-05,0.0001,3,1702510282349,275266694,27
0.1,,,,0.1,buy,42999.63,BTC-29DEC23-38000-P,50.57,0.00512413,0.005,2,1702510142345,275266527,2002
0.1,,,,0.1,buy,43001.51,BTC-28JUN24-30000-P,60.14,0.03405856,0.0335,0,1702510112274,275266513,415
0.3,,,,0.3,sell,43009.42,BTC-28JUN24-15000-P,81.7,0.00408054,0.0043,2,1702510082697,275266433,513
0.3,,,,0.3,sell,43001.37,BTC-22DEC23-52000-C,67.85,0.00142529,0.0015,0,1702510071949,275266421,219
0.5,,,,0.5,sell,43014.1,BTC-16DEC23-44500-C,46.33,0.00412552,0.0038,0,1702510004732,275266252,20
0.3,,,,0.3,sell,43010.51,BTC-15DEC23-38000-P,89.33,0.00018937,0.0002,3,1702509983143,275266183,721
0.1,,,,0.1,buy,43007.04,BTC-15DEC23-43000-C,44.76,0.0109908,0.011,1,1702509980934,275266182,1607
2.0,,,,2.0,buy,42998.8,BTC-29DEC23-30000-P,85.67,0.00099824,0.001,2,1702509976551,275266169,3684
2.0,,,,2.0,sell,42984.63,BTC-29DEC23-100000-C,131.01,0.00010801,0.0001,3,1702509960692,275266147,802
0.1,,,,0.1,buy,42984.63,BTC-27SEP24-65000-C,61.96,0.10489755,0.104,0,1702509960636,275266146,112
0.2,,,,0.2,buy,42984.63,BTC-26JAN24-41000-C,52.26,0.10373301,0.1035,3,1702509960037,275266143,611
0.1,,,,0.1,buy,42978.15,BTC-28JUN24-65000-C,60.55,0.06222402,0.062,0,1702509953601,275266130,1024
0.1,,,,0.1,sell,42979.78,BTC-29DEC23-38500-P,49.25,0.00616996,0.006,3,1702509947203,275266127,24
0.8,,,,0.8,sell,42960.63,BTC-26JAN24-40000-C,53.08,0.11813415,0.1185,0,1702509924974,275266098,941
