amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,sell,90574.83,BTC-29NOV24-82000-P,53.97,0.00743066,0.007,2,1731801552954,327453691,768
1.0,,,,1.0,sell,90575.04,BTC-29NOV24-97000-C,57.5,0.01872723,0.0185,2,1731801491791,327453632,99
0.1,,,,0.1,sell,90549.02,BTC-22NOV24-69000-P,95.61,0.00020569,0.0003,3,1731801471721,327453610,448
0.1,,,,0.1,buy,90554.12,BTC-17NOV24-90500-C,34.82,0.00428795,0.0047,0,1731801468876,327453609,11
0.1,,,,0.1,sell,90594.52,BTC-29NOV24-105000-C,61.35,0.00627813,0.006,2,1731801455159,327453593,587
0.1,,,,0.1,buy,90524.77,BTC-18NOV24-84000-P,58.36,9.716e-05,0.0002,3,1731801108013,327453322,56
0.1,,,,0.1,sell,90583.5,BTC-17NOV24-92000-C,44.2,0.00069284,0.0007,0,1731801012339,327453111,251
1.1,,,,1.1,buy,90494.88,BTC-29NOV24-95000-C,57.24,0.02418028,0.0245,3,1731801008458,327453094,1937
1.0,,,,1.0,buy,90495.85,BTC-29NOV24-110000-C,65.63,0.00306473,0.0033,3,1731800780643,327452899,577
0.8,,,,0.8,buy,90488.8,BTC-17NOV24-90500-P,28.75,0.00388322,0.0035,3,1731800775306,327452896,98
0.2,,,,0.2,buy,90500.55,BTC-29NOV24-90000-P,55.19,0.03452623,0.035,2,1731800606242,327452738,387
1.0,,,,1.0,buy,90507.16,BTC-29NOV24-91000-P,54.63,0.04027491,0.04,1,1731800589141,327452731,177
4.0,,,,4.0,buy,90537.98,BTC-29NOV24-84000-P,54.5,0.01121593,0.0115,0,1731800560574,327452702,445
0.2,,,,0.2,sell,90535.2,BTC-29NOV24-91000-C,55.63,0.04053544,0.041,1,1731800548342,327452701,551
0.2,,,,0.2,buy,90546.03,BTC-29NOV24-90000-C,54.14,0.04580142,0.0455,3,1731800526081,327452699,3866
4.0,,,,4.0,sell,90626.32,BTC-17NOV24-95000-C,68.65,0.00014654,0.0001,3,1731800448501,327452659,156
0.1,,,,0.1,sell,90659.65,BTC-19NOV24-89000-C,50.47,0.02696598,0.0275,2,1731800426609,327452652,2
0.1,,,,0.1,sell,90680.48,BTC-18NOV24-90000-P,41.39,0.00690258,0.0065,2,1731800302304,327452588,273
0.1,,,,0.1,buy,90681.27,BTC-22NOV24-83000-P,55.47,0.0026484,0.0026,2,1731800138200,327452457,491
0.1,,,,0.1,buy,90630.37,BTC-27DEC24-95000-C,55.6,0.06020401,0.06,0,1731799859790,327452239,4532
0.1,,,,0.1,sell,90604.28,BTC-19NOV24-88000-P,47.5,0.00489226,0.0046,0,1731799812883,327452174,39
1.0,,,,1.0,buy,90544.74,BTC-22NOV24-92000-C,56.04,0.0206149,0.021,2,1731799738377,327452057,572
1.0,,,,1.0,buy,90536.08,BTC-22NOV24-91000-C,54.38,0.02510255,0.025,2,1731799718985,327452056,296
1.0,,,,1.0,sell,90509.72,BTC-22NOV24-89000-P,54.17,0.01727568,0.0175,2,1731799677138,327452006,391
1.0,,,,1.0,buy,90528.51,BTC-22NOV24-90000-P,53.81,0.0222069,0.022,1,1731799641468,327451972,265
0.1,,,,0.1,sell,90532.99,BTC-22NOV24-100000-C,61.32,0.00355154,0.0035,3,1731799616596,327451950,618
0.1,,,,0.1,sell,90576.87,BTC-17NOV24-87000-P,66.47,0.00021307,0.0002,1,1731799592627,327451906,175
3.0,,,,3.0,buy,90524.53,BTC-29NOV24-120000-C,71.75,0.00096604,0.001,3,1731799559168,327451870,43
0.1,,,,0.1,buy,90509.85,BTC-27DEC24-140000-C,68.31,0.00361048,0.0035,0,1731799443484,327451744,2172
0.1,,,,0.1,buy,90474.54,BTC-6DEC24-100000-C,57.56,0.02017169,0.02,2,1731799235669,327451522,76
4.6,,,,4.6,buy,90492.24,BTC-17NOV24-88000-P,52.83,0.00023943,0.0003,1,1731799144839,327451367,255
21.9,,,,21.9,sell,90557.25,BTC-31JAN25-50000-P,72.79,0.00298956,0.0028,3,1731799036940,327451093,230
1.0,,,,1.0,buy,90588.55,BTC-29NOV24-88000-P,54.32,0.02414441,0.0245,0,1731798977041,327451006,492
0.2,,,,0.2,sell,90665.0,BTC-28MAR25-130000-C,59.71,0.04314308,0.0435,2,1731798785286,327450762,1166
0.1,,,,0.1,buy,90641.98,BTC-6DEC24-88000-P,53.57,0.03221463,0.032,2,1731798662794,327450656,103
0.1,,,,0.1,sell,90663.5,BTC-18NOV24-95000-C,53.32,0.00113205,0.0012,3,1731798606568,327450549,87
1.3,,,,1.3,buy,90656.18,BTC-18NOV24-89000-P,43.37,0.00323146,0.0036,2,1731798507138,327450379,110
6.7,,,,6.7,buy,90656.44,BTC-19NOV24-91000-C,52.37,0.01482424,0.0155,2,1731798480657,327450298,26
0.2,,,,0.2,buy,90641.46,BTC-19NOV24-90000-C,51.82,0.01991301,0.021,1,1731798470886,327450261,1
0.1,,,,0.1,buy,90562.43,BTC-19NOV24-90000-P,47.87,0.01195205,0.012,2,1731798304243,327449956,182
1.0,,,,1.0,sell,90547.2,BTC-19NOV24-100000-C,67.39,0.00083545,0.0008,3,1731798296114,327449897,7
1.0,,,,1.0,buy,90454.33,BTC-27DEC24-74000-P,56.66,0.01043832,0.0105,0,1731798245274,327449778,1056
0.1,,,,0.1,buy,90455.41,BTC-26SEP25-70000-P,55.25,0.06134888,0.061,3,1731798239045,327449760,253
0.2,,,,0.2,buy,90461.06,BTC-27JUN25-45000-P,63.59,0.00810992,0.0085,2,1731798233130,327449752,279
0.6,,,,0.6,buy,90481.27,BTC-22NOV24-112000-C,73.49,0.00034997,0.0003,3,1731798204892,327449731,31
0.1,,,,0.1,sell,90482.71,BTC-28MAR25-200000-C,68.44,0.00871653,0.008,2,1731798186253,327449720,996
0.1,,,,0.1,sell,90518.24,BTC-6DEC24-105000-C,59.21,0.01180252,0.0115,2,1731798163291,327449703,136
0.3,,,,0.3,buy,90526.17,BTC-19NOV24-87000-P,47.97,0.0028591,0.0028,0,1731798125155,327449581,46
0.1,,,,0.1,buy,90511.8,BTC-19NOV24-95000-C,56.21,0.00356029,0.0036,2,1731798123223,327449571,18
0.1,,,,0.1,buy,90544.58,BTC-19NOV24-89000-P,48.37,0.00776257,0.008,0,1731798117441,327449538,75
0.2,,,,0.2,buy,90512.63,BTC-19NOV24-91000-P,50.17,0.0183542,0.0185,0,1731798108070,327449502,17
0.1,,,,0.1,buy,90554.64,BTC-29NOV24-73000-P,63.71,0.00124485,0.0012,3,1731798038068,327449251,749
0.1,,,,0.1,buy,90450.28,BTC-6DEC24-97000-C,56.54,0.02747487,0.0275,2,1731798033188,327449211,28
0.1,,,,0.1,sell,90427.11,BTC-29NOV24-78000-P,57.89,0.00322241,0.0033,2,1731798026180,327449115,812
0.1,,,,0.1,buy,90414.35,BTC-31JAN25-106000-C,57.97,0.0558248,0.0555,2,1731798026019,327449109,88
0.1,,,,0.1,sell,90414.35,BTC-29NOV24-80000-P,56.11,0.00487663,0.005,0,1731798024358,327449045,1181
0.9,,,,0.9,sell,90378.25,BTC-6DEC24-102000-C,57.71,0.01592278,0.0155,2,1731798015815,327448996,66
0.5,,,,0.5,buy,90362.7,BTC-19NOV24-84000-P,54.51,0.00073981,0.0008,3,1731798002342,327448874,12
7.5,,,,7.5,sell,90359.62,BTC-28MAR25-75000-P,55.46,0.04243257,0.042,3,1731797991114,327448815,599
4.6,,,,4.6,sell,90371.8,BTC-27DEC24-80000-C,54.09,0.15039833,0.15,2,1731797989205,327448808,9631
0.1,,,,0.1,sell,90465.33,BTC-17NOV24-91500-C,33.74,0.0010909,0.0009,2,1731797987031,327448753,41
0.1,,,,0.1,sell,90465.33,BTC-31JAN25-102000-C,57.26,0.06723671,0.067,2,1731797986990,327448747,126
0.1,,,,0.1,buy,90465.33,BTC-17NOV24-89500-P,35.92,0.00089947,0.001,1,1731797986963,327448745,30
0.6,,,,0.6,sell,90465.33,BTC-18NOV24-92000-C,43.55,0.00484579,0.0046,3,1731797986921,327448743,137
0.1,,,,0.1,sell,90465.33,BTC-29NOV24-100000-C,58.88,0.01199031,0.012,2,1731797986898,327448733,3305
0.1,,,,0.1,buy,90465.33,BTC-31JAN25-87000-P,54.58,0.06638214,0.0665,0,1731797986880,327448721,45
