amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,109639.16,BTC-5JUL25-106000-P,33.98,0.00041719,0.0004,3,1751587105674,374335722,69
0.1,,,,,,0.1,sell,109640.09,BTC-25JUL25-104000-P,36.16,0.01385739,0.0135,2,1751587094565,374335718,1567
0.1,,,,,,0.1,buy,109651.68,BTC-29AUG25-116000-C,40.14,0.04227787,0.0425,2,1751587086078,374335694,307
0.1,,,,,,0.1,buy,109651.51,BTC-29AUG25-106000-P,39.88,0.04283465,0.043,1,1751587080343,374335682,503
0.2,,,,,,0.2,sell,109627.33,BTC-11JUL25-110000-P,31.93,0.01936018,0.019,0,1751586936437,374335646,178
0.3,,,,,,0.3,sell,109626.33,BTC-26SEP25-100000-P,41.07,0.03595847,0.0355,2,1751586866741,374335529,1848
0.1,,,,,,0.1,buy,109618.95,BTC-26DEC25-85000-P,45.11,0.02701744,0.027,2,1751586831358,374335524,1014
0.3,,,,,,0.3,buy,109620.94,BTC-26DEC25-125000-C,44.04,0.08077645,0.0805,0,1751586815282,374335520,868
1.0,,,,,,1.0,sell,109624.61,BTC-5JUL25-112000-C,31.29,0.00119192,0.0013,2,1751586754027,374335509,154
0.1,,,,,,0.1,sell,109606.64,BTC-6JUL25-111000-C,23.06,0.00302793,0.0029,2,1751586612896,374335460,49
1.0,,,,,,1.0,sell,109605.13,BTC-4JUL25-108000-P,30.24,0.00020675,0.0002,3,1751586428424,374335339,448
0.2,,,,,,0.2,buy,109609.42,BTC-18JUL25-100000-P,38.98,0.00410412,0.004,3,1751586333691,374334916,209
0.2,,,,,,0.2,buy,109609.96,BTC-6JUL25-106000-P,27.89,0.00064655,0.0006,2,1751586312099,374334913,32
0.1,,,,,,0.1,buy,109613.23,BTC-25JUL25-125000-C,40.67,0.00444732,0.0047,0,1751586305699,374334912,1546
0.1,,,,,,0.1,buy,109590.66,BTC-4JUL25-106000-P,52.0,0.00011841,0.0001,3,1751586196103,374334884,872
0.1,,,,,,0.1,sell,109607.25,BTC-4JUL25-112000-C,35.01,0.00016908,0.0001,3,1751586172746,374334875,1291
0.1,,,,,,0.1,buy,109605.16,BTC-18JUL25-90000-P,54.13,0.00104834,0.0012,0,1751586077821,374334818,162
0.4,,,,,,0.4,buy,109600.91,BTC-6JUL25-110000-C,22.89,0.00579178,0.006,2,1751586023051,374334800,159
0.2,,,,,,0.2,sell,109604.15,BTC-4JUL25-109500-P,18.25,0.00192109,0.0016,1,1751586017566,374334797,93
0.2,,,,,,0.2,buy,109604.15,BTC-4JUL25-109500-C,19.65,0.00339772,0.0032,3,1751586017402,374334796,87
0.4,,,,,,0.4,buy,109604.15,BTC-6JUL25-110000-P,21.94,0.00858826,0.0085,0,1751586017127,374334793,102
0.1,,,,,,0.1,sell,109621.36,BTC-11JUL25-95000-P,51.41,0.00074302,0.0006,3,1751585975095,374334776,569
0.1,,,,,,0.1,sell,109620.65,BTC-25JUL25-115000-C,35.86,0.01744549,0.017,2,1751585970074,374334775,3231
