amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,117570.73,BTC-12JUL25-112000-P,72.5,7.671e-05,0.0001,3,1752278362082,375361810,215
0.1,,,,,0.1,sell,117569.16,BTC-29AUG25-135000-C,40.21,0.01614939,0.016,3,1752278333077,375361801,1019
0.3,,,,,0.3,sell,117567.55,BTC-1AUG25-127000-C,36.8,0.01013314,0.01,2,1752278271152,375361796,16
0.1,,,,,0.1,sell,117567.38,BTC-18JUL25-100000-P,55.42,0.00043292,0.0003,2,1752278268131,375361795,497
0.5,,,,,0.5,buy,117549.76,BTC-13JUL25-123000-C,39.98,0.00017346,0.0003,3,1752278175330,375361786,21
0.1,,,,,0.1,sell,117544.77,BTC-12JUL25-117500-C,19.6,0.0024611,0.0026,1,1752278129470,375361782,112
1.4,,,,,1.4,sell,117570.82,BTC-13JUL25-118000-C,16.43,0.00274487,0.0025,2,1752278039730,375361732,356
0.2,,,,,0.2,sell,117569.57,BTC-14JUL25-121000-C,26.46,0.00111728,0.0009,2,1752278027578,375361731,11
1.2,,,,,1.2,sell,117564.95,BTC-18JUL25-115000-P,32.89,0.00839569,0.008,3,1752277976770,375361722,202
0.1,,,,,0.1,sell,117568.38,BTC-13JUL25-119000-C,18.94,0.00105932,0.0009,2,1752277839134,375361626,140
0.3,,,,,0.3,sell,117574.69,BTC-18JUL25-113000-P,34.26,0.00460614,0.0044,2,1752277770376,375361623,230
0.1,,,,,0.1,buy,117553.56,BTC-29AUG25-150000-C,42.81,0.00519831,0.005,3,1752277755442,375361617,669
0.1,,,,,0.1,sell,117538.33,BTC-29AUG25-132000-C,39.6,0.02028845,0.02,2,1752277733096,375361614,17
1.2,,,,,1.2,buy,117479.25,BTC-12JUL25-116500-P,23.08,0.00044359,0.0004,3,1752277709578,375361574,105
