amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,,0.5,buy,104112.97,BTC-24JAN25-125000-C,79.0,,0.00186314,0.002,0,1737158388724,341364365,147
0.5,,,,,0.5,sell,104106.45,BTC-24JAN25-112000-C,66.05,,0.01152797,0.011,2,1737158374989,341364363,312
0.1,,,,,0.1,buy,104116.13,BTC-24JAN25-103000-P,62.19,,0.02581219,0.0255,1,1737158360414,341364355,82
9.3,,,,,9.3,sell,104135.27,BTC-18JAN25-100000-P,62.26,,0.00015198,0.0001,3,1737158329739,341364317,316
0.1,,,,,0.1,sell,104136.42,BTC-26SEP25-75000-P,62.33,,0.05025955,0.0505,1,1737158325914,341364314,310
2.0,,,,,2.0,sell,104160.42,BTC-24JAN25-135000-C,87.18,,0.00058388,0.0006,0,1737158214021,341364264,90
0.9,,,,,0.9,sell,104184.34,BTC-20JAN25-104000-P,44.29,,0.01245499,0.0125,0,1737158103112,341364241,34
0.2,,,,,0.2,sell,104170.2,BTC-24JAN25-101000-P,61.67,,0.01803701,0.0175,3,1737158072030,341364217,144
0.3,,,,,0.3,sell,104189.88,BTC-19JAN25-105000-C,35.09,,0.00584159,0.0055,3,1737157983519,341364111,187
0.8,,,,,0.8,sell,104192.35,BTC-19JAN25-104000-C,33.41,,0.00995857,0.0095,2,1737157963889,341364109,110
0.1,,,,,0.1,buy,104193.26,BTC-19JAN25-112000-C,58.51,,0.00016492,0.0003,1,1737157957637,341364108,96
0.1,,,,,0.1,buy,104194.55,BTC-28FEB25-60000-P,88.99,,0.00229282,0.0025,0,1737157937850,341364097,377
1.4,,,,,1.4,sell,104191.46,BTC-24JAN25-93000-P,65.41,,0.00345442,0.0032,1,1737157934476,341364095,592
0.2,,,BTC-CDIAG-28FEB25_24JAN25-112000_100000,341364089,0.2,buy,104191.44,BTC-28FEB25-112000-C,61.97,,0.05961439,0.0595,2,1737157932562,341364091,468
0.2,,,BTC-CDIAG-28FEB25_24JAN25-112000_100000,341364089,0.2,sell,104191.44,BTC-24JAN25-100000-C,63.63,,0.05924729,0.0595,2,1737157932562,341364090,689
0.1,,,,,0.1,sell,104195.59,BTC-18JAN25-104000-P,32.95,,0.00335219,0.003,0,1737157929417,341364084,222
1.1,,,,,1.1,buy,104190.1,BTC-19JAN25-103000-P,34.27,,0.00363975,0.0035,2,1737157881898,341364045,72
0.1,,,,,0.1,buy,104202.85,BTC-7FEB25-101000-P,60.85,,0.03909249,0.039,0,1737157860746,341364005,51
5.9,,,,,5.9,buy,104202.85,BTC-24JAN25-105000-C,64.95,,0.0319473,0.0325,0,1737157860697,341364004,684
0.1,,,,,0.1,buy,104202.72,BTC-28FEB25-90000-P,62.02,,0.02405278,0.024,1,1737157849618,341364000,805
0.1,,,,,0.1,buy,104202.45,BTC-31JAN25-85000-P,71.2,,0.00319193,0.0033,0,1737157845718,341363997,1604
0.4,,,,,0.4,buy,104202.45,BTC-18JAN25-105000-C,38.56,,0.00187317,0.0019,2,1737157845535,341363996,256
0.1,,,,,0.1,sell,104213.31,BTC-31JAN25-94000-P,63.19,,0.01171764,0.0115,1,1737157825108,341363992,906
0.1,,,,,0.1,sell,104217.79,BTC-20JAN25-104000-C,44.21,,0.01601103,0.016,2,1737157819252,341363990,29
0.1,,,,,0.1,sell,104224.18,BTC-31JAN25-92000-P,64.18,,0.0086684,0.0085,0,1737157805402,341363981,1035
