amount,block_trade_id,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,sell,27199.25,BTC-25MAY23-27250-P,35.77,0.00996907,0.0095,2,1684881099171,255676377,45
0.2,,,sell,27193.39,BTC-25MAY23-26000-P,43.59,0.0007448,0.0005,3,1684880927546,255676317,73
0.6,,,sell,27204.81,BTC-26MAY23-27000-C,39.37,0.01794466,0.0175,1,1684880900571,255676290,2237
0.1,,,buy,27205.03,BTC-28JUL23-44000-C,60.64,0.00374048,0.004,0,1684880877839,255676234,47
1.3,,,sell,27212.68,BTC-24MAY23-27000-C,33.56,0.00974472,0.0095,2,1684880597293,255676117,103
0.1,,,buy,27216.13,BTC-2JUN23-31000-C,54.67,0.00274887,0.003,3,1684880190445,255675992,336
0.3,,,sell,27215.87,BTC-9JUN23-31000-C,49.44,0.0065629,0.006,2,1684880181470,255675990,213
0.1,,,sell,27223.2,BTC-28JUL23-22000-P,52.17,0.01744476,0.017,0,1684880123161,255675942,82
0.1,,,buy,27224.64,BTC-30JUN23-20000-P,64.25,0.00472488,0.005,0,1684880084404,255675940,1761
0.5,,,sell,27223.32,BTC-25MAY23-27250-C,37.24,0.00912734,0.009,3,1684879814276,255675848,59
0.3,,,sell,27221.16,BTC-2JUN23-29000-C,46.69,0.00911879,0.009,3,1684879768383,255675825,375
0.1,,,sell,27203.64,BTC-9JUN23-37000-C,61.64,0.00072021,0.0005,1,1684878995763,255675255,5
0.2,,,sell,27203.8,BTC-9JUN23-20000-P,64.93,0.00072075,0.0005,3,1684878976435,255675250,17
1.7,,,sell,27211.58,BTC-29SEP23-40000-C,53.77,0.02216128,0.022,1,1684878809162,255675123,1619
1.0,,,sell,27194.13,BTC-2JUN23-24000-P,53.53,0.00248695,0.0025,1,1684878452340,255674918,197
0.6,,,sell,27217.46,BTC-24MAY23-26500-P,51.24,0.00058107,0.0005,3,1684877317256,255674299,128
0.9,,,sell,27216.99,BTC-30JUN23-13000-P,94.84,0.00072344,0.0005,3,1684877308613,255674269,584
0.4,,,sell,27220.95,BTC-2JUN23-27000-C,43.2,0.03339354,0.033,1,1684877223428,255674187,1493
0.1,,,sell,27221.58,BTC-9JUN23-27000-C,44.06,0.0425434,0.0425,1,1684877196720,255674163,84
0.9,,,buy,27222.53,BTC-29SEP23-36000-C,50.44,0.03414754,0.0335,1,1684876901487,255674040,99
0.2,,,sell,27223.83,BTC-9JUN23-27500-P,42.85,0.04179227,0.0405,2,1684876787526,255673523,48
0.8,,,buy,27225.78,BTC-2JUN23-26500-P,44.29,0.01585385,0.016,3,1684876785412,255673495,210
0.1,,,buy,27234.16,BTC-26MAY23-27500-P,41.99,0.01828091,0.0185,2,1684876579683,255673395,213
1.5,,,sell,27235.5,BTC-2JUN23-28500-C,45.96,0.01309939,0.013,0,1684876517640,255673390,277
0.1,,,buy,27234.22,BTC-30JUN23-30000-C,48.35,0.02674109,0.027,1,1684876470145,255673377,4663
0.6,,,sell,27224.4,BTC-29SEP23-29000-C,47.72,0.08916675,0.089,1,1684876384356,255673177,231
2.8,,,buy,27221.22,BTC-29SEP23-35000-C,49.86,0.03838887,0.038,1,1684876376802,255673172,1274
4.0,,,buy,27211.55,BTC-29SEP23-60000-C,65.31,0.00424991,0.0045,1,1684876266194,255673028,754
0.1,,,buy,27199.66,BTC-28JUL23-28000-C,46.66,0.06671079,0.0675,3,1684876182606,255672971,161
1.9,,,buy,27192.58,BTC-30JUN23-28000-P,46.22,0.07448118,0.0745,1,1684875951153,255672719,1074
2.1,,,sell,27236.49,BTC-2JUN23-29500-C,48.96,0.00695471,0.007,1,1684875387554,255671694,364
0.8,,,buy,27236.49,BTC-2JUN23-26000-P,45.74,0.01070037,0.011,3,1684875387538,255671693,287
0.6,,,sell,27236.47,BTC-29SEP23-27000-C,48.13,0.11993562,0.1205,0,1684875386802,255671690,284
0.1,,,buy,27248.03,BTC-30JUN23-26000-P,46.92,0.03717466,0.0375,2,1684875288977,255671570,1561
7.3,,,buy,27248.21,BTC-30JUN23-18000-P,71.47,0.00220266,0.0025,1,1684875287326,255671565,1117
2.5,,,buy,27247.64,BTC-29DEC23-65000-C,62.2,0.01055506,0.011,1,1684875279432,255671526,308
1.0,,,buy,27247.91,BTC-29DEC23-60000-C,60.19,0.01319179,0.0135,0,1684875277427,255671483,538
1.3,,,buy,27242.74,BTC-30JUN23-50000-C,83.68,0.00125248,0.0015,1,1684875204074,255671374,1435
0.1,,,buy,27238.21,BTC-28JUL23-33000-C,49.37,0.02275468,0.023,0,1684875174798,255671346,156
1.0,,,sell,27226.08,BTC-26MAY23-25000-P,55.5,0.00051639,0.0005,2,1684875128728,255671267,2169
2.0,,,buy,27161.68,BTC-28JUL23-40000-C,56.22,0.00620804,0.0065,1,1684874097514,255670448,159
0.1,,,sell,27164.36,BTC-30JUN23-28000-C,46.48,0.04682915,0.047,1,1684874083825,255670447,2130
0.1,,,sell,27196.27,BTC-29SEP23-25000-P,48.36,0.07171694,0.071,2,1684873073761,255669759,422
1.0,,,buy,27212.68,BTC-24MAY23-26250-P,61.1,0.00017941,0.0005,3,1684872718170,255669560,55
1.0,,,sell,27212.56,BTC-29SEP23-23000-P,50.34,0.04714235,0.047,3,1684871166919,255668184,355
0.6,,,sell,27198.5,BTC-24MAY23-28000-C,49.99,0.00054879,0.0005,3,1684871076853,255668058,141
0.2,,,sell,27199.16,BTC-29SEP23-27000-P,47.49,0.10536308,0.1045,0,1684870945965,255668056,171
0.8,,,buy,27193.0,BTC-30JUN23-29000-C,46.85,0.03496813,0.035,1,1684870653295,255667982,2015
4.2,,,sell,27194.35,BTC-30JUN23-34000-C,54.42,0.00952629,0.0095,0,1684870636071,255667975,1077
4.3,,,sell,27207.45,BTC-30JUN23-32000-C,50.6,0.01560307,0.015,3,1684870582247,255667856,1779
15.0,,,buy,27216.0,BTC-26MAY23-34000-C,119.85,3.031e-05,0.0005,3,1684870520199,255667808,1436
1.2,,,buy,27216.43,BTC-2JUN23-23500-P,57.53,0.0016631,0.002,3,1684870510341,255667774,137
4.6,,,buy,27203.06,BTC-26MAY23-35000-C,133.28,6.95e-06,0.0005,3,1684870447490,255667665,1398
5.0,,,sell,27205.57,BTC-30JUN23-36000-C,57.3,0.00632241,0.006,2,1684870420008,255667652,622
2.0,,,buy,27206.09,BTC-26MAY23-36000-C,145.89,1.49e-06,0.0005,3,1684870368151,255667564,1347
1.0,,,buy,27200.35,BTC-9JUN23-30000-C,48.11,0.01000971,0.01,3,1684870323186,255667514,199
15.0,,,buy,27194.01,BTC-26MAY23-38000-C,169.87,5e-08,0.0005,1,1684870283663,255667480,1150
0.1,,,buy,27145.72,BTC-30JUN23-24000-P,50.39,0.01879593,0.019,0,1684869157608,255666845,1530
2.0,,,sell,27149.92,BTC-29SEP23-24000-P,49.36,0.05890667,0.059,0,1684869075497,255666832,375
1.0,,,sell,27148.07,BTC-26MAY23-28500-C,46.25,0.00244355,0.002,3,1684868842081,255666791,460
12.4,,,buy,27114.92,BTC-28JUL23-31000-C,47.24,0.03262445,0.033,2,1684868502176,255666253,480
0.3,,,sell,27120.43,BTC-29SEP23-33000-C,48.91,0.04880736,0.049,1,1684868498686,255666228,232
5.0,,,buy,27138.59,BTC-30JUN23-27000-C,45.79,0.06214823,0.062,2,1684868392220,255666032,1448
12.5,76186,BTC-RR-28JUL23-25000_30000,buy,27143.22,BTC-28JUL23-25000-P,47.33,0.04316178,0.0423,2,1684868246131,255665927,242
12.5,76186,BTC-RR-28JUL23-25000_30000,sell,27143.22,BTC-28JUL23-30000-C,46.37,0.04151045,0.0413,2,1684868246131,255665926,527
0.7,,,sell,27151.83,BTC-9JUN23-24000-P,50.23,0.00612381,0.006,1,1684868176388,255665896,53
0.8,,,sell,27173.63,BTC-9JUN23-28500-C,45.66,0.02053723,0.0205,3,1684867518595,255665600,101
1.0,,,buy,27160.58,BTC-9JUN23-22000-P,58.37,0.00173908,0.002,0,1684867038706,255665269,45
0.2,,,sell,27145.52,BTC-26MAY23-27250-C,40.69,0.01220853,0.012,2,1684866582571,255664918,42
0.1,,,buy,27140.82,BTC-2JUN23-27000-P,43.86,0.02498284,0.025,1,1684866200038,255664236,209
100.0,76185,BTC-RR-28JUL23-24000_33000,sell,27151.01,BTC-28JUL23-24000-P,48.89,0.03224312,0.032,0,1684866173918,255664034,201
0.1,,,sell,27162.08,BTC-2JUN23-25500-P,45.6,0.00800002,0.0075,1,1684866108268,255663847,165
100.0,76184,BTC-STRD-9JUN23-27000,sell,27165.53,BTC-9JUN23-27000-P,42.93,0.0336579,0.0326,0,1684865939892,255663517,38
0.2,,,buy,27178.86,BTC-9JUN23-26500-P,44.52,0.02539123,0.0255,0,1684865925198,255663233,78
13.0,76183,BTC-STRD-9JUN23-28000,sell,27196.16,BTC-9JUN23-28000-C,44.9,0.02649386,0.0264,0,1684865781667,255663058,77
13.0,76183,BTC-STRD-9JUN23-28000,sell,27196.16,BTC-9JUN23-28000-P,44.18,0.05418632,0.0535,0,1684865781667,255663059,3
8.0,,,sell,27193.85,BTC-28JUL23-32000-C,47.81,0.02715903,0.027,3,1684865713019,255663015,378
0.3,,,sell,27204.49,BTC-9JUN23-29000-C,46.46,0.01663542,0.0165,3,1684865522737,255662781,225
25.0,76178,BTC-STRG-28JUL23-26000_29000,buy,27217.19,BTC-28JUL23-26000-P,46.91,0.05527305,0.0556,2,1684863259236,255660865,257
25.0,76178,BTC-STRG-28JUL23-26000_29000,buy,27217.19,BTC-28JUL23-29000-C,46.15,0.05271256,0.0532,0,1684863259236,255660866,240
14.6,,,buy,27200.72,BTC-29SEP23-26000-P,48.02,0.08633011,0.087,1,1684862966852,255660060,261
0.1,,,buy,27210.51,BTC-30JUN23-25000-P,48.33,0.02632619,0.0265,1,1684862959039,255660012,1670
4.0,,,sell,27268.29,BTC-25MAY23-29000-C,51.21,0.00070302,0.0005,3,1684862342802,255659363,34
2.9,,,sell,27257.19,BTC-2JUN23-25000-P,48.62,0.00512504,0.005,1,1684861893597,255659112,194
0.2,,,sell,27268.47,BTC-30JUN23-21000-P,58.5,0.0064464,0.006,2,1684861738095,255658981,1238
8.0,,,buy,27247.11,BTC-29DEC23-36000-C,50.07,0.06429373,0.0645,3,1684861031454,255658275,46
22.2,,,buy,27253.26,BTC-29DEC23-34000-C,48.58,0.07765914,0.0755,3,1684861010190,255658259,58
22.0,,,buy,27239.63,BTC-29DEC23-35000-C,49.13,0.07053285,0.069,3,1684860985196,255658183,584
1.5,,,buy,27239.6,BTC-29DEC23-33000-C,48.55,0.08537412,0.084,1,1684860954897,255658043,132
0.3,,,buy,27227.11,BTC-30JUN23-45000-C,71.34,0.00143361,0.0015,1,1684860723330,255657821,1499
2.4,,,sell,27207.56,BTC-30JUN23-21000-C,60.77,0.23639098,0.237,1,1684860593642,255657543,628
8.7,,,buy,27224.18,BTC-9JUN23-22500-P,56.14,0.00232825,0.0025,1,1684860467743,255657360,13
12.1,,,sell,27232.74,BTC-29SEP23-34000-C,49.03,0.04289184,0.043,2,1684860191506,255656628,257
0.1,,,buy,27257.18,BTC-26MAY23-27250-P,42.26,0.01403721,0.014,0,1684860131420,255656419,50
0.1,,,buy,27257.45,BTC-9JUN23-26000-P,45.42,0.01837188,0.0185,1,1684860077687,255656338,62
3.0,,,sell,27262.96,BTC-9JUN23-24500-P,48.67,0.00765469,0.0075,0,1684859961504,255656234,51
5.0,,,sell,27278.97,BTC-28JUL23-23000-P,50.55,0.02292358,0.023,1,1684859412726,255655771,129
0.1,,,sell,27290.57,BTC-29DEC23-16000-P,58.22,0.01928797,0.0185,2,1684858943354,255655504,234
0.1,,,sell,27280.61,BTC-28JUL23-19000-P,59.72,0.00721252,0.007,3,1684858748969,255655321,16
0.2,,,sell,27287.56,BTC-29SEP23-30000-C,47.31,0.07673231,0.0765,0,1684858724721,255655292,1188
1.5,,,buy,27329.21,BTC-29DEC23-30000-P,48.23,0.20050699,0.1995,2,1684857675352,255653974,108
1.0,,,sell,27321.58,BTC-29SEP23-20000-P,53.73,0.02342564,0.0225,3,1684857410130,255653736,582
1.0,,,sell,27316.61,BTC-29SEP23-22000-P,51.27,0.03672295,0.0365,1,1684857367387,255653721,271
1.0,,,sell,27317.88,BTC-25MAY23-25500-P,56.3,0.00030113,0.0005,3,1684856971048,255653567,31
0.1,,,buy,27315.42,BTC-26MAY23-29000-P,53.99,0.06294234,0.063,2,1684856867521,255653328,1036
0.1,,,buy,27315.77,BTC-26MAY23-30000-P,59.21,0.09802318,0.098,2,1684856800594,255653324,630
0.5,,,buy,27301.6,BTC-9JUN23-34000-C,56.9,0.0018745,0.002,1,1684856306129,255653005,56
4.0,,,sell,27301.71,BTC-28JUL23-34000-C,49.57,0.0188259,0.0185,1,1684856301560,255653004,135
0.1,,,sell,27329.12,BTC-24MAY23-28500-C,57.6,0.00045496,0.0005,3,1684855908900,255652090,109
0.2,,,sell,27348.36,BTC-2JUN23-24500-P,50.15,0.00314831,0.003,3,1684855647912,255651583,122
0.1,,,buy,27305.22,BTC-24MAY23-27500-P,40.07,0.0108363,0.011,0,1684854844985,255650573,34
0.4,,,sell,27307.55,BTC-26MAY23-24000-P,75.13,0.00013893,0.0005,3,1684854688005,255650492,2061
0.1,,,buy,27315.52,BTC-24MAY23-28000-P,40.31,0.02575219,0.0255,2,1684854256192,255650258,2
0.1,,,buy,27328.14,BTC-24MAY23-27750-P,38.9,0.01739672,0.017,2,1684854044894,255650158,2
3.0,,,sell,27326.69,BTC-29DEC23-22000-P,51.62,0.06232165,0.062,3,1684853287506,255649356,196
1.0,,,sell,27292.91,BTC-9JUN23-32000-C,52.48,0.00465587,0.0045,1,1684852230845,255648172,68
50.0,76150,BTC-CDIAG-28JUL23_9JUN23-36000_30000,buy,27300.87,BTC-28JUL23-36000-C,51.97,0.01284732,0.0131,2,1684852161207,255648076,130
0.1,,,buy,27319.07,BTC-25MAY23-27500-P,38.85,0.01432141,0.014,1,1684851872223,255647762,34
0.3,,,buy,27306.24,BTC-24MAY23-26750-C,43.58,0.02170292,0.022,0,1684851491873,255646912,26
1000.0,76146,BTC-CDIAG-28JUL23_30JUN23-38000_34000,buy,27278.2,BTC-28JUL23-38000-C,54.79,0.00903538,0.0098,0,1684851230147,255646608,138
0.1,,,buy,27258.77,BTC-28JUL23-21000-P,54.25,0.01233105,0.0125,2,1684850508840,255645738,61
0.1,,,buy,27236.29,BTC-2JUN23-29000-P,42.23,0.07256821,0.07,0,1684850464061,255645667,4
2.0,,,sell,27225.05,BTC-2JUN23-32000-C,55.13,0.0017268,0.0015,2,1684850218426,255645204,128
0.2,,,sell,27211.78,BTC-9JUN23-21000-P,61.22,0.00125274,0.001,3,1684849993016,255645022,27
0.3,,,sell,27208.91,BTC-9JUN23-33000-C,53.48,0.00291433,0.0025,2,1684849985745,255645005,42
100.0,76145,,buy,27258.66,BTC-29DEC23-30000-C,49.2,0.11636985,0.1185,0,1684849378600,255643635,727
0.7,,,sell,27269.86,BTC-29SEP23-32000-C,47.77,0.05649383,0.0565,1,1684848849190,255642528,426
0.3,,,buy,27294.2,BTC-29SEP23-37000-C,50.36,0.02902842,0.029,1,1684848167968,255641019,110
1.0,,,buy,27287.59,BTC-2JUN23-23000-P,56.41,0.00115918,0.001,3,1684847545989,255640568,83
0.8,,,sell,27277.85,BTC-2JUN23-33000-C,58.7,0.00122442,0.001,2,1684847506805,255640510,120
1.0,,,sell,27277.28,BTC-29MAR24-50000-C,54.36,0.04105295,0.04,0,1684847458162,255640504,161
2.0,,,buy,27288.51,BTC-9JUN23-23500-P,53.18,0.00428372,0.0045,1,1684846817161,255639524,31
0.1,,,sell,27297.76,BTC-9JUN23-29500-C,48.0,0.0144082,0.0145,3,1684845860282,255637972,207
0.1,,,buy,27371.08,BTC-29SEP23-26000-C,47.45,0.14001144,0.1395,1,1684844761503,255636516,169
1.0,,,sell,27356.17,BTC-28JUL23-18000-P,62.35,0.00514535,0.005,1,1684844253293,255636125,59
0.1,,,sell,27364.32,BTC-9JUN23-25500-P,46.41,0.01287514,0.013,3,1684844098953,255635974,53
0.1,,,buy,27329.19,BTC-9JUN23-36000-C,60.9,0.00071763,0.001,1,1684843347941,255635175,11
4.9,,,buy,27334.93,BTC-28JUL23-46000-C,61.4,0.00275345,0.003,1,1684842654973,255634061,32
0.1,,,sell,27335.03,BTC-28JUL23-45000-C,60.82,0.00325203,0.0035,1,1684842650826,255634059,27
1.0,,,sell,27319.88,BTC-30JUN23-23000-C,52.33,0.17255513,0.1725,2,1684841489201,255633122,871
10.0,,,sell,27306.74,BTC-30JUN23-19000-P,65.74,0.00323613,0.003,2,1684840992662,255632927,1174
0.7,,,buy,27298.72,BTC-25MAY23-28000-P,41.77,0.02867972,0.0285,0,1684840337566,255632637,6
0.4,,,sell,27337.71,BTC-29MAR24-40000-C,52.1,0.07470006,0.075,2,1684839943552,255631967,78
0.6,,,sell,27336.85,BTC-29MAR24-65000-C,59.49,0.02078905,0.022,2,1684839891849,255631966,42
1.0,,,buy,27332.78,BTC-29MAR24-55000-C,55.88,0.03170891,0.0315,0,1684839836302,255631941,72
4.0,,,buy,27336.13,BTC-29SEP23-45000-C,55.99,0.01292193,0.013,1,1684839763350,255631915,634
1.0,,,sell,27287.01,BTC-29DEC23-100000-C,72.55,0.00434313,0.004,0,1684839237779,255630895,320
0.2,,,buy,27285.0,BTC-29DEC23-40000-C,51.83,0.04619056,0.0465,0,1684839189172,255630888,897
17.0,,,buy,27308.59,BTC-29DEC23-19000-P,53.95,0.03495088,0.0345,2,1684838150241,255629468,225
4.0,,,buy,27304.79,BTC-29MAR24-37000-C,50.78,0.09101865,0.0895,2,1684838145382,255629441,14
0.2,,,sell,27297.65,BTC-25MAY23-29500-C,56.83,0.000744,0.0005,3,1684837443977,255628574,13
1.0,,,buy,27280.64,BTC-26MAY23-33000-C,97.28,0.0002255,0.0005,3,1684835859999,255627011,1502
0.1,,,buy,27288.37,BTC-24MAY23-26000-C,0.0,0.04782058,0.047,2,1684835558437,255626915,2
0.1,,,buy,27285.68,BTC-29SEP23-18000-P,57.78,0.01428386,0.0145,3,1684835490583,255626755,599
0.1,,,sell,27287.22,BTC-24MAY23-24000-C,119.13,0.12067759,0.121,1,1684835211768,255626655,1
0.4,,,buy,27307.99,BTC-29DEC23-27000-C,48.64,0.1609765,0.1605,0,1684834607304,255625697,122
13.9,,,buy,27298.88,BTC-30JUN23-40000-C,64.93,0.00322818,0.0035,1,1684833773122,255625032,2967
2.8,,,buy,27333.51,BTC-29SEP23-65000-C,67.52,0.00325025,0.0035,0,1684832816409,255624284,154
0.1,,,buy,27327.21,BTC-29MAR24-75000-C,61.52,0.01499836,0.015,2,1684832516794,255624034,10
0.2,,,buy,27328.5,BTC-29MAR24-60000-C,57.53,0.02550326,0.0255,2,1684832309488,255623886,72
5.0,,,sell,27306.7,BTC-9JUN23-23000-P,53.36,0.00309456,0.003,1,1684831714337,255623477,49
0.1,,,sell,27280.92,BTC-24MAY23-24500-C,96.38,0.10224275,0.1025,1,1684830466181,255621597,1
1.1,,,buy,27287.69,BTC-29SEP23-55000-C,62.08,0.00581369,0.006,0,1684829309522,255620156,451
15.0,,,buy,27290.38,BTC-29DEC23-37000-C,50.43,0.05931098,0.0595,0,1684829278305,255620095,45
0.1,,,sell,27316.41,BTC-9JUN23-35000-C,55.48,0.00125719,0.001,3,1684828967661,255619160,31
2.1,,,buy,27305.72,BTC-25MAY23-30000-C,65.05,0.00034794,0.0005,1,1684828915829,255619044,3
0.1,,,sell,27293.94,BTC-23MAY23-24000-C,999.0,0.11998621,0.121,0,1684828571009,255618193,2
25.0,76101,BTC-PBUT-30JUN23-17000_22000_27000,sell,27278.17,BTC-30JUN23-17000-P,73.79,0.00173606,0.0016,2,1684828473654,255617922,868
0.1,,,sell,27278.32,BTC-23MAY23-27250-C,46.81,0.0008911,0.001,3,1684828472441,255617921,237
1.0,,,buy,27258.75,BTC-25MAY23-25000-P,62.04,0.000217,0.0005,3,1684828083911,255617413,29
0.5,,,sell,27291.89,BTC-23MAY23-27500-P,0.0,0.0080437,0.007,2,1684827820389,255616949,21
2.3,,,buy,27261.76,BTC-30JUN23-25000-C,46.69,0.1104067,0.11,3,1684827541366,255616259,1900
0.5,,,buy,27272.81,BTC-23MAY23-27250-P,29.28,0.00063725,0.0005,3,1684827374836,255616039,56
0.1,,,sell,27248.57,BTC-25MAY23-26750-C,41.16,0.02405941,0.024,0,1684827087194,255614986,19
2.0,,,sell,27306.09,BTC-29MAR24-39000-C,51.56,0.08001546,0.079,0,1684826773109,255614013,7
10.0,,,buy,27293.44,BTC-29SEP23-14000-P,67.72,0.00525738,0.0055,0,1684826293101,255613567,278
1.0,,,sell,27297.48,BTC-29MAR24-100000-C,67.48,0.00775444,0.0085,3,1684824850255,255612139,60
