amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.6,,,,,,0.6,buy,83851.42,BTC-6APR25-84000-C,30.29,,0.00660874,0.0065,1,1743811193269,358606644,279
0.1,,,,,,0.1,sell,83844.46,BTC-7APR25-86000-C,36.19,,0.0034127,0.0031,2,1743811187609,358606640,187
0.1,,,,,,0.1,sell,83844.36,BTC-7APR25-85000-C,35.99,,0.00645747,0.006,3,1743811178101,358606639,92
0.1,,,,,,0.1,buy,83842.22,BTC-7APR25-81000-P,49.1,,0.00375061,0.004,0,1743811151912,358606638,116
0.3,,,,,,0.3,sell,83842.38,BTC-30MAY25-102000-C,52.9,,0.022582,0.022,3,1743811142682,358606636,648
0.1,,,,,,0.1,sell,83843.41,BTC-7APR25-86000-P,37.78,,0.02895773,0.029,1,1743811138664,358606634,1
0.1,,,,,,0.1,sell,83847.48,BTC-11APR25-80000-P,57.64,,0.01238877,0.012,1,1743811114205,358606629,1280
0.7,,,,,,0.7,sell,83846.8,BTC-6APR25-89000-C,47.29,,0.00021081,0.0002,2,1743811113179,358606628,68
0.1,,,,,,0.1,sell,83846.31,BTC-18APR25-76000-P,59.8,,0.01199018,0.0115,1,1743811091451,358606627,208
0.2,,,,,,0.2,buy,83843.21,BTC-6APR25-82000-P,40.6,,0.00220549,0.0024,3,1743811036309,358606416,269
0.2,,,,,,0.2,buy,83839.63,BTC-5APR25-82500-P,46.85,,0.00070113,0.0009,1,1743811007434,358606333,96
0.1,,,,,,0.1,buy,83823.45,BTC-25APR25-65000-P,72.13,,0.00404732,0.0043,0,1743810993541,358606316,1252
0.9,,,,,,0.9,buy,83826.56,BTC-5APR25-82000-P,47.88,,0.00047671,0.0004,3,1743810967459,358606102,619
1.0,,,,,,1.0,buy,83872.06,BTC-27JUN25-60000-P,61.75,,0.01390768,0.0145,1,1743810934786,358605911,1262
0.1,,,,,,0.1,buy,83871.79,BTC-7APR25-79000-C,52.17,,0.05978946,0.0595,2,1743810930722,358605910,2
0.7,,,,,,0.7,buy,83852.9,BTC-26SEP25-55000-P,58.08,,0.02049911,0.021,0,1743810896286,358605839,376
0.1,,,,,,0.1,buy,83851.67,BTC-25APR25-100000-C,53.95,,0.00509686,0.0055,0,1743810888027,358605838,4181
0.1,,,,,,0.1,sell,83849.25,BTC-25APR25-76000-P,57.28,,0.01735594,0.017,3,1743810829942,358605826,1167
0.9,,,,,,0.9,buy,83847.74,BTC-27JUN25-65000-P,58.88,,0.0218847,0.0225,0,1743810767251,358605787,1789
0.3,,,,,,0.3,sell,83847.22,BTC-7APR25-89000-C,42.92,,0.00063508,0.0006,3,1743810672424,358605704,57
0.2,,,,,,0.2,sell,83845.59,BTC-6APR25-84000-P,29.32,,0.00848133,0.008,3,1743810518687,358605645,345
0.1,,,,,,0.1,buy,83836.22,BTC-5APR25-85000-C,36.63,,0.00048971,0.0006,1,1743810442538,358605564,863
1.0,,,,,,1.0,buy,83844.4,BTC-7APR25-80000-P,52.45,,0.00246522,0.0027,2,1743810431529,358605561,198
0.2,,,,,,0.2,sell,83822.43,BTC-27JUN25-120000-C,55.96,,0.01470121,0.0145,1,1743810364982,358605496,3431
