amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,96479.56,BTC-26DEC25-95000-P,57.86,0.16165621,0.162,2,1739145585441,347157215,204
0.1,,,,,0.1,buy,96477.76,BTC-14FEB25-104000-C,53.67,0.00280271,0.0029,0,1739145578686,347157214,569
2.7,,,,,2.7,sell,96520.38,BTC-14FEB25-92000-P,56.76,0.00787105,0.0075,3,1739145412049,347157077,573
0.2,,,,,0.2,buy,96546.8,BTC-10FEB25-96500-P,55.82,0.00632158,0.0065,0,1739145390706,347157036,31
0.5,,,,,0.5,sell,96539.23,BTC-10FEB25-95000-P,62.78,0.00213688,0.0021,2,1739145384172,347157033,267
0.1,,,,,0.1,buy,96521.78,BTC-11FEB25-98000-P,51.17,0.02159306,0.0215,1,1739145324763,347156934,2
0.1,,,,,0.1,buy,96557.76,BTC-12FEB25-102000-C,53.58,0.00223353,0.0021,0,1739145262193,347156852,11
0.1,,,,,0.1,buy,96539.85,BTC-12FEB25-95000-C,54.61,0.02658552,0.0265,0,1739145242138,347156766,5
0.1,,,,,0.1,buy,96540.2,BTC-12FEB25-96000-C,53.26,0.0201105,0.02,1,1739145228606,347156712,27
0.1,,,,,0.1,buy,96535.71,BTC-12FEB25-86000-P,85.43,0.0010423,0.0012,3,1739145189322,347156603,18
0.1,,,,,0.1,sell,96487.41,BTC-12FEB25-95000-P,54.33,0.01065392,0.0105,2,1739145083096,347156301,41
0.1,,,,,0.1,buy,96472.68,BTC-21FEB25-100000-C,49.31,0.02077654,0.0205,0,1739145033468,347156242,287
0.1,,,,,0.1,buy,96444.4,BTC-14FEB25-99000-C,51.6,0.01220062,0.012,0,1739145018217,347156226,450
0.2,,,,,0.2,buy,96429.68,BTC-11FEB25-95000-P,54.92,0.00718127,0.007,2,1739144984676,347156175,141
0.1,,,,,0.1,buy,96449.2,BTC-12FEB25-99000-C,52.67,0.00708243,0.007,1,1739144923822,347156002,28
0.1,,,,,0.1,sell,96449.2,BTC-27JUN25-60000-P,63.41,0.01336342,0.0135,2,1739144923352,347155996,701
0.1,,,,,0.1,buy,96438.11,BTC-10FEB25-98500-C,50.53,0.00068475,0.0006,1,1739144923297,347155962,38
0.1,,,,,0.1,buy,96422.71,BTC-12FEB25-98000-C,52.42,0.01016089,0.01,0,1739144921666,347155921,55
2.0,,,,,2.0,buy,96410.3,BTC-10FEB25-97500-C,49.52,0.00224557,0.002,2,1739144913449,347155869,40
0.1,,,,,0.1,sell,96309.68,BTC-10FEB25-97000-P,51.36,0.01058486,0.0105,3,1739144744584,347155674,189
0.1,,,,,0.1,buy,96374.92,BTC-11FEB25-104000-C,61.58,0.00020182,0.0003,0,1739144639024,347155486,25
0.1,,,,,0.1,buy,96375.29,BTC-28MAR25-92000-P,53.44,0.04959158,0.0495,2,1739144609205,347155469,412
