amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,0.3,buy,87528.15,BTC-9MAY25-84000-C,48.97,,0.06369111,0.066,0,1745279930633,362470986,39
0.1,,,,0.1,buy,87538.05,BTC-22APR25-87500-C,29.49,,0.00385136,0.0038,1,1745279871610,362470969,157
0.1,,,,0.1,sell,87538.2,BTC-22APR25-86500-P,30.1,,0.00059022,0.0004,3,1745279871420,362470967,88
0.3,,,,0.3,sell,87551.71,BTC-22APR25-85000-P,47.34,,0.00014175,0.0001,3,1745279846155,362470950,370
0.9,,,,0.9,sell,87569.02,BTC-30MAY25-90000-C,48.49,,0.05254658,0.0525,0,1745279819574,362470929,2592
0.1,,,,0.1,buy,87569.02,BTC-24APR25-87000-P,41.36,,0.01014953,0.01,3,1745279819520,362470925,60
0.1,,,,0.1,buy,87571.76,BTC-24APR25-88000-P,41.04,,0.0155767,0.0155,3,1745279812632,362470899,48
0.5,,,,0.5,buy,87590.19,BTC-30MAY25-100000-C,48.87,,0.02007865,0.02,0,1745279769279,362470732,2995
0.3,,,,0.3,sell,87590.19,BTC-30MAY25-75000-P,51.66,,0.0138886,0.014,2,1745279769230,362470727,1730
4.0,,,,4.0,sell,87590.19,BTC-25APR25-81000-P,53.4,,0.00127809,0.0013,3,1745279768740,362470677,620
0.1,,,,0.1,sell,87575.03,BTC-22APR25-86000-P,38.59,,0.00020966,0.0003,3,1745279766347,362470673,286
0.4,,,,0.4,sell,87572.8,BTC-24APR25-83000-P,48.45,,0.00133084,0.0014,2,1745279750010,362470631,20
0.7,,,,0.7,buy,87557.88,BTC-22APR25-88500-C,29.05,,0.00067865,0.0005,0,1745279725266,362470611,114
0.2,,,,0.2,buy,87545.6,BTC-26DEC25-120000-C,55.34,,0.08775917,0.088,2,1745279713327,362470531,397
0.1,,,,0.1,buy,87526.87,BTC-25APR25-94000-C,47.46,,0.00124713,0.0012,2,1745279712162,362470476,2725
0.2,,,,0.2,buy,87445.41,BTC-30MAY25-104000-C,49.94,,0.01328195,0.0135,1,1745279472695,362470207,919
0.3,,,,0.3,sell,87449.5,BTC-22APR25-87000-P,31.57,,0.00170815,0.0018,3,1745279445825,362470150,193
0.2,,,,0.2,sell,87412.12,BTC-23APR25-82000-P,54.03,,0.00027896,0.0003,3,1745279435287,362470040,82
0.2,,,,0.2,buy,87411.13,BTC-30MAY25-102000-C,49.7,,0.01625979,0.0165,0,1745279435165,362470036,1170
0.1,,,,0.1,sell,87404.76,BTC-30MAY25-60000-P,63.89,,0.00235131,0.0022,2,1745279427536,362470030,1513
0.1,,,,0.1,sell,87397.72,BTC-26SEP25-95000-C,53.17,,0.11581217,0.115,0,1745279401409,362470000,1485
0.1,,,,0.1,sell,87312.42,BTC-23APR25-84000-P,44.7,,0.00087378,0.0009,3,1745279362018,362469815,407
0.6,,,,0.6,buy,87249.03,BTC-25APR25-92000-C,45.54,,0.00247306,0.0025,2,1745279258032,362469762,3683
0.9,,,,0.9,sell,87287.15,BTC-25APR25-90000-C,42.41,,0.00600218,0.0055,3,1745278939237,362469636,4962
0.1,,,,0.1,buy,87277.09,BTC-22APR25-86000-C,32.36,,0.01508403,0.015,2,1745278820348,362469602,229
0.2,,,,0.2,buy,87227.67,BTC-30MAY25-86000-C,48.7,,0.07189701,0.072,0,1745278716437,362469575,1514
0.5,,,,0.5,sell,87235.69,BTC-25APR25-89000-C,44.32,,0.00877362,0.009,0,1745278701097,362469569,1009
0.1,,,,0.1,buy,87250.09,BTC-22APR25-87000-C,31.42,,0.00545848,0.0055,0,1745278511643,362469477,311
0.1,,,,0.1,buy,87271.47,BTC-25APR25-84000-P,45.47,,0.00439136,0.0044,0,1745278458964,362469471,2620
0.1,,,,0.1,sell,87328.39,BTC-26SEP25-40000-P,68.26,,0.00414406,0.0042,0,1745278333631,362469371,484
0.1,,,,0.1,buy,87328.39,BTC-24APR25-89000-C,41.34,,0.00601246,0.006,0,1745278333615,362469370,19
9.3,,,,9.3,buy,87338.81,BTC-27JUN25-85000-P,50.27,,0.06721447,0.067,3,1745278285625,362469356,3321
0.1,,,,0.1,sell,87341.13,BTC-26SEP25-200000-C,64.57,,0.00728541,0.007,3,1745278216539,362469317,2064
0.4,,,,0.4,buy,87342.03,BTC-30MAY25-82000-P,49.47,,0.03397793,0.0345,3,1745278194151,362469313,1755
1.0,,,,1.0,sell,87325.56,BTC-24APR25-82000-P,51.54,,0.00097138,0.0011,2,1745278130937,362469296,11
0.1,,,,0.1,sell,87344.94,BTC-30MAY25-120000-C,55.25,,0.00345939,0.0034,1,1745278033878,362469201,1123
0.1,,,,0.1,sell,87344.94,BTC-30MAY25-110000-C,50.5,,0.00754802,0.007,3,1745278033573,362469200,1395
2.1,,,,2.1,buy,87344.32,BTC-27MAR26-220000-C,63.12,,0.02993091,0.032,0,1745278008179,362469198,11
0.1,,,,0.1,sell,87346.03,BTC-27JUN25-110000-C,51.83,,0.02081059,0.0205,2,1745277994794,362469197,3544
0.2,,,,0.2,buy,87334.12,BTC-27MAR26-260000-C,65.48,,0.02098471,0.022,1,1745277950180,362469196,43
0.1,,,,0.1,buy,87315.76,BTC-27JUN25-115000-C,52.85,,0.01508518,0.015,3,1745277797871,362469125,1841
0.1,,,,0.1,sell,87305.93,BTC-27MAR26-200000-C,61.12,,0.03731739,0.038,1,1745277766930,362469117,37
0.6,,,,0.6,buy,87320.24,BTC-25APR25-80000-P,53.91,,0.00088675,0.0009,2,1745277724284,362469091,5717
0.1,,,,0.1,buy,87331.56,BTC-25APR25-87000-C,42.59,,0.0187533,0.0185,1,1745277652065,362469058,1236
0.1,,,,0.1,sell,87338.74,BTC-23APR25-85000-P,41.48,,0.00173131,0.0018,3,1745277647152,362469014,381
0.1,,,,0.1,sell,87328.22,BTC-2MAY25-70000-P,62.64,,0.00071443,0.0006,3,1745277642980,362468991,463
