amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,sell,68157.29,BTC-29NOV24-68000-C,55.29,,0.07546182,0.0755,1,1729814397833,322141528,746
0.1,,,,0.1,buy,68157.29,BTC-29NOV24-68000-P,55.64,,0.06103472,0.0615,3,1729814397026,322141525,189
0.1,,,,0.1,sell,68157.36,BTC-25OCT24-68000-C,28.22,,0.00548155,0.0049,2,1729814397025,322141524,3022
0.1,,,,0.1,sell,68157.29,BTC-25OCT24-68000-P,31.46,,0.00281018,0.0026,2,1729814397024,322141523,842
0.7,,,,0.7,sell,68156.65,BTC-26OCT24-62000-P,65.52,,0.00010545,0.0001,3,1729814389112,322141522,13
8.0,,,,8.0,sell,68162.32,BTC-8NOV24-55000-P,68.04,,0.0027791,0.0026,2,1729814360258,322141513,2265
0.1,,,,0.1,sell,68156.9,BTC-25OCT24-67000-C,47.42,,0.01763607,0.018,2,1729814290162,322141489,2450
0.1,,,,0.1,buy,68183.83,BTC-28MAR25-120000-C,61.22,,0.02260197,0.0225,0,1729814106680,322141367,1713
0.3,,,,0.3,sell,68182.99,BTC-8NOV24-65000-P,58.92,,0.02414612,0.024,2,1729814089661,322141363,915
0.9,,,,0.9,sell,68174.72,BTC-8NOV24-67000-P,59.47,,0.03587313,0.036,1,1729813987805,322141307,546
0.1,,,,0.1,buy,68167.0,BTC-25OCT24-69000-C,41.59,,0.00123453,0.0012,1,1729813979753,322141301,2352
0.1,,,,0.1,sell,68157.58,BTC-25OCT24-67000-P,41.94,,0.00037375,0.0005,3,1729813978377,322141300,1302
0.1,,,,0.1,sell,68133.05,BTC-26OCT24-66000-P,42.09,,0.00110305,0.0012,2,1729813923307,322141233,103
0.1,,,,0.1,sell,68117.95,BTC-26OCT24-66000-C,46.26,,0.03291623,0.0335,0,1729813816805,322141201,25
0.1,,,,0.1,buy,68114.14,BTC-1NOV24-70000-C,44.21,,0.01474253,0.015,2,1729813795362,322141174,1399
0.1,,,,0.1,buy,68106.44,BTC-25OCT24-65000-C,75.2,,0.04588451,0.046,0,1729813782444,322141164,3510
0.2,,,,0.2,sell,68103.72,BTC-29NOV24-58000-C,55.75,,0.1719135,0.172,2,1729813623637,322141031,69
75.0,BLOCK-163588,2,BTC-CS-29NOV24-82000_90000,75.0,sell,68103.5,BTC-29NOV24-82000-C,59.06,,0.01914831,0.0185,2,1729813613400,322141025,508
75.0,BLOCK-163588,2,BTC-CS-29NOV24-82000_90000,75.0,buy,68103.5,BTC-29NOV24-90000-C,61.29,,0.00866484,0.008,2,1729813613400,322141026,918
0.9,,,,0.9,buy,68090.16,BTC-1NOV24-71000-C,45.22,,0.0109673,0.011,3,1729813396673,322140879,551
0.1,,,,0.1,buy,68063.8,BTC-27DEC24-80000-C,57.78,,0.04367872,0.044,3,1729813249340,322140832,6512
0.1,,,,0.1,buy,68057.19,BTC-31JAN25-65000-P,53.68,,0.07501963,0.075,2,1729813223915,322140818,19
1.5,,,,1.5,sell,68091.32,BTC-25OCT24-65000-P,68.81,,6.032e-05,0.0001,2,1729813145695,322140721,2073
0.7,,,,0.7,buy,68090.33,BTC-27OCT24-68000-C,35.03,,0.01227902,0.0125,1,1729813065764,322140710,35
0.7,,,,0.7,buy,68088.36,BTC-27OCT24-68500-C,35.09,,0.00897465,0.009,2,1729813059406,322140706,38
0.5,,,,0.5,sell,68095.41,BTC-27OCT24-66000-P,35.02,,0.00184799,0.0017,0,1729813039987,322140697,35
0.2,,,,0.2,sell,68040.0,BTC-26OCT24-68500-C,40.01,,0.00704795,0.007,3,1729812862535,322140572,98
0.2,,,,0.2,buy,68040.08,BTC-25OCT24-67500-P,32.79,,0.00132138,0.0012,1,1729812862529,322140571,260
0.1,,,,0.1,sell,68040.08,BTC-29NOV24-69000-C,55.61,,0.06788712,0.068,2,1729812862308,322140531,737
0.1,,,,0.1,sell,68055.82,BTC-8NOV24-68000-C,59.37,,0.05011706,0.05,3,1729812855999,322140520,133
0.9,,,,0.9,buy,68065.24,BTC-27DEC24-60000-P,53.48,,0.03216127,0.032,3,1729812855561,322140499,2209
0.2,,,,0.2,buy,68065.24,BTC-1NOV24-66000-P,41.18,,0.01010812,0.01,1,1729812855110,322140441,458
0.1,,,,0.1,sell,68065.44,BTC-27DEC24-85000-C,58.94,,0.03094195,0.031,3,1729812851497,322140435,3400
0.1,,,,0.1,buy,68066.21,BTC-27DEC24-90000-C,60.17,,0.02188584,0.022,3,1729812830229,322140425,3634
0.1,,,,0.1,sell,68072.56,BTC-8NOV24-70000-C,59.43,,0.0376616,0.037,2,1729812778962,322140380,2537
0.1,,,,0.1,buy,68078.72,BTC-25OCT24-63000-P,106.53,,2.54e-06,0.0001,3,1729812752547,322140308,1733
0.3,,,,0.3,sell,68098.73,BTC-8NOV24-76000-C,62.4,,0.01500485,0.0145,2,1729812720601,322140266,126
0.3,,,,0.3,sell,68098.57,BTC-8NOV24-75000-C,61.79,,0.01737783,0.017,2,1729812719517,322140265,2213
0.3,,,,0.3,sell,68099.11,BTC-8NOV24-60000-P,60.04,,0.0078067,0.0075,3,1729812718108,322140264,2396
0.1,,,,0.1,buy,68097.15,BTC-25OCT24-62000-P,137.63,,1.57e-06,0.0002,3,1729812692451,322140261,1621
0.5,,,,0.5,sell,68082.9,BTC-15NOV24-62000-P,56.8,,0.01778706,0.0175,0,1729812685183,322140247,47
0.1,,,,0.1,sell,68098.37,BTC-8NOV24-69000-P,58.61,,0.05152051,0.0505,3,1729812660339,322140205,63
0.2,,,,0.2,buy,68066.48,BTC-1NOV24-80000-C,57.74,,0.00090206,0.0009,3,1729812614743,322140118,255
0.2,,,,0.2,sell,68085.96,BTC-31JAN25-78000-C,55.57,,0.07318056,0.0725,0,1729812601332,322140095,2
0.1,,,,0.1,buy,68085.96,BTC-8NOV24-60000-C,66.95,,0.13137691,0.134,0,1729812601092,322140074,1100
5.0,,,,5.0,sell,68086.2,BTC-27DEC24-95000-C,61.09,,0.01560971,0.0155,2,1729812600361,322140071,2358
1.0,,,,1.0,sell,68108.97,BTC-29NOV24-80000-C,59.26,,0.02358331,0.0235,2,1729812535732,322139966,2389
