amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.9,,,,,0.9,buy,56075.47,BTC-8NOV24-40000-P,65.92,,0.01895733,0.0195,1,1722988780182,313102792,370
0.1,,,,,0.1,sell,56072.41,BTC-9AUG24-72000-C,114.7,,0.00017664,0.0001,3,1722988765268,313102769,1484
5.0,,,,,5.0,buy,55993.62,BTC-9AUG24-60000-C,69.54,,0.00267543,0.0029,0,1722988680725,313102649,513
0.1,,,,,0.1,buy,55996.42,BTC-8AUG24-63000-C,84.89,,0.00018093,0.0002,2,1722988654988,313102610,22
1.0,,,,,1.0,sell,55993.24,BTC-9AUG24-65000-C,91.67,,0.00064464,0.0006,3,1722988630703,313102571,1004
0.1,,,,,0.1,sell,56024.15,BTC-7AUG24-55500-C,66.79,,0.01452442,0.0135,0,1722988544735,313102428,130
0.1,,,,,0.1,buy,56011.53,BTC-9AUG24-62500-C,77.54,,0.0009031,0.001,3,1722988542039,313102421,86
0.1,,,,,0.1,sell,55998.48,BTC-7AUG24-54500-P,79.8,,0.0020129,0.0016,2,1722988536738,313102413,77
2.5,,,,,2.5,sell,55983.44,BTC-7AUG24-62500-C,146.19,,1.41e-06,0.0001,3,1722988523039,313102384,65
1.0,,,,,1.0,buy,55979.15,BTC-8AUG24-57500-C,65.99,,0.00634172,0.006,2,1722988481009,313102278,31
0.2,,,,,0.2,buy,55987.45,BTC-7AUG24-58000-C,72.32,,0.00051179,0.0005,3,1722988479747,313102277,162
0.1,,,,,0.1,sell,55944.57,BTC-16AUG24-58000-P,59.4,,0.05875653,0.0585,0,1722988464195,313102244,394
0.7,,,,,0.7,buy,55891.29,BTC-16AUG24-50000-P,69.55,,0.00865396,0.0085,0,1722988396484,313101722,200
0.1,,,,,0.1,sell,55976.73,BTC-9AUG24-54500-C,68.84,,0.03752978,0.0365,3,1722988394776,313101614,85
0.3,,,,,0.3,buy,55970.63,BTC-9AUG24-55500-P,70.44,,0.01794326,0.019,1,1722988394364,313101594,80
0.1,,,,,0.1,buy,55968.71,BTC-9AUG24-56000-P,70.42,,0.02199453,0.023,0,1722988394129,313101572,1033
0.9,,,,,0.9,buy,55969.52,BTC-27DEC24-54000-P,61.65,,0.11373383,0.1145,0,1722988393927,313101540,343
0.3,,,,,0.3,buy,55968.71,BTC-9AUG24-55000-P,70.86,,0.01449775,0.015,0,1722988393561,313101513,129
1.0,,,,,1.0,buy,55973.39,BTC-27SEP24-59000-P,58.71,,0.11081214,0.112,0,1722988393209,313101476,918
10.0,,,,,10.0,buy,55976.73,BTC-23AUG24-56000-P,59.62,,0.04826186,0.049,0,1722988393203,313101477,274
0.6,,,,,0.6,buy,55969.52,BTC-9AUG24-90000-P,310.39,,0.60891952,0.612,2,1722988393199,313101488,9
0.3,,,,,0.3,sell,55968.71,BTC-9AUG24-56500-C,65.68,,0.01675167,0.0165,3,1722988392975,313101446,27
1.0,,,,,1.0,buy,55976.73,BTC-30AUG24-59000-P,58.67,,0.08767461,0.0885,0,1722988392965,313101443,1081
1.0,,,,,1.0,sell,55976.73,BTC-30AUG24-55000-C,57.68,,0.06952171,0.069,2,1722988392943,313101439,442
0.3,,,,,0.3,sell,55968.71,BTC-9AUG24-56000-C,65.65,,0.02098422,0.0205,2,1722988392939,313101432,333
3.5,,,,,3.5,buy,55974.47,BTC-30AUG24-55000-P,58.89,,0.04796778,0.0485,0,1722988392867,313101427,1773
2.0,,,,,2.0,sell,55976.73,BTC-23AUG24-54000-C,58.73,,0.07106923,0.07,2,1722988392845,313101424,77
3.5,,,,,3.5,buy,55968.71,BTC-30AUG24-56000-P,58.58,,0.0564642,0.057,0,1722988392838,313101423,1859
5.0,,,,,5.0,sell,55974.47,BTC-8AUG24-56000-C,65.89,,0.01608766,0.0155,2,1722988392837,313101422,82
0.6,,,,,0.6,buy,55974.47,BTC-8AUG24-55500-P,71.63,,0.01299467,0.0135,0,1722988392834,313101418,50
4.5,,,,,4.5,buy,55973.39,BTC-16AUG24-56000-P,61.23,,0.03789112,0.0385,0,1722988392789,313101384,540
3.5,,,,,3.5,buy,55976.73,BTC-30AUG24-58000-P,58.45,,0.07633675,0.077,0,1722988392786,313101389,1546
5.5,,,,,5.5,buy,55974.47,BTC-16AUG24-55000-P,62.1,,0.0299666,0.0305,1,1722988392779,313101370,83
3.9,,,,,3.9,buy,55974.47,BTC-9AUG24-68000-P,133.43,,0.21585801,0.217,0,1722988392774,313101368,268
5.0,,,,,5.0,sell,55988.23,BTC-8AUG24-49000-P,108.87,,0.00067345,0.0005,2,1722988347873,313101332,79
0.3,,,,,0.3,sell,55994.9,BTC-9AUG24-70000-C,111.77,,0.00019852,0.0002,3,1722988174027,313101234,1290
1.0,,,,,1.0,sell,56002.09,BTC-7AUG24-51500-P,134.28,,0.00038601,0.0003,2,1722988168179,313101232,86
0.2,,,,,0.2,sell,56018.56,BTC-30AUG24-79000-C,73.35,,0.00295245,0.0029,1,1722988163704,313101227,1041
3.4,,,,,3.4,buy,56055.62,BTC-16AUG24-60000-C,60.29,,0.01424161,0.0145,1,1722988080576,313101086,281
0.2,,,,,0.2,sell,56041.32,BTC-7AUG24-53000-P,111.12,,0.00068265,0.0007,1,1722988065550,313101079,199
0.1,,,,,0.1,sell,56027.91,BTC-7AUG24-52000-P,127.18,,0.00043673,0.0004,2,1722988024128,313101053,176
3.0,,,,,3.0,sell,56032.39,BTC-27SEP24-65000-C,58.48,,0.0383212,0.038,2,1722987992935,313101026,3423
5.5,,,,,5.5,sell,55995.54,BTC-8AUG24-58000-C,65.3,,0.00450383,0.0041,1,1722987913792,313100984,82
1.0,,,,,1.0,buy,55980.08,BTC-27DEC24-100000-C,68.57,,0.02679731,0.027,3,1722987878349,313100953,4768
4.9,,,,,4.9,buy,55987.13,BTC-27DEC24-200000-C,87.98,,0.00420668,0.0042,0,1722987859030,313100938,978
4.0,,,,,4.0,buy,55975.39,BTC-28MAR25-300000-C,89.9,,0.00676765,0.0065,1,1722987762491,313100744,602
5.0,,,,,5.0,sell,55965.48,BTC-28MAR25-20000-P,78.94,,0.00669588,0.006,2,1722987749329,313100730,338
