amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.9,,,,,0.9,sell,108984.16,BTC-28MAY25-112000-C,49.27,0.00021111,0.0002,3,1748390378104,368948351,337
0.4,,,,,0.4,sell,108983.67,BTC-28MAY25-110500-C,41.89,0.00089594,0.0009,3,1748390351982,368948319,72
0.1,,,,,0.1,sell,108987.72,BTC-28MAY25-110000-C,40.34,0.00154755,0.0016,3,1748390335592,368948306,322
0.1,,,,,0.1,sell,108996.72,BTC-30MAY25-106000-P,42.93,0.00405993,0.0039,0,1748390326409,368948295,919
0.1,,,,,0.1,buy,109024.29,BTC-30MAY25-84000-P,122.27,8.043e-05,0.0001,3,1748390212199,368948192,2878
1.0,,,,,1.0,buy,109022.8,BTC-27JUN25-97000-P,45.42,0.01143153,0.0115,1,1748390195205,368948189,1503
0.1,,,,,0.1,buy,109031.15,BTC-30MAY25-85000-P,117.23,8.859e-05,0.0001,3,1748390182904,368948179,1086
0.9,,,,,0.9,sell,109016.64,BTC-25JUL25-100000-P,47.82,0.03497696,0.035,1,1748390160289,368948130,1714
0.1,,,,,0.1,buy,108995.54,BTC-6JUN25-110000-P,43.79,0.03228072,0.032,0,1748390145327,368948104,275
5.0,,,,,5.0,buy,109000.63,BTC-26SEP25-130000-C,51.48,0.06233079,0.0625,2,1748390051713,368948011,1585
0.9,,,,,0.9,buy,109000.63,BTC-26SEP25-100000-P,50.08,0.06353826,0.0635,2,1748390051620,368948009,831
5.0,,,,,5.0,buy,109000.95,BTC-26SEP25-150000-C,52.6,0.0311411,0.031,3,1748390047462,368948007,1752
0.3,,,,,0.3,sell,108990.06,BTC-30MAY25-107000-P,43.94,0.00635472,0.0065,1,1748390030025,368947999,870
0.1,,,,,0.1,sell,109007.01,BTC-26DEC25-130000-C,52.07,0.10714184,0.1075,2,1748390015033,368947915,808
0.2,,,,,0.2,buy,109010.95,BTC-26SEP25-95000-P,50.09,0.0471471,0.047,3,1748389968216,368947872,1771
0.2,,,,,0.2,sell,109009.72,BTC-25JUL25-110000-P,47.58,0.07392355,0.074,2,1748389967782,368947871,363
1.5,,,,,1.5,buy,109010.72,BTC-30MAY25-113000-C,48.19,0.00387195,0.0038,3,1748389965272,368947870,642
0.9,,,,,0.9,buy,109011.78,BTC-27JUN25-140000-C,51.2,0.00339461,0.0034,3,1748389948181,368947869,4419
0.1,,,,,0.1,buy,109008.98,BTC-26SEP25-120000-C,50.61,0.08779471,0.0875,3,1748389921927,368947866,2408
0.1,,,,,0.1,sell,109084.77,BTC-27JUN25-135000-C,50.23,0.00555324,0.0055,1,1748389877523,368947822,2442
0.2,,,,,0.2,sell,109084.77,BTC-25JUL25-116000-C,48.15,0.05607918,0.056,1,1748389877153,368947813,251
0.5,,,,,0.5,sell,109084.77,BTC-29MAY25-111000-C,44.93,0.0043788,0.0044,0,1748389877152,368947812,72
0.9,,,,,0.9,buy,109085.28,BTC-28MAY25-109000-P,37.19,0.00405254,0.0041,0,1748389877117,368947808,313
