amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.7,,,,,buy,29169.93,BTC-16AUG23-29250-C,18.83,,0.00154399,0.0012,3,1692143809694,262592251,117
1.1,,,,,sell,29169.55,BTC-29DEC23-29000-P,36.58,,0.07185564,0.072,1,1692143760258,262592244,363
0.1,,,,,sell,29168.46,BTC-17AUG23-30000-C,34.37,,0.00080121,0.0009,3,1692143727611,262592241,74
0.1,,,,,sell,29170.62,BTC-25AUG23-30000-C,29.83,,0.00922381,0.009,2,1692143620284,262592217,4469
0.3,,,,,buy,29168.73,BTC-18AUG23-31000-C,44.69,,0.00060152,0.0007,1,1692143497921,262592194,1124
2.5,,,,,buy,29170.47,BTC-18AUG23-30500-C,37.71,,0.00103892,0.001,3,1692143240671,262592183,1253
0.2,,,,,buy,29170.47,BTC-18AUG23-31500-C,50.79,,0.00045773,0.0005,3,1692143239998,262592182,577
2.4,,,,,sell,29174.12,BTC-18AUG23-32500-C,62.38,,0.00034809,0.0003,3,1692142983930,262592086,291
0.1,,,,,sell,29179.8,BTC-18AUG23-29000-P,22.87,,0.00438543,0.0044,2,1692142975870,262592067,1144
0.2,,,,,buy,29179.75,BTC-18AUG23-29500-C,26.06,,0.0041059,0.0042,3,1692142888979,262592039,1362
1.0,,,,,buy,29180.03,BTC-17AUG23-29000-P,21.65,,0.00247021,0.0026,0,1692142876923,262592031,77
0.1,,,,,sell,29167.29,BTC-16AUG23-28500-P,37.81,,0.00023057,0.0001,2,1692142763114,262591977,99
0.8,,,,,buy,29167.54,BTC-29DEC23-32000-P,36.94,,0.13104712,0.1305,1,1692142755908,262591976,128
0.9,,,,,buy,29159.0,BTC-1SEP23-32500-C,39.09,,0.0042633,0.0043,1,1692142643739,262591825,143
0.2,,,,,sell,29153.97,BTC-29SEP23-26000-P,34.91,,0.00928937,0.009,1,1692142516324,262591777,1305
0.2,,,,,sell,29157.48,BTC-16AUG23-29000-P,17.1,,0.00083981,0.0004,2,1692142467020,262591763,219
2.0,,,,,buy,29159.73,BTC-1SEP23-31500-C,35.81,,0.00656295,0.007,1,1692142369689,262591748,136
0.2,,,,,sell,29159.79,BTC-29SEP23-34000-C,38.4,,0.0107201,0.0105,2,1692142365931,262591744,1740
2.0,,,,,sell,29161.59,BTC-29DEC23-65000-C,59.29,,0.0031953,0.003,2,1692142323289,262591735,511
1.0,,,,,buy,29161.01,BTC-27OCT23-18000-P,55.18,,0.00151642,0.0015,0,1692142313042,262591733,110
0.5,,,,,sell,29166.01,BTC-28JUN24-32000-C,44.66,,0.14926615,0.149,2,1692142070364,262591707,46
1.7,,,,,sell,29165.89,BTC-17AUG23-28500-P,25.05,,0.00039988,0.0004,2,1692141978932,262591700,17
4.7,,,,,sell,29164.92,BTC-17AUG23-28750-P,21.17,,0.00097494,0.0008,3,1692141893203,262591696,22
5.0,,,,,sell,29165.35,BTC-17AUG23-30500-C,41.12,,0.00054771,0.0004,2,1692141877221,262591694,30
1.7,,,,,sell,29165.3,BTC-17AUG23-31000-C,47.52,,0.00028157,0.0002,3,1692141864582,262591691,129
2.4,,,,,sell,29169.92,BTC-18AUG23-34000-C,73.5,,0.00011819,0.0001,3,1692141600428,262591641,201
1.0,,,,,buy,29169.92,BTC-29DEC23-17000-P,53.43,,0.00412931,0.004,0,1692141599433,262591640,352
1.0,,,,,sell,29168.47,BTC-17AUG23-29250-C,21.63,,0.00447068,0.0042,2,1692141501180,262591635,55
1.4,,,,,sell,29165.51,BTC-16AUG23-28750-P,28.46,,0.0003151,0.0002,3,1692141473725,262591633,163
1.0,,,,,buy,29165.02,BTC-1SEP23-29500-C,29.49,,0.02172796,0.0215,2,1692141424215,262591630,151
0.1,,,,,sell,29175.03,BTC-1SEP23-27500-P,30.66,,0.00574378,0.0055,1,1692141381487,262591591,49
1.0,,,,,sell,29178.47,BTC-25AUG23-28000-P,29.18,,0.00443859,0.0043,3,1692141351379,262591590,2344
2.0,,,,,sell,29186.0,BTC-27OCT23-21000-P,45.8,,0.00333663,0.0032,2,1692141314907,262591569,67
0.1,,,,,buy,29185.7,BTC-1SEP23-30500-C,32.22,,0.01169842,0.012,1,1692141210726,262591563,133
2.0,,,,,sell,29186.86,BTC-16AUG23-29750-C,31.02,,0.00021317,0.0001,3,1692141160762,262591555,267
0.9,,,,,sell,29186.4,BTC-1SEP23-30000-C,30.62,,0.01598358,0.016,3,1692141127059,262591534,205
0.6,,,,,sell,29177.76,BTC-27OCT23-38000-C,42.57,,0.00959222,0.0095,2,1692141029007,262591500,210
0.8,,,,,sell,29179.07,BTC-27OCT23-32000-C,34.47,,0.03191016,0.0315,2,1692141002923,262591499,268
1.0,,,,,sell,29179.21,BTC-27OCT23-46000-C,51.49,,0.00321431,0.003,2,1692140986142,262591498,49
0.2,,,,,sell,29176.98,BTC-16AUG23-30000-C,42.26,,0.00016683,0.0001,3,1692140911525,262591494,348
3.3,,,,,buy,29154.92,BTC-27OCT23-30000-C,33.12,,0.05346072,0.053,3,1692140536158,262591187,288
0.1,,,,,sell,29154.87,BTC-16AUG23-29500-C,23.47,,0.00027957,0.0002,2,1692140488518,262591140,327
1.0,,,,,sell,29156.96,BTC-25AUG23-31500-C,38.43,,0.00357406,0.0035,2,1692140379147,262591130,161
0.1,,,,,sell,29157.87,BTC-17AUG23-29750-C,28.73,,0.001403,0.0012,3,1692140339139,262591128,67
5.0,,,,,buy,29158.85,BTC-25AUG23-26000-P,43.81,,0.00117618,0.0013,1,1692140200717,262591122,1800
1.0,,,,,sell,29169.81,BTC-1SEP23-33000-C,40.45,,0.00354151,0.0034,2,1692140149437,262591086,135
3.6,,,,,buy,29170.42,BTC-18AUG23-30000-C,31.01,,0.00196654,0.0018,3,1692140128868,262591084,1403
0.3,,,,,buy,29165.73,BTC-25AUG23-29000-C,27.51,,0.02214917,0.022,3,1692140047911,262591077,2013
1.0,,,,,sell,29170.06,BTC-29SEP23-30000-C,31.87,,0.03685513,0.0365,2,1692139984542,262591050,3496
0.4,,,,,buy,29170.56,BTC-27OCT23-24000-P,38.35,,0.00801864,0.008,1,1692139967292,262591049,66
0.1,,,,,sell,29170.56,BTC-27OCT23-20000-P,49.57,,0.00277425,0.0027,1,1692139967291,262591048,123
13.3,,,,,buy,29170.56,BTC-1SEP23-25500-P,39.09,,0.00158942,0.0015,3,1692139966403,262591045,16
1.0,,,,,sell,29171.75,BTC-28JUN24-20000-P,47.31,,0.03045059,0.0305,1,1692139651273,262591003,145
1.0,,,,,sell,29178.32,BTC-29DEC23-80000-C,66.26,,0.00174223,0.0016,2,1692139532919,262590972,392
0.1,,,,,sell,29177.84,BTC-29DEC23-60000-C,56.7,,0.00423805,0.004,2,1692139512809,262590969,972
0.3,,,,,buy,29175.11,BTC-27OCT23-44000-C,49.27,,0.00402686,0.0038,3,1692139424094,262590936,57
0.6,,,,,buy,29176.06,BTC-29SEP23-38000-C,45.71,,0.0044688,0.0043,3,1692139264288,262590923,1077
0.1,,,,,buy,29175.1,BTC-17AUG23-32000-C,67.12,,0.0001095,0.0002,0,1692139190550,262590865,13
2.7,,,,,buy,29194.44,BTC-29SEP23-29000-C,31.36,,0.05304597,0.0525,3,1692138425956,262590749,1073
0.1,,,,,buy,29205.27,BTC-1SEP23-30500-P,31.98,,0.05196275,0.052,1,1692138137523,262590725,10
5.0,,,,,sell,29193.93,BTC-1SEP23-27000-P,32.9,,0.00397286,0.0039,3,1692137649083,262590642,40
5.0,,,,,buy,29191.97,BTC-1SEP23-32000-C,37.11,,0.00535077,0.0055,1,1692137648732,262590624,159
0.1,,,,,sell,29191.39,BTC-25AUG23-32000-C,40.27,,0.00272863,0.0026,2,1692137574984,262590617,4096
0.2,,,,,sell,29191.08,BTC-18AUG23-32000-C,55.99,,0.00044557,0.0004,2,1692137534943,262590586,804
0.1,,,,,sell,29178.37,BTC-29SEP23-28000-P,32.28,,0.02303543,0.023,3,1692137423256,262590519,1361
2.0,,,,,sell,29178.51,BTC-25AUG23-36000-C,58.52,,0.0005401,0.0005,3,1692137403073,262590517,2189
0.1,,,,,buy,29178.41,BTC-29SEP23-32000-C,34.86,,0.01895113,0.019,2,1692137392755,262590515,2852
1.4,,,,,buy,29181.85,BTC-29SEP23-29000-P,31.95,,0.03572515,0.036,0,1692137255288,262590484,1210
0.8,,,,,buy,29185.18,BTC-25AUG23-29000-P,27.79,,0.01383359,0.0135,2,1692137151912,262590427,2497
1.2,,,,,buy,29185.18,BTC-29DEC23-30000-C,36.53,,0.08843522,0.0885,0,1692137151684,262590426,1616
0.6,,,,,sell,29195.85,BTC-16AUG23-30250-C,49.06,,8.536e-05,0.0001,3,1692136853708,262590361,113
0.8,,,,,sell,29197.8,BTC-16AUG23-30500-C,58.53,,3.325e-05,0.0001,3,1692136728491,262590335,257
0.2,,,,,buy,29198.7,BTC-29SEP23-27000-P,33.71,,0.0142848,0.0145,3,1692136713542,262590326,1498
0.1,,,,,buy,29206.12,BTC-29DEC23-45000-C,47.16,,0.01252332,0.0125,3,1692136327385,262590238,1591
0.1,,,,,sell,29201.59,BTC-28JUN24-45000-C,49.76,,0.0649303,0.0645,2,1692136074938,262590193,151
1.0,,,,,buy,29202.63,BTC-25AUG23-28500-P,28.19,,0.00763423,0.0075,2,1692136035695,262590187,159
0.2,,,,,sell,29200.27,BTC-29DEC23-26000-P,37.64,,0.03490959,0.0345,2,1692135313887,262589919,451
0.1,,,,,sell,29202.01,BTC-27OCT23-35000-C,38.44,,0.01644583,0.0165,3,1692135183328,262589900,211
0.7,,,,,buy,29200.83,BTC-27OCT23-23000-P,41.05,,0.005734,0.006,1,1692135048121,262589813,50
0.4,,,,,sell,29151.73,BTC-18AUG23-26500-P,59.13,,0.00029174,0.0004,1,1692133882256,262589316,130
0.9,,,,,buy,29150.97,BTC-29DEC23-36000-C,39.91,,0.03396076,0.0345,3,1692133709044,262589267,567
0.2,,,,,buy,29152.8,BTC-18AUG23-28500-P,27.09,,0.00160486,0.0016,3,1692133691216,262589255,883
