amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,97064.67,BTC-27DEC24-100000-C,58.51,,0.048067,0.048,3,1733443193908,332109983,14562
2.6,,,,,2.6,sell,97071.4,BTC-31JAN25-115000-C,61.56,,0.04451987,0.0445,1,1733443184990,332109971,657
0.4,,,,,0.4,buy,97072.4,BTC-6DEC24-86000-C,250.26,,0.11407986,0.1155,2,1733443175407,332109946,25
0.1,,,,,0.1,sell,97070.67,BTC-20DEC24-100000-C,59.36,,0.03775486,0.037,2,1733443172732,332109943,152
0.1,,,,,0.1,buy,97070.67,BTC-20DEC24-95000-P,60.23,,0.0335355,0.034,2,1733443172564,332109942,169
0.2,,,,,0.2,sell,97072.47,BTC-8DEC24-105000-C,71.54,,0.00233821,0.0024,1,1733443171603,332109935,25
0.5,,,,,0.5,sell,97079.54,BTC-6DEC24-92000-P,117.39,,0.00113972,0.001,3,1733443146481,332109865,1533
0.5,,,,,0.5,sell,97076.0,BTC-6DEC24-97000-P,80.81,,0.00985971,0.0095,1,1733443136492,332109852,664
0.1,,,,,0.1,buy,97104.35,BTC-6DEC24-89000-P,151.98,,0.0004447,0.0005,3,1733443119443,332109818,1045
0.1,,,,,0.1,buy,97129.92,BTC-6DEC24-88000-P,162.87,,0.00035525,0.0004,3,1733443104088,332109765,1068
2.0,,,,,2.0,sell,97139.04,BTC-28FEB25-115000-C,60.66,,0.0669828,0.066,2,1733443103839,332109753,109
0.8,,,,,0.8,buy,97079.67,BTC-13DEC24-94000-P,62.63,,0.01982581,0.02,2,1733443093081,332109734,601
0.4,,,,,0.4,sell,97120.83,BTC-6DEC24-90000-P,144.21,,0.00070472,0.0007,3,1733443060870,332109554,1265
0.2,,,,,0.2,buy,97096.74,BTC-13DEC24-114000-C,73.23,,0.00313503,0.0032,1,1733443059748,332109539,23
