amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,,0.5,buy,100138.54,BTC-27DEC24-112000-C,54.71,,0.00367368,0.0038,0,1734566396527,334924767,651
0.1,,,,,0.1,sell,100147.33,BTC-19DEC24-102000-P,59.41,,0.01988848,0.02,2,1734566396340,334924764,224
0.1,,,,,0.1,sell,100145.11,BTC-20DEC24-106000-C,60.63,,0.00115958,0.001,2,1734566390567,334924730,1326
0.1,,,,,0.1,buy,100148.83,BTC-27DEC24-108000-C,52.47,,0.00758309,0.008,3,1734566389642,334924728,894
0.1,,,,,0.1,buy,100156.83,BTC-27DEC24-106000-C,51.39,,0.01134036,0.0115,1,1734566388018,334924706,662
0.1,,,,,0.1,buy,100153.34,BTC-27DEC24-105000-C,51.41,,0.01379679,0.014,1,1734566386930,334924705,5609
0.7,,,,,0.7,sell,100186.88,BTC-27DEC24-115000-C,56.98,,0.00215131,0.0023,0,1734566378902,334924621,3924
2.0,,,,,2.0,buy,100192.39,BTC-31JAN25-120000-C,60.98,,0.02718586,0.028,3,1734566378472,334924619,1821
0.1,,,,,0.1,buy,100216.52,BTC-21DEC24-101000-P,55.85,,0.02194172,0.022,2,1734566375435,334924598,25
0.1,,,,,0.1,buy,100223.11,BTC-21DEC24-100000-P,57.15,,0.01716454,0.017,2,1734566374262,334924587,40
4.5,,,,,4.5,sell,100216.93,BTC-27DEC24-102000-C,50.08,,0.02398982,0.0235,3,1734566371990,334924540,1294
13.0,BLOCK-173655,2,BTC-CS-27DEC24-102000_110000,,13.0,sell,100126.52,BTC-27DEC24-110000-C,52.06,,0.00519682,0.005,3,1734566363524,334924388,6420
0.2,,,,,0.2,buy,100170.89,BTC-28MAR25-120000-C,61.97,,0.07331728,0.0735,2,1734566346352,334923919,3750
0.4,,,,,0.4,sell,100183.64,BTC-19DEC24-96000-P,102.74,,0.00090355,0.0012,1,1734566346348,334923918,218
