amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,BTC-CS-8NOV24-80000_100000,309537433,0.1,buy,63969.08,BTC-8NOV24-80000-C,64.66,0.07535968,0.0751,0,1721347183228,309537435,67
0.1,,,BTC-CS-8NOV24-80000_100000,309537433,0.1,sell,63969.08,BTC-8NOV24-100000-C,69.13,0.03375544,0.0341,0,1721347183228,309537434,18
1.0,,,,,1.0,buy,63967.84,BTC-27SEP24-44000-P,62.75,0.00724085,0.0075,1,1721347131506,309537432,486
0.1,,,BTC-CS-30AUG24-67000_74000,309537429,0.1,sell,63967.81,BTC-30AUG24-67000-C,57.4,0.06354432,0.0639,0,1721347121976,309537431,825
0.1,,,BTC-CS-30AUG24-67000_74000,309537429,0.1,buy,63967.81,BTC-30AUG24-74000-C,59.15,0.03335817,0.0332,0,1721347121976,309537430,1025
1.0,,,,,1.0,sell,63954.76,BTC-27SEP24-85000-C,63.48,0.02994047,0.0295,2,1721346992335,309537355,2563
0.9,,,,,0.9,sell,63956.21,BTC-27SEP24-58000-P,57.17,0.04861916,0.048,3,1721346958990,309537337,578
1.0,,,,,1.0,sell,63958.87,BTC-30AUG24-88000-C,64.37,0.00993892,0.0095,3,1721346909760,309537333,342
0.2,,,,,0.2,sell,63964.99,BTC-30AUG24-70000-C,58.22,0.04844836,0.0485,1,1721346885852,309537331,1638
1.0,,,,,1.0,buy,63965.07,BTC-30AUG24-55000-P,56.3,0.01879911,0.019,2,1721346850515,309537325,994
0.9,,,,,0.9,buy,63968.27,BTC-30AUG24-45000-P,64.04,0.00361703,0.0035,3,1721346812401,309537323,871
0.1,,,,,0.1,sell,63958.03,BTC-19JUL24-62000-P,58.9,0.00044001,0.0003,2,1721346730811,309537307,844
0.1,,,,,0.1,sell,63961.2,BTC-19JUL24-64000-C,43.81,0.00493495,0.005,3,1721346640941,309537294,1512
2.5,,,,,2.5,sell,63990.35,BTC-19JUL24-60000-P,91.3,0.00010114,0.0001,3,1721346443065,309537247,1245
1.9,,,,,1.9,sell,63993.29,BTC-19JUL24-55000-P,194.01,2e-08,0.0001,3,1721346412757,309537228,1050
0.1,,,,,0.1,sell,63993.32,BTC-30AUG24-75000-C,59.68,0.03076062,0.0305,1,1721346404138,309537227,1263
4.6,,,,,4.6,sell,63995.01,BTC-19JUL24-67000-C,67.85,0.00013835,0.0001,3,1721346397454,309537226,835
0.1,,,,,0.1,sell,64003.1,BTC-30AUG24-77000-C,60.47,0.02556142,0.0255,0,1721346393450,309537225,664
0.4,,,,,0.4,buy,64002.33,BTC-19JUL24-58000-P,145.03,1.67e-06,0.0002,1,1721346389175,309537224,1326
4.1,,,,,4.1,buy,63996.98,BTC-30AUG24-50000-P,58.9,0.00802381,0.008,3,1721346252427,309537135,1260
0.1,,,,,0.1,sell,64029.71,BTC-21JUL24-58000-P,61.98,0.00047812,0.0004,2,1721346189409,309537073,13
0.4,,,,,0.4,buy,64027.13,BTC-19JUL24-57000-P,153.23,1.6e-07,0.0001,3,1721346165904,309537067,1145
1.9,,,,,1.9,sell,64017.71,BTC-19JUL24-54000-P,215.31,0.0,0.0001,3,1721346136594,309537034,1150
