amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,67854.81,BTC-28JUN24-37000-P,82.37,0.00575913,0.006,3,1712361571245,295659636,434
0.1,,,,,0.1,sell,67854.54,BTC-6APR24-67500-P,32.39,0.00219903,0.0018,3,1712361570484,295659635,342
1.0,,,,,1.0,buy,67847.14,BTC-26APR24-64000-C,67.91,0.10042815,0.1,2,1712361545320,295659632,738
0.1,,,,,0.1,sell,67844.59,BTC-7APR24-66000-P,42.66,0.00185682,0.0018,0,1712361534493,295659631,97
0.1,,,,,0.1,sell,67851.44,BTC-12APR24-59000-P,73.66,0.00294019,0.0029,3,1712361518979,295659630,435
1.0,,,,,1.0,buy,67844.07,BTC-28JUN24-36000-P,83.9,0.00501858,0.0055,0,1712361512635,295659624,393
1.0,,,,,1.0,buy,67833.07,BTC-12APR24-65000-C,61.52,0.05819967,0.058,0,1712361483964,295659590,316
0.1,,,,,0.1,buy,67805.9,BTC-27SEP24-70000-P,78.07,0.18768236,0.1875,0,1712361476313,295659580,252
1.0,,,,,1.0,sell,67807.18,BTC-26APR24-63000-C,69.0,0.10983502,0.11,2,1712361475519,295659576,499
0.4,,,,,0.4,sell,67817.58,BTC-19APR24-64000-C,66.36,0.08520087,0.0855,3,1712361474116,295659574,62
1.0,,,,,1.0,sell,67871.21,BTC-8APR24-62000-P,61.76,0.00085881,0.0006,3,1712361438675,295659512,21
1.0,,,,,1.0,buy,67893.25,BTC-12APR24-56000-P,79.81,0.0013164,0.0012,2,1712361411581,295659465,419
1.0,,,,,1.0,sell,67887.48,BTC-26APR24-69000-C,68.28,0.06077128,0.061,2,1712361400849,295659441,1059
0.1,,,,,0.1,buy,67888.2,BTC-8APR24-61000-P,68.86,0.00052256,0.0005,0,1712361397107,295659440,15
2.3,,,,,2.3,sell,67891.33,BTC-6APR24-62000-P,125.01,4.6e-06,0.0001,3,1712361375725,295659396,152
0.1,,,,,0.1,sell,67897.4,BTC-6APR24-68000-P,28.53,0.00455126,0.0042,0,1712361362355,295659393,258
3.4,,,,,3.4,sell,67932.88,BTC-31MAY24-70000-C,73.15,0.11098854,0.111,2,1712361317271,295659295,602
0.3,,,,,0.3,buy,67944.74,BTC-12APR24-68000-P,60.16,0.03089689,0.031,3,1712361313336,295659279,499
7.5,,,,,7.5,sell,67966.77,BTC-6APR24-67000-P,41.74,0.00093885,0.0008,3,1712361281073,295659227,142
0.1,,,,,0.1,sell,67975.05,BTC-12APR24-70000-C,60.07,0.01998709,0.02,1,1712361276577,295659210,886
0.1,,,,,0.1,sell,67980.2,BTC-12APR24-72000-C,59.86,0.01201817,0.0115,3,1712361269638,295659192,615
0.1,,,,,0.1,sell,67980.2,BTC-12APR24-71000-C,59.29,0.01550856,0.015,3,1712361269405,295659191,687
0.1,,,,,0.1,sell,67988.29,BTC-19APR24-70000-C,64.44,0.03854763,0.0385,1,1712361210821,295659172,346
0.1,,,,,0.1,sell,67989.45,BTC-19APR24-74000-C,64.39,0.02057637,0.02,1,1712361204718,295659171,483
0.1,,,,,0.1,sell,67989.45,BTC-19APR24-72000-C,63.6,0.02831973,0.0275,1,1712361204716,295659170,549
0.1,,,,,0.1,sell,67986.72,BTC-12APR24-92000-C,87.9,0.00021583,0.0002,2,1712361180445,295659161,136
0.1,,,,,0.1,sell,67983.72,BTC-6APR24-68000-C,28.65,0.00377227,0.0034,2,1712361167879,295659160,410
2.0,,,,,2.0,sell,67982.44,BTC-7APR24-72000-C,45.51,0.00023934,0.0002,3,1712361102427,295659146,57
0.4,,,,,0.4,buy,67981.03,BTC-6APR24-68500-C,31.57,0.00134623,0.0012,0,1712361036817,295659110,212
0.4,,,,,0.4,buy,67984.52,BTC-8APR24-60000-P,75.8,0.00037047,0.0004,1,1712360978108,295659070,14
0.1,,,,,0.1,sell,67985.49,BTC-6APR24-69000-C,38.54,0.00052074,0.0006,0,1712360974019,295659067,285
0.1,,,,,0.1,sell,67983.94,BTC-6APR24-64500-P,77.0,7.498e-05,0.0001,3,1712360970634,295659065,128
0.1,,,,,0.1,buy,67988.68,BTC-31MAY24-65000-P,72.53,0.07799438,0.078,2,1712360940654,295659054,456
0.2,,,,,0.2,sell,67989.03,BTC-8APR24-72000-C,44.75,0.00114515,0.0009,2,1712360871359,295659005,13
0.8,,,,,0.8,buy,67988.83,BTC-8APR24-73000-C,47.6,0.00062454,0.0005,1,1712360863230,295659001,20
0.3,,,,,0.3,buy,67967.72,BTC-6APR24-69500-C,44.51,0.00023456,0.0003,3,1712360815228,295658966,158
0.2,,,,,0.2,buy,67976.33,BTC-28JUN24-200000-C,89.35,0.00171005,0.0017,1,1712360752263,295658945,301
0.1,,,,,0.1,buy,67975.67,BTC-26APR24-95000-C,81.43,0.00387346,0.0042,0,1712360749139,295658944,1190
0.1,,,,,0.1,sell,67946.31,BTC-28JUN24-160000-C,86.6,0.00547776,0.0055,1,1712360690189,295658890,532
1.0,,,,,1.0,sell,67957.98,BTC-6APR24-66000-P,51.72,0.00024119,0.0002,2,1712360599896,295658850,173
1.0,,,,,1.0,sell,67957.51,BTC-6APR24-65500-P,62.67,0.00014398,0.0002,2,1712360590994,295658847,99
0.1,,,,,0.1,sell,67957.51,BTC-12APR24-62000-P,67.92,0.00637399,0.0065,3,1712360590043,295658846,397
0.2,,,,,0.2,sell,67940.11,BTC-12APR24-61000-P,69.92,0.00503856,0.005,3,1712360492279,295658804,369
0.1,,,,,0.1,sell,67927.62,BTC-8APR24-71500-C,46.94,0.00152714,0.0016,2,1712360453822,295658765,6
0.1,,,,,0.1,sell,67923.5,BTC-26APR24-88000-C,75.83,0.00753424,0.0075,3,1712360449415,295658753,677
1.5,,,,,1.5,sell,67912.3,BTC-7APR24-67000-P,34.67,0.00352762,0.0032,3,1712360239734,295658610,51
0.1,,,,,0.1,sell,67907.16,BTC-26APR24-82000-C,72.15,0.01419247,0.014,2,1712360194259,295658606,966
0.1,,,,,0.1,sell,67908.03,BTC-19APR24-60000-P,69.5,0.01091951,0.011,3,1712360171532,295658602,463
0.8,,,,,0.8,sell,67918.79,BTC-12APR24-74000-C,62.78,0.00717233,0.007,3,1712360143306,295658595,925
0.3,,,,,0.3,sell,67917.17,BTC-6APR24-65000-P,64.86,0.00010812,0.0001,3,1712360060032,295658574,174
0.1,,,,,0.1,sell,67915.45,BTC-6APR24-66500-P,47.68,0.00045045,0.0005,2,1712360036259,295658567,111
0.1,,,,,0.1,sell,67905.34,BTC-8APR24-66500-P,42.94,0.00591586,0.0055,2,1712359935716,295658541,7
0.1,,,,,0.1,sell,67889.63,BTC-28JUN24-50000-P,75.04,0.0276194,0.027,2,1712359916730,295658528,720
0.1,,,,,0.1,sell,67889.94,BTC-19APR24-78000-C,67.01,0.01091419,0.0105,1,1712359888146,295658527,326
2.9,,,,,2.9,sell,67832.33,BTC-6APR24-67500-C,32.45,0.00747023,0.007,0,1712359641844,295658425,213
1.0,,,,,1.0,sell,67829.92,BTC-6APR24-70000-C,47.97,0.00017954,0.0001,3,1712359636193,295658422,274
0.1,,,,,0.1,buy,67854.76,BTC-6APR24-63500-P,92.08,5.705e-05,0.0001,3,1712359581764,295658400,92
14.7,,,,,14.7,buy,67856.5,BTC-12APR24-58000-P,75.74,0.0020185,0.0022,1,1712359546397,295658352,458
0.1,,,,,0.1,buy,67812.65,BTC-8APR24-74000-C,51.86,0.00032583,0.0003,2,1712359426101,295658272,17
0.1,,,,,0.1,sell,67806.55,BTC-8APR24-75000-C,55.41,0.00020552,0.0002,2,1712359409099,295658271,15
0.2,,,,,0.2,sell,67797.74,BTC-7APR24-71500-C,45.07,0.00032241,0.0003,3,1712359335301,295658246,19
0.1,,,,,0.1,buy,67802.63,BTC-31MAY24-81000-C,74.16,0.05886188,0.0585,0,1712359292886,295658194,158
0.1,,,,,0.1,sell,67837.46,BTC-7APR24-70500-C,39.5,0.00072235,0.0006,2,1712359146966,295658085,30
0.2,,,,,0.2,sell,67818.03,BTC-7APR24-69500-C,34.17,0.00162082,0.0013,2,1712359109090,295658046,66
0.1,,,,,0.1,sell,67821.31,BTC-7APR24-70000-C,36.2,0.00105115,0.0008,3,1712359013963,295657960,83
0.1,,,,,0.1,sell,67834.02,BTC-19APR24-61000-P,68.21,0.01331861,0.0135,0,1712358969698,295657883,143
8.8,,,,,8.8,sell,67844.87,BTC-26APR24-45000-P,92.11,0.00183266,0.0018,1,1712358904721,295657701,763
0.1,,,,,0.1,buy,67830.63,BTC-7APR24-64000-P,59.42,0.00063187,0.0008,0,1712358868432,295657571,53
0.1,,,,,0.1,buy,67833.73,BTC-19APR24-65000-P,64.76,0.02867042,0.0285,3,1712358849854,295657566,307
8.8,,,,,8.8,buy,67841.99,BTC-19APR24-58000-P,71.98,0.00721302,0.0075,3,1712358845754,295657564,291
0.1,,,,,0.1,sell,67863.05,BTC-26APR24-59000-P,71.15,0.01580667,0.016,2,1712358786270,295657454,911
0.1,,,,,0.1,sell,67864.13,BTC-26APR24-58000-P,71.85,0.01333411,0.0135,3,1712358775945,295657453,986
0.1,,,,,0.1,sell,67862.02,BTC-26APR24-56000-P,73.39,0.00938907,0.0095,3,1712358759132,295657450,755
1.0,,,,,1.0,buy,67852.11,BTC-12APR24-80000-C,74.02,0.00181146,0.0021,1,1712358722564,295657436,612
0.3,,,,,0.3,buy,67855.23,BTC-8APR24-67000-P,42.65,0.00825347,0.008,2,1712358704201,295657422,20
0.2,,,,,0.2,buy,67831.54,BTC-7APR24-67500-C,33.24,0.01130037,0.011,0,1712358628046,295657340,73
0.8,,,,,0.8,buy,67816.62,BTC-8APR24-67500-C,41.15,0.01638394,0.016,0,1712358543404,295657308,10
8.5,,,,,8.5,sell,67759.26,BTC-7APR24-65000-P,51.29,0.00116711,0.0013,1,1712358348047,295657083,93
0.1,,,,,0.1,buy,67743.33,BTC-19APR24-63000-P,65.9,0.02011479,0.02,3,1712358214245,295656982,149
0.3,,,,,0.3,buy,67738.74,BTC-8APR24-69500-C,42.09,0.00461623,0.0046,0,1712358208519,295656979,15
1.0,,,,,1.0,buy,67719.13,BTC-7APR24-71000-C,42.9,0.00051998,0.0004,3,1712358131815,295656942,88
10.0,,,,,10.0,sell,67657.07,BTC-7APR24-65500-P,46.09,0.00165117,0.0017,2,1712357993461,295656729,123
0.7,,,,,0.7,buy,67666.77,BTC-26APR24-66000-P,68.69,0.04736318,0.048,3,1712357849582,295656454,1022
0.2,,,,,0.2,buy,67666.77,BTC-26APR24-68000-P,68.51,0.06134058,0.062,0,1712357849396,295656450,728
0.3,,,,,0.3,buy,67666.77,BTC-7APR24-67500-P,35.17,0.00664017,0.007,1,1712357849181,295656443,71
0.1,,,,,0.1,buy,67666.77,BTC-31MAY24-60000-P,72.96,0.05075123,0.051,0,1712357848928,295656431,629
0.1,,,,,0.1,sell,67707.04,BTC-7APR24-69000-C,35.98,0.00232982,0.0025,0,1712357848620,295656407,68
0.3,,,,,0.3,sell,67817.16,BTC-8APR24-68000-C,41.84,0.01237712,0.0125,3,1712357521734,295655917,7
4.9,,,,,4.9,buy,67835.3,BTC-12APR24-69000-C,61.38,0.02488084,0.0255,2,1712357419957,295655844,494
0.1,,,,,0.1,sell,67843.43,BTC-7APR24-68500-C,34.07,0.00444493,0.0045,2,1712357403782,295655810,40
0.5,,,,,0.5,buy,67844.26,BTC-8APR24-70500-C,43.04,0.00252529,0.0025,3,1712357333212,295655760,18
0.2,,,,,0.2,buy,67844.26,BTC-28JUN24-105000-C,79.08,0.03383757,0.034,3,1712357332587,295655759,432
0.1,,,,,0.1,sell,67791.29,BTC-31MAY24-88000-C,75.27,0.03925665,0.039,3,1712357216039,295655590,228
0.2,,,,,0.2,sell,67792.32,BTC-26APR24-50000-P,80.18,0.00347144,0.0033,3,1712357203503,295655582,1046
0.2,,,,,0.2,buy,67784.03,BTC-8APR24-63000-P,58.97,0.0010049,0.0012,2,1712357199977,295655575,21
0.5,,,,,0.5,buy,67801.05,BTC-12APR24-66000-C,61.14,0.04791247,0.048,0,1712357166805,295655487,509
0.1,,,,,0.1,buy,67801.77,BTC-31MAY24-100000-C,78.12,0.02051292,0.0205,1,1712357153263,295655461,716
3.4,,,,,3.4,sell,67800.63,BTC-19APR24-90000-C,78.71,0.00233561,0.0022,1,1712357123511,295655456,147
0.5,,,,,0.5,buy,67802.28,BTC-27DEC24-31000-P,80.3,0.01997416,0.0195,2,1712357087856,295655447,48
1.1,,,,,1.1,sell,67797.63,BTC-19APR24-54000-P,76.44,0.00329091,0.0031,3,1712357064982,295655410,104
0.2,,,,,0.2,sell,67797.99,BTC-26APR24-49000-P,81.84,0.00293714,0.0028,2,1712357012925,295655392,737
0.1,,,,,0.1,sell,67797.94,BTC-8APR24-65000-P,50.35,0.00277023,0.003,3,1712357001468,295655383,24
0.1,,,,,0.1,buy,67797.89,BTC-26APR24-70000-C,67.61,0.05367931,0.0535,2,1712356988082,295655374,3238
0.1,,,,,0.1,buy,67797.99,BTC-19APR24-86000-C,74.71,0.00349627,0.0035,3,1712356972894,295655368,144
0.1,,,,,0.1,buy,67785.86,BTC-31MAY24-90000-C,75.79,0.03520596,0.035,2,1712356770182,295655281,428
0.1,,,,,0.1,sell,67748.4,BTC-7APR24-68000-C,32.68,0.00671109,0.0065,0,1712356647126,295655220,140
0.1,,,,,0.1,buy,67697.45,BTC-19APR24-77000-C,66.74,0.0120273,0.012,2,1712356590389,295655172,250
0.1,,,,,0.1,buy,67696.46,BTC-19APR24-76000-C,66.02,0.01404237,0.014,2,1712356585324,295655170,191
0.4,,,,,0.4,sell,67675.32,BTC-26APR24-85000-C,73.34,0.00993859,0.0095,3,1712356296377,295655079,1516
0.1,,,,,0.1,sell,67717.35,BTC-28JUN24-65000-P,74.35,0.10193176,0.1015,2,1712356096351,295654933,770
0.1,,,,,0.1,buy,67711.91,BTC-28JUN24-85000-C,76.31,0.07589197,0.076,0,1712356094461,295654930,1599
0.2,,,,,0.2,buy,67742.25,BTC-8APR24-68500-C,41.94,0.00875514,0.009,2,1712356016019,295654860,12
0.4,,,,,0.4,buy,67685.17,BTC-19APR24-84000-C,72.4,0.00447408,0.0043,0,1712355582308,295654476,164
1.0,,,,,1.0,sell,67714.33,BTC-7APR24-68000-P,34.05,0.01056864,0.0105,3,1712355437635,295654392,58
1.0,,,,,1.0,sell,67724.43,BTC-12APR24-76000-C,65.93,0.00437495,0.0042,2,1712355430905,295654365,769
0.1,,,,,0.1,sell,67702.05,BTC-8APR24-71000-C,46.6,0.00193555,0.002,2,1712355333491,295654300,17
0.1,,,,,0.1,sell,67677.93,BTC-8APR24-64500-P,51.77,0.00235078,0.0025,0,1712355280706,295654212,18
0.1,,,,,0.1,sell,67677.29,BTC-8APR24-70000-C,43.65,0.00344149,0.0034,2,1712355271609,295654205,31
0.1,,,,,0.1,sell,67677.22,BTC-31MAY24-54000-P,73.57,0.02686275,0.0265,2,1712355256101,295654204,170
0.4,,,,,0.4,sell,67678.64,BTC-8APR24-59000-P,77.7,0.0002321,0.0003,3,1712355247710,295654182,28
1.0,,,,,1.0,sell,67687.16,BTC-12APR24-73000-C,61.78,0.00886078,0.0085,2,1712354961868,295654071,827
1.0,,,BTC-CS-26APR24-75000_77000,295653851,1.0,buy,67642.19,BTC-26APR24-75000-C,69.19,0.03002703,0.03,2,1712354656636,295653852,2772
1.0,,,BTC-CS-26APR24-75000_77000,295653851,1.0,sell,67642.19,BTC-26APR24-77000-C,70.16,0.02384682,0.024,2,1712354656636,295653853,655
0.1,,,,,0.1,buy,67613.72,BTC-27SEP24-90000-P,79.81,0.37776986,0.3775,0,1712354531779,295653700,22
0.1,,,,,0.1,buy,67639.14,BTC-27DEC24-100000-P,81.94,0.51072036,0.5105,1,1712354531379,295653670,146
0.1,,,,,0.1,buy,67603.3,BTC-26APR24-68000-C,67.91,0.06570256,0.0655,2,1712354425165,295653508,1171
0.1,,,,,0.1,sell,67595.24,BTC-31MAY24-53000-P,74.13,0.02420653,0.024,3,1712354417325,295653497,198
2.2,,,,,2.2,sell,67541.76,BTC-12APR24-67000-P,61.04,0.02742397,0.0275,2,1712354400382,295653429,569
0.1,,,,,0.1,buy,67567.44,BTC-8APR24-64000-P,51.37,0.00202942,0.0018,2,1712354370175,295653386,24
0.2,,,,,0.2,sell,67607.29,BTC-7APR24-62000-P,64.12,0.00024025,0.0002,2,1712354326786,295653356,65
0.1,,,,,0.1,buy,67600.79,BTC-12APR24-60000-P,70.69,0.00394191,0.0041,0,1712354276689,295653343,665
1.0,,,,,1.0,sell,67586.64,BTC-8APR24-66500-C,45.56,0.02440014,0.0245,1,1712354231104,295653313,4
0.4,,,,,0.4,buy,67681.84,BTC-27DEC24-95000-P,81.22,0.45813188,0.4565,2,1712354025564,295653077,26
0.1,,,,,0.1,buy,67788.51,BTC-27DEC24-40000-P,78.91,0.04490016,0.0445,2,1712353789727,295652922,213
0.1,,,,,0.1,buy,67790.36,BTC-31MAY24-42000-P,81.77,0.00585487,0.006,2,1712353776080,295652920,326
0.1,,,,,0.1,buy,67790.53,BTC-26APR24-41000-P,98.72,0.00093866,0.0009,3,1712353746108,295652910,650
0.1,,,,,0.1,sell,67777.16,BTC-12APR24-64000-P,61.75,0.01156659,0.011,2,1712353723226,295652905,492
0.1,,,,,0.1,buy,67781.47,BTC-26APR24-36000-P,109.47,0.00038273,0.0004,3,1712353697440,295652900,395
1.0,,,,,1.0,buy,67736.86,BTC-27SEP24-47000-C,78.06,0.40492755,0.4055,2,1712353536335,295652800,93
1.0,,,,,1.0,buy,67736.86,BTC-27SEP24-45000-C,78.24,0.4247922,0.4255,2,1712353536325,295652799,372
0.5,,,,,0.5,sell,67736.86,BTC-7APR24-59000-P,88.23,0.00010829,0.0001,2,1712353535953,295652798,48
1.0,,,BTC-CSR13-19APR24-68000_75000,295652792,1.0,sell,67759.63,BTC-19APR24-68000-C,64.89,0.05008496,0.0502,0,1712353522766,295652793,115
3.0,,,BTC-CSR13-19APR24-68000_75000,295652792,3.0,buy,67759.63,BTC-19APR24-75000-C,66.2,0.01699121,0.0171,0,1712353522766,295652794,248
1.0,,,,,1.0,sell,67798.02,BTC-7APR24-74000-C,57.88,0.00010353,0.0001,2,1712353472627,295652763,22
0.2,,,,,0.2,sell,67800.68,BTC-7APR24-67000-C,37.03,0.01666288,0.0165,1,1712353444465,295652749,45
0.1,,,,,0.1,buy,67825.72,BTC-26APR24-64000-P,68.07,0.0353533,0.035,2,1712353381793,295652725,1025
0.1,,,,,0.1,sell,67677.72,BTC-12APR24-75000-C,63.65,0.00543166,0.005,2,1712353015970,295652548,828
0.5,,,,,0.5,sell,67719.05,BTC-31MAY24-85000-C,74.75,0.04635618,0.046,0,1712352909611,295652475,375
0.1,,,,,0.1,sell,67677.17,BTC-27SEP24-39000-P,78.56,0.02406399,0.024,1,1712352834155,295652422,73
0.5,,,,,0.5,sell,67677.28,BTC-27SEP24-95000-C,80.15,0.12741343,0.127,0,1712352825736,295652420,228
0.1,,,,,0.1,buy,67667.36,BTC-19APR24-66000-P,65.32,0.03575039,0.036,2,1712352815987,295652414,324
0.1,,,,,0.1,buy,67644.87,BTC-6APR24-64000-P,78.73,0.00020221,0.0002,3,1712352802583,295652373,120
0.2,,,,,0.2,sell,67711.72,BTC-6APR24-66000-C,60.84,0.0262187,0.0265,2,1712352755154,295652316,62
0.2,,,,,0.2,sell,67792.14,BTC-6APR24-66500-C,51.7,0.02028513,0.0205,2,1712352737070,295652271,78
0.2,,,,,0.2,sell,67819.35,BTC-6APR24-67000-C,44.22,0.01401578,0.014,0,1712352721703,295652260,128
1.9,,,,,1.9,buy,67779.2,BTC-12APR24-68000-C,60.99,0.03116245,0.0315,0,1712352662103,295652230,555
0.2,,,,,0.2,sell,67824.06,BTC-19APR24-64000-P,65.43,0.02419588,0.024,2,1712352609714,295652183,248
0.1,,,,,0.1,sell,67838.98,BTC-26APR24-84000-C,72.86,0.0113722,0.011,1,1712352126598,295651883,612
1.1,,,,,1.1,buy,67805.7,BTC-31MAY24-40000-P,84.53,0.00437889,0.0048,0,1712351996861,295651793,397
0.4,,,,,0.4,sell,67793.43,BTC-6APR24-68500-P,40.03,0.01216117,0.0125,3,1712351992260,295651773,40
0.1,,,,,0.1,sell,67721.1,BTC-8APR24-67500-P,42.53,0.01225176,0.012,2,1712351821811,295651678,9
2.0,,,,,2.0,sell,67690.16,BTC-19APR24-80000-C,69.82,0.00801031,0.008,3,1712351290928,295651315,367
0.6,,,,,0.6,buy,67688.57,BTC-31MAY24-49000-P,76.56,0.01480059,0.015,3,1712351274974,295651314,164
2.0,,,,,2.0,sell,67681.62,BTC-28JUN24-42000-P,78.03,0.01115072,0.011,2,1712351258199,295651310,597
0.2,,,,,0.2,buy,67699.5,BTC-7APR24-61000-P,74.34,0.00017552,0.0002,2,1712351149666,295651247,62
1.0,,,,,1.0,sell,67698.83,BTC-27SEP24-90000-C,79.34,0.14292262,0.1415,0,1712351137699,295651245,540
1.0,,,,,1.0,buy,67701.11,BTC-27SEP24-140000-C,83.81,0.04989051,0.051,2,1712351079756,295651230,567
0.1,,,,,0.1,sell,67612.84,BTC-8APR24-66000-P,47.07,0.005953,0.006,0,1712350865972,295651068,14
1.0,,,,,1.0,sell,67698.14,BTC-6APR24-70500-C,52.4,0.00017748,0.0001,3,1712350700283,295650972,170
0.2,,,,,0.2,buy,67681.57,BTC-12APR24-50000-P,99.09,0.00038829,0.0004,2,1712350652683,295650962,255
