amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,105464.48,BTC-26SEP25-95000-P,44.88,,0.04380711,0.044,3,1749945579679,371503274,2950
0.5,,,,,,0.5,sell,105465.89,BTC-26SEP25-70000-P,53.04,,0.00698488,0.0065,3,1749945538498,371503258,1971
0.2,,,,,,0.2,sell,105466.43,BTC-25JUL25-114000-C,39.78,,0.02550872,0.025,2,1749945525095,371503256,849
0.2,,,,,,0.2,sell,105466.43,BTC-25JUL25-115000-C,39.72,,0.02307864,0.0225,1,1749945525091,371503255,1958
0.5,,,,,,0.5,sell,105466.81,BTC-26SEP25-120000-C,44.44,,0.05124089,0.051,0,1749945506921,371503251,3001
0.3,,,,,,0.3,sell,105466.0,BTC-26SEP25-125000-C,45.0,,0.04020014,0.0405,0,1749945500620,371503248,1370
0.1,,,,,,0.1,sell,105462.97,BTC-27JUN25-112000-C,36.94,,0.00764856,0.0075,2,1749945419046,371503219,1963
0.1,,,,,,0.1,buy,105476.54,BTC-27JUN25-108000-C,37.46,,0.01777162,0.018,2,1749945300382,371503170,1465
0.8,,,,BTC-CS-27JUN25-109000_112000,371503162,0.8,sell,105484.13,BTC-27JUN25-109000-C,36.97,,0.01460557,0.0145,0,1749945265134,371503164,463
12.0,,,,,,12.0,sell,105482.68,BTC-27JUN25-95000-P,46.9,,0.004362,0.0043,3,1749945244076,371503152,5178
1.0,,,,,,1.0,buy,105476.21,BTC-15JUN25-106000-P,19.22,,0.00542721,0.0055,2,1749945223255,371503137,244
5.0,,,,,,5.0,buy,105490.62,BTC-16JUN25-110000-C,31.61,,9.018e-05,0.0001,3,1749945189953,371503115,57
0.1,,,,,,0.1,sell,105490.62,BTC-17JUN25-105000-P,35.21,,0.00924391,0.009,2,1749945185532,371503113,49
1.5,,,,,,1.5,sell,105491.31,BTC-17JUN25-108000-C,29.88,,0.00246859,0.0021,2,1749945169469,371503112,41
1.5,,,,,,1.5,sell,105491.22,BTC-17JUN25-109000-C,30.15,,0.00123673,0.001,2,1749945168409,371503111,21
0.2,,,,,,0.2,buy,105503.57,BTC-27JUN25-97000-P,44.58,,0.00596772,0.006,3,1749945137101,371503092,2882
2.0,,,,,,2.0,buy,105503.57,BTC-27JUN25-105000-P,37.72,,0.024456,0.0245,2,1749945137071,371503089,3995
0.2,,,,,,0.2,buy,105501.52,BTC-16JUN25-104000-P,34.4,,0.00307216,0.003,2,1749945086864,371503078,68
0.2,,,,,,0.2,sell,105501.52,BTC-16JUN25-100000-P,50.93,,0.00060925,0.0005,2,1749945086843,371503077,173
1.0,,,,BTC-CS-27JUN25-107000_108000,371502980,1.0,sell,105516.53,BTC-27JUN25-107000-C,37.13,,0.02163547,0.0216,0,1749944744341,371502982,622
0.1,,,,,,0.1,sell,105496.56,BTC-27JUN25-80000-P,66.11,,0.0003602,0.0004,3,1749944694519,371502955,6284
9.7,,,,,,9.7,sell,105474.55,BTC-27JUN25-160000-C,78.19,,0.00017949,0.0001,3,1749944662267,371502937,1894
0.6,,,,,,0.6,buy,105459.36,BTC-15JUN25-106000-C,18.81,,0.00049867,0.0006,3,1749944645013,371502924,523
0.1,,,,,,0.1,sell,105432.59,BTC-20JUN25-90000-P,63.33,,0.00059819,0.0005,2,1749944507358,371502887,379
0.1,,,,,,0.1,buy,105427.92,BTC-16JUN25-108000-C,28.95,,0.00065138,0.0007,2,1749944500012,371502886,173
1.0,,,,,,1.0,sell,105432.19,BTC-15JUN25-103000-P,38.02,,0.00013525,0.0001,3,1749944481020,371502885,377
0.3,,,,,,0.3,sell,105433.69,BTC-20JUN25-103000-P,39.66,,0.00987934,0.0095,2,1749944456182,371502884,643
0.1,,,,,,0.1,buy,105428.92,BTC-4JUL25-103000-P,38.86,,0.0239032,0.024,0,1749944409935,371502881,44
1.6,,,,,,1.6,buy,105415.11,BTC-17JUN25-107000-C,31.94,,0.0045463,0.0045,0,1749944353297,371502880,65
0.4,,,,,,0.4,buy,105415.8,BTC-17JUN25-106000-C,32.74,,0.00799831,0.008,3,1749944349266,371502879,46
0.1,,,,,,0.1,sell,105424.38,BTC-27JUN25-84000-P,58.8,,0.00060249,0.0006,2,1749944046562,371502861,569
0.1,,,,,,0.1,sell,105408.23,BTC-25JUL25-130000-C,42.22,,0.00536042,0.005,3,1749943796920,371502822,1790
1.0,,,,,,1.0,buy,105423.68,BTC-20JUN25-116000-C,40.39,,0.00063084,0.0005,3,1749943779139,371502818,441
1.0,,,,,,1.0,sell,105423.68,BTC-15JUN25-105000-P,22.27,,0.00122545,0.0012,3,1749943734762,371502804,484
0.1,,,,,,0.1,sell,105423.68,BTC-20JUN25-112000-C,37.43,,0.00196802,0.002,1,1749943733768,371502801,553
0.1,,,,,,0.1,buy,105425.27,BTC-15JUN25-104000-P,27.39,,0.00025221,0.0002,3,1749943708386,371502791,363
7.0,,,,,,7.0,sell,105425.0,BTC-15JUN25-104500-P,23.4,,0.00053834,0.0004,2,1749943691769,371502786,142
0.1,,,,,,0.1,buy,105406.25,BTC-29AUG25-60000-P,62.59,,0.00179064,0.0017,3,1749943583288,371502722,101
