amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,0.1,sell,64158.17,BTC-24MAR24-65500-C,42.16,,0.00030771,0.0003,2,1711238165031,293597256,272
0.4,,,0.4,sell,64213.9,BTC-24MAR24-65000-C,39.64,,0.00090594,0.001,3,1711238149094,293597010,252
0.1,,,0.1,sell,64220.18,BTC-25MAR24-65000-C,51.75,,0.00745021,0.0075,2,1711238138568,293597005,42
0.1,,,0.1,sell,64243.91,BTC-26MAR24-61500-P,62.27,,0.00561781,0.005,0,1711238090669,293596827,15
7.0,,,7.0,buy,64265.26,BTC-25MAR24-63500-C,51.82,,0.01958485,0.0195,0,1711238075224,293596794,3
0.4,,,0.4,sell,64261.83,BTC-5APR24-50000-P,79.82,,0.00223096,0.0021,1,1711238073439,293596787,193
0.5,,,0.5,buy,64259.98,BTC-26MAR24-62500-P,61.63,,0.00870265,0.0085,0,1711238058915,293596748,37
0.5,,,0.5,buy,64265.89,BTC-24MAR24-65000-P,40.28,,0.01238043,0.0125,0,1711238058903,293596747,135
0.1,,,0.1,sell,64265.89,BTC-28JUN24-55000-C,77.49,,0.2530049,0.2535,2,1711238058896,293596744,1865
1.0,,,1.0,buy,64265.89,BTC-5APR24-52000-P,77.33,,0.00357641,0.0035,2,1711238058449,293596705,339
0.1,,,0.1,sell,64269.35,BTC-28JUN24-65000-C,78.12,,0.17497301,0.175,2,1711238053218,293596672,3204
0.2,,,0.2,sell,64283.94,BTC-25MAR24-67500-C,54.78,,0.00110763,0.0011,3,1711238052205,293596668,40
0.4,,,0.4,buy,64283.94,BTC-25MAR24-64000-P,51.14,,0.01003798,0.01,1,1711238052197,293596667,46
0.1,,,0.1,buy,64320.95,BTC-26MAR24-63500-P,59.77,,0.01329188,0.013,0,1711237992880,293596555,45
0.1,,,0.1,buy,64318.65,BTC-24MAR24-61500-P,74.73,,0.00027303,0.0002,3,1711237984915,293596549,70
0.1,,,0.1,buy,64390.73,BTC-29MAR24-56000-P,78.7,,0.00276477,0.0027,0,1711237974972,293596484,946
0.1,,,0.1,buy,64323.2,BTC-25MAR24-66000-C,50.23,,0.00377791,0.0035,2,1711237777258,293596240,101
0.2,,,0.2,sell,64321.03,BTC-27SEP24-160000-C,86.96,,0.04069914,0.039,2,1711237726803,293596232,339
0.1,,,0.1,buy,64331.19,BTC-24MAR24-62500-P,64.2,,0.00048571,0.0006,1,1711237694557,293596211,146
0.1,,,0.1,buy,64318.76,BTC-24MAR24-62000-P,67.55,,0.00035851,0.0003,1,1711237683598,293596209,204
0.1,,,0.1,buy,64358.51,BTC-24MAR24-66000-C,45.53,,0.0002318,0.0002,3,1711237651472,293596170,237
0.4,,,0.4,buy,64353.81,BTC-29MAR24-75000-C,75.63,,0.00183527,0.002,3,1711237592911,293596135,5327
0.1,,,0.1,sell,64317.19,BTC-29MAR24-70000-C,68.03,,0.0073855,0.007,2,1711237547079,293595924,7255
0.2,,,0.2,sell,64317.19,BTC-29MAR24-71000-C,67.96,,0.00547435,0.005,2,1711237547046,293595923,968
0.5,,,0.5,buy,64318.46,BTC-26APR24-56000-P,74.77,,0.02924897,0.03,0,1711237538674,293595920,536
0.9,,,0.9,sell,64329.79,BTC-27DEC24-110000-C,84.13,,0.15550952,0.154,1,1711237513371,293595908,189
0.1,,,0.1,sell,64349.0,BTC-29MAR24-72000-C,69.56,,0.00416789,0.0039,2,1711237425763,293595776,2047
0.1,,,0.1,sell,64385.9,BTC-24MAR24-66500-C,49.77,,0.00015949,0.0001,3,1711237335906,293595673,162
3.8,,,3.8,buy,64367.49,BTC-29MAR24-58000-P,74.3,,0.00509131,0.005,1,1711237321066,293595641,1604
0.1,,,0.1,sell,64367.49,BTC-31MAY24-80000-C,78.16,,0.06857634,0.0685,2,1711237321037,293595637,913
0.1,,,0.1,buy,64367.49,BTC-25MAR24-65000-P,50.84,,0.01764545,0.0175,1,1711237320984,293595631,47
0.1,,,0.1,sell,64414.59,BTC-26APR24-53000-P,74.42,,0.0189508,0.0185,1,1711237261970,293595483,418
0.1,,,0.1,buy,64418.88,BTC-24MAR24-58000-P,152.71,,8.54e-06,0.0002,0,1711237173145,293595460,62
0.1,,,0.1,sell,64413.79,BTC-26APR24-54000-P,74.07,,0.02180039,0.0215,0,1711237170652,293595458,894
5.0,,,5.0,sell,64400.46,BTC-26APR24-80000-C,75.4,,0.02694713,0.0265,2,1711236992477,293595367,1963
0.4,,,0.4,buy,64428.55,BTC-24MAR24-63000-P,52.0,,0.00053364,0.0006,0,1711236972408,293595351,186
0.1,,,0.1,sell,64404.44,BTC-24MAR24-67000-C,58.53,,9.466e-05,0.0001,3,1711236698961,293595107,163
0.1,,,0.1,sell,64437.01,BTC-5APR24-54000-P,75.1,,0.00576756,0.0055,1,1711236685472,293595078,497
0.1,,,0.1,sell,64406.41,BTC-26MAR24-64000-P,58.76,,0.01604092,0.0155,0,1711236652169,293595021,16
0.2,,,0.2,sell,64417.52,BTC-25MAR24-68500-C,59.42,,0.00066977,0.0007,3,1711236632819,293594991,48
0.1,,,0.1,sell,64428.98,BTC-25MAR24-67000-C,54.12,,0.00190017,0.002,3,1711236579536,293594918,65
0.1,,,0.1,sell,64427.23,BTC-5APR24-60000-P,69.07,,0.02116452,0.0205,0,1711236569846,293594827,482
0.1,,,0.1,sell,64450.21,BTC-29MAR24-62000-C,68.86,,0.05680826,0.056,2,1711236558748,293594775,1129
0.5,,,0.5,sell,64487.8,BTC-29MAR24-90000-C,104.31,,0.00021216,0.0002,2,1711236533631,293594605,2706
0.1,,,0.1,sell,64519.5,BTC-26APR24-57000-P,73.39,,0.03287437,0.0325,2,1711236514493,293594589,532
0.1,,,0.1,sell,64503.78,BTC-26MAR24-66000-C,59.25,,0.01032153,0.01,2,1711236455887,293594543,57
0.1,,,0.1,sell,64467.98,BTC-12APR24-60000-P,69.83,,0.03093389,0.03,0,1711236406629,293594473,69
0.2,,,0.2,sell,64468.7,BTC-5APR24-66000-C,68.28,,0.0419215,0.042,2,1711236398608,293594351,477
0.1,,,0.1,buy,64493.32,BTC-5APR24-56000-P,72.66,,0.00878534,0.0085,0,1711236395366,293594272,403
0.1,,,0.1,sell,64558.75,BTC-26MAR24-68500-C,63.09,,0.00300632,0.0032,2,1711236388012,293594188,12
0.1,,,0.1,buy,64558.75,BTC-29MAR24-57000-P,76.56,,0.00366064,0.0035,0,1711236387747,293594174,1377
0.4,,,0.4,sell,64620.29,BTC-26MAR24-72000-C,72.73,,0.00068957,0.0008,0,1711236369911,293594004,17
0.1,,,0.1,sell,64709.62,BTC-31MAY24-42000-P,79.84,,0.01088759,0.011,1,1711235913676,293593358,226
0.1,,,0.1,buy,64690.28,BTC-29MAR24-47000-P,113.91,,0.00038626,0.0004,3,1711235901688,293593329,1515
0.8,,,0.8,buy,64674.43,BTC-29MAR24-46000-P,116.43,,0.00027048,0.0003,3,1711235893936,293593321,1452
0.3,,,0.3,sell,64660.02,BTC-31MAY24-38000-P,82.86,,0.00651154,0.0065,1,1711235892320,293593320,227
0.1,,,0.1,sell,64673.01,BTC-31MAY24-79000-C,78.08,,0.07319933,0.0735,0,1711235800223,293593207,168
0.1,,,0.1,buy,64566.31,BTC-12APR24-62000-P,70.61,,0.04126818,0.0415,1,1711235541563,293592928,27
1.0,,,1.0,sell,64621.04,BTC-28JUN24-50000-C,77.92,,0.30629533,0.3065,2,1711235417325,293592433,2685
0.1,,,0.1,buy,64637.6,BTC-5APR24-75000-C,70.49,,0.00916757,0.0095,2,1711235391673,293592271,301
0.2,,,0.2,sell,64654.73,BTC-26MAR24-62000-P,62.84,,0.00583169,0.0055,0,1711235379339,293592244,27
0.1,,,0.1,sell,64666.7,BTC-29MAR24-61000-P,69.61,,0.0120466,0.0115,0,1711235378331,293592210,1702
0.2,,,0.2,sell,64784.73,BTC-31MAY24-45000-P,78.14,,0.01578475,0.016,2,1711235232609,293592054,147
0.1,,,0.1,sell,64795.42,BTC-31MAY24-40000-P,81.47,,0.00825582,0.0085,1,1711235184350,293591963,233
0.4,,,0.4,sell,64746.91,BTC-26MAR24-57000-P,76.49,,0.00051633,0.0004,3,1711234912835,293591787,19
0.1,,,0.1,buy,64784.69,BTC-27DEC24-70000-P,79.6,,0.24893321,0.249,2,1711234759793,293591674,184
0.1,,,0.1,sell,64765.25,BTC-31MAY24-140000-C,87.94,,0.00586091,0.0055,1,1711234718192,293591659,325
0.1,,,0.1,buy,64774.37,BTC-29MAR24-60000-P,71.8,,0.008696,0.0085,0,1711234601193,293591598,2720
0.5,,,0.5,sell,64891.36,BTC-26APR24-70000-C,72.93,,0.06466636,0.064,2,1711234398042,293591398,2538
0.5,,,0.5,sell,64891.36,BTC-26APR24-71000-C,73.1,,0.05965764,0.059,2,1711234398030,293591397,648
0.4,,,0.4,sell,64846.87,BTC-24MAR24-62500-C,74.9,,0.0365825,0.037,2,1711234227075,293591324,7
0.1,,,0.1,buy,64880.74,BTC-25MAR24-63000-P,54.63,,0.00354054,0.0034,2,1711234108786,293591268,48
0.6,,,0.6,buy,64895.35,BTC-26MAR24-59000-P,72.6,,0.00140325,0.0012,2,1711233867505,293591047,11
0.1,,,0.1,sell,64913.57,BTC-26MAR24-70000-C,65.03,,0.00189364,0.0019,2,1711233816552,293591038,43
0.1,,,0.1,sell,65019.87,BTC-5APR24-67000-C,68.46,,0.03923423,0.0395,3,1711233543755,293590808,402
0.1,,,0.1,buy,65041.77,BTC-26MAR24-66500-C,59.73,,0.01078323,0.0105,2,1711233489008,293590793,13
0.1,,,0.1,sell,65014.91,BTC-26APR24-55000-P,74.4,,0.02343546,0.0235,3,1711233209032,293590676,753
0.1,,,0.1,buy,64973.65,BTC-29MAR24-75000-P,73.94,,0.15509813,0.155,2,1711233057519,293590584,103
0.1,,,0.1,buy,64954.38,BTC-29MAR24-85000-C,90.11,,0.00039024,0.0003,3,1711232934289,293590500,3339
0.1,,,0.1,buy,64885.66,BTC-29MAR24-67000-C,69.76,,0.02081739,0.021,3,1711232823001,293590394,1209
0.1,,,0.1,buy,64876.93,BTC-26APR24-75000-C,74.13,,0.04281517,0.0425,2,1711232542109,293590229,1876
0.1,,,0.1,buy,64830.17,BTC-25MAR24-62500-P,54.51,,0.0026388,0.0023,3,1711232481361,293590190,42
0.4,,,0.4,buy,64856.98,BTC-26APR24-100000-C,84.75,,0.00681767,0.007,3,1711232303370,293590045,1395
0.1,,,0.1,sell,64865.92,BTC-31MAY24-90000-C,80.23,,0.04441032,0.0445,2,1711232273567,293590021,264
1.0,,,1.0,buy,64913.85,BTC-26MAR24-60000-P,70.66,,0.00217585,0.0021,2,1711232198097,293589912,30
0.1,,,0.1,buy,64896.3,BTC-25MAR24-58000-P,89.06,,0.00029195,0.0004,1,1711232132077,293589812,40
1.0,,,1.0,buy,64959.57,BTC-25MAR24-59000-P,78.04,,0.0003579,0.0004,3,1711232013776,293589679,53
0.1,,,0.1,buy,64964.09,BTC-31MAY24-69000-C,75.73,,0.12040082,0.1195,3,1711231970045,293589675,288
4.8,,,4.8,sell,64972.22,BTC-26MAR24-67000-C,61.5,,0.0083322,0.0085,1,1711231898908,293589645,47
0.2,,,0.2,buy,64966.1,BTC-26MAR24-58000-P,78.7,,0.00073019,0.0009,1,1711231880993,293589641,6
0.2,,,0.2,sell,64974.37,BTC-25MAR24-63500-P,55.04,,0.0049135,0.005,1,1711231841469,293589625,68
0.1,,,0.1,sell,64968.34,BTC-5APR24-58000-P,70.63,,0.01249273,0.012,3,1711231654139,293589531,395
0.2,,,0.2,sell,64964.97,BTC-26MAR24-76000-C,74.35,,0.00021213,0.0001,3,1711231616157,293589514,6
6.0,,,6.0,sell,64972.19,BTC-26MAR24-74000-C,72.2,,0.00040058,0.0003,3,1711231598171,293589511,5
0.1,,,0.1,buy,64979.78,BTC-29MAR24-66000-P,69.21,,0.04130865,0.0415,2,1711231555393,293589503,587
0.2,,,0.2,sell,64989.96,BTC-25MAR24-69500-C,53.84,,0.00046906,0.0003,2,1711231536391,293589495,15
6.9,,,6.9,sell,64965.81,BTC-25MAR24-70000-C,55.46,,0.00031532,0.0002,2,1711231513581,293589457,36
2.0,,,2.0,sell,64963.78,BTC-24MAR24-61000-P,81.71,,0.00014829,0.0001,2,1711231457441,293589451,127
0.1,,,0.1,sell,64957.26,BTC-24MAR24-67500-C,52.68,,0.00017924,0.0001,3,1711231379385,293589378,64
0.3,,,0.3,sell,64957.99,BTC-24MAR24-68000-C,61.24,,0.00017185,0.0001,3,1711231364453,293589362,133
2.5,BTC-PCAL-25MAR24_24MAR24-69000,293589111,2.5,sell,64956.51,BTC-25MAR24-69000-P,37.99,,0.06255129,0.0619,2,1711231149222,293589113,4
2.5,BTC-PCAL-25MAR24_24MAR24-69000,293589111,2.5,buy,64956.51,BTC-24MAR24-69000-P,111.03,,0.06213928,0.063,0,1711231149222,293589112,5
0.1,,,0.1,sell,64993.87,BTC-25MAR24-62000-P,56.37,,0.00160073,0.0014,1,1711230972173,293588966,62
0.1,,,0.1,sell,64996.28,BTC-29MAR24-67000-P,69.57,,0.05087919,0.051,1,1711230783830,293588754,1021
5.0,,,5.0,buy,64983.99,BTC-29MAR24-100000-C,130.01,,0.00014361,0.0002,0,1711230770363,293588634,2424
0.5,,,0.5,sell,64984.52,BTC-5APR24-100000-C,91.73,,0.00037388,0.0004,1,1711230761997,293588623,62
0.1,,,0.1,sell,64962.62,BTC-5APR24-80000-C,73.68,,0.00427253,0.0045,0,1711230656643,293588478,338
0.3,,,0.3,sell,64962.24,BTC-29MAR24-63000-P,67.9,,0.01952246,0.019,2,1711230452596,293588392,1993
0.1,,,0.1,buy,64984.05,BTC-29MAR24-68000-P,67.44,,0.06092636,0.0605,2,1711230406021,293588373,1348
0.2,,,0.2,buy,64994.98,BTC-29MAR24-65000-C,69.37,,0.03395422,0.0345,3,1711230396288,293588369,6913
0.2,,,0.2,sell,65087.97,BTC-12APR24-71000-C,69.06,,0.03368413,0.0335,2,1711230212705,293588072,27
0.3,,,0.3,buy,65007.48,BTC-29MAR24-61000-C,70.97,,0.07381258,0.074,0,1711230174314,293587869,671
0.1,,,0.1,buy,64960.66,BTC-26MAR24-65000-C,59.95,,0.01966709,0.0195,2,1711230167399,293587798,12
0.1,,,0.1,sell,64886.74,BTC-26APR24-58000-P,73.15,,0.03582749,0.0355,1,1711230158303,293587709,665
0.4,,,0.4,buy,64850.36,BTC-26APR24-105000-C,86.04,,0.00475487,0.0049,3,1711230100151,293587651,739
0.1,,,0.1,sell,64813.72,BTC-26APR24-60000-P,72.94,,0.04627923,0.046,1,1711230083881,293587629,1592
0.1,,,0.1,sell,64805.72,BTC-29MAR24-73000-C,72.41,,0.00380592,0.004,2,1711230044856,293587557,1062
0.1,,,0.1,buy,64821.69,BTC-28JUN24-200000-C,94.64,,0.00324281,0.0038,0,1711230023933,293587521,245
0.1,,,0.1,sell,64864.85,BTC-26APR24-61000-P,72.82,,0.05180747,0.0515,2,1711229928174,293587481,649
0.1,,,0.1,buy,64916.62,BTC-12APR24-54000-P,74.29,,0.00982637,0.01,0,1711229759171,293587390,46
0.1,,,0.1,buy,64948.55,BTC-12APR24-56000-P,72.93,,0.01433935,0.0145,0,1711229744657,293587348,57
1.0,,,1.0,sell,64852.88,BTC-29MAR24-68000-C,69.11,,0.01607572,0.016,2,1711229321516,293586958,2129
0.1,,,0.1,buy,64924.58,BTC-27SEP24-140000-C,86.0,,0.05590053,0.0565,0,1711229148830,293586855,479
1.0,,,1.0,sell,64927.11,BTC-31MAY24-20000-P,116.13,,0.00066335,0.0007,1,1711229075182,293586835,114
0.1,,,0.1,sell,64925.72,BTC-12APR24-73000-C,68.97,,0.02512695,0.025,3,1711229049917,293586825,30
0.9,,,0.9,buy,64887.81,BTC-26APR24-40000-P,88.25,,0.00226584,0.0024,3,1711228953316,293586732,551
7.1,,,7.1,buy,64947.29,BTC-25MAR24-69000-C,55.11,,0.00056338,0.0006,1,1711228839566,293586671,54
1.0,,,1.0,sell,64933.17,BTC-12APR24-74000-P,62.29,,0.15062604,0.1455,0,1711228623012,293586506,2
1.3,,,1.3,sell,64908.79,BTC-12APR24-92000-C,77.09,,0.00253271,0.0023,0,1711228594332,293586490,14
1.8,,,1.8,sell,64886.65,BTC-12APR24-94000-C,78.59,,0.0020988,0.0019,0,1711228556784,293586478,25
0.5,,,0.5,sell,64886.65,BTC-12APR24-90000-C,76.14,,0.00312153,0.0029,1,1711228556783,293586477,11
1.0,,,1.0,buy,64922.32,BTC-26APR24-36000-P,94.91,,0.00123497,0.0013,2,1711228342672,293586376,346
0.1,,,0.1,buy,64934.78,BTC-28JUN24-85000-C,80.61,,0.08561766,0.086,2,1711228314831,293586348,1409
1.0,,,1.0,buy,64900.48,BTC-26APR24-34000-P,99.17,,0.00092674,0.001,2,1711228260571,293586306,297
1.0,,,1.0,buy,64916.01,BTC-26APR24-38000-P,90.92,,0.00170114,0.0017,2,1711228234916,293586186,382
0.1,,,0.1,buy,64910.98,BTC-29MAR24-69000-C,69.57,,0.01245907,0.0125,3,1711228159548,293586135,1227
0.1,,,0.1,buy,64897.92,BTC-26APR24-50000-P,76.3,,0.01104786,0.011,3,1711227984415,293586056,795
0.1,,,0.1,buy,64941.63,BTC-26MAR24-65000-P,59.24,,0.01981055,0.0195,1,1711227807848,293585948,10
0.1,,,0.1,buy,65010.98,BTC-5APR24-66000-P,68.37,,0.05535753,0.0555,0,1711227645879,293585853,239
0.1,,,0.1,sell,65072.71,BTC-29MAR24-62000-P,69.98,,0.01475622,0.0145,0,1711227455716,293585726,1833
0.1,,,0.1,sell,64964.13,BTC-26APR24-64000-C,72.73,,0.10394303,0.1035,2,1711227142950,293585589,630
0.1,,,0.1,buy,64959.63,BTC-28JUN24-100000-C,82.97,,0.05154007,0.0515,2,1711227109176,293585560,1921
0.1,,,0.1,buy,64983.49,BTC-26APR24-76000-C,75.54,,0.0402798,0.041,2,1711226292456,293585124,687
0.1,,,0.1,sell,65026.31,BTC-26APR24-78000-C,75.03,,0.03453768,0.034,2,1711226183482,293585060,563
0.1,,,0.1,sell,65095.75,BTC-12APR24-65000-P,69.79,,0.05830765,0.0585,2,1711225862069,293584787,47
0.1,,,0.1,sell,64960.7,BTC-27DEC24-180000-C,86.15,,0.06586587,0.063,2,1711225699186,293584499,276
0.1,,,0.1,sell,64931.12,BTC-28JUN24-23000-P,99.91,,0.00196911,0.0018,1,1711225685502,293584477,521
0.2,,,0.2,buy,64954.9,BTC-5APR24-73000-C,68.51,,0.01432424,0.014,3,1711225287293,293584285,463
0.2,,,0.2,buy,64813.62,BTC-26APR24-94000-C,82.48,,0.01040139,0.0105,3,1711224807731,293583660,191
0.1,,,0.1,buy,64792.55,BTC-5APR24-69000-C,68.19,,0.02763889,0.0275,2,1711224752674,293583613,441
0.2,,,0.2,buy,64798.84,BTC-26APR24-59000-P,73.23,,0.04120806,0.041,0,1711224738999,293583589,654
0.1,,,0.1,buy,64724.71,BTC-12APR24-52000-P,74.33,,0.00669318,0.0065,2,1711224571330,293583333,52
0.1,,,0.1,sell,64800.76,BTC-28JUN24-70000-C,78.86,,0.14888969,0.149,3,1711224542217,293583140,2431
0.5,,,0.5,buy,64962.35,BTC-29MAR24-76000-C,76.05,,0.00211951,0.002,2,1711224309121,293582582,656
0.1,,,0.1,sell,64920.92,BTC-29MAR24-66000-C,67.9,,0.02708238,0.0265,2,1711224177090,293582515,762
0.1,,,0.1,buy,64889.84,BTC-29MAR24-63000-C,69.55,,0.05106622,0.051,2,1711224138026,293582472,1354
2.0,,,2.0,buy,64918.62,BTC-29MAR24-74000-C,73.7,,0.00331958,0.0033,2,1711224023247,293582270,969
0.1,,,0.1,buy,64858.63,BTC-26APR24-67000-C,73.11,,0.08194678,0.082,2,1711223128961,293581259,761
0.3,,,0.3,buy,64945.62,BTC-5APR24-59000-P,70.59,,0.01556424,0.0155,3,1711223032381,293580798,142
0.9,,,0.9,sell,64945.96,BTC-5APR24-70000-C,68.32,,0.02402605,0.024,3,1711223032326,293580796,525
0.1,,,0.1,sell,64959.25,BTC-12APR24-74000-C,68.93,,0.0223928,0.022,2,1711223028755,293580745,124
0.1,,,0.1,buy,65002.28,BTC-26APR24-47000-P,78.05,,0.00656918,0.0065,2,1711222836753,293580527,402
6.0,,,6.0,buy,65002.28,BTC-26APR24-49000-P,77.53,,0.00912304,0.0095,0,1711222836697,293580525,632
0.1,,,0.1,buy,64974.5,BTC-24MAR24-65500-P,45.0,,0.01183888,0.0115,0,1711222797386,293580494,53
0.1,,,0.1,buy,64974.5,BTC-29MAR24-59000-P,73.12,,0.00617503,0.006,0,1711222797266,293580493,1372
0.1,,,0.1,sell,64978.82,BTC-28JUN24-110000-C,84.94,,0.03802943,0.038,0,1711222781108,293580487,289
0.2,,,0.2,sell,64989.78,BTC-28JUN24-120000-C,86.33,,0.0280861,0.028,0,1711222724554,293580428,1440
0.5,,,0.5,buy,64999.17,BTC-12APR24-61000-P,70.02,,0.03302883,0.033,1,1711222723606,293580418,39
0.1,,,0.1,sell,65084.44,BTC-24MAR24-63000-C,70.2,,0.03301343,0.0335,2,1711222495579,293579862,54
0.1,,,0.1,sell,65152.82,BTC-5APR24-69000-P,64.35,,0.08251369,0.08,0,1711222010793,293579168,96
0.1,,,0.1,buy,65136.94,BTC-27DEC24-52000-P,79.61,,0.11574,0.1145,0,1711221992863,293579154,104
2.3,,,2.3,sell,65148.5,BTC-28JUN24-80000-C,80.2,,0.10518559,0.105,0,1711221927671,293578785,1846
0.1,,,0.1,sell,65148.5,BTC-26APR24-73000-C,73.8,,0.0519911,0.052,2,1711221927611,293578782,640
0.1,,,0.1,sell,65148.5,BTC-26APR24-68000-C,73.08,,0.07780524,0.0775,2,1711221927610,293578781,968
0.1,,,0.1,sell,65182.32,BTC-26APR24-74000-C,74.06,,0.04795989,0.048,2,1711221927503,293578778,811
0.1,,,0.1,buy,65182.32,BTC-26APR24-52000-P,75.14,,0.01466381,0.0145,2,1711221927436,293578770,577
0.1,,,0.1,sell,65182.32,BTC-26APR24-72000-C,73.69,,0.05641384,0.0565,2,1711221927318,293578718,937
0.1,,,0.1,sell,65182.32,BTC-26APR24-66000-C,72.68,,0.09098252,0.0905,2,1711221927302,293578717,723
0.1,,,0.1,sell,65182.32,BTC-5APR24-65000-C,67.71,,0.05527436,0.0545,0,1711221926944,293578706,630
5.2,,,5.2,buy,65182.32,BTC-26MAR24-65500-P,62.29,,0.02119581,0.022,0,1711221926734,293578703,4
0.1,,,0.1,buy,65182.32,BTC-5APR24-64000-P,68.92,,0.03836311,0.039,2,1711221926685,293578699,394
0.1,,,0.1,buy,65242.17,BTC-26APR24-65000-P,73.38,,0.07670793,0.077,2,1711221926412,293578669,1249
0.1,,,0.1,buy,65242.17,BTC-5APR24-65000-P,69.15,,0.04534667,0.046,0,1711221926389,293578668,504
0.1,,,0.1,sell,65242.17,BTC-26APR24-63000-C,72.28,,0.11449908,0.1135,2,1711221926165,293578650,416
0.1,,,0.1,buy,65242.17,BTC-26APR24-64000-P,73.29,,0.06932364,0.0695,2,1711221926099,293578643,623
0.6,,,0.6,sell,65242.17,BTC-25MAR24-65500-C,49.59,,0.01232821,0.0115,2,1711221926031,293578639,29
0.1,,,0.1,buy,65242.17,BTC-26APR24-63000-P,73.25,,0.06201482,0.0625,0,1711221925936,293578631,674
0.8,,,0.8,buy,65242.17,BTC-12APR24-68000-P,70.27,,0.08160997,0.0825,3,1711221925628,293578605,43
0.4,,,0.4,sell,65290.16,BTC-26APR24-65000-C,72.59,,0.09918381,0.0985,2,1711221924782,293578539,2666
0.1,,,0.1,sell,65308.06,BTC-26APR24-88000-C,78.39,,0.01634064,0.016,2,1711221542393,293578069,388
3.0,,,3.0,sell,65310.51,BTC-28JUN24-75000-C,79.58,,0.12669332,0.127,2,1711221521026,293577997,2129
0.5,,,0.5,buy,65275.91,BTC-5APR24-61000-P,69.71,,0.02199153,0.022,2,1711221367588,293577698,172
0.3,,,0.3,buy,65364.27,BTC-25MAR24-65500-P,52.67,,0.01476415,0.0145,0,1711220844405,293577324,21
0.1,,,0.1,sell,65391.56,BTC-26APR24-84000-C,77.04,,0.0220708,0.022,0,1711220330887,293576975,388
0.1,,,0.1,sell,65373.25,BTC-26APR24-86000-C,78.01,,0.01889674,0.019,0,1711219657544,293576352,363
0.1,,,0.1,sell,65436.8,BTC-26APR24-69000-C,73.34,,0.07361333,0.0735,0,1711219537411,293575896,824
