amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.9,,,,,buy,31475.28,BTC-16JUL23-31500-P,40.83,0.01253086,0.0125,2,1689292799180,260962556,22
0.3,,,,,buy,31472.08,BTC-21JUL23-31500-C,41.86,0.02478918,0.025,0,1689292790128,260962553,660
0.1,,,,,buy,31471.07,BTC-21JUL23-32000-P,42.83,0.03149584,0.0315,1,1689292781125,260962546,92
1.0,,,,,buy,31480.42,BTC-4AUG23-34000-C,44.23,0.01722977,0.017,0,1689292740922,260962494,30
1.2,,,,,sell,31479.37,BTC-14JUL23-32000-C,54.52,0.00184702,0.0016,2,1689292728996,260962486,1534
5.0,,,,,buy,31486.58,BTC-28JUL23-32000-C,42.13,0.02809027,0.0285,0,1689292710972,260962469,2917
0.2,,,,,buy,31491.7,BTC-16JUL23-31250-P,39.98,0.0084619,0.0085,2,1689292685669,260962459,50
0.1,,,,,sell,31466.4,BTC-14JUL23-33000-C,81.58,0.00039232,0.0003,2,1689292622226,260962365,919
1.0,,,,,buy,31465.79,BTC-21JUL23-31000-C,40.36,0.03330215,0.033,0,1689292614893,260962364,678
0.1,,,,,sell,31456.41,BTC-14JUL23-31500-C,45.83,0.00564818,0.0055,2,1689292549017,260962337,1558
0.2,,,,,sell,31456.53,BTC-14JUL23-31000-P,47.85,0.00111152,0.001,3,1689292543254,260962335,739
0.1,,,,,sell,31458.04,BTC-14JUL23-31000-C,50.51,0.01693064,0.017,3,1689292533653,260962330,2082
0.2,,,,,sell,31459.7,BTC-14JUL23-32500-C,68.08,0.00080252,0.0006,2,1689292525862,260962328,1101
1.0,,,,,sell,31465.09,BTC-16JUL23-31000-P,39.85,0.00590577,0.006,0,1689292468288,260962308,42
1.0,,,,,sell,31472.86,BTC-28JUL23-33000-C,43.02,0.01784384,0.0175,1,1689292447716,260962278,2250
0.2,,,,,buy,31469.17,BTC-4AUG23-35000-C,46.28,0.01212583,0.012,2,1689292436762,260962276,21
0.2,,,,,buy,31461.05,BTC-14JUL23-31250-P,45.95,0.00254963,0.0025,0,1689292428365,260962256,113
0.2,,,,,sell,31463.29,BTC-28JUL23-35000-C,48.16,0.00771223,0.0075,2,1689292379667,260962249,1815
0.4,,,,,sell,31442.97,BTC-14JUL23-30500-P,59.92,0.00029199,0.0003,1,1689292278666,260962095,1202
0.1,,,,,buy,31440.67,BTC-28JUL23-36000-C,52.09,0.00539032,0.0055,1,1689292238554,260962074,1619
0.1,,,,,buy,31437.61,BTC-28JUL23-40000-C,62.86,0.00148579,0.0016,0,1689292235456,260962057,955
6.0,,,,,sell,31439.07,BTC-28JUL23-29000-P,41.64,0.00680827,0.006,2,1689292222165,260962052,1713
2.5,,,,,sell,31448.02,BTC-14JUL23-31500-P,43.69,0.00591164,0.0055,3,1689292210885,260962028,309
4.0,,,,,sell,31450.11,BTC-15JUL23-32500-C,53.15,0.00301341,0.0029,0,1689292163941,260961985,54
