amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,93004.74,BTC-31JAN25-102000-C,59.76,,0.07436995,0.074,3,1732579198943,329537452,313
0.1,,,,,0.1,sell,93021.35,BTC-29NOV24-97000-C,62.46,,0.00891521,0.009,3,1732579179541,329537422,580
0.1,,,,,0.1,buy,93023.35,BTC-27NOV24-93000-P,66.22,,0.01535144,0.0155,0,1732579178572,329537405,84
0.1,,,,,0.1,buy,93038.12,BTC-27NOV24-94000-P,64.34,,0.02101539,0.021,1,1732579165085,329537355,159
0.1,,,,,0.1,buy,93037.8,BTC-28NOV24-94000-P,63.84,,0.02533235,0.0255,0,1732579160185,329537351,43
3.0,,,,,3.0,sell,93042.59,BTC-27DEC24-110000-C,61.89,,0.02167424,0.0215,3,1732579157840,329537349,3534
0.1,,,,,0.1,sell,93041.81,BTC-27NOV24-95000-C,62.0,,0.00754449,0.007,3,1732579157455,329537348,33
0.1,,,,,0.1,sell,93052.24,BTC-29NOV24-93000-P,61.43,,0.02265207,0.0225,0,1732579152483,329537345,637
67.0,BLOCK-169962,2,BTC-PDIAG-29NOV24_26NOV24-91000_92000,,67.0,sell,93076.43,BTC-26NOV24-92000-P,63.82,,0.00360531,0.0032,2,1732579149785,329537331,240
67.0,BLOCK-169962,2,BTC-PDIAG-29NOV24_26NOV24-91000_92000,,67.0,buy,93076.43,BTC-29NOV24-91000-P,63.86,,0.01387729,0.0141,2,1732579149785,329537332,1029
0.1,,,,,0.1,sell,93090.93,BTC-26NOV24-94000-C,57.18,,0.0036036,0.0031,2,1732579147338,329537326,35
0.1,,,,,0.1,buy,93072.04,BTC-31JAN25-77000-P,59.95,,0.02567347,0.0255,1,1732579143880,329537324,288
0.4,,,,,0.4,buy,93128.41,BTC-31JAN25-100000-C,59.79,,0.08209963,0.082,2,1732579119618,329537271,1324
0.2,,,,,0.2,buy,93119.34,BTC-29NOV24-110000-C,90.39,,0.00090956,0.001,0,1732579108109,329537267,1643
0.1,,,,,0.1,buy,93104.18,BTC-27DEC24-115000-C,63.34,,0.0152819,0.015,3,1732579103407,329537261,2295
0.1,,,,,0.1,sell,93090.89,BTC-29NOV24-105000-C,76.66,,0.00167873,0.0017,3,1732579084972,329537234,1628
0.2,,,,,0.2,buy,93062.12,BTC-28NOV24-98000-C,66.75,,0.00467531,0.005,2,1732579058661,329537209,40
0.3,,,,,0.3,buy,93186.51,BTC-29NOV24-86000-P,73.03,,0.00405541,0.004,0,1732579023641,329537074,1144
0.1,,,,,0.1,buy,93178.37,BTC-27DEC24-105000-C,60.91,,0.0315572,0.032,0,1732579014780,329537028,3255
0.2,,,,,0.2,buy,93175.2,BTC-29NOV24-46000-C,0.0,,0.50695816,0.507,0,1732579013227,329537019,167
0.2,,,,,0.2,sell,93113.24,BTC-27DEC24-90000-P,57.98,,0.04540314,0.0455,2,1732579001994,329536995,1568
1.0,,,,,1.0,buy,93109.3,BTC-29NOV24-98000-C,62.74,,0.00698865,0.007,2,1732579000465,329536992,1066
0.9,,,,,0.9,buy,93102.14,BTC-13DEC24-110000-C,63.91,,0.00967612,0.0095,3,1732578996833,329536974,189
1.0,,,,,1.0,buy,93031.69,BTC-27NOV24-86000-P,87.32,,0.00142911,0.0015,0,1732578982459,329536938,69
0.1,,,,,0.1,buy,93024.16,BTC-28MAR25-105000-P,60.77,,0.18903132,0.1885,0,1732578973919,329536928,20
1.0,,,,,1.0,sell,93020.22,BTC-29NOV24-85000-P,74.53,,0.00344302,0.0032,0,1732578969497,329536915,1506
0.1,,,,,0.1,sell,93012.94,BTC-26NOV24-88000-P,108.32,,0.00067468,0.0006,1,1732578955050,329536898,178
0.1,,,,,0.1,buy,93014.45,BTC-13DEC24-99000-C,60.54,,0.0298636,0.0305,2,1732578954223,329536897,96
10.0,,,,,10.0,sell,92999.78,BTC-26NOV24-98000-C,76.55,,0.00013049,0.0001,3,1732578947737,329536880,270
0.3,,,,,0.3,sell,92993.26,BTC-29NOV24-88000-P,69.14,,0.00681989,0.007,0,1732578944081,329536878,1097
1.0,,,,,1.0,sell,93008.88,BTC-26NOV24-98500-C,82.56,,8.38e-05,0.0001,2,1732578935245,329536863,124
0.1,,,,,0.1,sell,93008.88,BTC-6DEC24-82000-P,65.68,,0.00615424,0.006,1,1732578935088,329536862,267
2.0,,,,,2.0,sell,93016.48,BTC-27DEC24-78000-P,60.96,,0.01239486,0.012,1,1732578932103,329536861,1164
