amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,,0.3,buy,108693.1,BTC-28NOV25-150000-C,52.71,0.002616,0.0027,2,1760918368952,392480823,2891
0.6,,,,BTC-CS-28NOV25-135000_150000,392480798,0.6,sell,108683.34,BTC-28NOV25-135000-C,47.25,0.00705211,0.0069,3,1760918356618,392480799,2273
0.1,,,,,,0.1,buy,108664.94,BTC-26DEC25-80000-P,57.81,0.01004487,0.01,1,1760918324546,392480759,3698
0.1,,,,,,0.1,sell,108667.86,BTC-28NOV25-125000-C,45.38,0.0164888,0.016,2,1760918315155,392480753,3368
1.0,,,,,,1.0,buy,108653.32,BTC-7NOV25-115000-C,44.05,0.01920959,0.0185,2,1760918260465,392480723,209
0.3,,,,BTC-CS-31OCT25-120000_130000,392480568,0.3,sell,108637.72,BTC-31OCT25-130000-C,55.95,0.00133819,0.0015,1,1760918193264,392480570,5020
0.3,,,,BTC-CS-31OCT25-120000_130000,392480568,0.3,buy,108637.72,BTC-31OCT25-120000-C,45.88,0.00462883,0.0046,3,1760918193264,392480569,8522
0.1,,,,,,0.1,sell,108623.14,BTC-28NOV25-106000-C,47.63,0.07720753,0.0775,1,1760918167219,392480553,208
0.1,,,,,,0.1,sell,108620.3,BTC-20OCT25-109000-P,41.67,0.00696864,0.007,1,1760918161286,392480509,104
0.3,,,,BTC-CS-24OCT25-116000_120000,392480385,0.3,buy,108650.5,BTC-24OCT25-120000-C,54.38,0.00101983,0.0012,1,1760918100816,392480387,785
0.3,,,,BTC-CS-24OCT25-116000_120000,392480385,0.3,sell,108650.5,BTC-24OCT25-116000-C,46.93,0.00266311,0.0025,3,1760918100816,392480386,583
0.1,,,,,,0.1,sell,108649.78,BTC-31OCT25-109000-C,45.54,0.03160609,0.031,3,1760918097662,392480365,241
1.9,,,,,,1.9,sell,108648.98,BTC-28NOV25-120000-C,45.66,0.02561601,0.0255,1,1760918093636,392480364,3388
0.2,,,,,,0.2,buy,108636.32,BTC-20OCT25-107000-C,45.51,0.01633824,0.016,3,1760918072166,392480353,188
4.0,,,,,,4.0,sell,108600.95,BTC-20OCT25-113000-C,60.25,0.00016244,0.0001,3,1760918042265,392480313,258
0.1,,,,,,0.1,sell,108649.21,BTC-24OCT25-109000-C,47.33,0.01920152,0.019,3,1760917980965,392480173,400
0.1,,,,,,0.1,sell,108647.92,BTC-23OCT25-111000-C,46.13,0.00933104,0.009,3,1760917966446,392480169,21
2.8,,,,,,2.8,buy,108645.84,BTC-20OCT25-114000-C,70.9,5.253e-05,0.0001,3,1760917948959,392480156,296
0.3,,,,,,0.3,buy,108644.53,BTC-24OCT25-108000-P,49.15,0.01834273,0.0185,1,1760917944098,392480154,845
0.1,,,,,,0.1,buy,108591.27,BTC-21OCT25-107000-C,53.74,0.02135945,0.0215,1,1760917911319,392480042,95
1.0,,,,BTC-PS-7NOV25-100000_95000,392479971,1.0,sell,108581.88,BTC-7NOV25-100000-P,51.17,0.01482787,0.0147,2,1760917855271,392479972,287
1.0,,,,BTC-PS-7NOV25-100000_95000,392479971,1.0,buy,108581.88,BTC-7NOV25-95000-P,55.56,0.00790947,0.0081,0,1760917855271,392479973,324
0.5,,,,BTC-PS-7NOV25-100000_98000,392479879,0.5,buy,108547.46,BTC-7NOV25-98000-P,53.08,0.0116303,0.0118,0,1760917809549,392479880,70
0.1,,,,,,0.1,sell,108542.22,BTC-28NOV25-145000-C,51.08,0.00351554,0.0036,3,1760917807027,392479869,683
6.3,,BLOCK-234851,4,,,6.3,sell,108522.76,BTC-31OCT25-126000-C,51.99,0.0020247,0.0022,2,1760917769265,392479803,4893
6.3,,BLOCK-234851,4,,,6.3,buy,108528.74,BTC-24OCT25-125000-C,60.41,0.00046325,0.0004,2,1760917769265,392479801,633
6.3,,BLOCK-234851,4,,,6.3,buy,108528.74,BTC-24OCT25-124000-C,59.41,0.00048235,0.0005,0,1760917769265,392479802,631
0.1,,,,,,0.1,sell,108528.74,BTC-25SEP26-115000-C,48.07,0.18549937,0.1855,2,1760917768441,392479794,48
0.1,,,,,,0.1,buy,108528.74,BTC-31OCT25-100000-P,53.65,0.00948337,0.0095,1,1760917768329,392479778,5396
0.2,,,,,,0.2,sell,108541.91,BTC-27MAR26-150000-C,48.54,0.0353969,0.0355,2,1760917763568,392479770,2042
