amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,86031.79,BTC-27JUN25-140000-C,60.58,,0.01825279,0.0175,3,1740873578982,350696116,2346
0.2,,,,,0.2,sell,86028.59,BTC-3MAR25-86000-P,38.05,,0.00883766,0.009,2,1740873540392,350696112,28
1.0,,,,,1.0,sell,86045.41,BTC-2MAR25-83500-P,47.88,,0.00010611,0.0001,2,1740873487902,350696090,43
0.1,,,,,0.1,buy,86039.7,BTC-21MAR25-92000-C,48.67,,0.02075951,0.0205,0,1740873479001,350696079,97
0.3,,,,,0.3,sell,86011.48,BTC-4MAR25-81000-P,59.64,,0.00218373,0.0023,2,1740873454049,350696036,8
1.1,,,,,1.1,sell,86014.64,BTC-3MAR25-87000-C,33.71,,0.00417253,0.0037,0,1740873422326,350696005,162
7.7,,,,,7.7,sell,85979.55,BTC-30MAY25-110000-C,54.78,,0.03326114,0.0335,1,1740873356932,350695845,61
0.5,,,,,0.5,buy,85967.29,BTC-21MAR25-93000-C,48.84,,0.01770577,0.0175,3,1740873340409,350695838,84
0.1,,,,,0.1,sell,85967.29,BTC-3MAR25-81000-P,62.4,,0.00083201,0.0009,3,1740873338995,350695828,83
0.1,,,,,0.1,buy,85956.85,BTC-28MAR25-98000-C,51.61,,0.01467962,0.0145,0,1740873288528,350695740,1357
0.2,,,,,0.2,buy,85951.36,BTC-21MAR25-94000-C,48.95,,0.01523671,0.015,3,1740873225150,350695675,138
0.1,,,,,0.1,sell,85879.32,BTC-27JUN25-105000-C,54.59,,0.0586396,0.059,1,1740873153708,350695522,935
0.4,,,,,0.4,sell,85904.34,BTC-3MAR25-83000-P,49.19,,0.00185784,0.0018,3,1740873093534,350695501,186
0.2,,,,,0.2,sell,85869.73,BTC-2MAR25-83000-P,52.84,,0.00012321,0.0001,3,1740873085955,350695476,178
