amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,100663.9,BTC-14FEB25-85000-P,59.18,,0.00249768,0.0024,0,1738454342911,345233330,299
0.1,,,,,0.1,sell,100633.02,BTC-27JUN25-110000-C,56.31,,0.123316,0.122,2,1738454245854,345233238,1207
0.1,,,,,0.1,sell,100633.19,BTC-27JUN25-150000-C,59.37,,0.04165381,0.0405,3,1738454218967,345233234,1187
1.0,,,,,1.0,buy,100627.46,BTC-21FEB25-101000-P,50.56,,0.04474114,0.0455,0,1738454203823,345233232,71
0.1,,,,,0.1,sell,100614.16,BTC-3FEB25-102000-C,37.26,,0.00412355,0.0039,3,1738454073822,345233151,80
0.1,,,,,0.1,sell,100624.82,BTC-2FEB25-101000-P,27.77,,0.00595939,0.0055,1,1738454053312,345233139,207
0.1,,,,,0.1,sell,100591.41,BTC-2FEB25-101500-C,33.56,,0.00099502,0.0013,0,1738454044640,345233111,47
0.1,,,,,0.1,buy,100591.41,BTC-28MAR25-80000-P,57.25,,0.01298555,0.013,1,1738454044640,345233112,2759
0.1,,,,,0.1,buy,100611.68,BTC-28MAR25-70000-P,64.1,,0.00542234,0.0055,1,1738454043463,345233103,2151
0.1,,,,,0.1,sell,100696.03,BTC-2FEB25-102500-C,36.26,,0.00035893,0.0003,3,1738454038713,345232886,120
1.0,,,,,1.0,buy,100758.92,BTC-21FEB25-140000-C,64.46,,0.00084682,0.0009,3,1738454006677,345232846,27
0.2,,,,,0.2,sell,100744.54,BTC-2FEB25-100500-P,28.93,,0.00274636,0.0024,3,1738453999246,345232843,58
0.6,,,,,0.6,sell,100749.93,BTC-7FEB25-92000-P,56.22,,0.00284931,0.0026,0,1738453964719,345232824,522
0.1,,,,,0.1,sell,100771.2,BTC-21FEB25-98000-P,49.85,,0.03034047,0.0305,2,1738453909314,345232794,118
0.1,,,,,0.1,buy,100782.16,BTC-26SEP25-150000-C,60.16,,0.08306183,0.083,2,1738453894734,345232789,498
0.1,,,,,0.1,buy,100785.84,BTC-28FEB25-122000-C,55.37,,0.00860592,0.0085,3,1738453865951,345232777,607
7.0,,,BTC-CS-28MAR25-110000_125000,345232763,7.0,sell,100778.62,BTC-28MAR25-110000-C,54.28,,0.05524392,0.0547,3,1738453858834,345232764,4932
7.0,,,BTC-CS-28MAR25-110000_125000,345232763,7.0,buy,100778.62,BTC-28MAR25-125000-C,57.36,,0.02411306,0.0246,0,1738453858834,345232765,1855
0.1,,,,,0.1,sell,100748.44,BTC-28MAR25-140000-C,59.92,,0.01111919,0.011,3,1738453840726,345232702,2783
7.0,,,BTC-CS-28MAR25-105000_110000,345232578,7.0,buy,100723.4,BTC-28MAR25-105000-C,54.42,,0.07227478,0.0727,1,1738453725438,345232579,2009
0.1,,,,,0.1,buy,100759.39,BTC-21FEB25-107000-C,50.27,,0.02478596,0.0245,0,1738453649466,345232511,83
