amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,66985.69,BTC-4MAR26-68000-C,60.92,,0.0165244,0.0165,1,1772323199654,417782467,15
0.3,,,,,,0.3,sell,66999.02,BTC-6MAR26-70000-C,59.37,,0.01252804,0.012,3,1772323180385,417782458,812
1.0,,,,,,1.0,sell,67014.48,BTC-27MAR26-55000-P,65.91,,0.01085321,0.0105,1,1772323119087,417782405,3219
3.2,,,,,,3.2,sell,66990.27,BTC-1MAR26-67000-P,48.88,,0.00618972,0.006,3,1772323095732,417782246,120
0.1,,,,,,0.1,sell,66968.44,BTC-1MAR26-61000-P,128.11,,0.00013368,0.0001,3,1772323043329,417782144,237
1.0,,,,,,1.0,sell,66968.37,BTC-27MAR26-84000-C,52.89,,0.00370496,0.0038,2,1772323038258,417782142,1047
0.1,,,,,,0.1,buy,66963.61,BTC-27MAR26-20000-P,162.83,,0.0001785,0.0002,3,1772323012994,417782059,5648
2.0,,,,,,2.0,sell,66960.93,BTC-29MAY26-88000-C,46.15,,0.01661462,0.0155,2,1772322986305,417782058,28
0.1,,,,,,0.1,sell,66956.84,BTC-27MAR26-66000-C,53.19,,0.06427607,0.0645,0,1772322965024,417782056,659
0.7,,,,,,0.7,buy,66970.14,BTC-2MAR26-64000-P,73.53,,0.00357015,0.0035,3,1772322963162,417782055,229
0.1,,,,,,0.1,sell,66981.77,BTC-27MAR26-67000-C,51.95,,0.05639757,0.056,2,1772322939748,417782048,71
0.1,,,,,,0.1,sell,66977.56,BTC-3MAR26-71000-C,57.59,,0.00270417,0.0023,2,1772322924190,417782047,22
0.1,,,,,,0.1,sell,66977.56,BTC-3MAR26-72000-C,58.8,,0.00149759,0.0013,1,1772322924146,417782046,25
1.0,,,,,,1.0,sell,66980.45,BTC-6MAR26-64500-P,67.53,,0.01725283,0.017,2,1772322893394,417782028,99
0.1,,,,,,0.1,sell,66991.29,BTC-6MAR26-67000-C,61.92,,0.02987497,0.0295,2,1772322892433,417782027,676
1.8,,,,,,1.8,sell,66992.76,BTC-6MAR26-73000-C,60.73,,0.00452489,0.0045,0,1772322889573,417782023,514
0.7,,,,,,0.7,buy,66992.76,BTC-6MAR26-72000-C,60.84,,0.0065174,0.0065,1,1772322889434,417782020,766
2.0,,,,,,2.0,buy,66992.76,BTC-6MAR26-71000-C,61.84,,0.00934469,0.0095,1,1772322889267,417782019,578
0.3,,,,,,0.3,buy,66992.76,BTC-6MAR26-69000-C,62.04,,0.0172642,0.0175,1,1772322888963,417782017,901
0.2,,,,,,0.2,buy,66992.79,BTC-20MAR26-63000-P,59.2,,0.02717729,0.028,0,1772322888663,417782015,142
0.3,,,,,,0.3,buy,66992.79,BTC-20MAR26-62000-P,59.72,,0.02334585,0.0235,0,1772322888511,417782014,238
1.6,,,,,,1.6,buy,66992.79,BTC-20MAR26-60000-P,63.68,,0.0172334,0.018,0,1772322888109,417782008,242
4.8,,,,,,4.8,sell,66993.02,BTC-20MAR26-55000-P,71.94,,0.00833042,0.0085,1,1772322887679,417782005,119
0.1,,,,,,0.1,sell,67014.51,BTC-27MAR26-68000-C,51.52,,0.04916908,0.049,3,1772322876056,417782000,1187
0.5,,,,,,0.5,sell,67048.13,BTC-13MAR26-61000-P,65.13,,0.01433937,0.014,0,1772322820783,417781951,197
0.1,,,,,,0.1,sell,67045.9,BTC-25SEP26-30000-P,73.57,,0.01121733,0.011,3,1772322814231,417781945,405
0.1,,,,,,0.1,sell,67039.27,BTC-2MAR26-70500-C,55.62,,0.00123122,0.001,3,1772322804608,417781944,31
0.1,,,,,,0.1,sell,67033.95,BTC-27MAR26-52000-P,72.2,,0.00747669,0.0075,2,1772322617450,417781796,63
0.4,,,,,,0.4,buy,67038.17,BTC-6MAR26-67000-P,62.21,,0.03009131,0.03,3,1772322600908,417781784,425
0.1,,,,,,0.1,sell,67037.79,BTC-2MAR26-69500-C,55.79,,0.00275777,0.0025,0,1772322596378,417781755,28
0.6,,,,,,0.6,buy,67033.17,BTC-27MAR26-67000-P,52.17,,0.05526079,0.055,0,1772322590344,417781735,49
0.3,,,,,,0.3,buy,67033.17,BTC-26JUN26-70000-C,48.13,,0.09328098,0.0935,1,1772322589084,417781729,770
0.8,,,,,,0.8,buy,67027.87,BTC-29MAY26-67000-C,48.53,,0.09843382,0.0985,3,1772322588861,417781728,54
0.4,,,,,,0.4,sell,67027.87,BTC-26JUN26-62000-P,51.13,,0.07424539,0.074,3,1772322588722,417781723,78
1.6,,,,,,1.6,buy,67020.27,BTC-20MAR26-61000-P,61.81,,0.01996044,0.0205,0,1772322572351,417781679,27
1.4,,,,,,1.4,sell,67020.27,BTC-20MAR26-58000-P,66.41,,0.01258708,0.013,1,1772322571953,417781670,176
0.6,,,,,,0.6,buy,67008.2,BTC-6MAR26-60000-P,84.62,,0.00673983,0.007,3,1772322540350,417781659,1677
0.1,,,,,,0.1,sell,66998.55,BTC-4MAR26-71000-C,58.43,,0.00477043,0.0044,1,1772322520952,417781644,15
0.1,,,,,,0.1,sell,67024.55,BTC-4MAR26-67500-C,60.06,,0.02011536,0.0195,2,1772322447380,417781538,6
2.3,,,,,,2.3,buy,67020.08,BTC-6MAR26-55000-P,98.47,,0.00226783,0.0022,2,1772322387244,417781393,861
0.1,,,,,,0.1,sell,66994.22,BTC-27MAR26-56000-P,65.08,,0.01271097,0.0125,2,1772322374617,417781358,75
0.2,,,,,,0.2,sell,66990.44,BTC-27MAR26-74000-C,49.38,,0.01915292,0.0185,3,1772322347092,417781308,1004
