amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.9,,,,,,0.9,sell,80677.01,BTC-29MAY26-72000-P,42.49,0.00537946,0.0055,1,1778371117430,428924211,707
0.3,,,,,,0.3,sell,80684.17,BTC-10MAY26-79500-P,30.08,0.0002316,0.0002,3,1778371029836,428924185,305
0.1,,,,,,0.1,sell,80682.45,BTC-11MAY26-80000-P,24.99,0.00295571,0.0027,0,1778370981073,428924173,50
0.1,,,,,,0.1,sell,80683.55,BTC-13MAY26-79500-P,30.01,0.00603603,0.0055,2,1778370948633,428924172,3
0.1,,,,,,0.1,sell,80668.29,BTC-13MAY26-79000-P,31.49,0.00450074,0.0043,2,1778370819032,428924141,11
0.1,,,,,,0.1,sell,80650.94,BTC-15MAY26-78000-P,36.27,0.00595289,0.0055,3,1778370323848,428924071,419
0.2,,,,,,0.2,sell,80645.85,BTC-31JUL26-93000-C,37.64,0.02402428,0.024,0,1778370237476,428924059,91
0.1,,,,,,0.1,sell,80638.28,BTC-29MAY26-80000-P,36.26,0.02934848,0.029,0,1778370205260,428924058,659
1.0,,,,,,1.0,sell,80636.03,BTC-12MAY26-76000-P,35.82,0.00028394,0.0002,2,1778370189949,428924055,10
0.5,,,,,,0.5,sell,80634.85,BTC-12MAY26-77000-P,35.32,0.00063776,0.0006,0,1778370178854,428924054,23
0.1,,,,,,0.1,buy,80633.73,BTC-26JUN26-55000-P,58.42,0.00235616,0.0023,1,1778370067160,428924045,2458
0.1,,,,,,0.1,sell,80628.34,BTC-11MAY26-80500-P,25.86,0.00554417,0.0055,0,1778370015158,428924043,47
0.1,,,,,,0.1,sell,80619.13,BTC-22MAY26-75000-P,39.8,0.00598866,0.006,1,1778370011939,428924042,79
0.1,,,,,,0.1,buy,80667.54,BTC-31JUL26-110000-C,38.99,0.00449157,0.0044,0,1778369770501,428923991,188
0.1,,,,,,0.1,sell,80631.85,BTC-26MAR27-80000-C,45.57,0.18374756,0.183,1,1778369525014,428923861,86
0.1,,,,,,0.1,sell,80631.85,BTC-15MAY26-79000-C,36.57,0.02945053,0.0295,2,1778369524703,428923840,393
12.9,,,,,,12.9,sell,80649.93,BTC-15MAY26-86000-C,34.7,0.00120647,0.0012,3,1778369472786,428923826,597
9.4,,,,,,9.4,buy,80658.44,BTC-26JUN26-90000-C,36.85,0.0163602,0.0165,1,1778369264990,428923790,8088
0.3,,,,,,0.3,buy,80660.1,BTC-29MAY26-82000-C,36.02,0.02576821,0.026,2,1778369191479,428923753,1646
1.0,,,,,,1.0,sell,80659.64,BTC-15MAY26-84000-P,34.41,0.04470241,0.045,2,1778369190859,428923752,43
0.1,,,,,,0.1,buy,80674.06,BTC-26JUN26-95000-C,37.14,0.00793452,0.008,1,1778369160174,428923733,4570
1.0,,,,,,1.0,buy,80678.99,BTC-29MAY26-75000-P,39.74,0.01041859,0.0105,0,1778369103366,428923731,863
0.1,,,,,,0.1,buy,80689.93,BTC-29MAY26-48000-P,80.03,0.0001106,0.0001,3,1778369018560,428923727,610
1.0,,,,,,1.0,sell,80708.08,BTC-22MAY26-90000-C,35.1,0.00134134,0.0013,2,1778368552126,428923664,583
0.5,,,,,,0.5,sell,80708.94,BTC-10MAY26-78500-P,48.12,0.00012378,0.0002,1,1778368544581,428923663,129
0.5,,,,,,0.5,sell,80721.0,BTC-22MAY26-70000-P,44.8,0.00136801,0.0013,3,1778368493851,428923650,170
0.1,,,,,,0.1,buy,80719.9,BTC-29MAY26-84000-C,34.85,0.01650311,0.0165,1,1778368405809,428923633,1601
0.2,,,,,,0.2,buy,80719.66,BTC-22MAY26-82000-C,35.18,0.01881242,0.019,1,1778368401199,428923622,193
0.1,,,,,,0.1,buy,80719.66,BTC-22MAY26-81000-C,35.41,0.02451168,0.0245,0,1778368400673,428923621,158
1.0,,,,,,1.0,sell,80712.76,BTC-31JUL26-56000-P,51.92,0.0063156,0.006,3,1778368353381,428923611,71
0.1,,,,,,0.1,sell,80703.7,BTC-26JUN26-60000-P,52.0,0.00405605,0.0038,2,1778368322464,428923594,5287
16.8,,,,,,16.8,buy,80709.44,BTC-29MAY26-67000-P,46.49,0.00175749,0.0016,3,1778368191306,428923532,846
0.2,,,,,,0.2,sell,80709.92,BTC-15MAY26-82000-C,34.4,0.00972433,0.01,3,1778368142894,428923528,928
0.1,,,,,,0.1,buy,80714.0,BTC-10MAY26-80500-P,19.79,0.00149281,0.0014,0,1778368117013,428923525,80
0.1,,,,,,0.1,buy,80758.17,BTC-26JUN26-94000-C,36.55,0.0090893,0.009,1,1778367901418,428923437,92
0.3,,,,,,0.3,buy,80786.0,BTC-10MAY26-81500-C,24.3,0.00034719,0.0005,1,1778367857407,428923394,79
1.2,,,,,,1.2,sell,80833.15,BTC-29MAY26-83000-C,35.37,0.02135412,0.0215,3,1778367827311,428923324,1421
1.0,,,,,,1.0,buy,80738.25,BTC-26JUN26-100000-C,37.63,0.00363297,0.0038,0,1778367596801,428923082,3939
2.0,,,,,,2.0,buy,80749.92,BTC-26JUN26-70000-P,42.93,0.01330622,0.0135,1,1778367500239,428923053,8464
0.2,,,,,,0.2,buy,80741.43,BTC-22MAY26-68000-P,47.0,0.00065595,0.0007,3,1778367337840,428923017,142
0.5,,,,,,0.5,sell,80771.04,BTC-22MAY26-65000-P,51.13,0.00029219,0.0003,3,1778367218307,428922982,93
