amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,81433.13,BTC-25DEC26-96000-C,42.89,0.08059431,0.0805,0,1778111906245,428594747,101
0.2,,,,,,0.2,buy,81436.55,BTC-26JUN26-85000-C,38.35,0.03904732,0.0395,0,1778111879846,428594741,4709
0.1,,,,,,0.1,sell,81436.26,BTC-26JUN26-90000-C,37.29,0.02109553,0.0205,2,1778111866179,428594740,7921
0.1,,,,,,0.1,buy,81442.17,BTC-29MAY26-75000-C,40.3,0.09082483,0.0905,2,1778111839123,428594739,1225
0.2,,,,,,0.2,buy,81441.69,BTC-29MAY26-80000-C,38.52,0.04698735,0.0475,2,1778111832604,428594738,2762
0.2,,,,,,0.2,buy,81436.53,BTC-9MAY26-80000-P,35.33,0.00431397,0.0045,2,1778111784607,428594726,50
0.1,,,,,,0.1,sell,81437.79,BTC-9MAY26-81000-P,32.89,0.00825477,0.008,2,1778111774375,428594717,43
0.1,,,,,,0.1,buy,81437.23,BTC-8MAY26-79000-C,35.64,0.03045873,0.0305,2,1778111744548,428594706,831
0.1,,,,,,0.1,sell,81437.3,BTC-15MAY26-84000-C,34.4,0.00928375,0.009,2,1778111739903,428594704,660
0.2,,,,,,0.2,buy,81426.61,BTC-10MAY26-82000-C,30.53,0.00818737,0.0085,2,1778111726730,428594696,18
0.5,,,,,,0.5,sell,81430.39,BTC-7MAY26-81000-C,26.34,0.00654076,0.0065,2,1778111714995,428594695,105
0.5,,,,,,0.5,sell,81429.61,BTC-29MAY26-62000-P,54.24,0.00089537,0.0009,0,1778111671443,428594688,653
0.5,,,,,,0.5,buy,81429.17,BTC-15MAY26-75000-P,40.42,0.00246906,0.0024,3,1778111668967,428594687,359
0.1,,,,,,0.1,buy,81428.08,BTC-7MAY26-82500-C,29.71,0.00028754,0.0003,3,1778111666696,428594686,225
0.2,,,,,,0.2,sell,81424.1,BTC-8MAY26-79000-P,35.71,0.0007476,0.0008,3,1778111664967,428594685,336
0.2,,,,,,0.2,sell,81421.11,BTC-7MAY26-81500-P,28.79,0.00366567,0.004,3,1778111662137,428594669,163
1.0,,,,,,1.0,buy,81398.76,BTC-25SEP26-105000-C,40.08,0.02407726,0.024,0,1778111581737,428594632,952
0.9,,,,,,0.9,buy,81392.66,BTC-25SEP26-120000-C,40.75,0.00891694,0.009,3,1778111562678,428594620,1306
0.1,,,,,,0.1,sell,81349.18,BTC-25SEP26-125000-C,41.05,0.00697018,0.0065,2,1778111394361,428594480,833
0.1,,,,,,0.1,buy,81344.14,BTC-26JUN26-68000-P,45.3,0.01078324,0.011,1,1778111289143,428594409,1516
0.1,,,,,,0.1,buy,81379.1,BTC-31JUL26-102000-C,38.65,0.01202675,0.012,3,1778111185101,428594373,125
0.1,,,,,,0.1,buy,81360.91,BTC-8MAY26-81500-P,30.97,0.00863351,0.0085,2,1778111081990,428594301,126
0.1,,,,,,0.1,buy,81360.87,BTC-29MAY26-52000-P,69.64,0.00020928,0.0002,3,1778111080632,428594300,761
0.3,,,,,,0.3,sell,81376.86,BTC-29MAY26-57000-P,61.34,0.00039591,0.0004,3,1778111033156,428594284,591
0.1,,,,,,0.1,sell,81373.17,BTC-29MAY26-63000-P,53.02,0.00108236,0.0011,0,1778111012948,428594282,588
0.5,,,,,,0.5,buy,81368.19,BTC-15MAY26-86000-C,35.03,0.0042968,0.0042,0,1778110956198,428594280,449
0.1,,,,,,0.1,sell,81339.59,BTC-8MAY26-75000-C,0.0,0.07775737,0.0765,2,1778110896329,428594241,90
