amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,64125.07,BTC-18JUL24-65500-C,46.14,,0.00036936,0.0004,3,1721260706321,309414764,164
0.1,,,,,0.1,buy,64124.36,BTC-18JUL24-64000-P,38.39,,0.00369244,0.0037,1,1721260690093,309414738,162
0.1,,,,,0.1,buy,64205.4,BTC-30AUG24-79000-C,60.42,,0.02215418,0.022,2,1721260612914,309414622,423
0.1,,,,,0.1,sell,64195.33,BTC-30AUG24-62000-P,55.93,,0.05332302,0.053,3,1721260599823,309414609,548
0.1,,,,,0.1,sell,64178.69,BTC-18JUL24-65000-P,37.18,,0.01370128,0.0135,0,1721260588862,309414601,125
0.1,,,,,0.1,buy,64168.08,BTC-30AUG24-72000-C,58.45,,0.04206509,0.042,3,1721260582680,309414579,1090
0.1,,,,,0.1,buy,64152.3,BTC-27DEC24-80000-C,64.15,,0.10698679,0.1075,2,1721260400783,309414404,2087
0.1,,,,,0.1,buy,64146.27,BTC-27DEC24-70000-C,62.95,,0.15180284,0.1525,2,1721260396615,309414403,2100
0.1,,,,,0.1,buy,64141.13,BTC-27DEC24-75000-C,63.59,,0.12727097,0.128,0,1721260391528,309414402,2181
0.1,,,,,0.1,buy,64143.23,BTC-26JUL24-50000-P,85.48,,0.00106772,0.0011,1,1721260374125,309414396,2486
0.1,,,,,0.1,sell,64153.37,BTC-27DEC24-85000-C,64.53,,0.09027223,0.09,2,1721260352376,309414391,1174
0.5,,,,,0.5,sell,64148.77,BTC-19JUL24-68000-C,53.78,,0.00044861,0.0005,2,1721260337637,309414389,658
0.1,,,,,0.1,sell,64147.07,BTC-19JUL24-65500-C,46.8,,0.00421456,0.0039,2,1721260329913,309414388,176
0.1,,,,,0.1,buy,64161.27,BTC-20JUL24-67000-C,51.51,,0.00338801,0.0033,3,1721260248565,309414322,14
0.3,,,,,0.3,sell,64190.71,BTC-19JUL24-66500-C,47.66,,0.00173648,0.0016,3,1721260050464,309414250,96
5.0,,,,,5.0,buy,64184.58,BTC-2AUG24-65000-C,56.67,,0.04298634,0.043,3,1721260048245,309414249,150
