amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.4,,,,,sell,37397.27,BTC-8DEC23-39500-C,52.83,,0.02701934,0.027,2,1700438391041,271936423,70
0.1,,,,,buy,37395.46,BTC-20NOV23-37000-C,34.56,,0.0123787,0.0115,0,1700438389399,271936422,496
0.1,,,,,buy,37390.98,BTC-1DEC23-37000-P,49.76,,0.02813334,0.0285,0,1700438353796,271936391,315
1.0,,,,,sell,37392.98,BTC-29DEC23-27000-C,68.28,,0.29048463,0.291,0,1700438347677,271936385,1995
0.1,,,,,sell,37395.98,BTC-20NOV23-37750-C,49.06,,0.00267033,0.0024,3,1700438346516,271936384,84
0.2,,,,,sell,37406.72,BTC-22NOV23-39000-C,56.69,,0.00492101,0.0046,2,1700438326668,271936379,14
0.2,,,,,sell,37407.05,BTC-20NOV23-37000-P,43.76,,0.00166778,0.0015,1,1700438321741,271936378,94
1.3,,,,,sell,37407.05,BTC-1DEC23-39500-C,53.13,,0.01723675,0.0175,1,1700438321110,271936376,277
1.6,,,,,sell,37395.35,BTC-24NOV23-29000-P,103.44,,0.00041769,0.0004,3,1700438312599,271936353,2522
1.0,,,,,buy,37400.62,BTC-21NOV23-37500-P,51.14,,0.01369059,0.0135,2,1700438307176,271936336,8
6.7,,,,,buy,37411.25,BTC-20NOV23-37250-C,36.9,,0.00803373,0.007,3,1700438291507,271936315,470
3.0,,,,,sell,37408.63,BTC-20NOV23-37500-P,47.68,,0.00696278,0.007,0,1700438269208,271936295,39
0.8,,,,,sell,37412.34,BTC-20NOV23-38500-C,61.09,,0.00054597,0.0005,2,1700438255639,271936275,77
0.2,,,,,buy,37412.34,BTC-1DEC23-39000-C,52.18,,0.02072266,0.021,1,1700438255418,271936274,411
0.1,,,,,sell,37417.75,BTC-21NOV23-38000-C,54.07,,0.00724282,0.007,3,1700438239675,271936252,74
0.3,,,,,buy,37423.23,BTC-1DEC23-32000-P,60.99,,0.00293095,0.003,3,1700438238633,271936239,301
0.7,,,,,sell,37427.57,BTC-1DEC23-40500-C,54.98,,0.01221494,0.0125,1,1700438230080,271936176,158
0.5,,,,,buy,37427.57,BTC-1DEC23-32500-P,58.87,,0.00352148,0.0036,3,1700438230066,271936175,232
0.7,,,,,sell,37431.37,BTC-29DEC23-38000-C,54.31,,0.06915272,0.069,3,1700438229158,271936164,2649
0.1,,,,,sell,37436.81,BTC-26JAN24-38000-C,58.76,,0.10086406,0.1015,0,1700438227257,271936162,339
0.1,,,,,buy,37437.39,BTC-29DEC23-70000-C,88.42,,0.00221446,0.0024,1,1700438200620,271936063,845
0.1,,,,,sell,37435.28,BTC-21NOV23-39000-C,59.52,,0.00277025,0.0024,2,1700438194525,271936041,23
0.1,,,,,buy,37427.63,BTC-20NOV23-36750-C,39.48,,0.0188965,0.0185,2,1700438112245,271935938,273
0.8,,,,,buy,37422.62,BTC-29DEC23-41000-C,56.39,,0.04219165,0.042,2,1700438108060,271935923,670
7.5,,,,,sell,37420.53,BTC-21NOV23-37750-C,52.62,,0.00931619,0.009,0,1700438104956,271935920,11
0.2,,,,,sell,37418.86,BTC-29DEC23-39000-C,55.02,,0.05851224,0.0585,1,1700438088141,271935846,2346
0.4,,,,,buy,37414.43,BTC-29DEC23-40000-C,56.02,,0.04960348,0.05,2,1700438060674,271935805,7686
0.1,,,,,sell,37396.15,BTC-20NOV23-36750-P,47.89,,0.00081795,0.0008,1,1700438030226,271935759,229
0.4,,,,,buy,37389.76,BTC-29DEC23-42000-P,57.0,,0.14700945,0.1465,0,1700438018732,271935730,50
1.1,,,,,sell,37397.4,BTC-21NOV23-41000-C,72.14,,0.00042815,0.0003,0,1700438008950,271935691,9
1.1,,,,,sell,37402.35,BTC-21NOV23-41500-C,75.71,,0.00026287,0.0002,0,1700437998548,271935686,5
1.0,,,,,sell,37400.42,BTC-20NOV23-36500-P,51.68,,0.00047359,0.0004,3,1700437991449,271935666,202
1.0,,,,,sell,37399.1,BTC-20NOV23-39000-C,69.7,,0.00022922,0.0002,3,1700437985863,271935663,43
