amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,117647.05,BTC-26JUL25-117500-P,16.75,,0.0013193,0.0014,1,1753487998326,377780901,54
0.1,,,,,,0.1,buy,117648.02,BTC-8AUG25-124000-C,37.65,,0.0110118,0.011,0,1753487988887,377780831,346
0.1,,,,BTC-CBUT-1AUG25-110000_120000_130000,377780744,0.1,buy,117654.32,BTC-1AUG25-130000-C,41.84,,0.00101269,0.0009,2,1753487962230,377780746,488
0.2,,,,BTC-CBUT-1AUG25-110000_120000_130000,377780744,0.2,sell,117654.32,BTC-1AUG25-120000-C,36.57,,0.0116948,0.0119,0,1753487962229,377780747,1539
0.1,,,,BTC-CBUT-1AUG25-110000_120000_130000,377780744,0.1,buy,117654.32,BTC-1AUG25-110000-C,41.58,,0.07014402,0.0699,0,1753487962229,377780745,32
0.5,,,,,,0.5,sell,117654.57,BTC-1AUG25-105000-P,53.71,,0.00134455,0.0014,3,1753487959642,377780735,311
0.2,,,,,,0.2,sell,117657.53,BTC-27JUL25-116000-P,21.25,,0.00081372,0.0008,3,1753487946889,377780657,265
0.1,,,,,,0.1,buy,117663.0,BTC-27JUL25-117000-P,19.3,,0.00200676,0.0022,3,1753487909734,377780367,369
1.0,,,,,,1.0,buy,117660.43,BTC-29AUG25-132000-C,39.32,,0.01296967,0.013,0,1753487907793,377780216,585
0.2,,,,,,0.2,buy,117660.43,BTC-26JUL25-117500-C,15.95,,0.00274309,0.0027,3,1753487907225,377780173,197
0.1,,,,,,0.1,buy,117651.29,BTC-15AUG25-128000-C,38.46,,0.01007482,0.01,0,1753487907151,377780160,59
0.8,,,,,,0.8,buy,117651.01,BTC-26SEP25-120000-C,41.4,,0.06539794,0.0655,0,1753487906334,377779982,5440
0.1,,,,,,0.1,buy,117642.79,BTC-26SEP25-140000-C,42.78,,0.01907305,0.019,0,1753487876844,377778972,4178
0.1,,,,,,0.1,buy,117640.92,BTC-26JUL25-114500-P,43.95,,5.386e-05,0.0001,3,1753487842013,377778137,106
0.1,,,,,,0.1,buy,117624.93,BTC-27JUL25-112000-P,36.85,,0.00015442,0.0001,2,1753487819112,377777998,77
0.1,,,,,,0.1,sell,117619.49,BTC-26JUL25-115500-P,35.67,,0.0001022,0.0002,3,1753487759038,377777738,132
0.8,,,,,,0.8,buy,117574.14,BTC-28JUL25-102000-P,70.93,,0.00022782,0.0001,3,1753487646478,377777203,33
0.1,,,,,,0.1,sell,117573.74,BTC-29AUG25-135000-C,39.14,,0.00951964,0.009,3,1753487638589,377777179,1371
0.1,,,,,,0.1,sell,117574.91,BTC-29AUG25-134000-C,38.98,,0.01052954,0.01,2,1753487632963,377777158,185
0.1,,,,,,0.1,sell,117577.17,BTC-26JUL25-117000-C,17.21,,0.00556057,0.0055,1,1753487569573,377776979,273
1.0,,,,,,1.0,sell,117577.92,BTC-26JUL25-116500-P,18.04,,0.0001834,0.0001,2,1753487563277,377776954,81
0.6,,,,,,0.6,buy,117579.14,BTC-26SEP25-125000-C,41.55,,0.04850185,0.0485,0,1753487550661,377776918,3130
0.1,,,,,,0.1,buy,117588.15,BTC-27JUL25-118000-P,18.36,,0.00599297,0.006,3,1753487539785,377776888,130
0.1,,,,,,0.1,sell,117597.55,BTC-26JUL25-116000-C,28.42,,0.01387363,0.014,1,1753487538562,377776882,208
0.8,,,,,,0.8,sell,117631.62,BTC-1AUG25-117000-P,35.51,,0.01540698,0.015,3,1753487482538,377776682,475
0.1,,,,,,0.1,sell,117632.87,BTC-27JUL25-115000-P,24.84,,0.00041263,0.0004,3,1753487441720,377776567,224
0.1,,,,,,0.1,sell,117632.87,BTC-1AUG25-102000-C,61.02,,0.13586618,0.136,2,1753487439893,377776560,2
0.5,,,,,,0.5,sell,117631.89,BTC-26JUL25-117000-P,18.62,,0.00047354,0.0005,3,1753487415423,377776431,217
0.1,,,,,,0.1,sell,117631.83,BTC-8AUG25-127000-C,37.41,,0.0065832,0.006,1,1753487404561,377776400,189
0.1,,,,,,0.1,sell,117611.63,BTC-28JUL25-114000-P,27.49,,0.00079166,0.0007,2,1753487358545,377776142,35
1.0,,,,,,1.0,sell,117608.96,BTC-29AUG25-85000-P,57.98,,0.00186483,0.0018,2,1753487317286,377775982,1414
0.1,,,,,,0.1,buy,117594.58,BTC-8AUG25-120000-C,37.0,,0.02110145,0.021,0,1753487281896,377775852,302
0.1,,,,,,0.1,buy,117568.87,BTC-28JUL25-115000-P,25.36,,0.00130575,0.0013,3,1753487032270,377774924,83
