amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,buy,29077.56,BTC-7AUG23-29250-C,21.99,0.00562555,0.0047,0,1691193530971,262121778,40
1.0,,,,,sell,29077.64,BTC-11AUG23-35000-C,62.43,0.00044917,0.0004,1,1691193500828,262121777,119
0.2,,,,,sell,29077.64,BTC-25AUG23-26000-P,34.68,0.00289998,0.0028,3,1691193496078,262121776,1300
9.5,,,,,sell,29077.64,BTC-11AUG23-30000-C,31.78,0.00624405,0.006,1,1691193492638,262121774,1368
1.0,,,,,sell,29077.64,BTC-11AUG23-32500-C,46.97,0.00114911,0.001,3,1691193479850,262121771,218
1.0,,,,,sell,29077.97,BTC-11AUG23-31500-C,40.8,0.00192426,0.0018,3,1691193445096,262121756,374
0.2,,,,,sell,29075.22,BTC-25AUG23-29000-C,29.39,0.03041997,0.0305,0,1691193185814,262121726,1460
0.1,,,,,sell,29075.78,BTC-7AUG23-29500-C,22.12,0.00290585,0.0022,3,1691193184088,262121723,15
25.0,BLOCK-88479,1,,,buy,29078.97,BTC-7AUG23-29000-C,22.68,0.00972558,0.009,0,1691193182824,262121721,18
0.2,,,,,buy,29080.34,BTC-6AUG23-29250-C,19.6,0.0037031,0.0025,0,1691193146920,262121720,56
0.1,,,,,sell,29076.39,BTC-11AUG23-28000-P,29.17,0.0028716,0.003,0,1691193106961,262121704,532
1.0,,,,,buy,29074.55,BTC-5AUG23-29250-C,20.75,0.00095968,0.0006,1,1691193091100,262121703,250
3.0,,,,,sell,29070.63,BTC-29SEP23-45000-C,54.65,0.00226469,0.0022,1,1691192776399,262121642,1468
0.4,,,,,sell,29074.8,BTC-25AUG23-31000-C,32.43,0.00975007,0.0095,3,1691192555543,262121522,3007
0.1,,,,,sell,29057.54,BTC-6AUG23-28000-P,28.83,0.00016561,0.0001,2,1691192475979,262121424,22
0.6,,,,,buy,29051.22,BTC-25AUG23-29000-P,29.14,0.02514662,0.025,2,1691192420736,262121352,1579
0.1,,,,,buy,29051.22,BTC-6AUG23-29000-C,15.93,0.00716261,0.005,3,1691192420485,262121342,105
0.1,,,,,sell,29041.61,BTC-5AUG23-29500-C,26.96,0.00023942,0.0001,3,1691192347173,262121284,308
0.2,,,,,buy,29041.93,BTC-5AUG23-29000-C,17.38,0.00391163,0.003,3,1691192342859,262121269,103
0.1,,,,,sell,29031.18,BTC-5AUG23-28750-P,25.42,0.00050072,0.0004,2,1691192073436,262121184,278
0.2,,,,,sell,29024.52,BTC-29SEP23-31000-P,34.08,0.08736545,0.0875,1,1691191914416,262121168,525
1.2,,,,,buy,29027.06,BTC-11AUG23-28500-P,27.32,0.00658898,0.0065,2,1691191890396,262121140,474
0.1,,,,,sell,29026.28,BTC-6AUG23-28250-P,29.68,0.00048416,0.0005,1,1691191888858,262121139,52
0.1,,,,,sell,29026.72,BTC-11AUG23-30500-C,34.48,0.00369886,0.0035,2,1691191882013,262121136,645
0.2,,,,,sell,29029.36,BTC-29SEP23-30000-P,33.03,0.06378488,0.064,0,1691191857695,262121122,1180
0.5,,,,,buy,29034.09,BTC-6AUG23-30000-C,34.88,0.00032609,0.0006,1,1691191709562,262121078,69
0.1,,,,,sell,29033.87,BTC-5AUG23-29000-P,19.91,0.00252335,0.0019,2,1691191685166,262121073,310
1.0,,,,,buy,29038.48,BTC-29DEC23-20000-P,47.95,0.01074816,0.011,3,1691191372126,262121050,934
0.1,,,,,buy,29039.88,BTC-29DEC23-30000-C,40.44,0.09798652,0.0985,0,1691191241486,262121049,1511
0.6,,,,,sell,29043.5,BTC-11AUG23-29500-C,29.35,0.00968264,0.0095,3,1691190813135,262121010,1014
0.1,,,,,sell,29032.76,BTC-5AUG23-29500-P,37.14,0.0162503,0.0165,1,1691190548646,262120915,72
1.0,,,,,buy,29026.39,BTC-29SEP23-30000-C,32.85,0.04096316,0.041,3,1691190310568,262120839,2763
0.3,,,,,sell,29025.64,BTC-11AUG23-29000-P,27.1,0.01345468,0.013,1,1691190181681,262120821,558
1.9,,,,,buy,29024.96,BTC-7AUG23-28000-P,26.93,0.00037656,0.0004,1,1691190078969,262120815,43
2.7,,,,,buy,29024.62,BTC-6AUG23-28750-P,19.76,0.00238018,0.0014,3,1691190068362,262120814,44
2.0,,,,,sell,29025.65,BTC-7AUG23-30000-C,25.27,0.00059437,0.0005,3,1691190010857,262120812,27
7.4,,,,,sell,29025.76,BTC-6AUG23-29750-C,28.78,0.00065673,0.0007,3,1691189900430,262120797,50
0.1,,,,,sell,29025.7,BTC-11AUG23-32000-C,44.15,0.0013885,0.0013,2,1691189895536,262120795,380
0.3,,,,,sell,29032.08,BTC-29DEC23-34000-C,42.23,0.05646226,0.0565,0,1691189663416,262120772,383
1.0,,,,,buy,29032.2,BTC-11AUG23-27500-P,32.53,0.00179271,0.0019,2,1691189653173,262120771,241
7.6,,,,,sell,29032.94,BTC-18AUG23-40000-C,63.55,0.00028402,0.0002,3,1691189638123,262120768,21
0.2,,,,,sell,29032.19,BTC-5AUG23-29750-C,37.44,0.00013325,0.0001,3,1691189594515,262120759,133
0.5,,,,,sell,29033.56,BTC-7AUG23-31500-C,41.97,9.361e-05,0.0001,1,1691189571841,262120758,2
0.4,,,,,sell,29034.26,BTC-7AUG23-30500-C,31.85,0.00035513,0.0003,3,1691189554086,262120757,23
0.3,,,,,sell,29036.8,BTC-25AUG23-30000-C,30.26,0.0169185,0.0165,2,1691189361139,262120739,3246
0.3,,,,,buy,29041.75,BTC-29SEP23-27000-P,33.7,0.01984819,0.02,3,1691189282360,262120735,1252
0.1,,,,,buy,29041.19,BTC-25AUG23-20000-P,67.4,0.00035627,0.0004,3,1691189258574,262120734,464
0.6,,,,,sell,29042.25,BTC-18AUG23-29000-C,28.01,0.02351403,0.0235,1,1691189253186,262120732,248
0.2,,,,,buy,29042.09,BTC-7AUG23-28500-P,23.03,0.00177461,0.0014,2,1691188696223,262120662,18
