amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,109678.4,BTC-26DEC25-140000-C,40.35,0.01422061,0.014,3,1759017392533,386774059,7838
1.8,,,,,1.8,sell,109672.66,BTC-3OCT25-100000-P,47.25,0.00125214,0.0012,3,1759017386560,386774037,827
0.6,,,,,0.6,buy,109672.66,BTC-31OCT25-102000-P,38.04,0.01658894,0.0165,3,1759017386026,386774036,1221
4.8,,,,,4.8,buy,109672.66,BTC-10OCT25-100000-P,42.2,0.0042295,0.0041,3,1759017386020,386774035,644
5.3,,,,,5.3,buy,109672.66,BTC-17OCT25-96000-P,44.12,0.00397545,0.004,2,1759017385864,386774033,27
0.1,,,,,0.1,buy,109724.93,BTC-10OCT25-109000-P,33.82,0.02105829,0.021,2,1759017177585,386773881,116
0.2,,,,,0.2,buy,109712.74,BTC-28SEP25-110000-C,13.88,0.00054902,0.0007,1,1759017149778,386773827,807
0.1,,,,,0.1,buy,109707.58,BTC-10OCT25-111000-P,32.42,0.02969258,0.0295,2,1759017105205,386773781,162
0.1,,,,,0.1,buy,109707.07,BTC-28NOV25-114000-C,37.02,0.04817508,0.048,1,1759017097208,386773777,690
8.1,,,,,8.1,buy,109695.55,BTC-3OCT25-106000-P,35.51,0.00517408,0.005,2,1759017088495,386773775,406
0.1,,,,,0.1,sell,109691.89,BTC-28SEP25-109000-P,15.5,0.00022732,0.0002,3,1759017087573,386773770,732
1.0,,,,,1.0,sell,109662.05,BTC-28SEP25-109000-C,18.97,0.00631686,0.0065,1,1759017048217,386773698,346
0.1,,,,,0.1,buy,109661.97,BTC-26DEC25-95000-P,43.18,0.025933,0.026,3,1759016876668,386773631,2859
0.1,,,,,0.1,sell,109649.1,BTC-3OCT25-107000-P,34.51,0.00699931,0.007,3,1759016810855,386773603,361
0.1,,,,,0.1,sell,109627.92,BTC-28NOV25-90000-P,44.51,0.01050317,0.0105,3,1759016487401,386773494,1359
0.1,,,,,0.1,sell,109636.73,BTC-3OCT25-108000-P,33.5,0.00952054,0.0095,2,1759016259832,386773432,573
0.1,,,,,0.1,buy,109647.18,BTC-17OCT25-112000-P,32.53,0.04057503,0.0405,3,1759016257653,386773421,17
1.0,,,,,1.0,sell,109643.48,BTC-3OCT25-115000-P,29.63,0.05009204,0.05,2,1759016176705,386773407,307
0.8,,,,,0.8,buy,109617.24,BTC-28SEP25-108000-P,25.9,2e-05,0.0001,3,1759015968214,386773348,334
0.1,,,,,0.1,sell,109606.6,BTC-17OCT25-116000-C,31.02,0.01001676,0.0095,3,1759015954406,386773326,180
0.1,,,,,0.1,sell,109593.08,BTC-26DEC25-60000-P,61.89,0.00201532,0.0018,3,1759015842530,386773305,1925
0.1,,,,,0.1,sell,109608.1,BTC-17OCT25-125000-C,33.43,0.00170237,0.0016,2,1759015633723,386773274,129
0.1,,,,,0.1,buy,109590.15,BTC-10OCT25-130000-C,40.16,0.00021352,0.0003,0,1759015619577,386773240,329
0.1,,,,,0.1,buy,109590.07,BTC-17OCT25-95000-P,44.99,0.0034924,0.0035,2,1759015597262,386773226,80
0.1,,,,,0.1,buy,109570.79,BTC-10OCT25-120000-C,31.52,0.00178989,0.0016,2,1759015501312,386773182,353
0.1,,,,,0.1,buy,109569.22,BTC-31OCT25-120000-C,33.33,0.01143432,0.0115,0,1759015452518,386773165,5753
0.1,,,,,0.1,sell,109579.32,BTC-17OCT25-104000-P,36.33,0.01301407,0.0125,2,1759015401821,386773148,117
9.7,,,,,9.7,buy,109516.43,BTC-29SEP25-105000-P,35.28,0.00020688,0.0002,2,1759015115310,386773025,53
1.3,,,,,1.3,buy,109528.43,BTC-30SEP25-104000-P,41.09,0.00076441,0.0008,1,1759015096144,386772991,61
0.1,,,,,0.1,buy,109584.01,BTC-3OCT25-110000-P,31.41,0.01680912,0.017,3,1759015074759,386772951,1440
0.1,,,,,0.1,buy,109584.01,BTC-29SEP25-108000-P,26.5,0.00170647,0.0016,1,1759015074653,386772937,155
0.1,,,,,0.1,buy,109584.01,BTC-17OCT25-111000-P,33.05,0.03600211,0.036,2,1759015074278,386772935,58
0.1,,,,,0.1,sell,109584.01,BTC-3OCT25-109000-C,32.15,0.01845515,0.0185,2,1759015074006,386772920,71
0.1,,,,,0.1,sell,109623.88,BTC-31OCT25-116000-C,33.25,0.02029872,0.02,1,1759014926068,386772748,3840
0.2,,,,,0.2,sell,109628.79,BTC-29SEP25-114000-C,29.48,6.03e-05,0.0001,3,1759014795862,386772709,49
0.1,,,,,0.1,buy,109645.27,BTC-30SEP25-109000-P,30.35,0.00668262,0.007,2,1759014436574,386772483,116
4.4,,,,,4.4,sell,109666.72,BTC-29SEP25-111000-C,20.83,0.00118907,0.0012,2,1759014423113,386772470,172
0.1,,,,,0.1,buy,109671.88,BTC-27MAR26-200000-C,46.82,0.00749391,0.0075,2,1759014382293,386772461,854
0.3,,,,,0.3,sell,109672.52,BTC-10OCT25-113000-C,30.34,0.01197255,0.011,3,1759014326926,386772458,326
0.3,,,,,0.3,buy,109672.5,BTC-29SEP25-110000-P,22.21,0.0068125,0.007,2,1759014321833,386772457,104
0.2,,,,,0.2,buy,109672.97,BTC-26DEC25-130000-C,39.65,0.02556747,0.026,1,1759014284085,386772450,8746
0.1,,,,,0.1,sell,109675.75,BTC-28NOV25-104000-C,38.87,0.09733591,0.097,0,1759014264147,386772440,41
0.1,,,,,0.1,buy,109674.89,BTC-30SEP25-110000-P,28.07,0.01034113,0.0105,3,1759014151723,386772395,96
0.1,,,,,0.1,sell,109643.33,BTC-31OCT25-108000-P,35.41,0.03315074,0.033,2,1759013825677,386772248,1696
0.1,,,,,0.1,sell,109580.03,BTC-28NOV25-80000-P,51.0,0.00454632,0.0046,2,1759013399735,386772035,1051
0.2,,,,,0.2,sell,109602.73,BTC-29SEP25-110000-C,20.59,0.00380468,0.0035,2,1759013361852,386771879,173
0.2,,,,,0.2,sell,109623.43,BTC-1OCT25-111000-C,27.25,0.00604008,0.0055,3,1759013263610,386771746,4
0.1,,,,,0.1,buy,109639.54,BTC-28NOV25-104000-P,39.31,0.03614537,0.0365,2,1759013218286,386771702,239
0.1,,,,,0.1,buy,109649.81,BTC-3OCT25-105000-P,37.12,0.00407254,0.0039,3,1759013186403,386771692,742
0.1,,,,,0.1,buy,109661.62,BTC-26DEC25-150000-C,42.35,0.00823228,0.0085,0,1759013063782,386771653,4566
0.1,,,,,0.1,sell,109696.86,BTC-28NOV25-126000-C,36.69,0.01773573,0.0175,3,1759012861031,386771460,296
0.6,,,,,0.6,sell,109688.46,BTC-26DEC25-105000-P,40.75,0.05258892,0.0525,3,1759012801654,386771409,4088
0.5,,,,,0.5,sell,109657.28,BTC-30SEP25-110000-C,25.94,0.00749932,0.007,1,1759012683091,386771333,45
0.1,,,,,0.1,buy,109720.82,BTC-26DEC25-125000-C,39.17,0.03515538,0.035,3,1759012513689,386771222,3728
0.1,,,,,0.1,sell,109739.46,BTC-26DEC25-90000-P,45.12,0.01816534,0.018,3,1759012091124,386770993,2400
1.0,,,,,1.0,buy,109720.57,BTC-29SEP25-112000-C,21.99,0.00033773,0.0004,1,1759011910785,386770829,150
1.0,,,,,1.0,sell,109718.53,BTC-1OCT25-107000-P,34.74,0.00440649,0.0043,2,1759011764033,386770696,4
1.8,,,,,1.8,buy,109718.55,BTC-30SEP25-114000-C,25.98,0.00029781,0.0003,2,1759011731221,386770668,34
0.1,,,,,0.1,buy,109708.29,BTC-25SEP26-155000-C,44.19,0.08016001,0.08,1,1759011722604,386770651,8
13.0,,,,,13.0,buy,109708.29,BTC-10OCT25-118000-C,30.8,0.00290589,0.0029,1,1759011722576,386770650,396
1.0,,,,,1.0,buy,109706.62,BTC-30SEP25-113000-C,25.23,0.00073968,0.0007,1,1759011696376,386770597,70
0.1,,,,,0.1,sell,109707.07,BTC-10OCT25-98000-P,45.23,0.00307119,0.0031,2,1759011655408,386770559,33
0.1,,,,,0.1,sell,109706.2,BTC-10OCT25-96000-P,47.97,0.00228973,0.0023,1,1759011649236,386770554,81
0.1,,,,,0.1,buy,109683.94,BTC-26DEC25-170000-C,46.08,0.00350901,0.0035,1,1759011626121,386770515,3257
0.1,,,,,0.1,buy,109683.94,BTC-26DEC25-85000-P,47.31,0.01268362,0.0125,3,1759011625862,386770506,4205
0.1,,,,,0.1,buy,109683.24,BTC-31OCT25-85000-P,51.92,0.00275144,0.0028,2,1759011577527,386770415,849
1.0,,,,,1.0,sell,109683.32,BTC-25SEP26-110000-C,44.76,0.20264364,0.204,3,1759011564900,386770404,7
0.2,,,,,0.2,sell,109676.09,BTC-3OCT25-114000-C,28.45,0.00273975,0.0024,2,1759011547917,386770378,323
0.1,,,,,0.1,sell,109673.32,BTC-31OCT25-104000-P,37.17,0.02101166,0.021,2,1759011498234,386770327,1215
1.0,,,,,1.0,sell,109673.32,BTC-30SEP25-106000-P,36.6,0.00183526,0.0018,2,1759011486287,386770316,88
0.5,,,,,0.5,buy,109657.76,BTC-1OCT25-113000-C,28.57,0.00198354,0.002,3,1759011441372,386770219,17
0.3,,,,,0.3,sell,109648.57,BTC-10OCT25-112000-C,31.29,0.01540811,0.0145,3,1759011405237,386770183,113
0.4,,,,,0.4,sell,109653.44,BTC-10OCT25-119000-C,31.6,0.00237408,0.0023,1,1759011365254,386770151,368
0.5,,,,,0.5,sell,109653.39,BTC-10OCT25-111000-C,31.97,0.01890894,0.0185,1,1759011339702,386770124,79
0.2,,,,,0.2,buy,109654.13,BTC-10OCT25-102000-P,40.12,0.00617477,0.006,3,1759011331765,386770120,309
0.5,,,,,0.5,buy,109647.99,BTC-17OCT25-118000-C,31.43,0.00690282,0.0065,0,1759011293572,386770071,161
1.0,,,,,1.0,buy,109630.82,BTC-3OCT25-113000-C,29.08,0.00405916,0.004,0,1759011290239,386770057,591
0.3,,,,,0.3,sell,109626.67,BTC-10OCT25-104000-P,38.66,0.00903465,0.009,3,1759011267040,386769994,82
0.6,,,,,0.6,sell,109621.03,BTC-1OCT25-106000-P,37.69,0.00324599,0.0034,1,1759011189227,386769923,14
0.1,,,,,0.1,buy,109602.67,BTC-3OCT25-111000-C,30.36,0.00950732,0.0095,0,1759011137720,386769829,371
0.1,,,,,0.1,sell,109551.66,BTC-31OCT25-118000-C,33.06,0.01540908,0.015,0,1759010827750,386769624,3139
0.1,,,,,0.1,sell,109555.19,BTC-31OCT25-122000-C,33.24,0.00882409,0.0085,3,1759010802558,386769613,2413
0.3,,,,,0.3,sell,109583.12,BTC-10OCT25-110000-P,33.52,0.02587235,0.026,3,1759010739452,386769516,306
0.2,,,,,0.2,buy,109552.39,BTC-10OCT25-110000-C,33.17,0.0230575,0.023,0,1759010610358,386769381,151
0.4,,,,,0.4,buy,109535.6,BTC-31OCT25-110000-C,34.86,0.04254062,0.0425,0,1759010608136,386769347,539
0.2,,,,,0.2,buy,109535.98,BTC-17OCT25-110000-C,33.52,0.02998962,0.03,0,1759010607254,386769343,50
0.5,,,,,0.5,buy,109521.92,BTC-17OCT25-120000-C,31.8,0.00434764,0.0042,0,1759010403574,386769299,205
0.1,,,,,0.1,buy,109503.92,BTC-10OCT25-116000-C,30.92,0.00546179,0.005,2,1759010298944,386769265,216
0.1,,,,,0.1,buy,109503.12,BTC-3OCT25-115000-C,29.5,0.00163925,0.0015,1,1759010208354,386769262,536
2.0,,,,,2.0,buy,109503.12,BTC-3OCT25-116000-C,30.36,0.00097398,0.001,1,1759010202182,386769261,590
1.0,,,,,1.0,sell,109502.25,BTC-30SEP25-105000-P,38.74,0.00139018,0.0013,3,1759010138691,386769251,65
0.5,,,,,0.5,sell,109508.64,BTC-29SEP25-109000-P,24.06,0.00401481,0.0039,2,1759009992154,386769224,162
0.5,,,,,0.5,buy,109507.47,BTC-25SEP26-200000-C,44.68,0.03353966,0.032,2,1759009850119,386769195,18
0.1,,,,,0.1,sell,109502.45,BTC-3OCT25-110000-C,30.74,0.0133165,0.013,2,1759009680926,386769163,1048
8.0,,,,,8.0,buy,109501.75,BTC-3OCT25-112000-C,29.57,0.00596164,0.006,3,1759009465963,386769104,477
0.3,,,,,0.3,buy,109514.58,BTC-1OCT25-109000-P,31.95,0.00987995,0.01,3,1759009399359,386769038,34
2.2,,,BTC-CS-10OCT25-116000_121000,386768829,2.2,sell,109492.97,BTC-10OCT25-121000-C,33.81,0.00139675,0.0016,0,1759009147607,386768831,272
0.1,,,,,0.1,sell,109479.02,BTC-27MAR26-100000-P,43.46,0.06501705,0.065,3,1759009081153,386768756,936
0.1,,,,,0.1,buy,109461.16,BTC-28NOV25-135000-C,39.04,0.00846671,0.009,0,1759008383111,386768407,816
0.1,,,,,0.1,buy,109461.13,BTC-28NOV25-112000-C,37.83,0.05535993,0.056,0,1759008361050,386768405,462
