amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.0,,,,,buy,26580.24,BTC-29DEC23-30000-C,43.57,,0.04802709,0.048,3,1695427186686,265211024,2557
2.9,,,,,sell,26580.47,BTC-24NOV23-31000-C,41.82,,0.0205036,0.0205,3,1695427158726,265211023,243
0.9,,,,,sell,26580.47,BTC-29DEC23-29000-C,42.73,,0.05753215,0.0575,0,1695427158724,265211022,1002
0.9,,,,,sell,26583.4,BTC-29DEC23-26000-P,41.95,,0.06928868,0.069,3,1695427115378,265211018,1234
1.1,,,,,sell,26576.45,BTC-29DEC23-38000-C,53.05,,0.01591374,0.016,3,1695427040222,265210990,714
1.7,,,,,sell,26576.67,BTC-27OCT23-24000-P,38.73,,0.01176479,0.0115,2,1695427027382,265210989,1413
0.4,,,,,buy,26576.67,BTC-29DEC23-23000-P,45.37,,0.032115,0.0325,1,1695427026551,265210987,927
2.3,,,,,buy,26576.64,BTC-24NOV23-29000-C,38.74,,0.03306547,0.033,2,1695427024544,265210985,400
1.0,,,,,sell,26576.67,BTC-29SEP23-27500-C,26.72,,0.0032259,0.0032,3,1695427021129,265210984,2090
0.1,,,,,buy,26573.71,BTC-29DEC23-20000-P,51.28,,0.01474733,0.015,3,1695426973972,265210975,1349
4.0,,,,,buy,26575.32,BTC-24SEP23-26750-C,14.66,,0.00133398,0.0012,3,1695426935543,265210959,92
0.7,,,,,sell,26582.96,BTC-29SEP23-26500-C,24.42,,0.01478389,0.0145,1,1695426679188,265210938,2027
0.9,,,,,sell,26582.96,BTC-29SEP23-27000-C,24.17,,0.0067512,0.0065,3,1695426679183,265210937,4523
0.1,,,,,sell,26582.44,BTC-23SEP23-26250-P,22.97,,0.00019223,0.0001,2,1695426646381,265210933,164
0.1,,,,,sell,26582.37,BTC-27OCT23-36000-C,51.33,,0.00217929,0.002,2,1695426617395,265210930,744
0.1,,,,,sell,26581.18,BTC-24SEP23-27000-C,21.12,,0.0006198,0.0007,2,1695426582617,265210928,112
0.1,,,,,sell,26592.64,BTC-29SEP23-34000-C,68.4,,0.00013936,0.0001,3,1695426440648,265210888,2301
0.1,,,,,buy,26593.31,BTC-23SEP23-26500-P,17.28,,0.00063647,0.0008,3,1695426389480,265210886,255
0.1,,,,,buy,26589.2,BTC-29SEP23-30000-C,46.4,,0.00049531,0.0006,0,1695426216857,265210878,6678
0.1,,,,,sell,26589.11,BTC-24SEP23-26500-P,14.23,,0.00222782,0.002,2,1695426154170,265210876,79
0.1,,,,,buy,26589.29,BTC-24SEP23-26250-P,18.54,,0.00060462,0.0007,2,1695426119057,265210875,60
0.3,,,,,sell,26591.49,BTC-24NOV23-28000-C,38.04,,0.04427893,0.044,2,1695426081958,265210872,478
0.1,,,,,buy,26594.84,BTC-24NOV23-25000-P,39.54,,0.03446291,0.035,1,1695425836488,265210826,388
0.1,,,,,sell,26592.78,BTC-6OCT23-26500-P,27.73,,0.01903694,0.019,2,1695425785132,265210824,342
1.1,,,,,sell,26590.63,BTC-27OCT23-25000-P,36.24,,0.01821109,0.0185,1,1695425725832,265210811,1625
0.1,,,,,buy,26580.05,BTC-29SEP23-26500-P,24.86,,0.01143039,0.0115,2,1695425467866,265210697,1501
2.0,,,,,buy,26579.51,BTC-27OCT23-30000-C,39.06,,0.01075082,0.011,1,1695425438026,265210694,2068
1.0,,,,,sell,26585.0,BTC-13OCT23-24500-P,35.02,,0.00659303,0.0065,2,1695425339442,265210684,39
0.1,,,,,sell,26589.4,BTC-29SEP23-23000-P,58.07,,0.00078977,0.0008,3,1695425072683,265210625,2896
3.0,,,,,sell,26589.03,BTC-27OCT23-31000-C,40.62,,0.00780604,0.0075,2,1695425034862,265210617,1230
1.0,,,,,buy,26588.21,BTC-29SEP23-28000-C,30.27,,0.00179159,0.0019,2,1695425016966,265210616,4863
0.7,,,,,sell,26580.05,BTC-27OCT23-28000-C,34.54,,0.02284645,0.023,0,1695424862892,265210582,1673
0.2,,,,,sell,26557.48,BTC-13OCT23-30000-C,34.22,,0.00263255,0.0026,3,1695424776601,265210485,33
0.3,,,,,sell,26557.49,BTC-6OCT23-27500-C,28.5,,0.00908236,0.009,3,1695424770226,265210482,371
1.0,,,,,sell,26558.31,BTC-27OCT23-27000-C,33.35,,0.03496521,0.035,1,1695424748375,265210479,1634
1.0,,,,,sell,26568.05,BTC-29SEP23-21000-P,79.42,,0.00044804,0.0004,1,1695424670168,265210457,1792
0.2,,,,,buy,26568.46,BTC-29DEC23-25000-P,42.65,,0.05374881,0.054,0,1695424637205,265210456,1651
5.0,,,,,sell,26569.66,BTC-25SEP23-27500-C,22.42,,0.00028052,0.0002,2,1695424552550,265210454,26
12.0,,,,,sell,26569.79,BTC-25SEP23-25500-P,28.04,,0.00040494,0.0003,3,1695424542718,265210451,26
1.6,,,,,buy,26568.55,BTC-24SEP23-27500-C,26.53,,0.00019475,0.0001,3,1695424531832,265210450,74
3.5,,,,,sell,26567.52,BTC-24SEP23-25500-P,30.99,,0.00016257,0.0001,2,1695424522221,265210441,38
4.8,,,,,sell,26569.25,BTC-24SEP23-25750-P,27.5,,0.00031215,0.0002,2,1695424513891,265210432,48
0.1,,,,,sell,26571.14,BTC-29SEP23-29000-C,38.28,,0.00086936,0.0009,2,1695424510807,265210423,4344
1.6,,,,,sell,26572.8,BTC-29MAR24-23000-P,49.27,,0.06658602,0.067,0,1695424020111,265210317,262
2.0,,,,,sell,26582.24,BTC-13OCT23-22500-P,45.2,,0.00255563,0.0024,2,1695423798931,265210287,8
