amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,94148.57,BTC-29DEC24-99000-C,40.66,,0.00030433,0.0002,2,1735343936267,337557297,95
0.4,,,,,0.4,buy,94169.09,BTC-28FEB25-160000-C,73.67,,0.00692558,0.0075,0,1735343829281,337557184,150
1.0,,,,,1.0,sell,94174.82,BTC-29DEC24-93000-P,30.97,,0.00324001,0.0027,2,1735343822284,337557178,135
0.2,,,,,0.2,buy,94173.49,BTC-3JAN25-97000-C,51.14,,0.01582312,0.0155,3,1735343820235,337557176,346
0.1,,,,,0.1,sell,94172.43,BTC-3JAN25-103000-C,54.77,,0.0040401,0.0041,3,1735343816899,337557175,404
0.1,,,,,0.1,sell,94217.37,BTC-28MAR25-180000-C,74.74,,0.01021413,0.01,2,1735343804526,337557142,1462
0.7,,,,,0.7,buy,94253.76,BTC-30DEC24-94000-P,38.47,,0.01033265,0.0105,2,1735343801077,337557135,97
20.0,,,,,20.0,buy,94253.76,BTC-29DEC24-94000-P,31.43,,0.00607497,0.006,3,1735343800905,337557108,234
0.2,,,,,0.2,buy,94298.16,BTC-30DEC24-93000-P,39.13,,0.00643611,0.0065,3,1735343797180,337557063,104
0.1,,,,,0.1,sell,94302.05,BTC-3JAN25-99000-C,51.18,,0.01051466,0.01,2,1735343785825,337557035,369
0.1,,,,,0.1,sell,94316.44,BTC-28DEC24-94000-P,28.59,,0.00219062,0.002,2,1735343695172,337557001,200
0.4,,,,,0.4,sell,94312.77,BTC-29DEC24-102000-C,54.19,,9.742e-05,0.0001,2,1735343604830,337556972,32
2.0,,,,,2.0,sell,94314.56,BTC-3JAN25-116000-C,68.52,,0.00045712,0.0004,3,1735343588639,337556971,162
1.7,,,,,1.7,sell,94329.92,BTC-28DEC24-98000-C,57.97,,0.0001808,0.0001,3,1735343509768,337556959,421
0.7,,,,,0.7,buy,94292.65,BTC-28FEB25-85000-P,60.16,,0.0462849,0.0465,0,1735343383836,337556808,355
0.5,,,,,0.5,sell,94256.15,BTC-28DEC24-92000-P,44.38,,0.00021585,0.0002,2,1735343367095,337556786,407
0.1,,,,,0.1,sell,94286.97,BTC-28DEC24-94500-C,31.91,,0.00290622,0.003,3,1735343281492,337556726,112
0.1,,,,,0.1,buy,94278.93,BTC-17JAN25-95000-C,55.83,,0.05154306,0.0515,2,1735343248080,337556693,19
0.5,,,,,0.5,buy,94278.93,BTC-28DEC24-95000-C,31.45,,0.001369,0.0012,2,1735343246678,337556689,133
0.4,,,,,0.4,sell,94271.91,BTC-29DEC24-95000-C,31.29,,0.00451439,0.0045,0,1735343211168,337556668,229
1.3,,,,,1.3,sell,94268.64,BTC-10JAN25-130000-C,72.45,,0.00078272,0.0006,3,1735343186033,337556652,96
1.6,,,,,1.6,sell,94252.85,BTC-17JAN25-130000-C,67.81,,0.00198436,0.0017,3,1735343154074,337556627,19
0.1,,,,,0.1,sell,94250.59,BTC-28FEB25-104000-P,61.16,,0.1506686,0.151,1,1735343147757,337556624,131
3.0,,,,,3.0,sell,94252.02,BTC-17JAN25-75000-P,66.95,,0.0044954,0.0043,0,1735343146349,337556623,31
4.0,,,,,4.0,sell,94236.99,BTC-31JAN25-73000-P,66.25,,0.00836414,0.008,3,1735343116979,337556606,337
1.0,,,,,1.0,sell,94226.25,BTC-31JAN25-122000-C,64.27,,0.01158397,0.011,3,1735343110692,337556603,365
0.1,,,,,0.1,sell,94221.81,BTC-28FEB25-102000-P,60.8,,0.13675123,0.137,2,1735343093788,337556566,103
0.1,,,,,0.1,buy,94187.38,BTC-28FEB25-100000-P,60.71,,0.12344861,0.124,3,1735343040572,337556528,399
0.1,,,,,0.1,sell,94157.59,BTC-31JAN25-89000-P,58.62,,0.04170075,0.042,0,1735342925678,337556423,531
0.1,,,,,0.1,buy,94116.77,BTC-31JAN25-114000-C,62.84,,0.01948253,0.0195,2,1735342904684,337556400,504
1.9,,,,,1.9,buy,94054.03,BTC-29DEC24-90000-P,43.66,,0.0004743,0.0005,3,1735342870635,337556323,65
1.0,,,,,1.0,sell,94050.67,BTC-3JAN25-113000-C,65.37,,0.00064434,0.0006,2,1735342839279,337556303,147
1.2,,,,,1.2,sell,94018.47,BTC-27JUN25-300000-C,80.73,,0.00957518,0.0095,3,1735342808365,337556240,995
0.6,,,,,0.6,buy,94043.5,BTC-28MAR25-95000-P,60.79,,0.1089877,0.11,1,1735342796178,337556193,1007
