amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,101287.19,BTC-28NOV25-90000-P,50.78,0.01001803,0.01,3,1762473577781,396758332,5467
10.0,,,,,,10.0,sell,101288.55,BTC-28NOV25-116000-C,44.66,0.00625326,0.006,3,1762473575854,396758331,3253
3.7,,,,,,3.7,sell,101288.55,BTC-28NOV25-122000-C,48.79,0.00351501,0.0033,3,1762473575260,396758329,4177
1.0,,,,,,1.0,sell,101288.41,BTC-26DEC25-110000-C,43.19,0.03440724,0.0335,3,1762473574808,396758324,4601
0.1,,,,,,0.1,sell,101288.41,BTC-28NOV25-118000-C,45.87,0.00495365,0.0048,2,1762473574793,396758321,3689
7.8,,,,,,7.8,buy,101288.41,BTC-28NOV25-115000-C,43.62,0.00679333,0.0065,0,1762473574690,396758286,1726
0.1,,,,,,0.1,sell,101280.66,BTC-21NOV25-92000-P,50.72,0.00883194,0.0085,2,1762473556204,396758235,86
0.1,,,,,,0.1,buy,101270.57,BTC-26DEC25-260000-C,85.38,0.00019541,0.0002,3,1762473515848,396758207,711
0.1,,,,,,0.1,sell,101289.67,BTC-28NOV25-112000-C,42.92,0.01019038,0.01,1,1762473508771,396758200,2760
1.7,,,,,,1.7,sell,101289.67,BTC-28NOV25-108000-C,42.2,0.01786652,0.0175,1,1762473508441,396758196,1147
0.4,,,,,,0.4,sell,101287.62,BTC-26DEC25-108000-C,43.54,0.04050641,0.04,3,1762473507161,396758195,465
1.3,,,,,,1.3,sell,101287.62,BTC-28NOV25-104000-P,42.54,0.05518634,0.055,3,1762473507105,396758194,2556
0.2,,,,,,0.2,buy,101287.62,BTC-21NOV25-109000-C,42.61,0.00970133,0.0095,3,1762473507092,396758192,258
9.0,,,,,,9.0,buy,101314.63,BTC-28NOV25-106000-C,42.53,0.02364983,0.0235,1,1762473463875,396758099,747
19.9,,,,,,19.9,buy,101313.72,BTC-28NOV25-120000-C,47.65,0.00405909,0.0041,1,1762473460094,396758097,7272
2.9,,,,,,2.9,buy,101330.14,BTC-26DEC25-134000-C,47.46,0.00495761,0.005,1,1762473455387,396758081,654
2.0,,,,,,2.0,buy,101321.64,BTC-14NOV25-112000-C,48.86,0.00233207,0.0024,0,1762473448923,396758080,545
0.1,,,,,,0.1,buy,101294.51,BTC-26DEC25-85000-P,53.14,0.01717162,0.017,1,1762473426331,396758000,9251
0.4,,,,,,0.4,buy,101288.24,BTC-28NOV25-150000-C,71.9,0.00083819,0.0009,0,1762473361028,396757853,3424
0.2,,,,,,0.2,buy,101334.13,BTC-7NOV25-104000-P,29.23,0.02698858,0.0265,2,1762473294104,396757737,980
0.1,,,,,,0.1,sell,101292.79,BTC-7NOV25-107000-P,74.5,0.0567129,0.0565,1,1762473259338,396757723,876
0.1,,,,,,0.1,sell,101263.21,BTC-10NOV25-108000-C,44.15,0.00135772,0.0012,1,1762473228657,396757636,43
0.1,,,,,,0.1,sell,101262.74,BTC-10NOV25-110000-C,49.52,0.00086502,0.0008,1,1762473228246,396757635,27
0.2,,,,,,0.2,sell,101222.28,BTC-28NOV25-102000-C,43.15,0.03896461,0.039,0,1762473195913,396757577,530
50.0,21331,BLOCK-241120,2,BTC-CDIAG-30JAN26_28NOV25-140000_118000,,50.0,buy,101255.63,BTC-30JAN26-140000-C,47.14,0.00996141,0.0101,1,1762473179562,396757561,264
8.0,,,,,,8.0,buy,101239.91,BTC-10NOV25-100000-P,43.27,0.01099417,0.011,3,1762473136705,396757448,61
0.1,,,,,,0.1,sell,101255.8,BTC-7NOV25-110000-P,0.0,0.08671263,0.0865,3,1762473120797,396757420,913
0.1,,,,,,0.1,buy,101237.08,BTC-26DEC25-50000-P,79.53,0.00044331,0.0005,3,1762473084560,396757347,1292
1.0,,,,,,1.0,buy,101249.27,BTC-8NOV25-92000-P,79.32,0.00033691,0.0004,3,1762473041903,396757314,84
0.1,,,,,,0.1,buy,101242.13,BTC-30JAN26-60000-P,64.01,0.00399555,0.0039,0,1762472990892,396757223,48
1.1,,,,,,1.1,sell,101250.83,BTC-8NOV25-105000-C,47.23,0.00156624,0.0014,1,1762472893059,396757058,149
1.1,,,,,,1.1,buy,101236.79,BTC-28NOV25-110000-C,42.99,0.01336377,0.0135,0,1762472877903,396756971,2559
6.0,,,,,,6.0,buy,101236.67,BTC-26DEC25-124000-C,45.08,0.01025918,0.0105,1,1762472871856,396756964,1182
0.5,,,,,,0.5,sell,101235.26,BTC-28NOV25-105000-C,42.52,0.02660185,0.0265,3,1762472870719,396756956,474
2.0,,,,,,2.0,buy,101244.52,BTC-14NOV25-115000-P,53.79,0.13750483,0.1375,2,1762472850844,396756942,80
0.1,,,,,,0.1,buy,101243.83,BTC-7NOV25-108000-C,91.19,0.00014097,0.0001,3,1762472848414,396756926,966
0.2,,,,,,0.2,sell,101242.84,BTC-26DEC25-95000-P,47.6,0.03875984,0.039,2,1762472844608,396756924,6133
2.8,,,,,,2.8,buy,101231.43,BTC-14NOV25-109000-C,45.2,0.00412092,0.0041,0,1762472774481,396756802,328
0.3,,,,,,0.3,buy,101142.23,BTC-26DEC25-116000-C,43.69,0.02015844,0.02,1,1762472588975,396756431,848
4.9,,,,,,4.9,buy,101168.37,BTC-26DEC25-120000-C,43.88,0.01407144,0.014,1,1762472565767,396756387,7466
0.1,,,,,,0.1,sell,101145.42,BTC-7NOV25-115000-P,0.0,0.13717245,0.137,1,1762472529308,396756294,247
0.5,,,,,,0.5,sell,101164.54,BTC-26JUN26-145000-C,46.93,0.04663548,0.046,3,1762472517906,396756253,171
0.1,,,,,,0.1,buy,101111.03,BTC-26JUN26-210000-C,52.45,0.01141561,0.0115,3,1762472480229,396756215,187
0.5,,,,,,0.5,buy,101142.24,BTC-26JUN26-200000-C,51.8,0.0135814,0.014,3,1762472460556,396756160,796
0.1,,,,,,0.1,buy,101160.27,BTC-7NOV25-104000-C,56.19,0.00036416,0.0004,3,1762472439214,396756158,746
0.1,,,,,,0.1,sell,101109.82,BTC-26DEC25-128000-C,45.87,0.00742049,0.0075,3,1762472382334,396756073,1085
0.3,,,,,,0.3,sell,101171.06,BTC-14NOV25-95000-P,51.11,0.00783685,0.0075,3,1762472335286,396755848,1003
0.1,,,,,,0.1,sell,101256.67,BTC-7NOV25-112000-P,0.0,0.10632909,0.106,0,1762472233981,396755570,307
0.1,,,,,,0.1,buy,101214.82,BTC-10NOV25-101000-P,41.85,0.01489507,0.015,1,1762472217408,396755526,35
0.1,,,,,,0.1,buy,101230.02,BTC-14NOV25-110000-P,46.2,0.09001163,0.09,0,1762472128513,396755360,298
0.1,,,,,,0.1,buy,101238.77,BTC-14NOV25-116000-P,57.1,0.14724213,0.1475,0,1762472081224,396755249,100
0.1,,,,,,0.1,buy,101241.31,BTC-14NOV25-112000-P,48.14,0.10856762,0.1085,0,1762472067226,396755223,193
0.1,,,,,,0.1,buy,101258.6,BTC-26DEC25-85000-C,52.94,0.1827101,0.1825,0,1762472059957,396755221,614
0.2,,,,,,0.2,buy,101232.36,BTC-14NOV25-114000-P,49.18,0.1279147,0.1275,0,1762472028564,396755133,70
0.1,,,,,,0.1,sell,101246.19,BTC-26DEC25-80000-C,56.07,0.22571044,0.2255,0,1762472016424,396755095,554
