amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,,0.3,sell,106865.01,BTC-30MAY25-98000-P,46.15,0.00382702,0.0039,3,1747785598441,367564969,1144
0.1,,,,,,0.1,sell,106804.47,BTC-26SEP25-200000-C,58.82,0.00821685,0.008,1,1747785528347,367564922,3273
1.4,,,,,,1.4,sell,106796.75,BTC-27JUN25-105000-C,46.91,0.07170945,0.072,1,1747785520801,367564921,6083
1.0,,,,BTC-CS-30MAY25-110000_115000,367564917,1.0,sell,106793.01,BTC-30MAY25-115000-C,48.88,0.00809552,0.0079,2,1747785517700,367564918,3178
1.0,,,,BTC-CS-30MAY25-110000_115000,367564917,1.0,buy,106793.01,BTC-30MAY25-110000-C,47.17,0.01847015,0.0187,2,1747785517700,367564919,5098
0.1,,,,,,0.1,sell,106797.37,BTC-23MAY25-107000-P,45.63,0.01489351,0.015,1,1747785480090,367564911,174
0.1,,,,,,0.1,buy,106755.69,BTC-27JUN25-95000-P,46.18,0.01567306,0.0155,3,1747785342511,367564808,2812
0.1,,,,,,0.1,buy,106745.13,BTC-26SEP25-75000-P,52.63,0.01402019,0.014,2,1747785337098,367564802,1897
0.1,,,,,,0.1,sell,106737.89,BTC-22MAY25-103000-P,42.41,0.00109469,0.0009,2,1747785322614,367564787,69
0.2,,,,,,0.2,buy,106723.31,BTC-27JUN25-100000-C,46.2,0.0983688,0.0985,3,1747785318538,367564786,9251
0.1,,,,,,0.1,buy,106723.27,BTC-21MAY25-107000-C,39.76,0.0039627,0.0037,2,1747785316814,367564771,404
0.1,,,,,,0.1,sell,106718.54,BTC-21MAY25-107500-C,42.94,0.00260066,0.0024,2,1747785298291,367564769,58
0.3,,,,,,0.3,buy,106720.14,BTC-22MAY25-107000-C,43.33,0.00944021,0.0095,3,1747785294718,367564767,134
4.7,,,,,,4.7,sell,106725.25,BTC-27JUN25-115000-C,47.57,0.03449571,0.034,3,1747785287528,367564762,3763
0.9,,,,,,0.9,buy,106736.32,BTC-30MAY25-92000-P,51.49,0.00108698,0.001,3,1747785182613,367564704,1980
2.4,,,,,,2.4,sell,106738.23,BTC-23MAY25-120000-C,66.78,0.00036559,0.0003,3,1747785176563,367564703,442
0.3,,,,,,0.3,sell,106742.33,BTC-23MAY25-110000-C,47.76,0.00530747,0.005,2,1747785156650,367564699,1546
0.2,,,,,,0.2,buy,106762.32,BTC-23MAY25-108000-P,45.47,0.02070938,0.0205,1,1747785138208,367564698,53
0.1,,,,,,0.1,buy,106770.36,BTC-22MAY25-105000-P,41.33,0.00375878,0.0036,2,1747785134260,367564697,167
0.2,,,,,,0.2,buy,106792.9,BTC-27JUN25-85000-P,49.71,0.00430464,0.0043,0,1747785127906,367564683,5732
0.3,,,,,,0.3,buy,106880.26,BTC-22MAY25-101000-P,51.56,0.00032909,0.0004,2,1747784976162,367564536,82
0.9,,,,,,0.9,sell,106881.65,BTC-23MAY25-103000-P,45.92,0.00268878,0.0028,1,1747784956599,367564523,884
0.1,,,,,,0.1,sell,106881.65,BTC-21MAY25-107000-P,41.13,0.00561705,0.0055,1,1747784956585,367564522,63
0.1,,,,,,0.1,buy,106867.41,BTC-23MAY25-102000-P,47.11,0.00172355,0.0018,0,1747784939139,367564499,974
1.9,,,,,,1.9,sell,106857.44,BTC-21MAY25-106500-P,41.88,0.00339907,0.0036,3,1747784930956,367564487,62
0.1,,,,,,0.1,buy,106851.93,BTC-27JUN25-110000-C,47.13,0.05056034,0.0505,3,1747784930457,367564485,7895
0.2,,,,,,0.2,sell,106825.77,BTC-23MAY25-115000-C,55.62,0.00109214,0.001,3,1747784915108,367564456,786
0.5,,,,,,0.5,buy,106815.98,BTC-27MAR26-75000-P,52.84,0.04310052,0.0425,2,1747784911503,367564454,181
0.1,,,,,,0.1,buy,106768.07,BTC-6JUN25-109000-C,46.31,0.03131172,0.0315,0,1747784841682,367564402,142
0.1,,,,,,0.1,buy,106710.32,BTC-27MAR26-190000-C,55.52,0.05305049,0.0535,0,1747784823216,367564312,63
0.1,,,,,,0.1,buy,106707.8,BTC-27MAR26-180000-C,55.02,0.06146522,0.062,0,1747784821588,367564306,80
0.1,,,,,,0.1,buy,106706.39,BTC-27MAR26-95000-P,52.19,0.10390285,0.1045,2,1747784820479,367564304,242
0.1,,,,,,0.1,buy,106701.9,BTC-27MAR26-100000-P,52.14,0.12420521,0.125,0,1747784819799,367564303,108
0.1,,,,,,0.1,sell,106699.34,BTC-23MAY25-106000-C,43.6,0.01819346,0.018,2,1747784814035,367564294,1289
0.1,,,,,,0.1,buy,106710.66,BTC-25JUL25-90000-P,49.04,0.01962612,0.0195,3,1747784796206,367564270,356
0.2,,,,,,0.2,buy,106718.71,BTC-27JUN25-80000-P,53.85,0.00251585,0.0026,0,1747784794109,367564250,5774
0.1,,,,,,0.1,sell,106738.45,BTC-27JUN25-97000-P,46.12,0.0201066,0.02,0,1747784789092,367564244,973
