amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,buy,29776.66,BTC-11AUG23-31000-C,42.76,,0.00215035,0.0023,3,1691537950869,262290545,1154
1.0,,,,sell,29772.68,BTC-18AUG23-29000-P,35.01,,0.01048819,0.0105,0,1691537923951,262290543,415
0.2,,,,buy,29773.93,BTC-25AUG23-33000-C,45.33,,0.00760814,0.008,0,1691537906698,262290537,2023
0.5,,,,buy,29774.94,BTC-18AUG23-30000-P,36.28,,0.02522714,0.0255,0,1691537902705,262290536,109
5.0,,,,sell,29776.76,BTC-18AUG23-34000-C,52.06,,0.0023573,0.0023,2,1691537888310,262290535,74
0.1,,,,sell,29784.52,BTC-10AUG23-28500-P,44.15,,0.00050893,0.0005,0,1691537843670,262290493,60
0.1,,,,sell,29782.24,BTC-18AUG23-31000-C,38.31,,0.01083033,0.0105,2,1691537818196,262290492,499
2.5,,,,buy,29786.01,BTC-25AUG23-26000-P,44.08,,0.00259982,0.0025,2,1691537665010,262290472,1616
0.1,,,,buy,29809.86,BTC-11AUG23-32000-C,53.28,,0.00090116,0.001,2,1691537438591,262290386,459
1.0,,,,buy,29807.34,BTC-18AUG23-30000-C,36.19,,0.02128547,0.0215,1,1691537413205,262290385,519
1.3,,,,sell,29808.59,BTC-29SEP23-30000-C,35.81,,0.05646426,0.056,0,1691537404858,262290375,3069
0.1,,,,buy,29794.08,BTC-29SEP23-33000-C,39.06,,0.02491259,0.025,3,1691537117397,262290220,1788
3.0,,,,sell,29784.16,BTC-29DEC23-20000-P,49.34,,0.01001941,0.0095,2,1691537016608,262290163,966
0.1,,,,sell,29784.06,BTC-29DEC23-21000-P,47.61,,0.01212166,0.012,1,1691537012957,262290162,477
0.1,,,,sell,29784.06,BTC-29DEC23-22000-P,45.89,,0.01514648,0.015,1,1691537012207,262290161,559
0.8,,,,sell,29783.74,BTC-29SEP23-13000-P,93.01,,0.0006904,0.0006,0,1691536971771,262290155,381
0.9,,,,sell,29782.61,BTC-29SEP23-24000-P,44.63,,0.00614658,0.006,1,1691536957603,262290154,965
2.4,,,,buy,29782.73,BTC-29SEP23-19000-P,65.08,,0.00203335,0.0022,1,1691536951675,262290153,1362
0.1,,,,buy,29784.88,BTC-29SEP23-34000-C,40.49,,0.01952403,0.0195,0,1691536923766,262290143,1534
1.5,,,,sell,29799.5,BTC-10AUG23-29750-P,29.96,,0.00597947,0.006,3,1691536842645,262290037,43
0.1,,,,sell,29799.46,BTC-10AUG23-30000-C,32.79,,0.00558474,0.0055,2,1691536826168,262290023,88
2.5,,,,sell,29802.24,BTC-11AUG23-29500-C,34.48,,0.01795211,0.018,1,1691536765615,262290018,1462
0.5,,,,buy,29802.46,BTC-11AUG23-30000-P,35.59,,0.01390744,0.014,2,1691536758091,262290007,243
13.0,BLOCK-88992,2,BTC-STRD-25AUG23-30000,buy,29802.36,BTC-25AUG23-30000-C,35.98,,0.0297927,0.0294,2,1691536729679,262290001,3721
13.0,BLOCK-88992,2,BTC-STRD-25AUG23-30000,buy,29802.36,BTC-25AUG23-30000-P,36.15,,0.03188234,0.0316,0,1691536729679,262290000,1748
1.0,,,,sell,29802.85,BTC-18AUG23-29500-C,35.1,,0.02956967,0.0295,0,1691536688803,262289997,675
0.3,,,,buy,29803.04,BTC-29DEC23-19000-P,52.02,,0.00793823,0.008,0,1691536678696,262289995,435
0.5,,,,sell,29803.08,BTC-29SEP23-27000-P,37.57,,0.01669348,0.0165,2,1691536591666,262289981,1354
1.0,,,,sell,29803.55,BTC-11AUG23-28500-P,38.7,,0.00105273,0.0009,2,1691536589339,262289980,762
0.1,,,,sell,29803.68,BTC-10AUG23-31000-C,46.56,,0.0013423,0.0012,3,1691536586094,262289979,36
0.5,,,,sell,29804.99,BTC-11AUG23-28000-P,47.41,,0.00073484,0.0007,0,1691536571078,262289978,794
22.0,BLOCK-88991,2,BTC-STRG-29SEP23-29000_34000,sell,29808.37,BTC-29SEP23-29000-P,35.64,,0.03605013,0.0354,0,1691536510391,262289954,977
0.2,,,,buy,29803.86,BTC-18AUG23-28500-P,36.11,,0.00648899,0.0065,3,1691536231945,262289862,343
0.1,,,,sell,29801.52,BTC-9AUG23-30250-C,38.58,,0.00090725,0.0007,2,1691536157279,262289824,45
8.1,,,,sell,29793.82,BTC-11AUG23-34000-C,76.26,,0.00045973,0.0004,1,1691536086420,262289726,343
0.1,,,,sell,29792.82,BTC-18AUG23-37000-C,64.32,,0.00096151,0.0008,0,1691536058812,262289723,24
1.0,,,,buy,29782.65,BTC-11AUG23-25500-P,83.05,,0.00013949,0.0002,0,1691535861627,262289653,40
5.0,,,,buy,29779.98,BTC-18AUG23-41000-C,79.2,,0.00018212,0.0003,0,1691535761762,262289637,16
1.0,,,,buy,29770.38,BTC-27OCT23-34000-C,39.45,,0.03076973,0.031,2,1691535725822,262289627,211
0.7,,,,sell,29773.15,BTC-29DEC23-32000-C,41.6,,0.08409198,0.084,2,1691535685992,262289619,597
0.1,,,,sell,29763.82,BTC-18AUG23-25000-P,54.16,,0.00079267,0.0006,2,1691535359022,262289482,34
0.2,,,,sell,29757.39,BTC-10AUG23-29000-P,34.25,,0.00106559,0.001,3,1691535306016,262289459,107
3.0,,,,sell,29743.28,BTC-25AUG23-34000-C,47.39,,0.00546979,0.005,2,1691534918789,262289183,2079
0.1,,,,sell,29751.79,BTC-18AUG23-30500-C,37.1,,0.01481829,0.0145,2,1691534882412,262289173,400
0.6,,,,sell,29748.06,BTC-18AUG23-38000-C,68.48,,0.00070401,0.0006,0,1691534867613,262289134,13
12.5,BLOCK-88985,2,BTC-CCAL-28JUN24_29DEC23-20000,sell,29747.96,BTC-29DEC23-20000-C,49.52,,0.35525043,0.355,0,1691534860022,262289133,121
12.5,BLOCK-88985,2,BTC-CCAL-28JUN24_29DEC23-20000,buy,29747.96,BTC-28JUN24-20000-C,51.48,,0.39666302,0.3988,0,1691534860022,262289132,7
1.9,,,,sell,29746.44,BTC-9AUG23-29250-P,31.52,,0.00024699,0.0002,3,1691534730316,262289057,255
18.5,,,,sell,29742.62,BTC-29SEP23-40000-C,49.9,,0.00624536,0.006,3,1691534682269,262289049,3295
0.3,,,,sell,29738.08,BTC-9AUG23-30000-C,34.96,,0.00160036,0.0015,2,1691534627213,262289020,227
0.5,,,,sell,29737.5,BTC-18AUG23-31500-C,40.6,,0.0078814,0.0075,3,1691534614198,262289019,300
0.7,,,,buy,29728.56,BTC-29SEP23-32000-C,37.98,,0.03218178,0.032,2,1691534576900,262288981,2585
0.1,,,,sell,29712.63,BTC-9AUG23-29750-C,29.22,,0.00327835,0.0033,2,1691534491756,262288934,177
0.3,,,,sell,29710.31,BTC-29SEP23-31000-C,36.8,,0.04180803,0.0415,2,1691534442633,262288898,1872
0.1,,,,buy,29697.92,BTC-29SEP23-23000-P,48.24,,0.00493,0.0049,0,1691534429324,262288847,903
0.1,,,,buy,29692.46,BTC-25AUG23-38000-C,60.23,,0.00169937,0.0016,3,1691534327012,262288745,1219
2.8,,,,sell,29699.79,BTC-29DEC23-35000-C,43.41,,0.05630974,0.0565,2,1691534309176,262288646,1411
0.1,,,,sell,29706.21,BTC-25AUG23-36000-C,55.77,,0.00298325,0.0031,2,1691534302360,262288559,2117
1.0,,,,buy,29713.34,BTC-28JUN24-20000-P,50.18,,0.03400349,0.034,0,1691534288146,262288404,112
1.1,,,,sell,29714.59,BTC-29DEC23-34000-C,42.85,,0.06411629,0.0645,3,1691534281395,262288392,429
3.2,,,,buy,29719.43,BTC-18AUG23-32500-C,45.15,,0.00448027,0.0043,3,1691534275934,262288377,109
0.1,,,,buy,29730.78,BTC-29SEP23-26000-P,39.12,,0.01172149,0.0115,1,1691534227276,262288301,1186
0.1,,,,sell,29733.01,BTC-29DEC23-40000-C,46.55,,0.03171568,0.0315,2,1691534219642,262288277,2341
2.0,,,,buy,29757.22,BTC-9AUG23-29500-P,26.86,,0.00077564,0.0007,2,1691534166843,262288202,127
0.1,,,,sell,29758.12,BTC-27OCT23-38000-C,43.67,,0.01544075,0.015,3,1691534141702,262288191,162
2.7,,,,buy,29767.88,BTC-18AUG23-28000-P,37.63,,0.00428958,0.0043,0,1691533959203,262288098,290
0.1,,,,sell,29781.81,BTC-29DEC23-36000-C,43.76,,0.0500018,0.05,2,1691533785749,262288033,434
5.4,,,,buy,29778.81,BTC-29DEC23-39000-C,46.16,,0.03541209,0.036,1,1691533726948,262288016,396
5.0,,,,buy,29779.8,BTC-10AUG23-32500-C,72.89,,0.00041772,0.0005,0,1691533721568,262288014,12
0.4,,,,buy,29779.72,BTC-11AUG23-29500-P,34.91,,0.00628095,0.0065,0,1691533720634,262288013,402
2.0,,,,sell,29789.23,BTC-27OCT23-31000-C,37.16,,0.05867076,0.0585,2,1691533641142,262287988,61
3.7,,,,buy,29785.05,BTC-27OCT23-40000-C,46.32,,0.01138338,0.0115,0,1691533571919,262287970,72
0.1,,,,buy,29794.51,BTC-10AUG23-30000-P,33.33,,0.01167396,0.0115,2,1691533455719,262287899,15
1.4,,,,buy,29809.47,BTC-29SEP23-28000-P,36.91,,0.02497883,0.025,0,1691533314806,262287749,1165
50.0,BLOCK-88981,1,,sell,29780.99,BTC-25AUG23-31000-C,38.52,,0.0185926,0.0181,2,1691533262366,262287624,3401
4.5,,,,buy,29759.99,BTC-10AUG23-28250-P,47.34,,0.00031295,0.0004,0,1691533097083,262287547,16
2.8,,,,sell,29757.35,BTC-27OCT23-30000-P,36.96,,0.06445562,0.0645,0,1691532636231,262287020,51
1.7,,,,sell,29751.04,BTC-27OCT23-29000-P,36.5,,0.04863449,0.048,1,1691532633358,262287007,143
0.6,,,,sell,29733.91,BTC-28JUN24-65000-C,58.89,,0.03504742,0.0345,0,1691532581436,262286876,42
2.2,,,,buy,29735.85,BTC-29DEC23-31000-C,41.29,,0.09531316,0.096,2,1691532570792,262286865,442
0.1,,,,sell,29735.85,BTC-25AUG23-31000-P,39.34,,0.05668032,0.056,1,1691532570733,262286864,495
7.4,,,,sell,29734.71,BTC-29DEC23-33000-C,42.23,,0.07309965,0.0735,3,1691532549483,262286746,526
0.5,,,,sell,29757.77,BTC-29SEP23-30000-P,36.6,,0.05314686,0.053,0,1691532531001,262286587,1248
0.5,,,,buy,29800.21,BTC-9AUG23-29000-P,53.89,T,0.00026157,0.0005,0,1691532415330,262286138,340
0.3,,,,sell,29809.32,BTC-11AUG23-27500-P,54.1,,0.00061798,0.0005,1,1691532396644,262286058,299
1.3,,,,buy,29814.9,BTC-9AUG23-30000-P,37.26,,0.0086165,0.0085,0,1691532309384,262285873,26
4.8,,,,buy,29816.24,BTC-11AUG23-36000-C,87.0,,0.00010346,0.0001,3,1691532306499,262285855,75
7.7,,,,buy,29816.48,BTC-10AUG23-29750-C,33.4,,0.00972708,0.01,2,1691532306242,262285854,86
0.1,,,,sell,29869.16,BTC-18AUG23-29500-P,36.61,,0.01673462,0.0165,2,1691532098082,262285445,229
1.0,,,,sell,29860.18,BTC-29DEC23-30000-P,40.79,,0.08995896,0.09,0,1691532011375,262285261,494
15.0,,,,buy,29848.22,BTC-25AUG23-44000-C,74.95,,0.00040648,0.0005,0,1691531965439,262285162,280
15.0,,,,buy,29848.26,BTC-25AUG23-45000-C,76.67,,0.00030611,0.0004,0,1691531963120,262285161,280
0.1,,,,buy,29826.97,BTC-29MAR24-24000-P,46.02,,0.04617941,0.046,0,1691531920070,262285044,77
2.0,,,,buy,29835.93,BTC-27OCT23-42000-C,48.65,,0.00863986,0.009,0,1691531837559,262284906,37
40.0,BLOCK-88963,2,BTC-CS-29SEP23-45000_60000,buy,29862.67,BTC-29SEP23-45000-C,57.74,,0.00331654,0.0034,2,1691531824787,262284811,1488
40.0,BLOCK-88963,2,BTC-CS-29SEP23-45000_60000,sell,29862.67,BTC-29SEP23-60000-C,75.43,,0.00058924,0.001,2,1691531824787,262284812,1099
7.4,,,,buy,29870.35,BTC-18AUG23-30500-P,39.11,,0.03566509,0.0355,1,1691531765229,262284767,31
4.3,,,,buy,29860.99,BTC-18AUG23-27500-P,40.93,,0.00285551,0.0029,0,1691531683582,262284478,277
15.0,,,,buy,29900.71,BTC-25AUG23-46000-C,77.46,,0.00024118,0.0003,0,1691531623347,262283924,234
19.8,,,,sell,29900.71,BTC-25AUG23-29000-C,39.91,,0.05189799,0.053,1,1691531622857,262283918,1899
1.3,,,,buy,29922.01,BTC-25AUG23-14000-P,133.14,,9.979e-05,0.0002,1,1691531593789,262283429,93
0.4,,,,buy,29932.39,BTC-18AUG23-39000-C,69.4,,0.00042329,0.0004,1,1691531561212,262283092,37
0.5,,,,buy,29944.92,BTC-18AUG23-40000-C,72.5,,0.00024589,0.0003,1,1691531402209,262282904,64
0.7,,,,sell,29952.84,BTC-9AUG23-28750-P,61.77,,6.269e-05,0.0002,1,1691531251033,262282713,133
0.1,,,,buy,29952.8,BTC-29DEC23-60000-C,59.01,,0.0072036,0.007,1,1691531241357,262282706,961
0.1,,,,buy,29951.26,BTC-29DEC23-38000-C,44.8,,0.04023087,0.04,0,1691531222146,262282700,378
0.1,,,,sell,29943.44,BTC-29DEC23-37000-C,43.94,,0.04494702,0.0445,1,1691531213485,262282655,285
0.1,,,,buy,29942.91,BTC-29MAR24-25000-P,45.37,,0.05446866,0.054,3,1691531209262,262282653,161
1.5,,,,sell,29942.67,BTC-29MAR24-50000-C,53.46,,0.03621785,0.036,0,1691531155436,262282643,456
1.0,,,,sell,29940.74,BTC-18AUG23-36000-C,60.81,,0.00141936,0.0013,1,1691531150226,262282634,50
0.1,,,,buy,29919.66,BTC-29DEC23-50000-C,53.42,,0.01350327,0.0135,3,1691531085556,262282583,1526
1.0,,,,sell,29943.64,BTC-25AUG23-40000-C,65.86,,0.00129053,0.0012,1,1691530866746,262282477,1679
5.7,,,,buy,29909.39,BTC-10AUG23-31500-C,52.8,,0.00063559,0.0009,0,1691530413619,262281897,28
2.8,,,,sell,29911.9,BTC-27OCT23-31000-P,36.85,,0.08014684,0.08,2,1691530407474,262281886,16
3.0,,,,buy,29893.53,BTC-18AUG23-19000-P,108.72,,0.00014099,0.0002,2,1691530387972,262281865,2
2.8,,,,sell,29889.95,BTC-27OCT23-30000-C,36.82,,0.07295585,0.074,0,1691530384754,262281860,112
0.9,,,,sell,29879.13,BTC-10AUG23-28000-P,45.43,,0.00017872,0.0001,3,1691530312935,262281719,22
2.6,,,,buy,29874.49,BTC-27OCT23-27000-P,37.16,,0.0245553,0.0245,1,1691530307578,262281690,115
0.9,,,,buy,29874.49,BTC-27OCT23-28000-P,36.58,,0.03381509,0.034,1,1691530307575,262281686,93
0.2,,,,sell,29849.78,BTC-29SEP23-28000-C,36.53,,0.09613448,0.096,2,1691530258301,262281366,927
2.2,,,,buy,29937.24,BTC-29SEP23-15000-P,81.51,,0.00076598,0.0008,1,1691530217090,262280976,777
0.4,,,,sell,29947.6,BTC-29DEC23-55000-C,56.92,,0.00972791,0.01,1,1691530213653,262280961,790
12.8,,,,buy,29947.56,BTC-18AUG23-26000-P,49.9,,0.00101458,0.0011,0,1691530210211,262280956,57
1.1,,,,buy,29950.88,BTC-28JUN24-28000-P,47.32,,0.11624604,0.116,2,1691530194123,262280882,27
0.1,,,,buy,30017.37,BTC-29MAR24-22000-P,47.52,,0.03063417,0.0305,2,1691530135454,262280569,98
0.1,,,,buy,30023.65,BTC-29MAR24-26000-P,45.16,,0.06417664,0.064,0,1691530135172,262280566,121
1.9,,,,buy,30031.02,BTC-28JUN24-26000-P,47.82,,0.09094768,0.088,2,1691530131185,262280541,32
0.1,,,,buy,30142.05,BTC-18AUG23-29000-C,37.11,,0.04874269,0.049,3,1691529907093,262279813,440
0.1,,,,buy,30142.95,BTC-18AUG23-31000-P,38.75,,0.03995686,0.04,1,1691529900305,262279801,18
1.4,,,,buy,30126.1,BTC-27OCT23-35000-C,40.35,,0.02768471,0.028,1,1691529883588,262279772,157
0.1,,,,sell,30145.66,BTC-29DEC23-27000-P,41.63,,0.04580399,0.046,3,1691529816233,262279483,461
0.5,,,,sell,30145.97,BTC-27OCT23-32000-C,37.17,,0.05079347,0.0505,2,1691529815533,262279476,167
0.1,,,,sell,30148.65,BTC-9AUG23-30250-P,30.91,,0.00624841,0.006,1,1691529810882,262279439,5
4.0,,,,buy,30154.55,BTC-11AUG23-32500-C,59.84,,0.00134327,0.0015,0,1691529797208,262279364,260
10.0,,,,buy,30156.05,BTC-11AUG23-37000-C,93.07,,2.533e-05,0.0001,3,1691529789935,262279325,26
0.4,,,,buy,30156.57,BTC-11AUG23-35000-C,80.05,,0.00020017,0.0003,1,1691529763198,262279169,354
0.1,,,,sell,30143.67,BTC-11AUG23-30500-P,39.29,,0.01799818,0.0185,1,1691529743645,262279041,62
25.0,BLOCK-88954,1,,sell,30144.13,BTC-29DEC23-29000-P,40.74,,0.06977378,0.0697,0,1691529741463,262279018,325
1.0,,,,sell,30155.05,BTC-10AUG23-30500-C,35.44,,0.00488565,0.0047,2,1691529731031,262278978,36
0.6,,,,buy,30180.89,BTC-9AUG23-31000-C,49.78,,0.00050618,0.0005,1,1691529710873,262278751,117
0.1,,,,buy,30180.89,BTC-10AUG23-30250-P,33.84,,0.00888908,0.009,2,1691529710750,262278750,3
1.0,,,,buy,30185.37,BTC-10AUG23-30250-C,37.91,,0.00737832,0.0085,0,1691529696113,262278294,7
0.2,,,,buy,30111.29,BTC-10AUG23-29000-C,47.37,,0.03814145,0.039,0,1691529691747,262277756,67
1.2,,,,sell,30100.39,BTC-29DEC23-26000-P,42.14,,0.03644389,0.037,2,1691529679141,262277580,415
15.0,,,,sell,30074.27,BTC-29MAR24-41000-C,48.5,,0.06255412,0.063,1,1691529647355,262277270,136
0.1,,,,sell,30078.1,BTC-29DEC23-24000-P,43.65,,0.02287337,0.023,2,1691529637935,262277159,392
2.0,,,,buy,30086.57,BTC-29DEC23-45000-C,49.52,,0.01968425,0.02,0,1691529627858,262276711,1454
2.2,,,,buy,30086.57,BTC-29SEP23-38000-C,46.1,,0.00875881,0.009,1,1691529627782,262276702,1004
0.2,,,,buy,30076.69,BTC-9AUG23-28000-C,127.24,,0.06927721,0.07,1,1691529627332,262276674,1
0.3,,,,buy,30068.74,BTC-28JUN24-45000-C,52.5,,0.08177448,0.0815,0,1691529626190,262276588,93
0.6,,,,buy,30050.97,BTC-27OCT23-33000-C,37.8,,0.03908964,0.0395,0,1691529610707,262276281,227
0.1,,,,buy,30033.17,BTC-29SEP23-50000-C,61.46,,0.0015543,0.0016,1,1691529500734,262276043,1609
0.4,,,,buy,30027.03,BTC-27OCT23-46000-C,51.08,,0.00498579,0.005,0,1691529470901,262275981,35
3.3,,,,sell,30029.33,BTC-29MAR24-10000-P,70.53,,0.00267605,0.0025,1,1691529419345,262275908,205
0.8,,,,buy,30053.9,BTC-29MAR24-45000-C,50.0,,0.04671409,0.0465,1,1691529340638,262275611,342
0.5,,,,buy,30039.78,BTC-9AUG23-29000-C,54.88,,0.03477699,0.035,0,1691529315199,262275454,124
0.5,,,,sell,30025.87,BTC-18AUG23-25500-P,52.01,,0.00080067,0.0007,3,1691529272997,262275166,41
15.0,,,,buy,30021.86,BTC-25AUG23-42000-C,69.11,,0.00064625,0.0007,0,1691529272609,262275164,452
0.1,,,,sell,30021.86,BTC-9AUG23-31500-P,0.0,,0.04922828,0.0485,1,1691529272169,262275113,1
0.1,,,,sell,30016.29,BTC-29SEP23-16000-P,76.07,,0.00103835,0.0009,3,1691529267287,262275033,594
4.4,,,,buy,30015.26,BTC-25AUG23-50000-C,80.93,,0.00010147,0.0001,3,1691529072096,262274743,182
0.5,,,,sell,30013.18,BTC-25AUG23-24000-P,57.21,,0.00143554,0.0013,2,1691528956096,262274716,1092
0.1,,,,sell,30010.22,BTC-29MAR24-30000-P,43.72,,0.11856653,0.118,2,1691528796574,262274352,128
0.1,,,,sell,30010.19,BTC-28JUN24-39000-C,50.1,,0.11134857,0.1115,0,1691528781261,262274346,28
12.7,,,,buy,30005.75,BTC-28JUN24-60000-C,57.54,,0.04182948,0.0425,1,1691528681907,262274309,125
0.1,,,,sell,29989.63,BTC-29SEP23-24000-C,44.91,,0.21325716,0.2135,1,1691528214961,262273765,249
1.0,,,,buy,29992.43,BTC-11AUG23-27000-P,61.32,,0.00028193,0.0003,3,1691528097511,262273755,257
0.8,,,,buy,29986.73,BTC-29MAR24-31000-C,44.2,,0.14284573,0.1425,3,1691528079750,262273746,73
1.0,,,,sell,29983.43,BTC-29MAR24-40000-C,47.71,,0.0665408,0.066,3,1691527946216,262273689,283
1.1,,,,buy,29980.89,BTC-10AUG23-28750-P,40.41,,0.0003305,0.0005,1,1691527883273,262273655,75
2.0,,,,sell,29987.83,BTC-10AUG23-29500-C,31.13,,0.01883626,0.019,0,1691527871777,262273635,99
0.1,,,,buy,29973.51,BTC-18AUG23-35000-C,54.12,,0.00154173,0.0015,0,1691527480168,262273207,45
0.1,,,,buy,29971.25,BTC-10AUG23-29500-P,31.12,,0.00203009,0.0022,2,1691527276090,262273016,111
0.1,,,,buy,29987.81,BTC-29SEP23-32000-P,36.05,,0.08782642,0.088,2,1691526916710,262272391,213
0.1,,,,buy,29980.27,BTC-29SEP23-29000-C,37.58,,0.0744199,0.079,0,1691526806688,262272284,1007
0.1,,,,sell,29955.18,BTC-29SEP23-31000-P,34.68,,0.06590225,0.0655,3,1691526650089,262272047,549
0.5,,,,sell,29965.65,BTC-29MAR24-33000-C,45.1,,0.11916049,0.1195,0,1691526545245,262271804,69
2.3,,,,buy,29963.9,BTC-29MAR24-38000-C,46.78,,0.07712276,0.077,0,1691526142521,262271324,74
9.0,,,,buy,29963.19,BTC-29MAR24-55000-C,54.69,,0.02631426,0.026,2,1691526140307,262271318,244
1.1,,,,buy,29958.05,BTC-29MAR24-39000-C,47.23,,0.07114396,0.071,2,1691526117627,262271293,51
38.0,,,,buy,29950.52,BTC-9AUG23-31500-C,61.26,,5.778e-05,0.0001,3,1691525961245,262271120,69
0.1,,,,sell,29957.28,BTC-18AUG23-20000-P,97.61,,0.00017463,0.0002,1,1691525951203,262271031,8
0.1,,,,sell,29871.82,BTC-18AUG23-21000-P,90.17,,0.00021915,0.0003,3,1691525305787,262269876,5
0.2,,,,buy,29885.08,BTC-28JUN24-29000-P,47.35,,0.13268661,0.133,3,1691524496200,262269009,32
2.5,,,,sell,29884.37,BTC-29SEP23-25000-P,40.32,,0.00722127,0.007,3,1691524372253,262268974,1562
1.0,,,,sell,29876.9,BTC-9AUG23-29250-C,36.69,,0.02130659,0.0215,1,1691523983486,262268770,197
0.4,,,,buy,29867.83,BTC-25AUG23-26000-C,43.75,,0.13444292,0.1345,1,1691523942720,262268734,434
0.1,,,,buy,29867.97,BTC-29MAR24-120000-C,71.53,,0.0032128,0.0033,3,1691523917860,262268731,160
0.1,,,,sell,29865.42,BTC-18AUG23-23000-P,69.05,,0.00036889,0.0003,2,1691523811444,262268659,15
1.0,,,,sell,29866.96,BTC-25AUG23-20000-P,79.83,,0.00049099,0.0004,2,1691523744258,262268636,488
0.5,,,,sell,29869.09,BTC-29MAR24-32000-C,44.48,,0.1289732,0.1285,0,1691523137519,262267800,143
2.8,,,,buy,29915.91,BTC-29SEP23-37000-C,43.71,,0.00938357,0.0095,1,1691522707835,262267365,925
0.5,,,,sell,29909.44,BTC-27OCT23-16000-P,65.2,,0.0015485,0.0014,3,1691522404637,262266965,19
2.0,,,,buy,29901.46,BTC-27OCT23-25000-P,39.41,,0.01271151,0.0125,2,1691522311322,262266712,55
0.1,,,,sell,29922.8,BTC-28JUN24-15000-P,57.23,,0.0143654,0.014,0,1691521969597,262266073,80
0.1,,,,sell,29934.93,BTC-29DEC23-23000-P,44.95,,0.01876771,0.019,3,1691521894668,262265965,347
0.1,,,,buy,29923.8,BTC-29MAR24-28000-P,44.14,,0.08861226,0.089,3,1691521841117,262265899,79
0.6,,,,sell,29924.16,BTC-29MAR24-30000-C,44.45,,0.15576849,0.157,2,1691521744820,262265664,222
0.5,,,,buy,29921.82,BTC-29MAR24-70000-C,60.71,,0.01367451,0.014,0,1691521621562,262265518,93
4.2,,,,buy,29924.05,BTC-29DEC23-100000-C,73.49,,0.00114071,0.0013,0,1691521611562,262265472,550
0.1,,,,sell,29895.01,BTC-27OCT23-36000-C,40.52,,0.02046683,0.0205,0,1691521524777,262265181,157
