amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,,sell,26869.58,BTC-13OCT23-26500-P,37.88,,0.00397747,0.0038,2,1697068767296,266542184,1258
0.7,,,,,buy,26871.35,BTC-28JUN24-30000-C,49.36,,0.13338923,0.134,1,1697068727371,266542180,538
0.5,,,,,buy,26875.01,BTC-27OCT23-27000-P,29.97,,0.02645687,0.0265,3,1697068716011,266542173,2280
0.1,,,,,buy,26875.07,BTC-14OCT23-27000-C,30.04,,0.00772114,0.0075,1,1697068715031,266542171,84
2.0,,,,,sell,26874.55,BTC-28JUN24-75000-C,71.18,,0.02027622,0.0195,2,1697068709554,266542169,445
1.5,,,,,sell,26873.18,BTC-29DEC23-34000-C,44.3,,0.01552017,0.0155,1,1697068685497,266542159,1356
1.0,,,,,buy,26875.63,BTC-13OCT23-27000-C,31.24,,0.00559377,0.0055,0,1697068684087,266542157,820
6.0,,,,,sell,26863.13,BTC-24NOV23-30000-C,34.94,,0.01315677,0.013,1,1697068663453,266542111,1406
1.9,,,,,sell,26859.25,BTC-12OCT23-27250-C,32.12,,0.00034951,0.0003,3,1697068621230,266542052,278
0.1,,,,,buy,26855.94,BTC-27OCT23-28000-C,30.75,,0.0099378,0.01,0,1697068615036,266542049,3682
0.7,,,,,buy,26842.4,BTC-13OCT23-30000-C,85.08,,7.741e-05,0.0003,0,1697068560528,266541975,913
0.2,,,,,sell,26841.49,BTC-27OCT23-25000-P,37.54,,0.00733503,0.007,2,1697068546094,266541973,2999
1.4,,,,,sell,26839.8,BTC-14OCT23-25500-P,46.62,,0.00165458,0.0014,2,1697068481376,266541968,12
0.1,,,,,sell,26832.37,BTC-27OCT23-28500-C,31.63,,0.0066733,0.0065,1,1697068475344,266541961,897
0.2,,,,,buy,26832.47,BTC-27OCT23-26000-P,33.53,,0.01361366,0.014,2,1697068456119,266541960,3171
0.3,,,,,buy,26832.64,BTC-27OCT23-24500-P,40.8,,0.00555028,0.0055,3,1697068440016,266541959,423
0.1,,,,,buy,26843.81,BTC-29DEC23-30000-C,37.75,,0.03133877,0.0315,0,1697068332785,266541926,3417
3.0,,,BTC-STRG-12OCT23-26750_27000,266541880,buy,26843.31,BTC-12OCT23-27000-C,24.1,,0.00093698,0.0009,3,1697068236686,266541882,243
3.0,,,BTC-STRG-12OCT23-26750_27000,266541880,buy,26843.31,BTC-12OCT23-26750-P,26.74,,0.00190455,0.0018,3,1697068236686,266541881,198
0.5,,,,,buy,26842.94,BTC-20OCT23-27500-P,30.43,,0.03289125,0.033,3,1697067953835,266541730,389
1.0,,,,,buy,26847.96,BTC-13OCT23-26750-P,34.14,,0.00690264,0.0065,3,1697067941435,266541686,15
