amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,0.1,sell,67046.52,BTC-24MAY24-68000-C,45.32,0.01681921,0.0165,1,1716075686372,302015975,758
0.1,,,0.1,buy,67035.83,BTC-28JUN24-23000-P,123.37,0.00019698,0.0003,1,1716075662663,302015972,616
0.1,,,0.1,sell,67025.12,BTC-28JUN24-65000-C,56.16,0.09702717,0.0965,2,1716075628217,302015959,4932
0.1,,,0.1,sell,67025.12,BTC-31MAY24-66000-C,47.56,0.04552248,0.045,2,1716075627580,302015951,1766
0.1,,,0.1,buy,67016.96,BTC-28JUN24-49000-P,63.85,0.00469068,0.0048,3,1716075622200,302015860,628
0.8,,,0.8,sell,66998.77,BTC-28JUN24-60000-P,56.11,0.02676814,0.0265,3,1716075587903,302015853,3944
0.1,,,0.1,buy,66980.89,BTC-19MAY24-67000-C,24.14,0.00314246,0.0029,0,1716075582702,302015829,274
0.1,,,0.1,sell,66980.89,BTC-26JUL24-60000-P,59.63,0.04660442,0.0465,2,1716075582291,302015828,129
0.2,,,0.2,buy,66979.62,BTC-19MAY24-66500-P,24.95,0.00065214,0.0007,3,1716075515749,302015700,197
0.3,,,0.3,sell,66961.79,BTC-28JUN24-52000-P,60.37,0.00759095,0.0075,2,1716075390524,302015649,817
0.3,,,0.3,sell,66977.03,BTC-21MAY24-65500-C,20.1,0.02726093,0.0235,1,1716075295356,302015569,1
0.3,,,0.3,sell,66974.86,BTC-21MAY24-68500-P,28.68,0.02755936,0.024,2,1716075245517,302015565,3
0.1,,,0.1,sell,66976.73,BTC-7JUN24-82000-C,60.34,0.00585065,0.0055,2,1716075196861,302015561,14
0.7,,,0.7,buy,66974.93,BTC-28JUN24-58000-P,56.61,0.01951848,0.0195,3,1716075145734,302015532,1217
0.1,,,0.1,buy,66974.93,BTC-28JUN24-20000-P,132.89,0.00017403,0.0002,3,1716075145529,302015531,790
0.1,,,0.1,sell,66971.16,BTC-28JUN24-62000-C,55.83,0.12311433,0.1225,1,1716075121587,302015529,30
0.1,,,0.1,buy,66974.36,BTC-26JUL24-67000-C,60.83,0.11420153,0.115,0,1716075080923,302015522,194
0.5,,,0.5,sell,66982.8,BTC-26JUL24-64000-C,60.39,0.13586946,0.137,0,1716074901830,302015492,84
0.1,,,0.1,sell,66981.89,BTC-21MAY24-69000-C,43.95,0.00440799,0.0042,3,1716074877614,302015490,49
0.1,,,0.1,buy,66976.18,BTC-21MAY24-67000-C,39.62,0.01311961,0.013,0,1716074719421,302015474,9
0.1,,,0.1,sell,66984.07,BTC-19MAY24-65500-P,40.77,0.00024381,0.0002,2,1716074483421,302015437,218
0.3,,,0.3,sell,66982.47,BTC-24MAY24-74000-C,53.62,0.00216047,0.002,3,1716074470938,302015435,639
0.1,,,0.1,sell,66981.76,BTC-24MAY24-70000-C,47.48,0.00817851,0.008,3,1716074452667,302015430,1144
0.3,,,0.3,sell,66991.38,BTC-21MAY24-72000-C,52.12,0.00095408,0.0008,3,1716074381936,302015389,11
0.1,,,0.1,sell,66969.9,BTC-31MAY24-78000-C,56.58,0.00408585,0.0039,2,1716073974953,302015321,1210
0.5,,,0.5,sell,66966.36,BTC-19MAY24-67500-C,30.96,0.00118345,0.0012,2,1716073872088,302015307,264
0.3,,,0.3,buy,66964.31,BTC-20MAY24-67000-P,35.03,0.00865965,0.0085,2,1716073807454,302015304,50
4.3,,,4.3,buy,66958.09,BTC-31MAY24-59000-P,53.29,0.00408404,0.0039,3,1716073636694,302015244,1489
9.9,,,9.9,buy,66957.72,BTC-24MAY24-57000-P,72.45,0.00089637,0.001,0,1716073612217,302015239,950
1.0,,,1.0,sell,66955.22,BTC-7JUN24-58000-P,54.3,0.00656196,0.0065,1,1716073453133,302015235,52
3.0,,,3.0,buy,66942.92,BTC-24MAY24-56000-P,76.03,0.00069214,0.0008,0,1716073417898,302015209,587
0.1,,,0.1,buy,66943.08,BTC-27DEC24-90000-C,71.49,0.13800901,0.1405,2,1716073395189,302015208,708
0.6,,,0.6,sell,66942.7,BTC-28JUN24-70000-C,57.77,0.06319225,0.063,1,1716073226133,302015175,5431
0.1,,,0.1,sell,66945.75,BTC-28JUN24-53000-P,59.81,0.00903488,0.009,1,1716073073358,302015133,756
1.0,,,1.0,sell,66938.34,BTC-28JUN24-56000-P,57.76,0.01458177,0.0145,2,1716072959009,302015124,765
1.8,,,1.8,sell,66938.34,BTC-28JUN24-57000-P,57.28,0.01709762,0.017,3,1716072959005,302015123,824
0.1,,,0.1,sell,66935.53,BTC-19MAY24-65000-P,44.34,0.00014445,0.0001,3,1716072914640,302015097,174
3.0,,,3.0,sell,66954.07,BTC-21MAY24-62000-P,53.62,0.00064874,0.0006,1,1716072764611,302015085,18
0.1,,,0.1,buy,67007.29,BTC-7JUN24-69000-P,52.21,0.06097459,0.061,2,1716072541308,302015031,32
0.1,,,0.1,buy,67017.05,BTC-21MAY24-69500-C,45.87,0.00353282,0.0034,0,1716072481277,302014957,16
8.3,,,8.3,buy,66966.02,BTC-31MAY24-80000-C,59.66,0.00282348,0.0029,0,1716072445457,302014898,3574
0.7,,,0.7,buy,66953.93,BTC-24MAY24-72000-C,50.77,0.00390843,0.004,2,1716072441249,302014888,843
0.1,,,0.1,buy,66891.6,BTC-7JUN24-68000-C,52.42,0.04302641,0.0435,0,1716072439463,302014820,48
0.3,,,0.3,buy,66891.6,BTC-20MAY24-68500-C,41.27,0.00239723,0.0025,2,1716072439421,302014817,54
0.8,,,0.8,sell,66891.6,BTC-24MAY24-66000-P,44.2,0.01461792,0.0145,3,1716072439368,302014812,375
1.0,,,1.0,sell,66852.67,BTC-28JUN24-90000-C,64.98,0.01143615,0.011,3,1716071804064,302014638,2566
0.1,,,0.1,buy,66857.53,BTC-27SEP24-100000-C,69.58,0.05357511,0.053,2,1716071628818,302014592,1677
0.1,,,0.1,sell,66867.82,BTC-27SEP24-105000-C,70.27,0.04661931,0.045,2,1716071085144,302014484,374
0.1,,,0.1,buy,66863.88,BTC-31MAY24-68000-C,48.74,0.03021658,0.03,2,1716071037552,302014481,1642
1.0,,,1.0,buy,66871.2,BTC-27DEC24-50000-C,66.8,0.36687145,0.365,0,1716070947472,302014463,507
0.2,,,0.2,sell,66866.01,BTC-20MAY24-63500-P,46.71,0.00040468,0.0004,3,1716070775504,302014434,22
0.1,,,0.1,sell,66857.86,BTC-21MAY24-71000-C,49.59,0.00144634,0.0013,2,1716070616719,302014415,4
0.1,,,0.1,buy,66859.06,BTC-31MAY24-50000-P,80.18,0.00100228,0.0011,0,1716070596854,302014414,1832
0.1,,,0.1,buy,66869.28,BTC-31MAY24-57000-P,59.48,0.0028042,0.003,1,1716070560487,302014392,1317
0.1,,,0.1,sell,66867.24,BTC-24MAY24-58000-P,66.36,0.00110473,0.0011,0,1716070413649,302014351,786
0.5,,,0.5,sell,66879.71,BTC-31MAY24-60000-P,50.95,0.00539031,0.005,2,1716070138192,302014315,2665
0.1,,,0.1,buy,66905.51,BTC-7JUN24-71000-C,53.09,0.02743583,0.0275,1,1716070023161,302014253,88
1.3,,,1.3,buy,66911.14,BTC-7JUN24-56000-P,56.77,0.00424305,0.0043,0,1716069482008,302014020,59
0.3,,,0.3,sell,66901.48,BTC-31MAY24-66000-P,48.69,0.02754971,0.0275,1,1716069466119,302014018,882
1.6,,,1.6,sell,66901.84,BTC-24MAY24-66000-C,44.26,0.03002741,0.03,2,1716069435953,302013997,870
1.0,,,1.0,sell,66891.95,BTC-20MAY24-66000-P,34.88,0.00364519,0.0034,2,1716069063181,302013974,89
0.1,,,0.1,buy,66866.59,BTC-7JUN24-65000-P,50.96,0.03107055,0.031,3,1716068612543,302013916,72
0.1,,,0.1,buy,66873.08,BTC-7JUN24-69000-C,52.16,0.03700941,0.037,2,1716068585898,302013914,81
0.1,,,0.1,buy,66873.08,BTC-7JUN24-67000-C,51.46,0.04936795,0.0495,3,1716068583743,302013913,63
0.1,,,0.1,buy,66873.08,BTC-26JUL24-72000-C,61.34,0.08422098,0.084,0,1716068576407,302013912,152
0.4,,,0.4,buy,66874.51,BTC-20MAY24-62000-P,60.58,0.00026419,0.0003,3,1716068529816,302013907,85
0.1,,,0.1,sell,66876.14,BTC-26JUL24-69000-C,60.63,0.10071957,0.1005,2,1716068520154,302013904,113
0.4,,,0.4,buy,66909.55,BTC-28JUN24-75000-C,59.88,0.04072918,0.041,1,1716068414053,302013819,4987
0.1,,,0.1,buy,66909.55,BTC-26JUL24-70000-C,60.9,0.09518884,0.095,0,1716068411934,302013818,226
0.1,,,0.1,buy,66909.55,BTC-26JUL24-71000-C,61.13,0.08970948,0.0895,0,1716068410496,302013817,92
0.1,,,0.1,buy,66909.55,BTC-28JUN24-80000-C,62.18,0.02644867,0.027,1,1716068409498,302013807,4535
15.6,,,15.6,sell,66909.43,BTC-27SEP24-95000-C,69.86,0.06569542,0.065,1,1716068406196,302013805,474
0.1,,,0.1,sell,66908.48,BTC-21MAY24-68000-C,42.19,0.00750319,0.0075,1,1716068303710,302013804,18
0.2,,,0.2,sell,66910.25,BTC-24MAY24-60000-P,57.48,0.00156039,0.0016,2,1716068272715,302013790,838
0.8,,,0.8,buy,66903.76,BTC-20MAY24-67500-C,38.33,0.00578161,0.006,0,1716068224407,302013780,88
1.0,,,1.0,buy,66895.61,BTC-24MAY24-55000-P,78.2,0.00057904,0.0006,2,1716068063648,302013775,380
5.0,,,5.0,sell,66896.08,BTC-24MAY24-48000-P,100.35,0.00017872,0.0001,3,1716068049364,302013774,177
0.1,,,0.1,sell,66861.68,BTC-21MAY24-66500-P,38.23,0.00988523,0.0095,0,1716067963516,302013735,21
0.1,,,0.1,sell,66861.36,BTC-20MAY24-69000-C,41.35,0.00170219,0.0015,3,1716067961991,302013734,56
3.3,,,3.3,sell,66854.69,BTC-24MAY24-50000-P,95.78,0.00029223,0.0002,2,1716067927369,302013718,338
0.1,,,0.1,buy,66840.84,BTC-24MAY24-65000-P,45.16,0.00981908,0.01,0,1716067868137,302013686,419
3.1,,,3.1,sell,66840.84,BTC-21MAY24-60000-P,62.95,0.00037362,0.0003,0,1716067867236,302013685,5
0.1,,,0.1,buy,66846.62,BTC-31MAY24-63000-P,48.93,0.01262227,0.0125,1,1716067863878,302013680,1282
2.1,,,2.1,sell,66864.24,BTC-21MAY24-74000-C,60.35,0.00044944,0.0004,3,1716067838445,302013647,6
1.6,,,1.6,sell,66864.35,BTC-21MAY24-76000-C,66.96,0.00023968,0.0002,2,1716067826465,302013646,17
2.9,,,2.9,sell,66866.67,BTC-21MAY24-75000-C,64.31,0.00033205,0.0003,0,1716067815094,302013645,3
0.2,,,0.2,sell,66898.95,BTC-20MAY24-60000-P,71.28,8.479e-05,0.0001,3,1716067774012,302013581,18
3.1,,,3.1,sell,66897.13,BTC-20MAY24-70500-C,47.33,0.00061483,0.0005,1,1716067710386,302013579,33
1.4,,,1.4,sell,66896.94,BTC-20MAY24-71000-C,50.45,0.00049089,0.0004,3,1716067691011,302013575,150
1.1,,,1.1,sell,66893.42,BTC-20MAY24-72000-C,54.11,0.00025963,0.0002,1,1716067665246,302013571,24
0.5,,,0.5,sell,66895.54,BTC-20MAY24-73000-C,62.73,0.00013417,0.0002,0,1716067649925,302013570,54
0.1,,,0.1,buy,66860.86,BTC-21MAY24-77000-C,72.83,0.0001143,0.0002,1,1716067468759,302013439,84
0.2,,,0.2,buy,66873.43,BTC-21MAY24-66500-C,39.84,0.01640053,0.0165,1,1716067419967,302013411,1
0.2,,,0.2,buy,66876.78,BTC-19MAY24-69500-C,51.01,8.477e-05,0.0001,3,1716067387704,302013405,79
0.1,,,0.1,buy,66914.24,BTC-21MAY24-65500-P,39.8,0.00480321,0.0047,0,1716067327061,302013378,28
0.1,,,0.1,buy,66917.33,BTC-28JUN24-85000-C,64.43,0.01733164,0.018,0,1716067292902,302013363,3036
0.1,,,0.1,buy,66951.89,BTC-21MAY24-65000-P,41.03,0.00327397,0.0032,2,1716067233055,302013338,29
0.6,,,0.6,buy,66975.66,BTC-21MAY24-67500-P,42.26,0.01717068,0.0175,0,1716067232914,302013337,2
1.0,,,1.0,sell,66981.37,BTC-31MAY24-73000-C,52.08,0.01102913,0.011,0,1716067231879,302013309,1973
0.1,,,0.1,buy,66991.46,BTC-21MAY24-64500-P,42.1,0.00229428,0.0022,0,1716067153631,302013259,9
0.1,,,0.1,sell,66991.7,BTC-19MAY24-69000-C,45.36,0.00028548,0.0002,3,1716067142585,302013257,222
0.2,,,0.2,buy,66999.29,BTC-24MAY24-64000-P,45.98,0.00603648,0.006,3,1716066894938,302013234,402
1.3,,,1.3,sell,67003.11,BTC-28JUN24-62000-P,56.15,0.03661349,0.036,3,1716066857776,302013232,33
0.1,,,0.1,sell,67004.74,BTC-21MAY24-68500-C,42.92,0.00598503,0.006,1,1716066689139,302013132,53
0.1,,,0.1,buy,66998.47,BTC-21MAY24-70000-C,46.8,0.00265112,0.0026,0,1716066603057,302013116,27
0.1,,,0.1,sell,66997.36,BTC-19MAY24-70500-C,64.3,1.089e-05,0.0001,3,1716066534926,302013112,49
0.1,,,0.1,sell,66996.72,BTC-19MAY24-64500-P,56.11,0.00011517,0.0002,0,1716066387730,302013087,157
0.1,,,0.1,sell,66992.04,BTC-20MAY24-69500-C,43.25,0.00121171,0.0012,0,1716066364458,302013062,20
0.1,,,0.1,sell,66992.54,BTC-7JUN24-80000-C,58.12,0.00727094,0.007,2,1716066363006,302013057,23
0.1,,,0.1,buy,66992.16,BTC-21MAY24-78000-C,71.57,4.504e-05,0.0001,1,1716066358638,302013056,30
0.1,,,0.1,sell,66989.28,BTC-21MAY24-64000-P,43.02,0.00161141,0.0015,1,1716066319353,302013020,7
0.1,,,0.1,buy,66980.86,BTC-7JUN24-68000-P,51.2,0.05210829,0.052,2,1716066101303,302012911,26
0.5,,,0.5,sell,66982.61,BTC-7JUN24-66000-C,51.53,0.05726573,0.058,1,1716066091437,302012885,39
0.1,,,0.1,buy,66993.62,BTC-7JUN24-66000-P,50.72,0.03649601,0.0365,2,1716066003600,302012836,58
1.1,,,1.1,buy,66990.2,BTC-24MAY24-65000-C,44.77,0.04097566,0.041,1,1716065767374,302012746,908
0.9,,,0.9,buy,67020.04,BTC-21MAY24-59000-P,72.15,0.00022493,0.0003,1,1716065516289,302012640,7
0.4,,,0.4,buy,67022.33,BTC-21MAY24-73000-C,55.64,0.0005197,0.0006,1,1716065495185,302012629,11
1.8,,,1.8,sell,67022.33,BTC-21MAY24-66000-P,38.22,0.00583293,0.006,3,1716065492536,302012625,32
2.0,,,2.0,buy,67024.02,BTC-31MAY24-81000-C,60.17,0.00230202,0.0024,2,1716065478451,302012611,634
0.8,,,0.8,buy,67024.02,BTC-31MAY24-72000-C,51.07,0.01336688,0.0135,0,1716065477231,302012591,2123
0.1,,,0.1,sell,67019.5,BTC-28JUN24-31000-P,96.11,0.0005349,0.0005,3,1716065441832,302012530,515
0.1,,,0.1,buy,67008.6,BTC-28JUN24-95000-C,67.78,0.00784781,0.008,0,1716065003638,302012483,1834
0.1,,,0.1,buy,67000.31,BTC-28MAR25-300000-C,81.8,0.01718852,0.018,0,1716064746705,302012454,237
0.2,,,0.2,buy,67006.02,BTC-27DEC24-180000-C,78.73,0.02776457,0.028,0,1716064691438,302012452,490
0.2,,,0.2,sell,66987.2,BTC-28JUN24-43000-P,72.7,0.00220486,0.0022,2,1716064551850,302012439,654
0.6,,,0.6,buy,67023.93,BTC-7JUN24-62000-P,50.67,0.01565987,0.0155,2,1716064420265,302012374,42
0.1,,,0.1,sell,66996.97,BTC-7JUN24-78000-C,56.89,0.00954529,0.0095,2,1716064372451,302012303,49
0.6,,,0.6,sell,66977.09,BTC-31MAY24-75000-C,52.03,0.00703439,0.0065,3,1716064008285,302012272,2498
0.6,,,0.6,sell,66985.63,BTC-31MAY24-74000-C,52.04,0.00865252,0.0085,3,1716063987899,302012235,1546
0.1,,,0.1,buy,66985.69,BTC-28MAR25-200000-C,78.36,0.04345608,0.044,0,1716063965014,302012232,268
4.3,,,4.3,buy,66967.67,BTC-31MAY24-76000-C,55.02,0.00578233,0.006,2,1716063874518,302012171,1434
0.1,,,0.1,buy,66957.6,BTC-27SEP24-55000-P,64.33,0.05503695,0.0555,0,1716063784797,302012165,334
5.5,,,5.5,sell,66959.46,BTC-28MAR25-250000-C,80.77,0.02816354,0.028,0,1716063713299,302012162,43
0.3,,,0.3,buy,66958.55,BTC-21MAY24-67000-P,36.88,0.01200565,0.012,2,1716063692364,302012154,5
0.1,,,0.1,buy,66960.17,BTC-28MAR25-40000-P,67.94,0.04057929,0.04,3,1716063581675,302012144,126
0.1,,,0.1,buy,66935.26,BTC-31MAY24-67000-P,48.14,0.03393493,0.034,1,1716063375826,302012027,548
0.1,,,0.1,sell,66899.36,BTC-19MAY24-64000-P,55.27,9.242e-05,0.0001,3,1716062986075,302011999,93
1.0,,,1.0,sell,66934.26,BTC-31MAY24-70000-C,48.66,0.01998199,0.0195,1,1716062763270,302011972,4422
0.5,,,0.5,sell,66933.69,BTC-21MAY24-63000-P,46.75,0.00083214,0.0009,3,1716062394406,302011857,15
0.2,,,0.2,buy,66934.08,BTC-21MAY24-61000-P,59.18,0.00041518,0.0005,1,1716062373966,302011856,15
1.0,,,1.0,sell,66937.64,BTC-20MAY24-63000-P,49.02,0.00030192,0.0003,2,1716062360886,302011853,38
0.4,,,0.4,buy,66952.43,BTC-28JUN24-64000-P,56.93,0.04828563,0.0485,3,1716062260283,302011825,763
0.1,,,0.1,buy,66879.72,BTC-27SEP24-56000-P,63.36,0.06053124,0.059,0,1716061490309,302011679,123
0.6,,,0.6,sell,66878.04,BTC-7JUN24-94000-C,71.06,0.00158122,0.0015,2,1716061487445,302011678,24
1.0,,,1.0,sell,66877.8,BTC-7JUN24-54000-P,58.8,0.00283278,0.0027,2,1716061455172,302011677,40
1.0,,,1.0,buy,66860.41,BTC-7JUN24-64000-C,50.06,0.07372945,0.0735,3,1716060843215,302011631,27
0.1,,,0.1,buy,66856.92,BTC-27DEC24-60000-P,67.25,0.12105509,0.119,0,1716059990960,302011532,334
0.2,,,0.2,sell,66807.51,BTC-24MAY24-54000-P,78.58,0.00044511,0.0004,2,1716059259263,302011416,339
0.1,,,0.1,sell,66785.32,BTC-24MAY24-53000-P,81.34,0.00034867,0.0003,2,1716059157830,302011395,232
2.0,,,2.0,sell,66795.16,BTC-24MAY24-62000-P,47.86,0.00288179,0.0026,2,1716059012246,302011386,1058
0.1,,,0.1,buy,66809.89,BTC-7JUN24-84000-C,62.1,0.00430809,0.0042,2,1716057674733,302011207,27
0.1,,,0.1,buy,66820.8,BTC-19MAY24-70000-C,53.52,5.366e-05,0.0001,3,1716057534913,302011191,114
5.0,,,5.0,sell,66826.17,BTC-31MAY24-42000-P,96.73,0.00028474,0.0002,3,1716057479767,302011177,555
0.8,,,0.8,buy,66817.38,BTC-31MAY24-54000-P,66.13,0.00157483,0.0017,3,1716057310377,302011163,1157
1.5,,,1.5,buy,66829.01,BTC-31MAY24-60000-C,51.2,0.11102925,0.111,2,1716056884032,302011117,890
0.1,,,0.1,buy,66808.39,BTC-28MAR25-55000-P,67.7,0.11349945,0.112,0,1716056449804,302011010,62
1.0,,,1.0,buy,66835.5,BTC-28JUN24-115000-C,75.56,0.00204881,0.0021,2,1716056192239,302010979,771
0.1,,,0.1,buy,66824.49,BTC-28MAR25-120000-C,73.7,0.1174992,0.1165,0,1716056147901,302010976,191
0.1,,,0.1,sell,66826.98,BTC-24MAY24-69000-C,45.07,0.01079097,0.0105,2,1716055992913,302010913,597
0.1,,,0.1,sell,66879.33,BTC-31MAY24-95000-C,78.56,0.00045308,0.0005,0,1716055672818,302010795,830
0.1,,,0.1,buy,66889.66,BTC-26JUL24-52000-P,61.79,0.01794961,0.0185,0,1716055556244,302010782,93
0.1,,,0.1,buy,66893.68,BTC-26JUL24-67000-P,60.01,0.09321792,0.0925,2,1716055543265,302010777,19
0.1,,,0.1,buy,66910.16,BTC-26JUL24-55000-P,60.49,0.02603302,0.0265,0,1716055418027,302010752,77
0.1,,,0.1,buy,66900.69,BTC-28JUN24-55000-P,59.0,0.01284523,0.013,1,1716055380368,302010743,1551
1.6,,,1.6,buy,66886.56,BTC-24MAY24-52000-P,87.32,0.0002815,0.0003,3,1716055294804,302010706,333
0.1,,,0.1,sell,66850.58,BTC-27SEP24-70000-P,64.16,0.15737339,0.155,2,1716055215953,302010672,367
0.2,,,0.2,sell,66852.1,BTC-20MAY24-64500-P,36.81,0.00084938,0.0007,2,1716054897905,302010627,47
0.1,,,0.1,sell,66811.61,BTC-19MAY24-63000-C,73.3,0.05727615,0.0575,2,1716054371290,302010374,2
0.5,,,0.5,sell,66818.08,BTC-27DEC24-70000-C,68.87,0.22214442,0.2215,2,1716054358777,302010362,848
0.1,,,0.1,sell,66847.24,BTC-31MAY24-65000-P,47.95,0.02155716,0.0215,2,1716053883557,302010241,1316
0.1,,,0.1,buy,66849.61,BTC-31MAY24-62000-C,48.2,0.08533728,0.085,2,1716053850176,302010240,1320
0.6,,,0.6,sell,66852.45,BTC-31MAY24-47000-P,83.95,0.00060152,0.0005,2,1716053743357,302010219,609
0.1,,,0.1,sell,66864.34,BTC-24MAY24-62000-C,51.77,0.07752195,0.078,2,1716053645306,302010195,477
0.1,,,0.1,sell,66908.1,BTC-31MAY24-77000-C,56.18,0.00502282,0.005,2,1716053596574,302010115,1127
0.1,,,0.1,buy,66944.63,BTC-20MAY24-68000-C,34.28,0.00363446,0.0035,2,1716053097326,302010071,47
0.1,,,0.1,buy,66920.24,BTC-31MAY24-58000-P,54.64,0.00318624,0.0031,2,1716052262522,302009945,1774
0.1,,,0.1,buy,66917.47,BTC-28JUN24-45000-P,69.03,0.00276387,0.0028,3,1716051198557,302009702,1088
0.1,,,0.1,buy,66858.56,BTC-26JUL24-57000-P,59.3,0.03341497,0.033,0,1716050922247,302009587,45
0.1,,,0.1,buy,66881.78,BTC-7JUN24-52000-P,61.82,0.0019585,0.0018,2,1716050864765,302009553,37
0.1,,,0.1,buy,66911.04,BTC-26JUL24-78000-C,62.84,0.05917539,0.059,1,1716050528306,302009402,198
0.7,,,0.7,buy,66914.0,BTC-31MAY24-62000-P,48.74,0.00900351,0.009,2,1716050289663,302009303,1379
0.1,,,0.1,sell,66907.34,BTC-28JUN24-40000-P,78.25,0.00154096,0.0016,3,1716049943963,302009131,1251
0.1,,,0.1,buy,66930.88,BTC-24MAY24-61000-P,51.72,0.00190223,0.0019,3,1716049935266,302009097,1040
0.1,,,0.1,sell,66973.54,BTC-31MAY24-84000-C,62.57,0.00154499,0.0014,2,1716049852445,302009027,641
0.3,,,0.3,buy,66991.66,BTC-28JUN24-64000-C,56.73,0.10513133,0.1055,3,1716049810452,302008997,933
4.3,,,4.3,buy,66989.49,BTC-24MAY24-67000-P,43.46,0.02089898,0.0205,3,1716049751804,302008918,145
3.0,,,3.0,buy,66918.27,BTC-7JUN24-70000-C,52.72,0.03213117,0.0325,2,1716049470481,302008636,89
0.2,,,0.2,sell,66911.38,BTC-31MAY24-61000-P,49.05,0.0067675,0.0065,3,1716049336131,302008593,1485
1.0,,,1.0,sell,66913.18,BTC-28JUN24-44000-P,71.31,0.00256867,0.0026,2,1716049105335,302008479,651
0.5,,,0.5,sell,66918.62,BTC-20MAY24-65000-P,37.64,0.00139964,0.0015,0,1716048850216,302008388,59
0.1,,,0.1,sell,66889.44,BTC-21MAY24-63500-P,42.18,0.00106962,0.0011,3,1716048746061,302008307,8
0.2,,,0.2,buy,66787.67,BTC-28JUN24-51000-P,61.9,0.00682408,0.007,0,1716048431424,302007950,743
0.1,,,0.1,buy,66796.94,BTC-27DEC24-57000-P,67.02,0.10250301,0.1,2,1716048397451,302007941,66
0.2,,,0.2,sell,66835.3,BTC-31MAY24-56000-P,59.06,0.00225711,0.0021,2,1716048257635,302007898,1439
2.0,,,2.0,buy,66876.85,BTC-26JUL24-80000-C,63.16,0.05235724,0.052,2,1716048199075,302007813,206
3.0,,,3.0,sell,66879.49,BTC-20MAY24-65500-P,34.24,0.00240373,0.0022,0,1716047776714,302007677,83
0.5,,,0.5,sell,66826.33,BTC-31MAY24-96000-C,78.27,0.00040405,0.0004,3,1716046171276,302006829,576
0.4,,,0.4,sell,66794.84,BTC-27DEC24-85000-C,71.09,0.15624044,0.157,3,1716045983199,302006732,470
0.2,,,0.2,sell,66764.55,BTC-27DEC24-105000-C,71.85,0.10008027,0.098,3,1716045877031,302006712,204
0.1,,,0.1,sell,66728.31,BTC-31MAY24-46000-P,87.72,0.00049861,0.0005,3,1716045853196,302006656,688
0.7,,,0.7,buy,66741.1,BTC-31MAY24-55000-P,62.72,0.00186431,0.002,2,1716045804623,302006651,1724
2.3,,,2.3,sell,66747.07,BTC-28JUN24-160000-C,95.23,0.00056698,0.0005,1,1716045691909,302006564,770
0.3,,,0.3,buy,66761.05,BTC-27DEC24-52000-P,66.58,0.07440264,0.0715,0,1716045537057,302006541,152
0.1,,,0.1,buy,66773.15,BTC-27DEC24-80000-C,70.58,0.17337538,0.176,0,1716045468671,302006483,1046
0.4,,,0.4,sell,66777.07,BTC-27DEC24-120000-C,73.51,0.07495936,0.073,2,1716045451505,302006478,715
3.3,,,3.3,buy,66853.24,BTC-24MAY24-82000-C,68.8,0.00031204,0.0003,2,1716044503445,302005440,126
0.1,,,0.1,buy,66820.78,BTC-27SEP24-75000-C,65.64,0.12766186,0.127,1,1716044283388,302005339,1367
0.1,,,0.1,sell,66822.93,BTC-24MAY24-86000-C,73.34,0.00020052,0.0001,2,1716044240498,302005323,34
