amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.9,,,,buy,30458.99,BTC-29DEC23-33000-P,46.66,0.166549,0.1655,2,1688082959843,259754464,31
0.1,,,,buy,30458.07,BTC-28JUL23-23000-P,59.6,0.00224984,0.0025,3,1688082939671,259754460,1053
0.2,,,,buy,30458.53,BTC-28JUL23-24000-P,55.88,0.00323246,0.0035,0,1688082932221,259754458,1641
1.0,,,,sell,30462.24,BTC-29DEC23-30000-P,46.09,0.10840684,0.1085,0,1688082844117,259754443,166
0.1,,,,sell,30462.42,BTC-29DEC23-37000-C,49.56,0.07697408,0.0765,1,1688082776891,259754399,103
40.0,BLOCK-82443,3,BTC-CBUT-29SEP23-40000_50000_60000,buy,30470.31,BTC-29SEP23-40000-C,51.85,0.0228025,0.0245,0,1688082699461,259754332,2328
80.0,BLOCK-82443,3,BTC-CBUT-29SEP23-40000_50000_60000,sell,30470.31,BTC-29SEP23-50000-C,59.77,0.00838855,0.0085,2,1688082699461,259754330,1216
40.0,BLOCK-82443,3,BTC-CBUT-29SEP23-40000_50000_60000,buy,30470.31,BTC-29SEP23-60000-C,66.72,0.00398022,0.004,2,1688082699461,259754331,1011
2.4,,,,buy,30483.79,BTC-2JUL23-29000-P,36.46,0.00069985,0.0005,3,1688082268732,259754266,19
0.8,,,,sell,30483.81,BTC-1JUL23-29500-P,34.29,0.00077527,0.0005,2,1688082254835,259754260,101
1.0,,,,sell,30485.58,BTC-29DEC23-50000-C,56.95,0.0302656,0.03,3,1688082220822,259754258,1004
0.8,,,,sell,30483.4,BTC-14JUL23-31500-C,39.93,0.01892332,0.019,0,1688082136791,259754224,160
2.6,,,,sell,30483.4,BTC-14JUL23-32500-C,42.05,0.01144149,0.0115,0,1688082136760,259754223,206
0.1,,,,buy,30491.87,BTC-29DEC23-28000-P,46.6,0.07880538,0.079,3,1688082048943,259754185,116
0.1,,,,sell,30495.16,BTC-29DEC23-18000-P,58.36,0.01307006,0.013,3,1688082029371,259754165,202
0.1,,,,buy,30499.74,BTC-29DEC23-29000-P,46.41,0.09268967,0.093,1,1688082000723,259754154,80
0.1,,,,buy,30501.19,BTC-29DEC23-11000-P,75.74,0.00247418,0.003,3,1688081968435,259754141,161
0.1,,,,sell,30502.04,BTC-21JUL23-32000-C,39.63,0.02024555,0.0205,3,1688081956897,259754137,12
1.8,,,,buy,30503.93,BTC-28JUL23-31000-P,40.3,0.05077691,0.051,2,1688081952353,259754134,428
0.1,,,,sell,30506.14,BTC-21JUL23-34000-C,42.21,0.00882969,0.0085,2,1688081942361,259754126,58
0.1,,,,sell,30505.0,BTC-1JUL23-30750-C,34.86,0.00500162,0.005,1,1688081920580,259754087,99
0.2,,,,buy,30498.95,BTC-7JUL23-30000-P,38.48,0.01421769,0.014,2,1688081913018,259754065,414
0.2,,,,buy,30493.2,BTC-30JUN23-30500-C,34.15,0.00391839,0.004,0,1688081909593,259754054,1375
0.2,,,,sell,30493.2,BTC-7JUL23-27000-P,48.82,0.00101519,0.001,3,1688081909362,259754053,317
0.4,,,,sell,30486.64,BTC-30JUN23-30500-P,29.71,0.00457193,0.004,1,1688081908655,259754041,1128
1.2,,,,sell,30487.03,BTC-14JUL23-33000-C,43.22,0.00905898,0.009,1,1688081826361,259753969,195
0.1,,,,sell,30498.23,BTC-30JUN23-30000-P,39.32,0.00061043,0.0005,3,1688081766328,259753884,2973
0.1,,,,sell,30499.63,BTC-29MAR24-65000-C,62.67,0.02999027,0.032,1,1688081760335,259753875,72
