amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,63328.96,BTC-25OCT24-82000-C,55.45,0.00475939,0.0047,2,1727135946789,318551325,409
0.1,,,,,0.1,sell,63326.46,BTC-29NOV24-65000-C,57.19,0.09137058,0.091,0,1727135927719,318551323,154
0.1,,,,,0.1,sell,63326.38,BTC-11OCT24-63000-C,46.06,0.04502346,0.044,3,1727135926479,318551322,77
0.1,,,,,0.1,buy,63326.11,BTC-4OCT24-63000-C,46.2,0.0348301,0.0345,1,1727135925242,318551321,591
0.1,,,,,0.1,buy,63321.35,BTC-25OCT24-63000-C,48.47,0.06171772,0.0615,3,1727135905034,318551320,899
0.1,,,,,0.1,buy,63323.27,BTC-27DEC24-75000-C,59.88,0.06501547,0.065,3,1727135904217,318551319,3789
1.0,,,,,1.0,buy,63329.07,BTC-11OCT24-60000-C,47.25,0.07379965,0.0735,0,1727135884275,318551318,201
0.1,,,,,0.1,buy,63328.75,BTC-25OCT24-55000-P,51.65,0.0121873,0.0125,2,1727135884144,318551317,797
10.0,,,,,10.0,sell,63327.91,BTC-24SEP24-64000-C,38.8,0.00102004,0.0012,0,1727135874475,318551316,367
0.1,,,,,0.1,sell,63328.2,BTC-27DEC24-60000-P,57.7,0.08145299,0.081,3,1727135866331,318551315,1478
0.1,,,,,0.1,sell,63329.45,BTC-25OCT24-57000-P,49.93,0.01801599,0.018,3,1727135861649,318551314,683
0.1,,,,,0.1,sell,63309.15,BTC-25OCT24-70000-P,50.1,0.12398185,0.124,0,1727135835442,318551307,94
1.0,,,,,1.0,buy,63308.44,BTC-26SEP24-62000-C,44.05,0.02727273,0.027,0,1727135823581,318551301,21
1.0,,,,,1.0,sell,63330.95,BTC-27SEP24-62000-C,46.47,0.03060673,0.0305,2,1727135815800,318551300,2789
1.0,,,,,1.0,sell,63331.38,BTC-4OCT24-61000-C,47.09,0.05393976,0.054,0,1727135815313,318551297,730
0.1,,,,,0.1,sell,63347.13,BTC-27DEC24-95000-C,63.62,0.021869,0.022,0,1727135742057,318551246,1807
0.1,,,,,0.1,sell,63330.78,BTC-25OCT24-50000-P,57.26,0.00515885,0.005,2,1727135723761,318551234,1135
0.1,,,,,0.1,sell,63329.4,BTC-11OCT24-61000-P,46.58,0.02357067,0.023,2,1727135705262,318551217,584
0.1,,,,,0.1,sell,63328.97,BTC-11OCT24-57000-P,49.57,0.0085332,0.0085,2,1727135676200,318551215,67
0.1,,,,,0.1,sell,63318.21,BTC-4OCT24-64000-C,46.37,0.02719838,0.027,1,1727135662222,318551212,781
0.1,,,,,0.1,sell,63328.97,BTC-11OCT24-64000-C,46.7,0.03750852,0.037,1,1727135616716,318551203,94
0.1,,,,,0.1,buy,63328.23,BTC-11OCT24-66000-C,47.68,0.02552318,0.0255,1,1727135600349,318551199,357
0.1,,,,,0.1,buy,63322.9,BTC-27DEC24-55000-P,57.83,0.05029907,0.05,3,1727135590720,318551197,1412
1.0,,,,,1.0,buy,63329.95,BTC-26SEP24-60000-P,47.85,0.00140875,0.0013,2,1727135557214,318551195,9
0.1,,,,,0.1,sell,63330.15,BTC-24SEP24-61500-P,52.29,0.00022629,0.0002,3,1727135547179,318551194,269
1.0,,,,,1.0,buy,63330.23,BTC-26SEP24-67500-C,48.88,0.0009589,0.0009,2,1727135501690,318551188,5
1.0,,,,,1.0,sell,63329.71,BTC-27DEC24-180000-C,82.35,0.00173763,0.0016,3,1727135500474,318551187,1099
0.1,,,,,0.1,buy,63311.79,BTC-27DEC24-49000-P,59.57,0.02571895,0.026,0,1727135469433,318551143,523
0.1,,,,,0.1,sell,63323.14,BTC-28MAR25-250000-C,83.81,0.00512886,0.005,1,1727135455109,318551142,628
0.1,,,,,0.1,buy,63323.49,BTC-26SEP24-61000-P,46.25,0.00291137,0.0029,0,1727135452199,318551141,12
1.0,,,,,1.0,sell,63321.89,BTC-28MAR25-300000-C,87.6,0.00341059,0.0032,2,1727135444885,318551139,1004
0.1,,,,,0.1,buy,63325.22,BTC-27SEP24-60000-P,48.74,0.00289746,0.0027,3,1727135431292,318551137,4014
1.0,,,,,1.0,sell,63320.72,BTC-27SEP24-68000-C,51.94,0.00175048,0.0018,3,1727135416383,318551133,1615
1.0,,,,,1.0,buy,63327.64,BTC-25OCT24-60000-C,48.67,0.08872124,0.0885,0,1727135405238,318551118,1011
0.1,,,,,0.1,sell,63335.6,BTC-11OCT24-69000-C,48.3,0.01388166,0.0135,3,1727135378047,318551109,154
0.6,,,,,0.6,buy,63335.84,BTC-27JUN25-300000-C,81.5,0.00932011,0.009,3,1727135371616,318551108,216
0.1,,,,,0.1,buy,63395.44,BTC-27JUN25-70000-P,62.05,0.23689627,0.2375,2,1727135323171,318551053,125
0.1,,,,,0.1,buy,63390.36,BTC-26SEP24-62500-P,44.42,0.00805785,0.008,3,1727135310601,318551007,44
0.1,,,,,0.1,buy,63397.03,BTC-26SEP24-64500-C,44.69,0.00771446,0.0075,1,1727135304606,318551000,32
0.1,,,,,0.1,sell,63391.27,BTC-27DEC24-85000-C,61.41,0.03726584,0.037,1,1727135184174,318550978,2251
1.0,,,,,1.0,buy,63401.07,BTC-27SEP24-56000-P,67.22,0.00053832,0.0006,2,1727135178029,318550975,5490
2.1,,,,,2.1,sell,63401.55,BTC-27SEP24-72000-C,62.58,0.0004508,0.0004,0,1727135176854,318550974,1704
0.5,,,,,0.5,sell,63389.42,BTC-24SEP24-62000-P,44.65,0.00032034,0.0003,2,1727135167223,318550972,194
5.0,,,,,5.0,buy,63383.16,BTC-25OCT24-62000-P,48.87,0.0437842,0.044,2,1727135119170,318550941,270
8.3,,,,,8.3,sell,63377.38,BTC-29NOV24-45000-P,61.74,0.00943022,0.009,3,1727135105345,318550939,23
5.0,,,,,5.0,buy,63365.83,BTC-27DEC24-44000-P,62.61,0.01397102,0.0145,1,1727135097522,318550903,446
0.1,,,,,0.1,sell,63363.41,BTC-11OCT24-60000-P,47.15,0.01840844,0.018,2,1727135092717,318550901,242
5.0,,,,,5.0,buy,63379.48,BTC-27DEC24-100000-C,64.39,0.01707631,0.017,0,1727135068916,318550895,5732
5.0,,,,,5.0,sell,63382.36,BTC-29NOV24-95000-C,64.49,0.01118133,0.0115,3,1727135050653,318550894,141
12.0,,,,,12.0,buy,63382.71,BTC-27SEP24-59000-P,51.53,0.00161663,0.0015,3,1727135043684,318550892,2647
5.0,,,,,5.0,buy,63382.71,BTC-8NOV24-45000-P,65.73,0.00521011,0.0055,1,1727135033931,318550890,1019
5.0,,,,,5.0,sell,63382.69,BTC-8NOV24-90000-C,63.05,0.00729263,0.007,3,1727135029089,318550889,783
20.0,BLOCK-158727,2,BTC-PCAL-4OCT24_27SEP24-62000,,20.0,sell,63382.88,BTC-4OCT24-62000-P,46.38,0.0204589,0.0204,2,1727135022184,318550888,117
20.0,BLOCK-158727,2,BTC-PCAL-4OCT24_27SEP24-62000,,20.0,buy,63382.88,BTC-27SEP24-62000-P,47.62,0.00877771,0.0089,2,1727135022184,318550887,2442
22.5,BLOCK-158726,2,BTC-PCAL-4OCT24_27SEP24-65000,,22.5,sell,63392.6,BTC-4OCT24-65000-P,46.62,0.04490098,0.0448,2,1727134964188,318550851,12
22.5,BLOCK-158726,2,BTC-PCAL-4OCT24_27SEP24-65000,,22.5,buy,63392.54,BTC-27SEP24-65000-P,47.72,0.03318876,0.0333,2,1727134964188,318550850,2150
0.2,,,,,0.2,buy,63393.16,BTC-29NOV24-60000-P,56.65,0.06436284,0.064,2,1727134949350,318550845,150
0.1,,,,,0.1,sell,63377.56,BTC-4OCT24-56000-P,52.89,0.0028887,0.003,2,1727134944530,318550841,1519
0.2,,,,,0.2,sell,63350.74,BTC-27JUN25-70000-C,62.24,0.1968783,0.198,0,1727134914416,318550829,1123
0.1,,,,,0.1,sell,63355.74,BTC-24SEP24-62500-P,36.36,0.00070319,0.0006,2,1727134891052,318550821,289
1.0,,,,,1.0,sell,63355.52,BTC-26SEP24-69000-C,51.13,0.00042469,0.0003,2,1727134889186,318550819,5
0.2,,,,,0.2,sell,63358.16,BTC-25SEP24-68000-C,54.29,0.00020636,0.0002,3,1727134853778,318550807,32
0.1,,,,,0.1,sell,63368.04,BTC-29NOV24-66000-C,57.35,0.08544759,0.085,1,1727134829697,318550793,100
0.1,,,,,0.1,buy,63360.95,BTC-26SEP24-64000-C,44.48,0.01021366,0.01,1,1727134809304,318550788,10
0.1,,,,,0.1,sell,63379.41,BTC-26SEP24-62000-P,43.94,0.00581703,0.0055,3,1727134740009,318550758,17
0.1,,,,,0.1,buy,63396.59,BTC-11OCT24-59000-P,47.92,0.01409701,0.014,3,1727134709808,318550721,196
3.0,,,,,3.0,sell,63382.07,BTC-25SEP24-61500-P,43.39,0.00177382,0.0016,3,1727134701741,318550717,75
0.1,,,,,0.1,buy,63381.74,BTC-27SEP24-66000-C,49.77,0.00523894,0.0055,2,1727134616419,318550687,1780
1.8,,,,,1.8,sell,63380.37,BTC-25SEP24-62500-P,44.12,0.00484819,0.005,3,1727134615643,318550686,118
0.1,,,,,0.1,sell,63373.55,BTC-4OCT24-57000-P,50.73,0.00398597,0.004,2,1727134594076,318550661,384
0.3,,,,,0.3,buy,63376.76,BTC-25SEP24-63000-P,42.65,0.00750457,0.0075,2,1727134590549,318550658,47
0.1,,,,,0.1,buy,63359.74,BTC-11OCT24-68000-C,48.19,0.01728129,0.017,3,1727134578223,318550653,153
1.0,,,,,1.0,buy,63347.73,BTC-25SEP24-63500-C,43.38,0.00947532,0.0095,0,1727134565236,318550623,31
0.1,,,,,0.1,buy,63351.84,BTC-25OCT24-64000-C,48.65,0.05472569,0.0545,1,1727134540393,318550572,861
0.1,,,,,0.1,sell,63352.19,BTC-25SEP24-58000-P,66.71,0.00017576,0.0002,2,1727134516698,318550559,22
3.0,,,,,3.0,sell,63318.96,BTC-27DEC24-43000-P,62.04,0.0123346,0.012,3,1727134469698,318550506,444
0.5,,,,,0.5,sell,63310.7,BTC-25SEP24-61000-P,44.42,0.00120763,0.001,2,1727134453954,318550500,34
5.0,,,,,5.0,sell,63310.74,BTC-27DEC24-105000-C,65.06,0.01353089,0.013,2,1727134409526,318550483,914
0.1,,,,,0.1,buy,63317.39,BTC-25OCT24-65000-C,48.72,0.04776697,0.0475,1,1727134376620,318550476,1335
10.0,,,,,10.0,buy,63303.48,BTC-27DEC24-42000-P,63.38,0.01089854,0.011,0,1727134360768,318550475,398
0.1,,,,,0.1,sell,63297.12,BTC-29NOV24-68000-C,57.53,0.07375765,0.073,3,1727134331941,318550457,184
0.1,,,,,0.1,sell,63297.37,BTC-29NOV24-64000-C,57.15,0.09778879,0.0975,0,1727134328223,318550454,124
1.0,,,,,1.0,sell,63271.98,BTC-26SEP24-59000-P,49.68,0.00079231,0.0006,2,1727134290457,318550436,4
0.8,,,,,0.8,buy,63276.93,BTC-24SEP24-65500-C,52.02,6.975e-05,0.0001,3,1727134131616,318550364,158
0.1,,,,,0.1,sell,63262.35,BTC-11OCT24-65000-C,46.69,0.03081708,0.03,3,1727134083794,318550336,84
0.1,,,,,0.1,sell,63262.35,BTC-27SEP24-61000-P,46.67,0.00541999,0.005,2,1727134083307,318550335,448
0.1,,,,,0.1,buy,63261.0,BTC-26SEP24-65000-C,45.31,0.0052192,0.005,2,1727134069712,318550333,11
0.1,,,,,0.1,buy,63238.77,BTC-27SEP24-70000-C,59.2,0.00070691,0.0009,0,1727133917366,318550129,7469
0.1,,,,,0.1,sell,63238.8,BTC-11OCT24-72000-C,50.02,0.00731851,0.007,2,1727133917029,318550128,150
1.1,,,,,1.1,buy,63241.49,BTC-25OCT24-64000-P,48.95,0.06084408,0.061,0,1727133896788,318550117,244
5.0,,,,,5.0,buy,63247.72,BTC-25OCT24-63000-P,48.77,0.05241908,0.0525,0,1727133895029,318550112,270
0.4,,,,,0.4,buy,63310.9,BTC-11OCT24-70000-C,49.87,0.0113496,0.0115,1,1727133799723,318550038,217
0.1,,,,,0.1,sell,63310.7,BTC-11OCT24-58000-P,47.6,0.01108331,0.0105,2,1727133786323,318550033,115
1.0,,,,,1.0,sell,63325.31,BTC-25SEP24-62500-C,43.69,0.01840447,0.0185,0,1727133696381,318549979,43
1.5,,,,,1.5,sell,63332.58,BTC-24SEP24-63500-C,36.48,0.0032842,0.0034,1,1727133688716,318549976,171
0.1,,,,,0.1,sell,63369.74,BTC-29NOV24-67000-C,57.42,0.07962393,0.079,1,1727133388465,318549825,123
6.1,,,,,6.1,buy,63348.91,BTC-29NOV24-70000-C,58.56,0.0640996,0.0645,0,1727133228459,318549694,211
0.1,,,,,0.1,sell,63323.0,BTC-26SEP24-65500-C,45.17,0.00390437,0.0036,2,1727133182878,318549672,6
1.0,,,,,1.0,sell,63331.66,BTC-4OCT24-50000-P,66.5,0.00066885,0.0006,3,1727133108135,318549648,299
0.1,,,,,0.1,buy,63318.98,BTC-28MAR25-80000-C,61.77,0.10376459,0.104,3,1727133066176,318549611,2448
0.1,,,,,0.1,buy,63300.99,BTC-25OCT24-61000-P,48.69,0.0375208,0.0375,2,1727133042323,318549589,374
