amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,115524.18,BTC-12SEP25-115000-C,28.46,0.00698972,0.0065,0,1757635199461,384412039,2065
1.0,,,,,,1.0,buy,115524.18,BTC-26DEC25-115000-P,39.24,0.06932037,0.069,2,1757635199158,384412038,1377
3.0,,,,,,3.0,sell,115520.11,BTC-31OCT25-100000-P,39.91,0.00964336,0.01,1,1757635192952,384412027,1775
0.2,,,,,,0.2,buy,115521.98,BTC-12SEP25-108000-C,139.86,0.06557019,0.0665,0,1757635150870,384411737,127
0.5,,,,,,0.5,sell,115522.84,BTC-26SEP25-110000-P,33.92,0.00853724,0.008,2,1757635143511,384411726,5766
0.1,,,,,,0.1,buy,115523.37,BTC-19SEP25-125000-C,34.51,0.00123793,0.0013,0,1757635130407,384411611,641
0.4,,,,,,0.4,buy,115521.9,BTC-19SEP25-130000-C,40.49,0.00038815,0.0005,0,1757635109210,384411560,227
0.1,,,,,,0.1,sell,115523.64,BTC-19SEP25-112000-P,32.12,0.00645826,0.006,2,1757635097084,384411454,249
0.1,,,,,,0.1,buy,115516.34,BTC-13SEP25-117000-C,31.06,0.00308983,0.003,1,1757635020992,384410845,84
0.1,,,,,,0.1,buy,115520.08,BTC-15SEP25-114000-P,26.83,0.00429855,0.0045,2,1757635008673,384410603,26
0.1,,,,,,0.1,buy,115517.23,BTC-14SEP25-114000-P,26.79,0.00298942,0.0032,2,1757635006318,384410598,71
0.1,,,,,,0.1,sell,115511.45,BTC-28NOV25-112000-C,37.5,0.09426533,0.094,1,1757634984535,384410205,256
1.0,,,,,,1.0,buy,115509.86,BTC-31OCT25-130000-C,34.99,0.01556906,0.0155,0,1757634973787,384410003,1464
0.2,,,,,,0.2,sell,115519.33,BTC-26DEC25-105000-P,40.48,0.03711127,0.037,3,1757634947316,384409321,3342
0.1,,,,,,0.1,sell,115519.67,BTC-26DEC25-90000-P,44.08,0.01243034,0.0125,2,1757634928541,384408932,1997
0.2,,,,,,0.2,sell,115513.07,BTC-19SEP25-106000-P,39.48,0.00122652,0.0013,2,1757634921500,384408692,405
0.4,,,,,,0.4,sell,115505.69,BTC-31OCT25-112000-P,35.97,0.0336114,0.0335,3,1757634901368,384408427,981
1.6,,,,,,1.6,sell,115504.68,BTC-26SEP25-116000-C,31.76,0.02552823,0.025,2,1757634901345,384408425,3001
0.8,,,,,,0.8,buy,115507.07,BTC-12SEP25-112000-P,55.27,0.00020226,0.0002,3,1757634891492,384408167,754
0.1,,,,,,0.1,sell,115506.39,BTC-3OCT25-112000-P,34.06,0.01755917,0.0175,2,1757634865048,384407772,6
0.1,,,,,,0.1,buy,115506.22,BTC-12SEP25-114000-P,32.82,0.00051475,0.0004,3,1757634845091,384407620,1040
0.5,,,,,,0.5,buy,115488.1,BTC-26SEP25-125000-C,33.42,0.00420333,0.0044,0,1757634825447,384407314,5982
0.1,,,,,,0.1,sell,115472.66,BTC-19SEP25-108000-P,36.98,0.00219999,0.0022,3,1757634817401,384407191,517
0.5,,,,,,0.5,buy,115462.94,BTC-12SEP25-117000-C,38.34,0.00074874,0.0008,1,1757634773514,384406794,1264
0.1,,,,,,0.1,sell,115463.54,BTC-12SEP25-118000-C,43.49,0.00031604,0.0003,0,1757634768706,384406684,982
0.1,,,,,,0.1,buy,115473.88,BTC-12SEP25-114000-C,30.97,0.0137926,0.0135,2,1757634689193,384406135,1490
0.3,,,,,,0.3,buy,115451.08,BTC-12SEP25-116000-C,37.32,0.00243204,0.0027,2,1757634682150,384406051,1453
0.3,,,,,,0.3,sell,115465.86,BTC-14SEP25-118000-C,28.12,0.00208988,0.0022,1,1757634663568,384405931,38
0.1,,,,,,0.1,buy,115473.58,BTC-19SEP25-107000-P,38.72,0.00162414,0.0018,0,1757634597361,384405778,338
0.1,,,,,,0.1,buy,115451.9,BTC-12SEP25-115000-P,34.57,0.00230854,0.0024,1,1757634585504,384405679,305
0.7,,,,,,0.7,sell,115443.45,BTC-26SEP25-114000-P,33.01,0.01863468,0.0185,2,1757634567495,384405590,1277
0.2,,,,,,0.2,buy,115462.99,BTC-14SEP25-115000-P,25.99,0.00581342,0.006,2,1757634558448,384405531,56
0.2,,,,,,0.2,sell,115476.87,BTC-15SEP25-116000-C,26.2,0.0083099,0.0085,0,1757634549505,384405435,7
0.2,,,,,,0.2,buy,115495.78,BTC-27MAR26-160000-C,42.96,0.03644921,0.036,0,1757634533488,384405384,990
0.5,,,,,,0.5,buy,115506.94,BTC-12SEP25-109000-P,84.21,1.241e-05,0.0001,3,1757634525544,384405251,800
0.2,,,,,,0.2,sell,115520.86,BTC-12SEP25-111000-P,67.83,0.0001208,0.0002,1,1757634490402,384405230,1035
5.0,,,,,,5.0,sell,115517.07,BTC-27MAR26-135000-C,42.01,0.07955031,0.078,0,1757634481610,384405187,323
0.2,,,,,,0.2,buy,115516.55,BTC-26JUN26-130000-C,43.45,0.12916411,0.1285,1,1757634480474,384405182,338
0.1,,,,,,0.1,sell,115515.28,BTC-3OCT25-115000-C,32.59,0.0370049,0.0365,0,1757634477676,384405180,9
0.1,,,,,,0.1,buy,115501.94,BTC-12SEP25-116000-P,35.01,0.00647155,0.0065,3,1757634467248,384405157,282
2.4,,,,,,2.4,buy,115497.52,BTC-26JUN26-135000-C,43.5,0.11536223,0.1145,1,1757634455546,384405096,197
