amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,70891.82,BTC-7MAR26-73000-C,55.38,,0.00372111,0.0035,0,1772755171665,418912740,110
0.2,,,,,,0.2,sell,70830.19,BTC-7MAR26-71000-C,55.44,,0.01227802,0.012,2,1772755158451,418912657,88
0.1,,,,,,0.1,buy,70835.59,BTC-27MAR26-155000-C,104.39,,0.00013158,0.0001,3,1772755118093,418912542,1755
0.4,,,,,,0.4,buy,70804.24,BTC-25SEP26-50000-P,56.84,,0.03697706,0.0375,1,1772755089042,418912407,1322
1.9,,,,,,1.9,buy,70790.72,BTC-6MAR26-75000-C,84.08,,1.208e-05,0.0001,3,1772755082656,418912395,1071
0.3,,,,,,0.3,buy,70800.17,BTC-7MAR26-69000-P,59.59,,0.00512605,0.005,1,1772755078767,418912391,51
0.1,,,,,,0.1,buy,70828.49,BTC-13MAR26-65000-P,64.04,,0.00772254,0.008,0,1772755054491,418912342,631
0.3,,,,,,0.3,buy,70806.22,BTC-25SEP26-40000-P,63.71,,0.0175689,0.018,0,1772755025912,418912311,599
0.3,,,,,,0.3,buy,70816.73,BTC-27MAR26-71000-P,53.79,,0.05228775,0.0525,0,1772755024723,418912310,96
0.1,,,,,,0.1,buy,70809.53,BTC-29MAY26-52000-P,59.89,,0.01705255,0.017,1,1772755020581,418912269,42
1.0,,,,,,1.0,sell,70809.53,BTC-27MAR26-72000-C,52.87,,0.04424178,0.044,2,1772755020578,418912267,2419
1.0,,,,,,1.0,sell,70809.53,BTC-25SEP26-75000-C,50.11,,0.13224772,0.132,2,1772755020172,418912259,1521
0.1,,,,,,0.1,sell,70817.52,BTC-27MAR26-86000-C,53.36,,0.00419607,0.0042,2,1772755018452,418912231,1057
0.1,,,,,,0.1,sell,70817.52,BTC-7MAR26-75000-C,61.55,,0.00096798,0.001,2,1772755017861,418912230,96
0.3,,,,,,0.3,sell,70818.86,BTC-6MAR26-72000-C,48.27,,0.00088214,0.0009,2,1772755015517,418912218,1471
0.1,,,,,,0.1,sell,70856.03,BTC-27MAR26-90000-C,55.47,,0.00236184,0.0023,2,1772754961954,418912093,5705
0.1,,,,,,0.1,sell,70871.47,BTC-27MAR26-98000-C,63.03,,0.001084,0.0011,3,1772754919790,418912060,863
0.2,,,,,,0.2,sell,70867.53,BTC-6MAR26-66000-P,100.07,,0.00014513,0.0001,3,1772754772324,418911774,1110
1.0,,,,,,1.0,sell,70858.93,BTC-8MAR26-73000-C,47.81,,0.00521849,0.0048,2,1772754762601,418911772,26
0.1,,,,,,0.1,buy,70893.64,BTC-9MAR26-78000-C,56.86,,0.00073101,0.0009,2,1772754736618,418911737,6
0.1,,,,,,0.1,buy,70906.32,BTC-6MAR26-74000-C,64.44,,5.831e-05,0.0001,3,1772754717597,418911733,974
0.6,,,,,,0.6,buy,70895.98,BTC-27MAR26-70000-P,54.05,,0.04511121,0.045,0,1772754711867,418911727,7483
1.0,,,,,,1.0,sell,70878.76,BTC-7MAR26-74000-C,56.51,,0.00185579,0.0017,2,1772754707407,418911713,106
0.4,,,,,,0.4,buy,70878.36,BTC-13MAR26-74000-C,54.97,,0.01429038,0.0145,3,1772754705426,418911698,645
0.1,,,,,,0.1,sell,70875.07,BTC-25SEP26-30000-P,72.52,,0.00750807,0.0075,1,1772754689742,418911696,480
0.2,,,,,,0.2,buy,70874.43,BTC-29MAY26-105000-C,50.67,,0.00698521,0.007,3,1772754689502,418911695,111
0.1,,,,,,0.1,sell,70875.07,BTC-27MAR26-102000-C,67.54,,0.00088332,0.0009,2,1772754688931,418911694,811
0.9,,,,,,0.9,buy,70879.36,BTC-27MAR26-85000-C,52.85,,0.00517946,0.005,3,1772754639098,418911660,5564
9.0,,,,,,9.0,buy,70879.07,BTC-8MAR26-74000-C,48.9,,0.00283122,0.0027,2,1772754636643,418911658,58
1.0,,,,,,1.0,buy,70846.19,BTC-8MAR26-70000-P,52.51,,0.01083545,0.0115,1,1772754612258,418911609,44
1.0,,,,,,1.0,sell,70905.51,BTC-7MAR26-76000-C,62.39,,0.00057709,0.0005,2,1772754500036,418911535,109
0.1,,,,,,0.1,buy,70903.8,BTC-7MAR26-78000-C,74.87,,0.00026502,0.0003,3,1772754487504,418911524,48
0.2,,,,,,0.2,sell,70912.19,BTC-8MAR26-78000-C,58.98,,0.0003924,0.0004,3,1772754386703,418911444,44
0.2,,,,,,0.2,sell,70928.02,BTC-7MAR26-67500-P,63.49,,0.00187993,0.0018,0,1772754363201,418911432,53
0.1,,,,BTC-PDIAG-24APR26_27MAR26-60000_65000,418911428,0.1,buy,70928.73,BTC-27MAR26-65000-P,57.7,,0.0211153,0.0212,0,1772754351646,418911430,5798
0.1,,,,BTC-PDIAG-24APR26_27MAR26-60000_65000,418911428,0.1,sell,70928.73,BTC-24APR26-60000-P,57.08,,0.02248644,0.0226,1,1772754351646,418911429,1239
0.1,,,,BTC-PDIAG-24APR26_27MAR26-60000_58000,418911393,0.1,buy,70927.13,BTC-27MAR26-58000-P,66.27,,0.00700358,0.0071,0,1772754296758,418911394,1613
0.1,,,,,,0.1,buy,70941.63,BTC-7MAR26-77000-C,68.85,,0.00036345,0.0004,2,1772754262407,418911374,77
0.1,,,,,,0.1,sell,70910.32,BTC-9MAR26-76000-C,50.6,,0.00178636,0.0017,2,1772754182743,418911308,45
0.1,,,,,,0.1,buy,70911.85,BTC-27MAR26-114000-C,78.69,,0.00048839,0.0005,2,1772754158238,418911291,477
0.1,,,,,,0.1,sell,70882.97,BTC-27MAR26-60000-P,62.92,,0.00970008,0.0095,1,1772754129731,418911219,6691
3.0,,,,,,3.0,sell,70891.11,BTC-24APR26-80000-C,49.45,,0.03041452,0.03,3,1772754118991,418911158,1323
0.1,,,,,,0.1,buy,70891.11,BTC-6MAR26-72000-P,44.97,,0.01714073,0.017,1,1772754118873,418911153,215
0.1,,,,,,0.1,sell,70891.4,BTC-6MAR26-69000-C,64.21,,0.026762,0.027,2,1772754117675,418911137,1313
0.2,,,,,,0.2,sell,70920.83,BTC-27MAR26-105000-C,69.63,,0.00073731,0.0007,2,1772754105051,418911098,5256
0.4,,,,,,0.4,buy,70930.5,BTC-6MAR26-70000-P,51.82,,0.0017626,0.0019,0,1772754060890,418911031,556
0.1,,,,,,0.1,sell,70943.55,BTC-27MAR26-100000-C,65.23,,0.00098463,0.001,3,1772754029654,418911016,5205
2.0,,,,,,2.0,sell,70989.47,BTC-7MAR26-68000-P,62.94,,0.00258656,0.0025,0,1772753947437,418910925,61
0.9,,,,,,0.9,buy,70984.78,BTC-6MAR26-73000-C,49.86,,0.00020917,0.0002,3,1772753860452,418910865,1062
0.6,,,,,,0.6,sell,70966.8,BTC-9MAR26-73500-C,48.22,,0.0066883,0.006,3,1772753781045,418910811,11
0.2,,,,,,0.2,sell,70964.8,BTC-6MAR26-71000-P,44.71,,0.00622854,0.006,0,1772753760485,418910799,235
0.4,,,,,,0.4,buy,70960.08,BTC-8MAR26-64000-P,69.97,,0.00055715,0.0007,3,1772753746228,418910788,27
0.1,,,,,,0.1,buy,70960.38,BTC-6MAR26-72500-C,50.95,,0.0004397,0.0006,2,1772753745813,418910786,133
0.1,,,,,,0.1,sell,70910.61,BTC-9MAR26-67000-P,56.28,,0.00428379,0.004,0,1772753697300,418910721,26
0.1,,,,,,0.1,sell,70924.74,BTC-6MAR26-71000-C,46.48,,0.00505431,0.005,2,1772753686655,418910680,1105
0.3,,,,,,0.3,sell,70936.93,BTC-6MAR26-69500-P,54.91,,0.0009353,0.001,1,1772753684830,418910670,122
2.9,,,,,,2.9,sell,70946.26,BTC-13MAR26-55000-P,88.92,,0.00093245,0.0009,3,1772753681755,418910664,992
0.1,,,,,,0.1,buy,70959.08,BTC-29MAY26-96000-C,48.98,,0.01366114,0.0135,2,1772753679498,418910656,10
0.1,,,,,,0.1,buy,70972.89,BTC-6MAR26-75500-C,87.12,,1.58e-05,0.0001,3,1772753661241,418910654,75
1.0,,,,,,1.0,buy,70966.7,BTC-8MAR26-67000-P,58.68,,0.00238838,0.0025,0,1772753654400,418910643,28
2.0,,,,,,2.0,sell,70977.93,BTC-24APR26-105000-C,55.84,,0.00280215,0.0028,2,1772753599168,418910573,544
0.1,,,,,,0.1,buy,71027.03,BTC-29MAY26-45000-P,66.88,,0.00853802,0.0085,1,1772753590763,418910557,67
9.1,,,,,,9.1,buy,71051.08,BTC-8MAR26-70500-P,50.29,,0.01257719,0.0125,2,1772753589565,418910530,19
4.3,,,,,,4.3,buy,71051.08,BTC-8MAR26-63000-P,69.66,,0.00027557,0.0003,3,1772753589506,418910503,10
0.1,,,,,,0.1,buy,71097.62,BTC-9MAR26-68500-P,55.38,,0.00722861,0.0075,0,1772753571350,418910439,2
0.1,,,,,,0.1,buy,71097.62,BTC-27MAR26-130000-C,91.67,,0.00028458,0.0003,3,1772753570587,418910438,5774
0.1,,,,,,0.1,sell,71095.2,BTC-9MAR26-74500-C,49.04,,0.00430762,0.004,2,1772753534619,418910434,6
6.0,,,,,,6.0,buy,71094.82,BTC-6MAR26-69000-P,61.42,,0.00045088,0.0005,0,1772753523283,418910433,543
0.7,,,,,,0.7,sell,71104.54,BTC-8MAR26-73500-C,49.5,,0.0045675,0.0046,3,1772753454144,418910352,26
7.6,,,,,,7.6,buy,71123.58,BTC-20MAR26-66000-P,58.78,,0.01759982,0.0175,3,1772753450461,418910327,373
1.0,,,,,,1.0,sell,71135.08,BTC-25DEC26-80000-C,50.42,,0.14505542,0.145,1,1772753446123,418910321,1499
0.2,,,,,,0.2,sell,71135.08,BTC-9MAR26-75000-C,50.52,,0.00339668,0.0035,3,1772753446116,418910320,53
0.7,,,,,,0.7,sell,71172.33,BTC-24APR26-79000-C,49.44,,0.03506796,0.0345,3,1772753438405,418910277,27
0.3,,,,,,0.3,buy,71186.72,BTC-13MAR26-69000-P,57.45,,0.01900073,0.019,3,1772753437872,418910268,199
0.1,,,,,,0.1,sell,71209.32,BTC-7MAR26-75500-C,61.95,,0.00095138,0.001,2,1772753427519,418910255,9
10.2,,,,,,10.2,buy,71216.83,BTC-9MAR26-68000-P,55.25,,0.00546561,0.0055,2,1772753425666,418910242,28
0.1,,,,,,0.1,buy,71226.34,BTC-6MAR26-73500-C,54.33,,0.00017368,0.0002,2,1772753403855,418910199,146
