amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,BTC-CS-12DEC25-100000_105000,401481660,1.0,sell,90848.66,BTC-12DEC25-105000-C,50.61,,0.00270294,0.0027,3,1764460675995,401481661,524
1.0,,,BTC-CS-12DEC25-100000_105000,401481660,1.0,buy,90848.66,BTC-12DEC25-100000-C,47.11,,0.00614279,0.0064,2,1764460675995,401481662,468
0.9,,,,,0.9,sell,90839.59,BTC-26JUN26-60000-P,57.24,,0.02636735,0.0265,1,1764460518905,401481652,813
0.1,,,,,0.1,buy,90806.3,BTC-30NOV25-91000-C,19.67,,0.00133259,0.0015,3,1764460279791,401481616,657
0.1,,,,,0.1,buy,90805.52,BTC-30NOV25-90000-P,27.38,,0.000508,0.0006,0,1764460269134,401481614,482
0.1,,,,,0.1,buy,90847.45,BTC-30JAN26-55000-P,68.74,,0.00307962,0.003,3,1764460160081,401481584,119
0.1,,,,,0.1,buy,90856.68,BTC-27FEB26-120000-C,45.88,,0.01569076,0.0155,1,1764460145874,401481552,88
0.1,,,,,0.1,buy,90863.7,BTC-19DEC25-93000-P,45.7,,0.05346308,0.0535,1,1764460112582,401481534,18
0.1,,,,,0.1,sell,90847.42,BTC-26DEC25-108000-C,46.53,,0.00589151,0.0055,2,1764460054782,401481503,1424
1.0,,,,,1.0,buy,90846.9,BTC-12DEC25-98000-C,45.53,,0.00927301,0.009,0,1764460047985,401481500,356
0.1,,,,,0.1,buy,90860.06,BTC-1DEC25-94000-C,33.2,,0.0003415,0.0004,1,1764459944045,401481474,89
0.1,,,,,0.1,buy,90858.1,BTC-1DEC25-86000-P,50.02,,0.00029472,0.0004,3,1764459935698,401481473,55
0.1,,,,,0.1,buy,90870.73,BTC-26DEC25-90000-C,46.62,,0.05642449,0.0565,1,1764459874797,401481457,2223
0.1,,,,,0.1,sell,90881.97,BTC-5DEC25-97000-C,43.33,,0.00308108,0.0029,2,1764459814598,401481454,748
1.9,,,,,1.9,sell,90879.82,BTC-5DEC25-91000-C,43.68,,0.02116912,0.021,3,1764459641615,401481431,683
0.1,,,,,0.1,sell,90895.5,BTC-30NOV25-92000-P,0.0,,0.01216065,0.012,2,1764459565572,401481420,270
0.1,,,,,0.1,buy,90887.48,BTC-26DEC25-88000-C,47.4,,0.06962341,0.0695,0,1764459536137,401481403,506
0.1,,,,,0.1,sell,90851.96,BTC-5DEC25-91000-P,42.91,,0.02148753,0.021,2,1764459244284,401481324,473
0.1,,,,,0.1,buy,90850.64,BTC-5DEC25-95000-C,43.03,,0.00606686,0.006,1,1764459184479,401481313,840
0.1,,,,,0.1,buy,90880.22,BTC-5DEC25-87000-P,48.83,,0.00742787,0.0075,1,1764459167765,401481309,326
0.2,,,,,0.2,sell,90879.48,BTC-30NOV25-91000-P,18.7,,0.00295975,0.003,3,1764459161585,401481307,556
0.1,,,,,0.1,sell,90852.65,BTC-25SEP26-70000-P,53.18,,0.06443907,0.064,1,1764458643623,401481222,75
0.1,,,,,0.1,buy,90844.94,BTC-30JAN26-80000-P,50.41,,0.02896029,0.0295,0,1764458630506,401481220,1361
0.1,,,,,0.1,buy,90843.46,BTC-30JAN26-70000-P,56.25,,0.01196626,0.012,3,1764458614799,401481218,563
0.1,,,,,0.1,buy,90825.19,BTC-1DEC25-93000-C,31.01,,0.00087781,0.001,0,1764458526418,401481209,97
0.2,,,,,0.2,buy,90826.1,BTC-2DEC25-94000-C,37.43,,0.00188286,0.002,3,1764458514121,401481207,45
0.3,,,,,0.3,buy,90799.42,BTC-19DEC25-98000-C,44.81,,0.01545881,0.015,2,1764458485288,401481199,109
0.4,,,,,0.4,buy,90740.79,BTC-26DEC25-118000-C,55.39,,0.00259914,0.0028,1,1764457862108,401481080,4000
0.2,,,,,0.2,buy,90752.57,BTC-12DEC25-83000-P,54.56,,0.00932353,0.0095,0,1764457679061,401481039,221
0.1,,,,,0.1,buy,90837.56,BTC-19DEC25-115000-C,54.79,,0.00184547,0.0018,2,1764457036478,401480603,59
0.3,,,,,0.3,sell,90836.82,BTC-5DEC25-85000-P,51.8,,0.00449765,0.0044,2,1764456893044,401480543,725
1.2,,,,,1.2,sell,90832.97,BTC-5DEC25-90000-C,44.67,,0.02705624,0.027,2,1764456576964,401480464,614
0.2,,,,,0.2,sell,90825.5,BTC-26DEC25-104000-C,44.98,,0.00937569,0.009,2,1764456474060,401480377,1221
0.4,,,,,0.4,buy,90869.37,BTC-5DEC25-84000-P,54.3,,0.00340395,0.0035,2,1764456421084,401480282,440
0.2,,,,,0.2,sell,90884.23,BTC-26DEC25-80000-P,52.4,,0.01302678,0.0125,3,1764456401503,401480269,8012
0.1,,,,,0.1,buy,90887.04,BTC-26DEC25-85000-P,49.27,,0.02404441,0.024,2,1764456390335,401480268,15776
0.1,,,,,0.1,buy,90940.06,BTC-27FEB26-110000-C,45.02,,0.02998215,0.0295,0,1764456366021,401480202,100
0.1,,,,,0.1,buy,90937.35,BTC-30NOV25-92000-C,23.04,,0.00021261,0.0002,3,1764456336233,401480195,587
1.5,,,,,1.5,buy,90831.65,BTC-3DEC25-86000-P,47.76,,0.00257604,0.0025,2,1764455807387,401480010,4
0.1,,,,,0.1,sell,90824.57,BTC-26JUN26-160000-C,50.06,,0.0180213,0.0175,2,1764455768870,401479976,392
0.1,,,,,0.1,sell,90823.51,BTC-25SEP26-170000-C,50.55,,0.02971051,0.0295,2,1764455740236,401479932,156
0.5,,,,,0.5,sell,90795.04,BTC-3DEC25-93000-C,36.73,,0.00619414,0.0055,2,1764455541383,401479793,13
0.5,,,,,0.5,sell,90795.04,BTC-3DEC25-92000-C,37.24,,0.00959919,0.009,2,1764455541373,401479792,17
0.1,,,,,0.1,buy,90772.96,BTC-19DEC25-90000-C,46.65,,0.04861696,0.0485,2,1764455085269,401479577,41
1.0,,,,,1.0,sell,90768.53,BTC-26DEC25-112000-C,49.43,,0.0039715,0.0038,2,1764454879789,401479529,2825
0.6,,,,,0.6,sell,90755.97,BTC-30NOV25-89000-P,34.46,,0.00025123,0.0002,2,1764454875030,401479527,245
0.2,,,,,0.2,sell,90835.46,BTC-26DEC25-122000-C,56.75,,0.00196995,0.0019,2,1764454728749,401479340,1582
0.2,,,,,0.2,sell,90834.82,BTC-30JAN26-65000-P,59.73,,0.00774173,0.0075,3,1764454711002,401479337,588
2.9,,,,,2.9,sell,90828.16,BTC-5DEC25-92000-C,41.88,,0.01545069,0.015,3,1764454605479,401479264,850
0.7,,,,,0.7,sell,90815.3,BTC-3DEC25-91000-C,39.47,,0.01451672,0.0145,2,1764454549204,401479226,11
0.7,,,,,0.7,buy,90778.44,BTC-30NOV25-87000-P,58.59,,0.00017582,0.0001,3,1764454469507,401479163,130
0.8,,,,,0.8,sell,90785.97,BTC-2DEC25-96000-C,40.0,,0.00057986,0.0006,1,1764454438068,401479147,24
0.5,,,,,0.5,sell,90832.61,BTC-27MAR26-135000-C,48.25,,0.01243488,0.0125,0,1764454400098,401478996,1102
0.1,,,,,0.1,sell,90856.01,BTC-30NOV25-90000-C,24.65,,0.0102413,0.01,0,1764454395542,401478988,112
0.1,,,,,0.1,buy,90917.89,BTC-3DEC25-87000-P,45.62,,0.00356474,0.0035,2,1764454382614,401478875,3
2.0,,,,,2.0,sell,90925.8,BTC-30NOV25-93000-C,33.84,,0.0001279,0.0001,3,1764454363660,401478817,147
0.1,,,BTC-CS-26DEC25-100000_110000,401478812,0.1,sell,90925.89,BTC-26DEC25-100000-C,44.4,,0.01624298,0.0159,2,1764454360265,401478813,5599
0.1,,,BTC-CS-26DEC25-100000_110000,401478812,0.1,buy,90925.89,BTC-26DEC25-110000-C,49.26,,0.00482122,0.0052,0,1764454360265,401478814,6566
0.2,,,,,0.2,sell,90926.02,BTC-26DEC25-105000-C,45.2,,0.0084308,0.008,3,1764454116397,401478782,4029
0.2,,,,,0.2,buy,90941.07,BTC-12DEC25-82000-C,55.48,,0.1074642,0.1075,3,1764454043069,401478740,56
0.1,,,,,0.1,buy,90930.37,BTC-19DEC25-92000-P,45.69,,0.04713555,0.047,0,1764453928090,401478652,20
0.1,,,,,0.1,buy,90930.37,BTC-19DEC25-91000-P,46.1,,0.04169401,0.0415,2,1764453928086,401478651,45
0.4,,,,,0.4,buy,90880.71,BTC-26DEC25-84000-P,49.55,,0.02114884,0.021,2,1764453903378,401478632,349
1.9,,,,,1.9,sell,90993.37,BTC-5DEC25-96000-C,41.91,,0.00435528,0.0041,2,1764453785567,401478379,586
1.0,,,,,1.0,sell,90990.17,BTC-5DEC25-93000-C,42.59,,0.01212409,0.012,0,1764453771861,401478377,851
0.1,,,BTC-ICOND-12DEC25-75000_78000_100000_105000,401478275,0.1,sell,90993.16,BTC-12DEC25-75000-P,65.21,,0.00249132,0.0024,3,1764453697820,401478278,298
0.1,,,BTC-ICOND-12DEC25-75000_78000_100000_105000,401478275,0.1,buy,90993.16,BTC-12DEC25-78000-P,61.64,,0.00395904,0.0041,2,1764453697820,401478279,240
0.1,,,,,0.1,sell,91012.23,BTC-1DEC25-92000-P,25.33,,0.01371515,0.013,2,1764453641272,401478232,62
0.2,,,,,0.2,sell,91012.23,BTC-12DEC25-100000-P,46.1,,0.10295825,0.103,3,1764453641266,401478231,19
0.1,,,,,0.1,buy,91044.72,BTC-3DEC25-98000-C,45.25,,0.00081993,0.0009,3,1764453476850,401478159,5
0.2,,,BTC-ICOND-12DEC25-80000_83000_100000_105000,401477711,0.2,sell,91043.45,BTC-12DEC25-80000-P,58.86,,0.00545844,0.0056,2,1764452569326,401477712,422
0.3,,,,,0.3,sell,91046.68,BTC-26DEC25-115000-C,51.37,,0.00321741,0.0031,0,1764452490733,401477627,6889
0.6,,,,,0.6,sell,91040.49,BTC-5DEC25-88000-P,47.35,,0.00945737,0.0095,3,1764452482711,401477601,671
1.2,,,,,1.2,buy,91039.91,BTC-2DEC25-98000-C,44.38,,0.00029924,0.0003,1,1764452476660,401477592,42
