amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,,1.0,sell,43941.48,BTC-8JAN24-44250-C,50.64,0.00311533,0.0033,0,1704671993595,278555119,393
1.0,,,,,1.0,buy,43941.29,BTC-8JAN24-43750-P,45.41,0.00371265,0.0035,2,1704671979340,278555118,299
0.1,,,,,0.1,buy,43939.51,BTC-26JAN24-47000-C,75.48,0.04246666,0.043,3,1704671966673,278555117,1213
0.1,,,,,0.1,sell,43937.75,BTC-8JAN24-42000-P,80.8,0.00037671,0.0003,2,1704671948576,278555103,120
0.1,,,,,0.1,buy,43938.86,BTC-29MAR24-18000-P,91.78,0.00155084,0.0016,3,1704671828370,278555019,808
0.1,,,,,0.1,sell,43938.4,BTC-10JAN24-45000-C,76.92,0.01546804,0.015,0,1704671809613,278555017,41
0.1,,,,,0.1,sell,43926.91,BTC-12JAN24-41000-P,97.7,0.01518967,0.0155,3,1704671790739,278555001,1117
1.6,,,,,1.6,sell,43914.26,BTC-12JAN24-38000-P,110.27,0.00616015,0.006,1,1704671762297,278554920,1414
0.1,,,,,0.1,buy,43910.45,BTC-19JAN24-47000-C,81.22,0.03189105,0.032,0,1704671754070,278554911,673
1.5,,,,,1.5,sell,43902.64,BTC-12JAN24-40000-P,101.87,0.01126463,0.0115,2,1704671751709,278554867,1998
0.1,,,,,0.1,buy,43902.64,BTC-19JAN24-46000-C,80.58,0.03898464,0.039,0,1704671751706,278554866,559
4.0,,,,,4.0,sell,43882.27,BTC-19JAN24-37000-P,89.07,0.00993028,0.0095,0,1704671727840,278554835,278
0.5,,,,,0.5,buy,43879.72,BTC-8JAN24-44000-P,46.7,0.00737702,0.007,2,1704671723682,278554834,263
0.3,,,,,0.3,buy,43885.65,BTC-19JAN24-39000-P,86.53,0.01644983,0.017,0,1704671716749,278554827,317
1.0,,,,,1.0,buy,43882.84,BTC-28JUN24-27000-P,67.39,0.02083549,0.0205,3,1704671698175,278554812,576
0.1,,,,,0.1,sell,43879.08,BTC-8JAN24-42750-C,70.25,0.02659851,0.027,1,1704671624226,278554752,14
0.2,,,,,0.2,sell,43881.69,BTC-10JAN24-55000-C,112.21,0.0003308,0.0002,3,1704671619325,278554707,12
0.1,,,,,0.1,sell,43850.29,BTC-9JAN24-43250-P,70.57,0.01125208,0.011,1,1704671609965,278554663,15
0.7,,,,,0.7,sell,43816.56,BTC-12JAN24-44500-P,90.02,0.04692077,0.0465,0,1704671609318,278554601,128
0.1,,,,,0.1,buy,43816.56,BTC-8JAN24-43750-C,50.41,0.00681746,0.007,0,1704671609303,278554600,146
1.0,,,,,1.0,sell,43817.45,BTC-26JAN24-36000-P,81.66,0.01136678,0.011,0,1704671599894,278554523,1415
2.3,,,,,2.3,sell,43822.62,BTC-10JAN24-53000-C,108.55,0.0005992,0.0005,2,1704671595570,278554522,9
1.0,,,,,1.0,buy,43823.8,BTC-26JAN24-40000-P,77.02,0.02834196,0.029,0,1704671592221,278554521,2137
6.0,,,,,6.0,sell,43821.98,BTC-10JAN24-54000-C,110.01,0.00043154,0.0003,2,1704671578915,278554508,2
0.1,,,,,0.1,sell,43824.2,BTC-8JAN24-42250-P,71.46,0.00039842,0.0004,3,1704671562863,278554503,49
0.1,,,,,0.1,buy,43802.53,BTC-8JAN24-44750-C,59.69,0.00104743,0.0011,0,1704671510672,278554462,258
0.1,,,,,0.1,sell,43800.96,BTC-9JAN24-52000-C,108.03,0.00016748,0.0001,3,1704671507672,278554461,19
