amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.2,,,,1.2,sell,62324.61,BTC-31MAY24-67000-C,51.01,,0.02578216,0.0255,2,1715126381924,300766949,1011
0.1,,,,0.1,buy,62323.14,BTC-8MAY24-61000-P,49.53,,0.00053469,0.0005,0,1715126362101,300766947,129
1.0,,,,1.0,sell,62342.03,BTC-8MAY24-62000-P,37.19,,0.00254497,0.0022,0,1715126331788,300766912,147
0.1,,,,0.1,buy,62347.81,BTC-28JUN24-70000-C,54.32,,0.04213543,0.042,3,1715126313914,300766911,4459
1.0,,,,1.0,buy,62358.49,BTC-17MAY24-60000-C,49.21,,0.05499264,0.055,0,1715126289610,300766903,497
0.1,,,,0.1,sell,62361.14,BTC-10MAY24-54000-P,77.99,,0.00020634,0.0002,3,1715126279019,300766900,802
0.5,,,,0.5,buy,62353.99,BTC-10MAY24-61000-C,48.53,,0.02896392,0.029,3,1715126272827,300766896,1235
3.9,,,,3.9,buy,62331.54,BTC-8MAY24-62500-P,46.34,,0.0058458,0.007,0,1715126264060,300766873,124
0.1,,,,0.1,sell,62294.74,BTC-31MAY24-68000-C,51.31,,0.02174964,0.0215,2,1715126221440,300766824,1048
0.1,,,,0.1,sell,62295.31,BTC-10MAY24-62000-C,47.03,,0.01800717,0.018,2,1715126219563,300766814,879
0.1,,,,0.1,buy,62342.36,BTC-28JUN24-60000-P,53.15,,0.055277,0.055,0,1715126211973,300766734,3308
0.1,,,,0.1,sell,62350.27,BTC-8MAY24-64500-C,52.33,,0.0001309,0.0001,3,1715126172157,300766720,229
0.2,,,,0.2,sell,62356.82,BTC-24MAY24-70000-C,51.26,,0.0089389,0.009,2,1715126171786,300766719,253
3.4,,,,3.4,sell,62373.94,BTC-28JUN24-60000-C,53.67,,0.10551037,0.106,3,1715125977320,300766549,3781
0.2,,,,0.2,sell,62362.35,BTC-10MAY24-55000-P,76.35,,0.00037149,0.0004,2,1715125928180,300766523,422
0.6,,,,0.6,buy,62360.75,BTC-9MAY24-62000-C,43.78,,0.01438095,0.014,3,1715125923455,300766521,18
1.0,,,,1.0,sell,62346.22,BTC-10MAY24-63500-P,46.6,,0.02542429,0.0255,0,1715125877249,300766463,148
0.1,,,,0.1,sell,62335.18,BTC-10MAY24-63500-C,44.12,,0.00763227,0.007,3,1715125860561,300766425,64
0.5,,,,0.5,sell,62358.68,BTC-17MAY24-70000-C,52.16,,0.00362138,0.0036,2,1715125848932,300766418,912
1.0,,,,1.0,sell,62412.05,BTC-24MAY24-59000-C,50.79,,0.07671932,0.077,0,1715125834995,300766322,48
0.9,,,,0.9,sell,62428.04,BTC-9MAY24-59000-P,56.97,,0.00089439,0.0007,0,1715125791825,300766302,50
6.5,,,,6.5,sell,62460.89,BTC-17MAY24-65000-C,47.47,,0.01595675,0.0155,2,1715125723097,300766223,848
0.4,,,,0.4,sell,62459.29,BTC-24MAY24-60000-C,50.18,,0.0662574,0.0665,3,1715125712008,300766214,158
0.1,,,,0.1,buy,62496.48,BTC-17MAY24-56000-P,56.55,,0.00422119,0.0044,1,1715125670841,300766181,874
0.1,,,,0.1,buy,62501.71,BTC-17MAY24-66000-C,48.5,,0.01211248,0.012,3,1715125571441,300766136,627
0.5,,,,0.5,sell,62490.07,BTC-17MAY24-61000-P,49.09,,0.01923143,0.0195,3,1715125561891,300766126,453
2.0,,,,2.0,sell,62483.08,BTC-17MAY24-64000-C,48.29,,0.02140079,0.0215,3,1715125504502,300766105,932
0.6,,,,0.6,sell,62482.84,BTC-10MAY24-63000-C,45.01,,0.0113498,0.011,3,1715125503150,300766100,1146
1.2,,,,1.2,buy,62503.62,BTC-10MAY24-62000-P,47.1,,0.01082443,0.011,2,1715125476611,300766069,872
0.7,,,,0.7,buy,62501.81,BTC-10MAY24-65000-C,49.64,,0.00335648,0.0036,0,1715125473824,300766067,1392
0.2,,,,0.2,buy,62500.73,BTC-31MAY24-50000-P,60.97,,0.00426394,0.0042,0,1715125463393,300766066,1579
1.0,,,,1.0,sell,62501.39,BTC-10MAY24-64000-P,48.72,,0.02947163,0.03,1,1715125462056,300766065,1044
