amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
18.0,,,,,,18.0,buy,70751.96,BTC-14APR26-75500-C,54.18,0.00019135,0.0003,0,1776038394358,424838396,29
0.1,,,,,,0.1,buy,70756.48,BTC-24APR26-75000-C,42.41,0.00947456,0.0095,3,1776038383006,424838395,2581
0.1,,,,,,0.1,buy,70757.59,BTC-26JUN26-95000-C,43.01,0.00652661,0.0065,3,1776038332432,424838309,3056
1.0,,,,,,1.0,sell,70724.75,BTC-17APR26-75000-C,42.7,0.0023877,0.0023,2,1776038261690,424838263,557
0.1,,,,,,0.1,sell,70736.18,BTC-13APR26-71000-P,49.11,0.00773764,0.008,0,1776038249563,424838248,206
0.9,,,,,,0.9,sell,70746.26,BTC-14APR26-71500-C,43.19,0.0061696,0.006,0,1776038239272,424838244,66
0.1,,,,,,0.1,sell,70749.35,BTC-17APR26-76000-C,43.04,0.00135939,0.0013,2,1776038234901,424838182,844
0.1,,,,,,0.1,sell,70786.73,BTC-24APR26-77000-C,42.32,0.00506718,0.005,3,1776038202720,424837980,1407
0.1,,,,,,0.1,buy,70758.59,BTC-26JUN26-90000-C,42.36,0.01121549,0.011,3,1776038133178,424837699,6082
26.8,,,,,,26.8,sell,70740.65,BTC-14APR26-76000-C,58.78,0.00018633,0.0003,1,1776038109536,424837655,79
4.6,,,,,,4.6,buy,70741.31,BTC-15APR26-75500-C,44.68,0.00048229,0.0005,2,1776038014882,424837604,7
0.1,,,,,,0.1,buy,70769.72,BTC-26JUN26-60000-P,49.27,0.0265613,0.0265,2,1776037955903,424837318,3946
0.1,,,,,,0.1,buy,70753.93,BTC-14APR26-72000-C,42.78,0.00405488,0.0039,2,1776037952825,424837247,78
0.1,,,,,,0.1,buy,70761.13,BTC-24APR26-71000-C,44.45,0.02943978,0.0295,3,1776037946493,424837201,884
0.6,,,,,,0.6,sell,70755.4,BTC-26JUN26-72000-P,44.39,0.08800584,0.088,3,1776037945841,424837195,574
0.1,,,,,,0.1,buy,70744.54,BTC-16APR26-72500-C,42.79,0.0071736,0.007,2,1776037943055,424837128,3
0.8,,,,,,0.8,buy,70744.54,BTC-29MAY26-69000-C,44.81,0.07645483,0.0765,0,1776037942898,424837125,390
0.3,,,,,,0.3,buy,70746.46,BTC-29MAY26-70000-C,44.26,0.06859105,0.0685,0,1776037927376,424836999,483
0.1,,,,,,0.1,buy,70717.89,BTC-26JUN26-55000-P,52.45,0.01496233,0.015,1,1776037923266,424836956,1216
0.1,,,,,,0.1,sell,70718.0,BTC-13APR26-72000-P,49.54,0.01902533,0.019,0,1776037922362,424836854,123
3.0,,,,,,3.0,sell,70717.66,BTC-13APR26-69000-P,61.08,0.00083234,0.0008,2,1776037920218,424836815,247
