amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,sell,61812.25,BTC-26JUN24-61500-P,32.77,0.00211323,0.0019,2,1719359856772,306519882,186
0.1,,,,0.1,sell,61812.25,BTC-26JUN24-62000-C,29.61,0.0026138,0.0023,0,1719359856752,306519881,312
0.1,,,,0.1,sell,61810.69,BTC-5JUL24-57000-P,48.91,0.00563784,0.0055,1,1719359852837,306519880,60
0.2,,,,0.2,sell,61809.72,BTC-28JUN24-70000-C,66.87,0.00029521,0.0002,2,1719359833342,306519878,10762
0.4,,,,0.4,sell,61821.43,BTC-5JUL24-70000-C,47.71,0.00206341,0.0019,2,1719359803391,306519846,958
0.1,,,,0.1,sell,61818.57,BTC-26JUN24-60000-P,53.35,0.00032059,0.0002,2,1719359765511,306519820,230
0.5,,,,0.5,buy,61788.42,BTC-27JUN24-62000-C,41.4,0.008375,0.0085,3,1719359703577,306519772,95
0.7,,,,0.7,sell,61783.0,BTC-26JUN24-61500-C,35.25,0.00692529,0.007,1,1719359686463,306519718,214
1.5,,,,1.5,sell,61796.39,BTC-27JUN24-61500-P,40.92,0.00768603,0.0075,0,1719359661608,306519659,30
0.1,,,,0.1,buy,61764.84,BTC-5JUL24-64000-C,43.53,0.01461289,0.0145,1,1719359618190,306519568,622
0.1,,,,0.1,buy,61761.26,BTC-27DEC24-85000-C,64.53,0.09049225,0.0905,3,1719359602149,306519567,742
4.4,,,,4.4,buy,61763.28,BTC-27JUN24-61500-C,41.6,0.01249048,0.0125,2,1719359532901,306519532,45
25.0,,,,25.0,sell,61762.09,BTC-5JUL24-52000-P,59.07,0.00113409,0.0011,2,1719359505144,306519525,211
0.1,,,,0.1,buy,61765.94,BTC-26JUL24-120000-C,79.67,0.00020213,0.0002,3,1719359333609,306519482,577
0.1,,,,0.1,sell,61726.26,BTC-27JUN24-60000-P,45.61,0.0020406,0.0021,2,1719359174256,306519399,121
0.1,,,,0.1,buy,61726.26,BTC-30AUG24-74000-C,54.37,0.03484655,0.035,3,1719359174147,306519396,442
0.1,,,,0.1,sell,61703.36,BTC-5JUL24-60000-P,44.51,0.01592417,0.0155,2,1719359065526,306519290,759
0.2,,,,0.2,buy,61712.64,BTC-27JUN24-58000-P,55.38,0.00038625,0.0004,0,1719359029523,306519275,72
0.2,,,,0.2,sell,61698.16,BTC-28JUN24-74000-C,85.87,0.00012029,0.0001,3,1719358873389,306519207,2431
0.7,,,,0.7,buy,61694.88,BTC-27JUN24-66000-C,55.36,0.00030824,0.0003,3,1719358870580,306519206,46
3.0,,,,3.0,buy,61694.7,BTC-28JUN24-69000-C,64.27,0.00038329,0.0003,3,1719358864718,306519199,670
3.0,,,,3.0,sell,61695.44,BTC-27JUN24-65000-C,48.86,0.00054348,0.0005,2,1719358849546,306519176,37
3.2,,,,3.2,buy,61675.15,BTC-27JUN24-56000-P,66.13,0.00018923,0.0001,3,1719358824241,306519148,71
0.3,,,,0.3,buy,61684.91,BTC-5JUL24-54000-P,54.46,0.00223461,0.0021,3,1719358757578,306519105,253
0.4,,,,0.4,sell,61675.37,BTC-5JUL24-72000-C,50.48,0.00113089,0.001,3,1719358739743,306519088,349
0.3,,,,0.3,sell,61706.58,BTC-26JUN24-63500-C,49.96,0.00026917,0.0002,2,1719358553089,306518999,142
7.9,,,,7.9,sell,61710.2,BTC-27DEC24-51000-P,60.85,0.06728393,0.067,1,1719358520879,306518997,163
