amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,0.2,buy,69016.65,BTC-29NOV24-76000-C,57.75,0.04227535,0.0425,0,1729468767244,321626757,382
0.1,,,,,0.1,buy,69013.87,BTC-22OCT24-67000-P,48.12,0.00208506,0.0022,0,1729468752191,321626755,124
1.7,,,,,1.7,buy,69002.85,BTC-22OCT24-74000-C,57.11,0.00036533,0.0003,2,1729468743891,321626748,44
0.1,,,,,0.1,buy,69002.83,BTC-22OCT24-69000-C,46.11,0.01165076,0.0115,3,1729468743325,321626747,167
0.1,,,,,0.1,buy,69003.05,BTC-29NOV24-69000-C,55.25,0.07831493,0.078,2,1729468738319,321626742,675
0.1,,,,,0.1,sell,69003.8,BTC-25OCT24-65000-P,50.66,0.00340738,0.0035,3,1729468684802,321626713,1272
1.0,,,,,1.0,buy,69001.3,BTC-8NOV24-70000-C,57.51,0.04758281,0.0475,0,1729468658788,321626672,2163
0.6,,,,,0.6,sell,68988.01,BTC-25OCT24-67000-P,47.58,0.00900459,0.0085,2,1729468640647,321626626,549
0.5,,,,,0.5,buy,68987.1,BTC-25OCT24-69000-P,49.57,0.02047952,0.0205,2,1729468635256,321626625,227
1.0,,,,,1.0,buy,68977.54,BTC-8NOV24-50000-P,74.28,0.00124795,0.0013,0,1729468601375,321626615,1701
0.1,,,,,0.1,sell,68977.14,BTC-26SEP25-110000-C,61.25,0.1088208,0.1095,0,1729468579669,321626612,42
0.1,,,,,0.1,buy,68974.53,BTC-26SEP25-140000-C,62.41,0.06183777,0.0625,0,1729468571116,321626608,78
0.1,,,,,0.1,buy,68973.42,BTC-26SEP25-160000-C,64.13,0.04633627,0.047,0,1729468561995,321626605,58
0.5,,,,,0.5,sell,68971.49,BTC-27JUN25-45000-P,57.82,0.0300382,0.029,2,1729468542007,321626599,203
0.1,,,,,0.1,buy,68971.87,BTC-26SEP25-130000-C,62.41,0.07517887,0.076,0,1729468507892,321626565,50
1.6,,,,,1.6,buy,68968.94,BTC-25OCT24-56000-P,83.95,0.00028509,0.0003,1,1729468469375,321626513,1658
1.0,,,,,1.0,buy,68965.59,BTC-25OCT24-70000-C,50.84,0.01640956,0.0165,2,1729468467056,321626510,5140
1.0,,,,,1.0,buy,68959.32,BTC-23OCT24-67500-P,47.88,0.00654642,0.0065,0,1729468461387,321626504,87
0.7,,,,,0.7,buy,68942.99,BTC-21OCT24-70500-C,47.6,0.00042369,0.0004,3,1729468433242,321626495,87
1.0,,,,,1.0,sell,68922.77,BTC-21OCT24-71500-C,56.04,8.324e-05,0.0001,3,1729468417100,321626469,72
0.5,,,,,0.5,sell,68925.18,BTC-27DEC24-100000-C,62.39,0.0138967,0.014,1,1729468317462,321626402,6453
