amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.0,,,,,buy,36484.29,BTC-14NOV23-36250-P,31.96,0.00127446,0.0014,1,1699919992050,271064340,252
4.0,,,,,buy,36487.65,BTC-17NOV23-35500-P,46.99,0.00681455,0.007,1,1699919990065,271064337,711
0.1,,,,,sell,36489.75,BTC-14NOV23-34500-P,82.35,0.00013977,0.0001,3,1699919972131,271064323,69
1.2,,,,,sell,36490.33,BTC-24NOV23-40000-C,57.13,0.00995703,0.01,3,1699919955041,271064322,4146
0.5,,,,,sell,36495.96,BTC-1DEC23-41000-C,56.76,0.01380554,0.0135,2,1699919949750,271064321,127
1.0,,,,,sell,36491.48,BTC-1DEC23-42000-C,57.84,0.01046529,0.01,2,1699919937200,271064314,239
2.1,,,,,buy,36490.26,BTC-16NOV23-32500-P,73.75,0.00047667,0.0005,0,1699919930082,271064313,12
1.5,,,,,sell,36490.81,BTC-1DEC23-39500-C,54.52,0.02095493,0.0205,2,1699919928934,271064312,105
0.1,,,,,sell,36491.15,BTC-24NOV23-37000-C,50.87,0.0302627,0.03,2,1699919926082,271064311,1863
0.5,,,,,sell,36497.01,BTC-14NOV23-36500-P,33.35,0.00389142,0.004,1,1699919920964,271064305,325
0.5,,,,,sell,36497.84,BTC-1DEC23-39000-C,53.58,0.02420333,0.0235,2,1699919913241,271064254,191
0.5,,,,,sell,36504.08,BTC-27SEP24-39000-C,60.0,0.22138088,0.2215,0,1699919908951,271064250,21
0.5,,,,,sell,36504.08,BTC-27SEP24-37000-C,59.72,0.24259748,0.2415,2,1699919908826,271064241,63
0.1,,,,,sell,36504.08,BTC-28JUN24-38000-C,59.38,0.19001392,0.1905,2,1699919908722,271064239,218
4.9,,,,,buy,36509.19,BTC-17NOV23-30500-P,89.98,0.00045834,0.0005,3,1699919898110,271064211,193
0.5,,,,,sell,36512.04,BTC-15NOV23-36500-C,41.82,0.01090724,0.0105,2,1699919883226,271064209,33
