amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,sell,59011.57,BTC-30AUG24-61000-C,49.65,0.01882969,0.0185,2,1724198340925,314932120,1967
0.1,,,,0.1,buy,59023.3,BTC-25OCT24-52000-P,55.51,0.03598607,0.0365,0,1724198282281,314932117,213
0.1,,,,0.1,buy,59032.77,BTC-25OCT24-53000-P,54.84,0.04097475,0.041,0,1724198222379,314932102,150
0.1,,,,0.1,sell,59017.12,BTC-21AUG24-59500-C,42.39,0.00192732,0.0021,3,1724198195087,314932096,196
0.4,,,,0.4,sell,59043.1,BTC-21AUG24-61000-C,61.04,0.0002856,0.0003,3,1724198187176,314932071,307
0.1,,,,0.1,buy,59058.73,BTC-30AUG24-54000-P,54.74,0.00660626,0.0065,0,1724198117907,314932022,2301
0.2,,,,0.2,buy,59061.19,BTC-21AUG24-62500-C,81.7,8.375e-05,0.0001,3,1724198113505,314932021,75
0.5,,,,0.5,sell,59067.36,BTC-22AUG24-60000-C,45.5,0.00546809,0.005,2,1724198055541,314931998,75
0.6,,,,0.6,buy,59072.97,BTC-21AUG24-59000-P,37.17,0.00396446,0.0039,0,1724197873423,314931948,284
1.4,,,,1.4,sell,59072.84,BTC-21AUG24-60500-C,52.76,0.00047623,0.0005,3,1724197873421,314931947,184
0.5,,,,0.5,buy,59083.65,BTC-6SEP24-55000-P,51.58,0.01561302,0.0155,0,1724197865263,314931940,123
0.8,,,,0.8,buy,59090.16,BTC-21AUG24-57500-P,53.02,0.0002715,0.0003,2,1724197687649,314931886,137
0.1,,,,0.1,buy,59101.31,BTC-27DEC24-100000-C,66.68,0.02558531,0.0255,2,1724197652001,314931864,5081
1.0,,,,1.0,sell,59112.72,BTC-22AUG24-59500-C,46.99,0.00864336,0.0085,2,1724197643280,314931862,63
0.5,,,,0.5,buy,59173.12,BTC-30AUG24-65000-C,52.53,0.00598579,0.006,1,1724197399796,314931799,2536
0.1,,,,0.1,buy,59149.77,BTC-21AUG24-70000-P,0.0,0.18335086,0.181,1,1724197260497,314931752,1
0.4,,,,0.4,buy,59148.33,BTC-27SEP24-53000-P,54.87,0.02456496,0.025,0,1724197110279,314931729,1357
0.4,,,,0.4,sell,59128.28,BTC-21AUG24-61500-C,64.91,0.00021636,0.0002,3,1724196867345,314931697,128
1.0,,,,1.0,sell,59116.83,BTC-21AUG24-60000-C,45.64,0.0010141,0.0011,2,1724196816795,314931665,131
0.3,,,,0.3,sell,59116.83,BTC-27JUN25-70000-C,65.45,0.20595154,0.206,1,1724196816711,314931664,377
0.1,,,,0.1,sell,59138.44,BTC-23AUG24-63000-C,55.05,0.0014497,0.0016,2,1724196410298,314931521,1005
0.1,,,,0.1,buy,59138.13,BTC-30AUG24-57000-P,50.65,0.01666668,0.0165,2,1724196410276,314931520,1768
0.1,,,,0.1,buy,59175.8,BTC-21AUG24-63000-C,85.84,4.862e-05,0.0001,3,1724196220937,314931428,123
0.4,,,,0.4,buy,59218.29,BTC-22AUG24-59500-P,47.3,0.01386836,0.014,0,1724196053489,314931362,59
0.1,,,,0.1,sell,59289.75,BTC-23AUG24-57500-P,49.88,0.00545898,0.005,3,1724195545171,314931216,47
0.2,,,,0.2,buy,59290.88,BTC-23AUG24-56000-P,57.27,0.00220608,0.0023,0,1724195481367,314931188,895
0.1,,,,0.1,buy,59291.17,BTC-23AUG24-55000-P,63.19,0.0013788,0.0015,1,1724195481319,314931187,650
