amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.6,,,,sell,30775.39,BTC-6JUL23-32000-C,50.14,0.00160732,0.0015,3,1688515020279,260223194,73
0.3,,,,buy,30774.4,BTC-5JUL23-30750-C,33.32,0.00453093,0.0045,3,1688514966271,260223182,153
0.1,,,,buy,30777.22,BTC-6JUL23-30750-C,40.63,0.0105155,0.0105,2,1688514867864,260223145,29
0.8,,,,buy,30773.9,BTC-29DEC23-30000-P,49.79,0.10940267,0.1095,1,1688514852249,260223128,229
1.0,,,,sell,30780.06,BTC-6JUL23-31250-C,44.48,0.00492935,0.005,2,1688514849268,260223113,52
1.0,,,,sell,30780.06,BTC-6JUL23-31000-C,43.32,0.00743115,0.0075,3,1688514849207,260223111,134
1.7,,,,sell,30791.16,BTC-5JUL23-31000-C,37.64,0.00206076,0.002,3,1688514829896,260223077,300
0.3,,,,sell,30792.43,BTC-5JUL23-30500-P,27.41,0.00100774,0.0005,2,1688514821400,260223074,310
9.6,,,,buy,30798.14,BTC-6JUL23-29500-P,42.96,0.00052733,0.0005,3,1688514537454,260222991,41
0.8,,,,buy,30807.79,BTC-14JUL23-28500-P,43.22,0.00380891,0.004,2,1688514508840,260222978,303
1.0,,,,sell,30817.61,BTC-7JUL23-32000-C,47.88,0.00374317,0.0035,2,1688514415321,260222958,1111
0.1,,,,sell,30812.21,BTC-7JUL23-30500-P,39.99,0.00858657,0.008,2,1688514409679,260222945,772
0.1,,,,sell,30811.24,BTC-7JUL23-30000-P,40.3,0.00412716,0.0035,3,1688514188570,260222866,1066
0.1,,,,sell,30808.8,BTC-7JUL23-31000-C,42.03,0.0115449,0.011,2,1688514096779,260222789,1646
1.0,,,,sell,30816.26,BTC-5JUL23-31250-C,42.56,0.00122429,0.001,3,1688513883236,260222747,240
0.3,,,,sell,30813.15,BTC-14JUL23-29000-P,41.79,0.00610829,0.006,3,1688513349019,260222574,504
0.1,,,,buy,30797.13,BTC-7JUL23-30500-C,42.48,0.01943941,0.0195,2,1688513002350,260222548,861
0.1,,,,sell,30788.07,BTC-6JUL23-29750-P,41.77,0.00110131,0.001,3,1688512866203,260222526,39
0.3,,,,buy,30785.11,BTC-7JUL23-31000-P,44.42,0.0173022,0.0175,0,1688512823458,260222509,520
0.4,,,,buy,30786.72,BTC-5JUL23-30750-P,32.93,0.00371809,0.0035,0,1688512763458,260222476,365
0.1,,,,sell,30799.56,BTC-6JUL23-31000-P,42.11,0.01362623,0.0135,0,1688512740673,260222444,42
0.9,,,,buy,30805.5,BTC-14JUL23-34000-C,49.35,0.00423215,0.0045,0,1688512602703,260222388,499
0.1,,,,sell,30819.74,BTC-6JUL23-30250-P,39.98,0.00312592,0.003,3,1688512369829,260222347,58
0.1,,,,sell,30839.41,BTC-14JUL23-33000-C,45.16,0.00789202,0.0075,2,1688512287205,260222330,470
0.1,,,,sell,30845.44,BTC-21JUL23-27000-P,46.7,0.0036608,0.0035,1,1688512164348,260222173,60
0.1,,,,buy,30845.74,BTC-25AUG23-32000-C,46.38,0.05709418,0.0575,1,1688512155112,260222161,1426
0.3,,,,sell,30832.66,BTC-7JUL23-31500-C,46.54,0.00704417,0.007,3,1688512015111,260222048,958
0.1,,,,buy,30824.65,BTC-14JUL23-32000-C,43.36,0.01386732,0.014,3,1688511882222,260221969,441
0.1,,,,sell,30824.87,BTC-14JUL23-31500-C,41.88,0.01878982,0.0185,3,1688511727872,260221899,323
0.8,,,,buy,30820.73,BTC-7JUL23-29500-P,46.01,0.00211476,0.002,1,1688511529365,260221832,776
0.9,,,,sell,30816.73,BTC-28JUL23-31000-C,42.58,0.04273916,0.0425,1,1688511471896,260221771,2663
2.5,,,,buy,30814.19,BTC-28JUL23-33000-C,45.87,0.02145533,0.022,0,1688511455424,260221766,1322
0.3,,,,sell,30806.94,BTC-7JUL23-28500-P,52.47,0.00055164,0.0005,3,1688511440059,260221752,583
0.8,,,,sell,30797.92,BTC-29DEC23-12000-P,73.72,0.00374125,0.0035,3,1688511252439,260221618,135
0.3,,,,sell,30793.16,BTC-14JUL23-32500-C,44.29,0.01012552,0.01,2,1688511096232,260221606,502
15.0,,,,sell,30783.33,BTC-25AUG23-42000-C,57.09,0.00919273,0.009,2,1688510700284,260221558,287
0.8,,,,sell,30782.62,BTC-7JUL23-32500-C,51.34,0.00221344,0.002,3,1688510659085,260221554,462
0.9,,,,buy,30781.69,BTC-28JUL23-40000-C,57.21,0.00270854,0.0025,3,1688510573289,260221522,815
30.0,,,,sell,30781.45,BTC-28JUL23-44000-C,63.89,0.00120478,0.001,3,1688510563569,260221508,332
0.7,,,,sell,30783.77,BTC-14JUL23-30500-P,40.83,0.02065978,0.0205,3,1688510460828,260221502,376
1.6,,,,sell,30781.85,BTC-28JUL23-28000-P,44.42,0.0105945,0.011,3,1688510155304,260221391,1122
0.3,,,,sell,30786.43,BTC-6JUL23-31500-C,45.83,0.00365372,0.0035,3,1688510041053,260221378,83
0.2,,,,sell,30804.0,BTC-7JUL23-33000-C,56.88,0.00157403,0.0015,2,1688509223377,260221017,903
0.7,,,,sell,30811.25,BTC-14JUL23-31000-P,41.47,0.02861488,0.0285,3,1688509053017,260220966,300
0.7,,,,sell,30810.17,BTC-14JUL23-31000-C,41.83,0.02488966,0.025,0,1688509044956,260220965,368
0.6,,,,sell,30809.92,BTC-6JUL23-30750-P,41.31,0.00927656,0.009,3,1688509043319,260220964,61
0.1,,,,sell,30804.74,BTC-7JUL23-35000-C,76.35,0.00065477,0.0005,3,1688508821624,260220882,656
0.8,,,,buy,30806.84,BTC-21JUL23-28000-P,43.97,0.0063983,0.0065,3,1688508614041,260220794,91
0.3,,,,buy,30805.02,BTC-25AUG23-29000-P,45.68,0.03679996,0.0375,0,1688508570665,260220789,317
0.1,,,,buy,30806.48,BTC-21JUL23-34000-C,46.02,0.00903224,0.009,2,1688508398369,260220780,173
2.6,,,,sell,30806.55,BTC-14JUL23-30500-C,41.98,0.03289368,0.0335,1,1688508357871,260220776,584
0.1,,,,sell,30806.45,BTC-28JUL23-35000-C,48.63,0.01074332,0.011,3,1688508329978,260220775,1184
0.4,,,,sell,30805.8,BTC-21JUL23-35000-C,48.28,0.00601787,0.006,3,1688508237783,260220749,190
1.0,,,,sell,30790.79,BTC-21JUL23-31000-C,41.87,0.03398627,0.034,2,1688508127465,260220704,144
3.1,,,,sell,30795.55,BTC-21JUL23-31500-C,42.46,0.02735144,0.0275,2,1688508110281,260220694,122
26.0,,,,sell,30799.21,BTC-21JUL23-29000-P,42.01,0.01207177,0.012,0,1688508109471,260220690,95
20.5,,,,sell,30785.76,BTC-25AUG23-36000-C,50.4,0.02537627,0.0255,2,1688508102407,260220627,1124
1.0,,,,sell,30791.72,BTC-25AUG23-34000-C,48.03,0.03750447,0.0375,2,1688508100160,260220620,1008
2.2,,,,sell,30792.28,BTC-5JUL23-30250-P,38.64,0.00070799,0.0005,3,1688508095411,260220616,166
0.1,,,,buy,30805.46,BTC-7JUL23-34000-C,69.28,0.00089455,0.001,1,1688508033947,260220589,800
5.0,,,,buy,30810.78,BTC-28JUL23-25000-P,51.64,0.00223059,0.0025,3,1688507862919,260220537,2129
5.0,,,,sell,30810.78,BTC-28JUL23-29000-P,42.15,0.01731744,0.017,3,1688507862918,260220536,958
7.8,,,,buy,30800.15,BTC-25AUG23-28000-P,45.5,0.02668602,0.0265,3,1688507192562,260220397,486
8.1,,,,buy,30793.2,BTC-5JUL23-31500-C,45.07,0.00064921,0.0005,3,1688507057416,260220375,201
0.1,,,,sell,30784.53,BTC-21JUL23-28500-P,42.1,0.00885502,0.0085,1,1688506951013,260220295,54
0.1,,,,sell,30773.79,BTC-29DEC23-37000-C,52.08,0.08599384,0.086,3,1688506710268,260220271,130
0.3,,,,sell,30783.15,BTC-14JUL23-25500-P,56.02,0.00052794,0.0005,3,1688506673370,260220261,109
1.0,,,,sell,30771.4,BTC-6JUL23-31750-C,48.33,0.0028131,0.0025,1,1688506461089,260220157,33
0.1,,,,sell,30776.41,BTC-29SEP23-33000-C,48.79,0.071617,0.072,3,1688506383704,260220138,916
0.3,,,,sell,30803.88,BTC-28JUL23-32000-C,43.62,0.03051021,0.03,2,1688506218960,260220068,1870
0.1,,,,buy,30805.91,BTC-14JUL23-27500-P,47.45,0.0017371,0.002,3,1688506108126,260220036,305
4.9,,,,buy,30808.09,BTC-29SEP23-22000-P,53.86,0.0092307,0.009,1,1688505830127,260220010,799
2.0,,,,buy,30806.71,BTC-28JUL23-36000-C,50.31,0.00802946,0.008,2,1688505296666,260219853,1210
0.1,,,,buy,30794.25,BTC-25AUG23-33000-C,47.33,0.04616996,0.0465,0,1688504930617,260219592,603
5.4,,,,buy,30793.65,BTC-25AUG23-35000-C,49.24,0.03094521,0.031,2,1688504928999,260219585,242
0.8,,,,sell,30805.59,BTC-29DEC23-24000-P,51.32,0.03955821,0.0385,2,1688504727029,260219407,279
1.8,,,,buy,30810.58,BTC-28JUL23-27000-P,46.27,0.0064449,0.0065,0,1688504686508,260219292,1620
0.2,,,,buy,30813.86,BTC-29SEP23-26000-P,49.46,0.02717453,0.0275,1,1688504667951,260219288,684
0.7,,,,buy,30821.86,BTC-14JUL23-36000-C,53.92,0.0017585,0.0015,3,1688504619955,260219261,347
7.7,,,,buy,30806.69,BTC-28JUL23-38000-C,54.02,0.0045497,0.0045,2,1688504401356,260219141,1202
1.0,,,,buy,30805.55,BTC-14JUL23-33500-C,47.73,0.00621356,0.006,3,1688504394097,260219140,336
0.4,,,,buy,30801.06,BTC-14JUL23-35000-C,53.45,0.00281701,0.003,3,1688504319581,260219114,392
3.0,,,,sell,30809.02,BTC-25AUG23-45000-C,59.45,0.0059009,0.0055,2,1688504278210,260219066,211
2.0,,,,sell,30805.2,BTC-25AUG23-48000-C,63.44,0.00428098,0.004,2,1688504020832,260218989,98
0.1,,,,buy,30804.09,BTC-21JUL23-33500-C,46.19,0.01185002,0.012,3,1688503962403,260218966,94
0.1,,,,sell,30795.95,BTC-29DEC23-45000-C,56.28,0.0468485,0.047,3,1688503949228,260218949,1002
0.1,,,,buy,30794.84,BTC-21JUL23-33000-C,45.59,0.01472281,0.015,0,1688503943983,260218947,74
0.7,,,,buy,30796.84,BTC-25AUG23-27000-P,46.91,0.01984683,0.0195,1,1688503924267,260218944,698
1.0,,,,buy,30793.26,BTC-29DEC23-23000-P,52.57,0.03259848,0.0325,0,1688503903519,260218909,239
0.2,,,,buy,30792.91,BTC-25AUG23-26000-P,49.4,0.01438632,0.015,0,1688503895924,260218891,587
0.1,,,,sell,30782.54,BTC-21JUL23-32500-C,44.13,0.01819516,0.018,3,1688503871381,260218833,117
1.0,,,,buy,30777.09,BTC-6JUL23-33000-C,67.63,0.00065118,0.001,0,1688503823653,260218778,33
0.4,,,,buy,30774.67,BTC-25AUG23-46000-C,61.14,0.00527215,0.005,3,1688503767597,260218773,173
0.1,,,,sell,30768.57,BTC-28JUL23-30000-C,42.33,0.0594152,0.059,2,1688503763010,260218754,2571
1.9,,,,buy,30778.77,BTC-21JUL23-36000-C,50.4,0.00422408,0.004,3,1688503709730,260218544,121
0.1,,,,sell,30768.25,BTC-14JUL23-30000-P,41.15,0.01479885,0.0145,2,1688503492295,260218254,395
0.1,,,,sell,30773.26,BTC-28JUL23-34000-C,47.32,0.0159695,0.0155,2,1688503322535,260218106,1566
0.3,,,,sell,30780.42,BTC-21JUL23-32000-C,43.5,0.0228346,0.0225,2,1688503202262,260218021,125
1.1,,,,sell,30790.53,BTC-21JUL23-39000-C,57.39,0.00153358,0.0015,3,1688503100635,260217819,46
0.4,,,,sell,30791.89,BTC-21JUL23-38000-C,54.87,0.00213118,0.002,3,1688503087139,260217803,54
1.0,,,,sell,30764.67,BTC-29DEC23-27000-P,50.65,0.06890685,0.069,0,1688502967465,260217449,262
1.0,,,,buy,30748.02,BTC-29DEC23-36000-C,51.62,0.09443076,0.0935,0,1688502914129,260217392,176
1.5,,,,sell,30748.29,BTC-7JUL23-29000-P,46.94,0.00124649,0.001,3,1688502901684,260217391,774
0.2,,,,buy,30744.63,BTC-25AUG23-25000-P,51.01,0.01048651,0.011,0,1688502869952,260217387,883
5.0,,,,sell,30744.65,BTC-28JUL23-26000-P,48.27,0.00423138,0.004,2,1688502808886,260217367,1775
2.5,,,,sell,30760.39,BTC-14JUL23-28000-P,45.43,0.00294318,0.003,1,1688502443215,260217243,304
3.5,,,,buy,30760.39,BTC-14JUL23-29500-P,42.9,0.0103333,0.0105,1,1688502443183,260217242,321
0.1,,,,sell,30759.94,BTC-21JUL23-26500-P,47.03,0.00248614,0.0025,3,1688502433344,260217234,53
5.0,,,,sell,30758.9,BTC-25AUG23-23000-P,53.34,0.00519585,0.005,3,1688502243565,260217135,677
0.4,,,,sell,30756.04,BTC-14JUL23-25000-P,60.73,0.00081778,0.0005,3,1688501986590,260216994,141
1.0,,,,sell,30756.07,BTC-28JUL23-22000-P,59.06,0.00070861,0.0005,2,1688501884282,260216970,797
0.4,,,,sell,30756.16,BTC-25AUG23-24000-P,51.23,0.00720226,0.007,1,1688501876352,260216967,645
1.0,,,,buy,30721.72,BTC-6JUL23-32500-C,56.57,0.00072665,0.001,1,1688501630286,260216506,43
2.0,,,,buy,30712.78,BTC-21JUL23-25000-P,51.18,0.00074691,0.001,3,1688501464531,260216448,49
2.2,,,,sell,30711.84,BTC-6JUL23-30500-P,40.73,0.00655562,0.007,1,1688501263691,260216159,59
10.1,,,,buy,30711.63,BTC-14JUL23-26500-P,50.96,0.00072339,0.001,2,1688501255134,260216128,145
7.0,,,,buy,30712.97,BTC-29DEC23-28000-P,50.19,0.08122534,0.0815,0,1688501122609,260215887,145
0.7,,,,sell,30712.97,BTC-28JUL23-31000-P,43.81,0.0466848,0.0465,3,1688501122402,260215883,619
0.1,,,,buy,30715.11,BTC-29SEP23-29000-P,47.65,0.0579081,0.058,0,1688500655300,260215341,373
0.1,,,,sell,30765.25,BTC-21JUL23-27500-P,45.21,0.00508894,0.005,3,1688500298908,260214978,49
0.1,,,,sell,30746.17,BTC-6JUL23-30000-P,38.64,0.00221703,0.002,1,1688500234062,260214929,63
1.0,,,,buy,30669.16,BTC-25AUG23-31000-C,45.52,0.06832707,0.068,3,1688499544138,260214131,981
0.5,,,,sell,30686.93,BTC-28JUL23-50000-C,76.25,0.00056299,0.0005,2,1688499467808,260214047,127
0.1,,,,buy,30696.44,BTC-6JUL23-30500-C,37.98,0.01347276,0.0135,3,1688499397745,260214014,8
0.4,,,,buy,30672.58,BTC-29SEP23-31000-C,48.11,0.0952547,0.096,0,1688499206837,260213844,962
1.0,,,,sell,30670.06,BTC-28JUN24-55000-C,58.68,0.07240842,0.0725,0,1688499091604,260213441,10
0.1,,,,buy,30662.99,BTC-5JUL23-31250-P,46.37,0.01943212,0.02,0,1688499085036,260213418,47
0.1,,,,buy,30671.33,BTC-5JUL23-31000-P,39.25,0.01232255,0.0125,0,1688499082167,260213334,197
5.0,,,,sell,30739.19,BTC-21JUL23-30000-P,42.65,0.02335052,0.0235,0,1688498793773,260212938,199
0.3,,,,buy,30695.34,BTC-14JUL23-32000-P,45.06,0.05213794,0.0535,0,1688498607424,260212374,127
0.5,,,,buy,30713.41,BTC-29DEC23-21000-P,54.51,0.02209945,0.022,0,1688498606794,260212329,338
0.1,,,,sell,30721.86,BTC-29SEP23-25000-C,49.76,0.22117202,0.2205,0,1688498606213,260212250,1105
0.1,,,,buy,30721.86,BTC-29SEP23-25000-P,49.82,0.02128083,0.021,0,1688498606147,260212222,942
3.0,,,,buy,30735.59,BTC-28JUL23-23000-P,57.46,0.00076528,0.001,3,1688498596146,260212148,1087
0.9,,,,buy,30745.23,BTC-28JUN24-25000-P,52.58,0.089308,0.09,0,1688498549194,260211969,19
0.2,,,,sell,30793.01,BTC-5JUL23-30000-P,45.95,0.00035208,0.0005,3,1688498432654,260211760,99
10.0,,,,sell,30776.39,BTC-7JUL23-29500-C,27.7,0.04556887,0.043,2,1688498052653,260210435,131
0.3,,,,buy,30776.39,BTC-14JUL23-31500-P,44.62,0.03875637,0.0405,0,1688498052484,260210425,173
0.1,,,,buy,30776.39,BTC-21JUL23-29500-P,42.89,0.01681884,0.017,0,1688498052469,260210424,76
0.8,,,,buy,30776.39,BTC-29SEP23-24000-P,51.18,0.01617628,0.016,0,1688498052443,260210415,672
4.9,,,,sell,30791.35,BTC-5JUL23-30500-C,21.31,0.01204528,0.011,3,1688498052128,260210365,72
0.1,,,,sell,30824.6,BTC-29SEP23-24000-C,51.2,0.25039755,0.25,0,1688498046214,260210004,232
1.0,,,,sell,30918.36,BTC-29SEP23-50000-C,60.38,0.00949581,0.009,3,1688496201837,260207912,1288
3.0,,,,sell,30924.79,BTC-29SEP23-21000-P,57.3,0.00700379,0.0075,3,1688496131774,260207883,793
2.3,,,,sell,30930.72,BTC-29SEP23-32000-C,47.8,0.08590328,0.085,2,1688495907806,260207804,1195
1.0,,,,sell,30904.02,BTC-28JUL23-24000-P,54.69,0.00159178,0.0015,2,1688495203117,260207417,1733
5.0,,,,buy,30899.05,BTC-5JUL23-31750-C,44.18,0.0006174,0.0005,3,1688493301972,260204956,53
5.0,,,,sell,30894.92,BTC-14JUL23-39000-C,63.29,0.00070524,0.0005,2,1688493208987,260204877,67
12.3,,,,buy,30886.55,BTC-25AUG23-30000-P,44.9,0.04889717,0.0485,1,1688493061664,260204702,569
6.0,,,,sell,30923.19,BTC-5JUL23-32000-C,52.34,0.0006191,0.0005,3,1688492322946,260203882,105
0.1,,,,sell,30913.25,BTC-25AUG23-50000-C,64.44,0.00343518,0.003,2,1688491213467,260201968,129
2.0,,,,sell,30975.56,BTC-28JUL23-30000-P,42.96,0.02714527,0.027,0,1688490359747,260201163,762
1.0,,,,buy,30975.61,BTC-29SEP23-38000-C,52.58,0.03676864,0.0375,0,1688490355909,260201162,537
0.2,,,,sell,30957.22,BTC-29SEP23-34000-C,48.83,0.06319874,0.063,2,1688490218091,260201023,668
7.9,,,,buy,30956.26,BTC-29SEP23-30000-P,47.76,0.06869986,0.0695,1,1688490201590,260200967,719
7.5,,,,sell,31065.26,BTC-29DEC23-13000-P,71.78,0.0047237,0.0045,1,1688488598399,260198365,121
0.1,,,,buy,31053.46,BTC-7JUL23-31500-P,41.05,0.02192007,0.0215,1,1688487988638,260197252,174
1.0,,,,buy,31051.81,BTC-29DEC23-55000-C,60.82,0.02593882,0.026,0,1688487817661,260197147,400
1.1,,,,buy,31012.98,BTC-29SEP23-15000-P,75.32,0.0016432,0.002,3,1688487506294,260196874,747
0.2,,,,sell,30990.14,BTC-29DEC23-32000-P,50.16,0.14067638,0.141,2,1688487397255,260196714,59
0.1,,,,sell,30972.35,BTC-29SEP23-35000-C,49.32,0.05517765,0.0545,2,1688487253736,260196593,2027
0.3,,,,sell,30953.75,BTC-29SEP23-55000-C,64.12,0.00622349,0.006,1,1688486286023,260196149,645
0.1,,,,buy,30975.53,BTC-6JUL23-31250-P,36.85,0.01492975,0.0145,1,1688486203748,260196108,40
5.0,BLOCK-83314,4,,buy,30927.8,BTC-29SEP23-20000-P,59.07,0.00552153,0.0057,0,1688485669399,260195811,1233
10.0,BLOCK-83314,4,,sell,30927.8,BTC-29SEP23-8000-P,108.64,0.00040458,0.0004,2,1688485669399,260195813,161
3.3,,,,buy,30929.06,BTC-29SEP23-37000-C,51.52,0.04145204,0.042,2,1688485593804,260195697,444
0.1,,,,buy,30939.17,BTC-29SEP23-45000-C,57.74,0.01589867,0.016,2,1688485169387,260195259,1042
1.5,,,,sell,30917.92,BTC-29SEP23-32000-P,47.54,0.10368991,0.103,0,1688485152856,260195197,99
1.5,,,,sell,30908.46,BTC-29SEP23-33000-P,48.08,0.12410334,0.1235,0,1688485114429,260194892,43
0.1,,,,sell,30939.46,BTC-29DEC23-34000-C,50.93,0.11377483,0.114,2,1688485095515,260194726,178
0.1,,,,buy,31005.46,BTC-7JUL23-27000-P,80.1,6.346e-05,0.0005,3,1688484237598,260193633,348
0.1,,,,buy,31030.39,BTC-29SEP23-27000-P,48.4,0.03313397,0.0335,3,1688481530823,260192003,604
2.2,,,,sell,31016.92,BTC-29SEP23-80000-C,78.69,0.00143946,0.0015,3,1688480461314,260191506,681
0.3,,,,sell,31020.34,BTC-28JUL23-21000-P,67.28,0.00071926,0.0005,3,1688480434805,260191502,548
12.5,BLOCK-83310,3,,sell,31012.97,BTC-29DEC23-60000-C,62.63,0.01976929,0.0195,2,1688480262472,260191460,758
12.5,BLOCK-83310,3,,buy,31012.97,BTC-29DEC23-50000-C,58.35,0.03478229,0.0342,2,1688480262472,260191461,1047
2.9,,,,buy,31011.65,BTC-29DEC23-20000-P,56.11,0.01758286,0.0175,3,1688480117884,260191412,722
0.1,,,,buy,31011.65,BTC-29DEC23-35000-C,51.45,0.10496993,0.1055,2,1688480113094,260191411,883
1.0,,,,sell,31022.74,BTC-14JUL23-30000-C,41.91,0.04861571,0.049,1,1688479851930,260191200,266
2.1,,,,sell,31022.74,BTC-25AUG23-55000-C,69.75,0.00201069,0.002,3,1688479850167,260191198,81
0.1,,,,buy,31020.56,BTC-29SEP23-40000-C,53.77,0.029354,0.029,1,1688479682085,260191077,2472
6.5,,,,sell,31016.82,BTC-14JUL23-37000-C,54.79,0.00124643,0.001,3,1688479091736,260190702,238
4.0,,,,sell,31019.35,BTC-29DEC23-33000-P,50.16,0.16060436,0.1595,0,1688479003697,260190678,52
0.1,,,,buy,31015.61,BTC-21JUL23-31000-P,42.99,0.03411573,0.034,0,1688478790294,260190485,115
0.6,,,,buy,31028.84,BTC-25AUG23-40000-C,55.3,0.01420561,0.014,3,1688478690934,260190391,1010
1.5,,,,sell,31058.32,BTC-5JUL23-32000-P,0.0,0.03059186,0.0295,3,1688478028036,260190143,5
5.8,,,,sell,31038.29,BTC-29DEC23-19000-P,57.35,0.01495015,0.014,3,1688477877903,260190070,321
1.0,,,,sell,31026.23,BTC-21JUL23-31500-P,43.36,0.04282731,0.0425,2,1688477450967,260189566,72
0.1,,,,buy,31042.74,BTC-25AUG23-22000-P,58.03,0.00367161,0.004,1,1688477251376,260189487,332
0.1,,,,buy,31047.99,BTC-28JUN24-15000-P,60.41,0.01706501,0.018,0,1688476876768,260189394,10
